created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.withheld_in_countries,possibly_sensitive,user.entities.url.urls,quoted_status_id,quoted_status_id_str,quoted_status.created_at,quoted_status.id,quoted_status.id_str,quoted_status.full_text,quoted_status.truncated,quoted_status.display_text_range,quoted_status.metadata.iso_language_code,quoted_status.metadata.result_type,quoted_status.source,quoted_status.in_reply_to_status_id,quoted_status.in_reply_to_status_id_str,quoted_status.in_reply_to_user_id,quoted_status.in_reply_to_user_id_str,quoted_status.in_reply_to_screen_name,quoted_status.user.id,quoted_status.user.id_str,quoted_status.user.name,quoted_status.user.screen_name,quoted_status.user.location,quoted_status.user.description,quoted_status.user.url,quoted_status.user.entities.url.urls,quoted_status.user.entities.description.urls,quoted_status.user.protected,quoted_status.user.followers_count,quoted_status.user.friends_count,quoted_status.user.listed_count,quoted_status.user.created_at,quoted_status.user.favourites_count,quoted_status.user.utc_offset,quoted_status.user.time_zone,quoted_status.user.geo_enabled,quoted_status.user.verified,quoted_status.user.statuses_count,quoted_status.user.lang,quoted_status.user.contributors_enabled,quoted_status.user.is_translator,quoted_status.user.is_translation_enabled,quoted_status.user.profile_background_color,quoted_status.user.profile_background_image_url,quoted_status.user.profile_background_image_url_https,quoted_status.user.profile_background_tile,quoted_status.user.profile_image_url,quoted_status.user.profile_image_url_https,quoted_status.user.profile_banner_url,quoted_status.user.profile_link_color,quoted_status.user.profile_sidebar_border_color,quoted_status.user.profile_sidebar_fill_color,quoted_status.user.profile_text_color,quoted_status.user.profile_use_background_image,quoted_status.user.has_extended_profile,quoted_status.user.default_profile,quoted_status.user.default_profile_image,quoted_status.user.following,quoted_status.user.follow_request_sent,quoted_status.user.notifications,quoted_status.user.translator_type,quoted_status.user.withheld_in_countries,quoted_status.geo,quoted_status.coordinates,quoted_status.place,quoted_status.contributors,quoted_status.is_quote_status,quoted_status.retweet_count,quoted_status.favorite_count,quoted_status.favorited,quoted_status.retweeted,quoted_status.possibly_sensitive,quoted_status.lang,geo.type,geo.coordinates,coordinates.type,coordinates.coordinates,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates,place.tweet_id
Fri Mar 03 15:02:02 +0000 2023,1631671277088907268,1631671277088907268,"Fan makes 1,000-mile round trip to watch team and gets banner dedicated to him
https://t.co/jY21HzO7JZ",False,"[0, 102]","<a href=""https://www.echobox.com"" rel=""nofollow"">Echobox</a>",,,,,,,,,,False,1,6,False,False,en,en,recent,20689749,20689749,The Sun Football ⚽,TheSunFootball,,"Breaking news, goals, live coverage and more. Give us a like on Facebook too: https://t.co/e7co9KegRB",https://t.co/QFHSwUHHY6,"[{'url': 'https://t.co/e7co9KegRB', 'expanded_url': 'http://fb.com/TheSunFootball', 'display_url': 'fb.com/TheSunFootball', 'indices': [78, 101]}]",False,568741,626,3478,Thu Feb 12 16:21:06 +0000 2009,1586,,,True,True,361832,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1567939825474355200/qwJraMmT_normal.jpg,https://pbs.twimg.com/profile_images/1567939825474355200/qwJraMmT_normal.jpg,https://pbs.twimg.com/profile_banners/20689749/1662660998,00745F,000000,DEDEDE,000000,True,False,False,False,False,False,False,none,[],False,"[{'url': 'https://t.co/QFHSwUHHY6', 'expanded_url': 'https://www.thesun.co.uk/sport/football/', 'display_url': 'thesun.co.uk/sport/football/', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Mar 03 14:14:02 +0000 2023,1631659198554468353,1631659198554468353,"@TheOddSolace #OddStat

1. Victor Osimhen has scored against 20 teams in the Serie A. 
2. Osimhen has not scored against the following teams: Parma, Benevento, Ac Milan, Inter Milan, Lecce. 
3. Osimhen has scored the most Serie A goals against Sassuolo.",False,"[14, 253]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6316530094898135e+18,1631653009489813505,1640690586.0,1640690586,TheOddSolace,,,,,False,0,1,False,False,en,en,recent,1439681169671532545,1439681169671532545,Lucent,_Lucent1,,l love Jesus || Student || CFC fan || Upcoming DAOist || Web3 enthusiast || Love Music || l am Lucent.,,[],False,538,540,0,Sun Sep 19 20:03:39 +0000 2021,3086,,,False,False,3764,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1440122709015367680/s3VnUvlt_normal.jpg,https://pbs.twimg.com/profile_images/1440122709015367680/s3VnUvlt_normal.jpg,https://pbs.twimg.com/profile_banners/1439681169671532545/1632187027,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Mar 03 13:46:08 +0000 2023,1631652176064921602,1631652176064921602,#400KBetclic tout sur benevento https://t.co/TI8fEfdG4f,False,"[0, 31]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,True,0,0,False,False,en,en,recent,1351337657570385926,1351337657570385926,🇩🇿🇵🇹.,kaismsrr34,,women they come they go,,[],False,459,1120,1,Tue Jan 19 01:16:31 +0000 2021,8724,,,True,False,4546,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1612970564741730304/FFfc_0Og_normal.jpg,https://pbs.twimg.com/profile_images/1612970564741730304/FFfc_0Og_normal.jpg,https://pbs.twimg.com/profile_banners/1351337657570385926/1669560191,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],False,,1.6316468621629194e+18,1631646862162919431,Fri Mar 03 13:25:01 +0000 2023,1.6316468621629194e+18,1631646862162919431,"400 000 🤯✅ 

4 Camp Nou, 6 Allianz Arena ou 10 fois Stamford Bridge… 🏟 

Quoi de mieux que des Freebets pour fêter ça ? Tweete avec le #400KBetclic jusqu'à 17h, et tu feras peut-être partie des 100 chanceux qui gagneront 40€ de Freebets 🎁 https://t.co/9TfYAlUHMW",False,"[0, 238]",en,recent,"<a href=""https://pickaw.com"" rel=""nofollow"">Pickaw</a>",,,,,,76957331.0,76957331,Betclic 🔞,Betclic,"Paris, France","🔥 De la passion, du live et toute l’actu’ sportive… on parie que tu vas aimer ? Télécharge l’app et vis le sport plus fort : https://t.co/iYJ4Wb2qNK",https://t.co/ZJNaqhGQyC,"[{'url': 'https://t.co/ZJNaqhGQyC', 'expanded_url': 'https://linktr.ee/Betclic', 'display_url': 'linktr.ee/Betclic', 'indices': [0, 23]}]","[{'url': 'https://t.co/iYJ4Wb2qNK', 'expanded_url': 'http://bit.ly/Betclic-App', 'display_url': 'bit.ly/Betclic-App', 'indices': [125, 148]}]",False,400892.0,147.0,460.0,Thu Sep 24 14:52:35 +0000 2009,17375.0,,,True,True,110277.0,,False,False,False,450000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1604766266497155073/hwfjLyKl_normal.jpg,https://pbs.twimg.com/profile_images/1604766266497155073/hwfjLyKl_normal.jpg,https://pbs.twimg.com/profile_banners/76957331/1671443911,E10014,FFFFFF,DDEEF6,333333,True,False,False,False,False,False,False,none,[],,,,,False,680.0,906.0,False,False,False,fr,,,,,,,,,,,,,,,
Fri Mar 03 11:48:53 +0000 2023,1631622671300526082,1631622671300526082,"🇮🇹 Serie B's northernmost club FC Südtirol might be gunning for a 1st top-tier promotion, but they took only one fan to their recent win at Benevento - a 1,700km round trip!

The home fans acknowledged Damian Gruber with a banner saying: ""Honour to those who grind kilometres"" 👏 https://t.co/nv2zF5DqM1",False,"[0, 278]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,44,600,False,False,en,en,recent,1364542632513404936,1364542632513404936,The Sweeper,SweeperPod,"Vienna, Austria",The European football podcast that spreads the love to all 55 UEFA countries & beyond. Episodes every fortnight. Business email: sweeperpod@gmail.com.,https://t.co/Mm4sShssA9,[],False,21727,398,132,Wed Feb 24 11:48:29 +0000 2021,6248,,,True,False,3202,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1481256805577768963/kY3MFeIu_normal.jpg,https://pbs.twimg.com/profile_images/1481256805577768963/kY3MFeIu_normal.jpg,https://pbs.twimg.com/profile_banners/1364542632513404936/1638192520,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],False,"[{'url': 'https://t.co/Mm4sShssA9', 'expanded_url': 'http://bit.ly/SweeperFeb2', 'display_url': 'bit.ly/SweeperFeb2', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Mar 03 11:32:38 +0000 2023,1631618580469907458,1631618580469907458,"🇮🇹 Serie B's northernmost club FC Südtirol might be gunning for a 1st top-tier promotion, but they took only one fan to their recent win at Benevento - a 1,700km round trip!

The home fans acknowledged Damian Gruber with a banner saying: ""Honour to those who grind kilometres"" 👏 https://t.co/iMdGc71YtZ",False,"[0, 278]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,6,116,False,False,en,en,recent,1364542632513404936,1364542632513404936,The Sweeper,SweeperPod,"Vienna, Austria",The European football podcast that spreads the love to all 55 UEFA countries & beyond. Episodes every fortnight. Business email: sweeperpod@gmail.com.,https://t.co/Mm4sShssA9,[],False,21727,398,132,Wed Feb 24 11:48:29 +0000 2021,6248,,,True,False,3202,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1481256805577768963/kY3MFeIu_normal.jpg,https://pbs.twimg.com/profile_images/1481256805577768963/kY3MFeIu_normal.jpg,https://pbs.twimg.com/profile_banners/1364542632513404936/1638192520,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],False,"[{'url': 'https://t.co/Mm4sShssA9', 'expanded_url': 'http://bit.ly/SweeperFeb2', 'display_url': 'bit.ly/SweeperFeb2', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Mar 03 11:16:10 +0000 2023,1631614437516771329,1631614437516771329,He mentions how much he appreciated the banner held up by the fans of struggling Benevento &amp; their songs saluting the visiting supporters who had travelled so far.,False,"[0, 167]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.6316144354448916e+18,1631614435444891648,8.141060307245752e+17,814106030724575234,GiorgioGiovane,,,,,False,0,0,False,False,en,en,recent,814106030724575234,814106030724575234,George Young,GiorgioGiovane,Head: Fife/Heart: Trentino,"Montanaro. Aspiring Trentino. Once described as ""ever trekking"".

IT/FR-EN translator.

May contain traces of sport.",https://t.co/sCjMEuIRdc,[],False,418,306,1,Wed Dec 28 13:49:37 +0000 2016,8904,,,True,False,12069,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1495450007100665859/iMWbXOLw_normal.jpg,https://pbs.twimg.com/profile_images/1495450007100665859/iMWbXOLw_normal.jpg,https://pbs.twimg.com/profile_banners/814106030724575234/1561321467,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,"[{'url': 'https://t.co/sCjMEuIRdc', 'expanded_url': 'https://www.fairfieldtranslations.co.uk/', 'display_url': 'fairfieldtranslations.co.uk', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Mar 03 11:16:09 +0000 2023,1631614432869588996,1631614432869588996,This is a lovely thread about the single Südtirol fan who made it to their midweek trip to Benevento. This is FCS' first season in Serie B but despite sitting 4th the club is still growing and a 1700km round trip is a long way for fans used to regional leagues. https://t.co/vtsjHUQzVX,False,"[0, 261]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,True,2,12,False,False,en,en,recent,814106030724575234,814106030724575234,George Young,GiorgioGiovane,Head: Fife/Heart: Trentino,"Montanaro. Aspiring Trentino. Once described as ""ever trekking"".

IT/FR-EN translator.

May contain traces of sport.",https://t.co/sCjMEuIRdc,[],False,418,306,1,Wed Dec 28 13:49:37 +0000 2016,8904,,,True,False,12069,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1495450007100665859/iMWbXOLw_normal.jpg,https://pbs.twimg.com/profile_images/1495450007100665859/iMWbXOLw_normal.jpg,https://pbs.twimg.com/profile_banners/814106030724575234/1561321467,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],False,"[{'url': 'https://t.co/sCjMEuIRdc', 'expanded_url': 'https://www.fairfieldtranslations.co.uk/', 'display_url': 'fairfieldtranslations.co.uk', 'indices': [0, 23]}]",1.631578301021016e+18,1631578301021016065,Fri Mar 03 08:52:34 +0000 2023,1.631578301021016e+18,1631578301021016065,"Da un capo all'altro dell'Italia per assistere a una partita di Serie B. Abbiamo intervistato Damian Gruber, il tifoso di Bolzano che mercoledì ha assistito da solo nel settore ospiti alla partita fra il #Benevento e il suo @fclubsuedtirol ⚽❤️

✍️ a cura di @CostaGianna5 https://t.co/qDWHXWgpSq",False,"[0, 271]",en,recent,"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>",,,,,,8.412861285819556e+17,841286128581955586,Cronache di spogliatoio,CronacheTweet,,"⚽️ Brand di informazione calcistica

🧠 La tua dose di quotidiana di approfondimento

✍️ Per cambiare il mondo del giornalismo sportivo",https://t.co/SaO6nNncdp,"[{'url': 'https://t.co/SaO6nNncdp', 'expanded_url': 'http://www.cronachedispogliatoio.it', 'display_url': 'cronachedispogliatoio.it', 'indices': [0, 23]}]",[],False,7315.0,0.0,31.0,Mon Mar 13 13:53:38 +0000 2017,622.0,,,False,False,13743.0,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1252910591154495488/zHmYTMkJ_normal.jpg,https://pbs.twimg.com/profile_images/1252910591154495488/zHmYTMkJ_normal.jpg,https://pbs.twimg.com/profile_banners/841286128581955586/1587552160,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,False,8.0,63.0,False,False,False,it,,,,,,,,,,,,,,,
Fri Mar 03 10:09:52 +0000 2023,1631597751174680577,1631597751174680577,"Someone in Vatican City anonymously edited ""Ferrovia Benevento-Campobasso"" on Wikipedia. https://t.co/HEpJAIMJVk",False,"[0, 112]","<a href=""https://en.wikipedia.org/wiki/Special:Contributions"" rel=""nofollow"">Wikipedia Contribution Tweeter</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,990550728392495104,990550728392495104,VaticanEdits,VaticanEdits,,A collection of anonymous Wikipedia edits from Vatican City,,[],False,355,1,2,Sun Apr 29 11:17:51 +0000 2018,2,,,False,False,3873,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/992070485344210944/ibKBeG9S_normal.jpg,https://pbs.twimg.com/profile_images/992070485344210944/ibKBeG9S_normal.jpg,,888888,000000,000000,000000,False,False,False,False,False,False,False,none,[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Mar 03 09:55:34 +0000 2023,1631594154634387463,1631594154634387463,Marco Benevento - This Is How It Goes (feat. Kalmia Traver),False,"[0, 59]","<a href=""https://radio.co"" rel=""nofollow"">Radio.co now playing</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,1535884280290631682,1535884280290631682,Radio 3hive,radio3hive,"Provo, UT","Handpicked music broadcasting 24/7 from deep inside Provo, Utah",https://t.co/T4mzYFRXZQ,[],False,81,83,0,Sun Jun 12 07:19:03 +0000 2022,4,,,False,False,77946,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1551640322538479616/Y9-3cT7m_normal.jpg,https://pbs.twimg.com/profile_images/1551640322538479616/Y9-3cT7m_normal.jpg,https://pbs.twimg.com/profile_banners/1535884280290631682/1658774909,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,"[{'url': 'https://t.co/T4mzYFRXZQ', 'expanded_url': 'http://radio3hive.com', 'display_url': 'radio3hive.com', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Mar 03 08:20:42 +0000 2023,1631570280492544006,1631570280492544006,@Rhubnst03 @101ULTRAS no one from Sud Tirol would go and live in Benevento,False,"[22, 74]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.6315205654197535e+18,1631520565419753472,1.3334627329983242e+18,1333462732998324229,Rhubnst03,,,,,False,0,0,False,False,en,en,recent,1589964021125550080,1589964021125550080,antonio novi,antonionovi8,,,,[],False,7,51,0,Tue Nov 08 12:52:38 +0000 2022,340,,,False,False,101,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1589964111890321409/qRY7sSkt_normal.png,https://pbs.twimg.com/profile_images/1589964111890321409/qRY7sSkt_normal.png,https://pbs.twimg.com/profile_banners/1589964021125550080/1675416943,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Mar 03 06:22:25 +0000 2023,1631540510937559041,1631540510937559041,"@LunaArtemis0 Of course😄
I'm not from Benevento, ""Mammamia"" is used everywhere here in Italy",False,"[14, 92]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.6315383425704714e+18,1631538342570471426,3337701173.0,3337701173,LunaArtemis0,,,,,False,0,0,False,False,en,en,recent,1252821768,1252821768,⚜️Fʀᴀɴᴄᴇsᴄᴀ Bᴀᴇʀᴀʟᴅ⚔️,FBaerald,Italy,"Freelance Artist/Cartographer happily working in the game & publishing industry 👾🎲🎨📚 (WotC,SquareEnix,Blizzard,FFG,GamesWorkshop,DarkHorse..)",https://t.co/rp5ywDYMM3,[],False,11247,1718,209,Fri Mar 08 22:02:30 +0000 2013,7303,,,False,False,4221,,False,False,False,1A1B1F,http://abs.twimg.com/images/themes/theme9/bg.gif,https://abs.twimg.com/images/themes/theme9/bg.gif,False,http://pbs.twimg.com/profile_images/1623349651733680129/LAsOUHQa_normal.jpg,https://pbs.twimg.com/profile_images/1623349651733680129/LAsOUHQa_normal.jpg,https://pbs.twimg.com/profile_banners/1252821768/1648220893,878E95,000000,DDEEF6,333333,True,True,False,False,False,False,False,none,[],,"[{'url': 'https://t.co/rp5ywDYMM3', 'expanded_url': 'http://www.francescabaerald.com', 'display_url': 'francescabaerald.com', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Mar 03 06:13:48 +0000 2023,1631538342570471426,1631538342570471426,"@FBaerald This looks nice. Reviews are way more honest than most reviews i see.
Judging by the map and the based Nonna review, i bet you are from Benevento",False,"[10, 155]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.6309208454879478e+18,1630920845487947776,1252821768.0,1252821768,FBaerald,,,,,False,0,0,False,False,en,en,recent,3337701173,3337701173,The Luna Artemis,LunaArtemis0,,"Art and Memes account. Moon lesbian, elf enjoyer, i like snakes.

Pfp: https://t.co/H9EH6OmEtO",,"[{'url': 'https://t.co/H9EH6OmEtO', 'expanded_url': 'https://www.deviantart.com/nocturnadraco/art/Some-Midnight-Tea-with-Diana-549468032', 'display_url': 'deviantart.com/nocturnadraco/…', 'indices': [71, 94]}]",False,7,135,1,Sat Jun 20 21:15:17 +0000 2015,3964,,,False,False,1674,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1571439188750307329/kQeAZp-u_normal.jpg,https://pbs.twimg.com/profile_images/1571439188750307329/kQeAZp-u_normal.jpg,https://pbs.twimg.com/profile_banners/3337701173/1663495897,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Mar 03 04:54:51 +0000 2023,1631518478107807745,1631518478107807745,@CryingMan Goated,False,"[11, 17]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6315184164723548e+18,1631518416472354816,9.440463975229563e+17,944046397522956288,CryingMan,,,,,False,0,0,False,False,en,en,recent,1457635661477867520,1457635661477867520,Aari Benevento,aari_benevento,"Grants Pass, OR",,,[],False,2,47,0,Mon Nov 08 09:07:10 +0000 2021,322,,,False,False,54,,False,False,False,F5F8FA,,,False,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,True,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Mar 03 02:44:07 +0000 2023,1631485576594554882,1631485576594554882,"@LullyslovesJ2 Also, if you like Italian food, I’d HIGHLY recommend Benevento’s on Salem St. in the North End (one street over from the Old North Church). Mike’s Pastry is good but a tourist trap. I’m happy to send you additional info as I’m a member of several historical societies here too!",False,"[15, 292]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6314851008974684e+18,1631485100897468417,717436272.0,717436272,TammyPacyna,,,,,False,0,1,False,False,en,en,recent,717436272,717436272,Tammy Pacyna 💕🎡🏖️🍭🍕☔️,TammyPacyna,,I should have been born in Boston...But I love London too...,,[],False,37,117,1,Thu Jul 26 05:06:37 +0000 2012,5182,,,False,False,838,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1380705933488234497/p0IFTKtD_normal.jpg,https://pbs.twimg.com/profile_images/1380705933488234497/p0IFTKtD_normal.jpg,https://pbs.twimg.com/profile_banners/717436272/1432722250,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thu Mar 02 22:21:31 +0000 2023,1631419489408503813,1631419489408503813,@clodbutgold @SHEIN_Official Benevento nel Club 😅,False,"[29, 49]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6314023181124567e+18,1631402318112456711,1.4882781910389965e+18,1488278191038996480,clodbutgold,,,,,False,0,0,False,False,en,en,recent,418588807,418588807,Massi_RUP,Massi_RUP,"Puglia, Italia","Ho i coriandoli nel sangue.
Procrastinatore di professione. Laureato in filologia moderna, giornalista pubblicista e ex volontario SCN. Imp. amministrativo",https://t.co/3Yw03nFRVE,[],False,995,2892,5,Tue Nov 22 10:41:32 +0000 2011,95494,,,True,False,8219,,False,False,False,C6E2EE,http://abs.twimg.com/images/themes/theme2/bg.gif,https://abs.twimg.com/images/themes/theme2/bg.gif,True,http://pbs.twimg.com/profile_images/1583475275135913985/3ESaJdYF_normal.jpg,https://pbs.twimg.com/profile_images/1583475275135913985/3ESaJdYF_normal.jpg,https://pbs.twimg.com/profile_banners/418588807/1654024640,1B95E0,C0DEED,DDEEF6,333333,True,True,False,False,False,False,False,none,[],,"[{'url': 'https://t.co/3Yw03nFRVE', 'expanded_url': 'https://www.instagram.com/massi_da/', 'display_url': 'instagram.com/massi_da/', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thu Mar 02 20:11:52 +0000 2023,1631386863805054976,1631386863805054976,The only fan of Sud Tirol who on a Wednesday night made a 1700 km😱 trip to Benevento to watch his team in Serie B. During the game Benevento ultras made a banner in respect to him and after the match players went to greet him 👏🏻💯 https://t.co/IqJsimz7ji,False,"[0, 229]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,226,2796,False,False,en,en,recent,2223259404,2223259404,𝐂𝐚𝐬𝐮𝐚𝐥 𝐔𝐥𝐭𝐫𝐚 𝐎𝐟𝐟𝐢𝐜𝐢𝐚𝐥,thecasualultra,On the stands,"💎 ꜱɪɴᴄᴇ 2012  
👟 ʟɪᴠᴇ ᴛʜᴇ ᴄᴀꜱᴜᴀʟ ʟɪꜰᴇ! 
✉️ 𝙳𝙼 𝚄𝚂 𝙵𝙾𝚁 𝙱𝚄𝚂𝙸𝙽𝙴𝚂𝚂 𝙸𝙽𝚀𝚄𝙸𝚁𝙸𝙴𝚂",https://t.co/CoS6XXC8FK,[],False,180737,252,388,Sat Nov 30 15:13:38 +0000 2013,990,,,False,False,14344,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/736106545453268992/JaAm6wDO_normal.jpg,https://pbs.twimg.com/profile_images/736106545453268992/JaAm6wDO_normal.jpg,https://pbs.twimg.com/profile_banners/2223259404/1573159926,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],False,"[{'url': 'https://t.co/CoS6XXC8FK', 'expanded_url': 'https://www.instagram.com/thecasualultra/', 'display_url': 'instagram.com/thecasualultra/', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
