created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.withheld_in_countries,user.entities.url.urls,possibly_sensitive,quoted_status_id,quoted_status_id_str,quoted_status.created_at,quoted_status.id,quoted_status.id_str,quoted_status.full_text,quoted_status.truncated,quoted_status.display_text_range,quoted_status.metadata.iso_language_code,quoted_status.metadata.result_type,quoted_status.source,quoted_status.in_reply_to_status_id,quoted_status.in_reply_to_status_id_str,quoted_status.in_reply_to_user_id,quoted_status.in_reply_to_user_id_str,quoted_status.in_reply_to_screen_name,quoted_status.user.id,quoted_status.user.id_str,quoted_status.user.name,quoted_status.user.screen_name,quoted_status.user.location,quoted_status.user.description,quoted_status.user.url,quoted_status.user.entities.description.urls,quoted_status.user.protected,quoted_status.user.followers_count,quoted_status.user.friends_count,quoted_status.user.listed_count,quoted_status.user.created_at,quoted_status.user.favourites_count,quoted_status.user.utc_offset,quoted_status.user.time_zone,quoted_status.user.geo_enabled,quoted_status.user.verified,quoted_status.user.statuses_count,quoted_status.user.lang,quoted_status.user.contributors_enabled,quoted_status.user.is_translator,quoted_status.user.is_translation_enabled,quoted_status.user.profile_background_color,quoted_status.user.profile_background_image_url,quoted_status.user.profile_background_image_url_https,quoted_status.user.profile_background_tile,quoted_status.user.profile_image_url,quoted_status.user.profile_image_url_https,quoted_status.user.profile_banner_url,quoted_status.user.profile_link_color,quoted_status.user.profile_sidebar_border_color,quoted_status.user.profile_sidebar_fill_color,quoted_status.user.profile_text_color,quoted_status.user.profile_use_background_image,quoted_status.user.has_extended_profile,quoted_status.user.default_profile,quoted_status.user.default_profile_image,quoted_status.user.following,quoted_status.user.follow_request_sent,quoted_status.user.notifications,quoted_status.user.translator_type,quoted_status.user.withheld_in_countries,quoted_status.geo,quoted_status.coordinates,quoted_status.place,quoted_status.contributors,quoted_status.is_quote_status,quoted_status.retweet_count,quoted_status.favorite_count,quoted_status.favorited,quoted_status.retweeted,quoted_status.lang,quoted_status.user.entities.url.urls,quoted_status.possibly_sensitive,quoted_status.quoted_status_id,quoted_status.quoted_status_id_str,geo.type,geo.coordinates,coordinates.type,coordinates.coordinates,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates,place.tweet_id
Tue Mar 07 09:31:16 +0000 2023,1633037591451938816,1633037591451938816,"@Peshubapp For GK maybe Roma/Udinese
Left back from montpeiller",False,"[11, 63]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6330290109671137e+18,1633029010967113728,1.1779688778018202e+18,1177968877801820160,Peshubapp,,,,,False,0,2,False,False,en,en,recent,126697336,126697336,Altiz Gamer🇮🇩 ,yephta,"Lamongan, Indonesia","FPL player, Efootball Ps4
                                      
Youtube channel =  https://t.co/0XprpIaFF3 .

Instagram = https://t.co/pZCTh8qlyX",https://t.co/G4rQxC9t16,"[{'url': 'https://t.co/0XprpIaFF3', 'expanded_url': 'http://youtube.com/c/Altiz', 'display_url': 'youtube.com/c/Altiz', 'indices': [84, 107]}, {'url': 'https://t.co/pZCTh8qlyX', 'expanded_url': 'http://instagram.com/altizgamer', 'display_url': 'instagram.com/altizgamer', 'indices': [123, 146]}]",False,145,533,0,Fri Mar 26 18:12:12 +0000 2010,115,,,False,False,2004,,False,False,False,8B542B,http://abs.twimg.com/images/themes/theme8/bg.gif,https://abs.twimg.com/images/themes/theme8/bg.gif,False,http://pbs.twimg.com/profile_images/1555439085871071232/oglXxp7n_normal.jpg,https://pbs.twimg.com/profile_images/1555439085871071232/oglXxp7n_normal.jpg,https://pbs.twimg.com/profile_banners/126697336/1652389194,9D582E,D9B17E,EADEAA,333333,True,False,False,False,False,False,False,none,[],"[{'url': 'https://t.co/G4rQxC9t16', 'expanded_url': 'https://instagram.com/altizgamer', 'display_url': 'instagram.com/altizgamer', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 08:51:16 +0000 2023,1633027524350418945,1633027524350418945,"⚽ #SerieA ROUND 2️⃣5️⃣ RESULTS ⚽

#Torino #sassuolo #Bologna #Inter #Lazio #Udinese #HellasVerona #Sampdoria #Napoli #Roma #Atalanta #Milan #Lecce #Monza #spezia #Fiorentina #Juventus #salernitana #football #italy #Cremonese #Juve #Empoli https://t.co/ETEQC7pU3J",False,"[0, 238]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,1296877143834722306,1296877143834722306,Michel Sakr,Michel_Calcio,"Beirut, Lebanon","Football Writer and Analyst @cultofcalcio 🇮🇹, @Juvefcdotcom ⚫⚪ |Italian Football and #Juventus News,Updates | Writer and editor at https://t.co/yrdU57m3Qp #SerieA #Juve",https://t.co/dAI8XfZZzY,"[{'url': 'https://t.co/yrdU57m3Qp', 'expanded_url': 'http://SQaF.club', 'display_url': 'SQaF.club', 'indices': [131, 154]}]",False,92,126,0,Fri Aug 21 18:29:57 +0000 2020,749,,,False,False,5013,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1595076412905488385/x9yItDib_normal.jpg,https://pbs.twimg.com/profile_images/1595076412905488385/x9yItDib_normal.jpg,https://pbs.twimg.com/profile_banners/1296877143834722306/1639837508,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],"[{'url': 'https://t.co/dAI8XfZZzY', 'expanded_url': 'https://www.facebook.com/Michel.Calcio10/', 'display_url': 'facebook.com/Michel.Calcio1…', 'indices': [0, 23]}]",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 05:02:36 +0000 2023,1632969979082489856,1632969979082489856,"New Overtime AMM position bought
Empoli - Udinese
Amount: 92.68202910938125
Paid: 57.700 sUSD
Position: 1X
Potential profit: 35 sUSD (61%)",False,"[0, 138]","<a href=""https://google.com"" rel=""nofollow"">overtime-thales</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,1547957461809737728,1547957461809737728,Thales Overtime AMM bot,overtime_amm,,Beep boop... I will be printing trades from @OvertimeMarkets AMM,https://t.co/zqKWW34LPc,[],False,176,2,3,Fri Jul 15 14:53:20 +0000 2022,1,,,False,False,106458,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1560557604643930117/dC1L2uNf_normal.jpg,https://pbs.twimg.com/profile_images/1560557604643930117/dC1L2uNf_normal.jpg,https://pbs.twimg.com/profile_banners/1547957461809737728/1662587928,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],"[{'url': 'https://t.co/zqKWW34LPc', 'expanded_url': 'https://overtimemarkets.xyz/#/markets', 'display_url': 'overtimemarkets.xyz/#/markets', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 03:55:31 +0000 2023,1632953094341378050,1632953094341378050,"Torino vs. Udinese: How to watch Serie A online, TV channel, live stream info, start time
https://t.co/2zoSJbhYod",False,"[0, 113]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,1580930161066795008,1580930161066795008,Kira Welch,Welch5Kira,,"🏅China's Top Jersey🎖
Men's, Women's And Youth Premium Jersey
⚾#MLB
🏈#NFL
🏀#NBA
🏒#NHL
🚛Free Shipping",,[],False,10,8,0,Fri Oct 14 14:35:03 +0000 2022,16,,,False,False,1772,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1580930334912282625/tXTElLPo_normal.jpg,https://pbs.twimg.com/profile_images/1580930334912282625/tXTElLPo_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 03:28:03 +0000 2023,1632946184665935873,1632946184665935873,@nicholas_calcio @Giannirulz27 @adreano_calcio @bellcristian18 @JMarquesTSD Would have to be a Saturday game. We can watch the tolerable black and white (Udinese) v Milan the 18th 🤣,False,"[76, 181]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6329444974693908e+18,1632944497469390850,9.192819944246354e+17,919281994424635394,nicholas_calcio,,,,,False,0,3,False,False,en,en,recent,1129778839,1129778839,Yann 🏆🇮🇹x19,Yannimal1981,514,"intern @MilanWeeklyPOD , follow my “burner” @BustedCalcio for my weekly picks of outrageous Calcio takes",https://t.co/W2HAkC0oJQ,[],False,519,793,10,Tue Jan 29 01:59:23 +0000 2013,42291,,,True,False,34813,,False,False,False,8A87C4,http://abs.twimg.com/images/themes/theme18/bg.gif,https://abs.twimg.com/images/themes/theme18/bg.gif,True,http://pbs.twimg.com/profile_images/1454434748181385222/L5KzC8-b_normal.jpg,https://pbs.twimg.com/profile_images/1454434748181385222/L5KzC8-b_normal.jpg,https://pbs.twimg.com/profile_banners/1129778839/1625846657,051F11,000000,F6F6F6,333333,True,True,False,False,False,False,False,none,[],"[{'url': 'https://t.co/W2HAkC0oJQ', 'expanded_url': 'http://senzafine.bandcamp.com', 'display_url': 'senzafine.bandcamp.com', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 03:02:31 +0000 2023,1632939756018630659,1632939756018630659,"@LucasDinef2 @UtdFaithfuls Dude played at Udinese previous years, and no Italian clubs wants him 🤭🤭🤭",False,"[27, 100]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.632816107928146e+18,1632816107928145921,1.6096234325424374e+18,1609623432542437378,LucasDinef2,,,,,False,0,0,False,False,en,en,recent,896781600112824321,896781600112824321,Ririwa,ri2waNuMawaPati,,,,[],False,10,91,0,Sun Aug 13 17:12:49 +0000 2017,217,,,False,False,5331,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/896784431205056512/N-sx6HTP_normal.jpg,https://pbs.twimg.com/profile_images/896784431205056512/N-sx6HTP_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 02:25:40 +0000 2023,1632930484027273216,1632930484027273216,"@Ozzy_AO @RealistZidane Bruno club before went to united

Udinese
Sampdoria
Sporting lisbon

Dybala

Juventus 
Roma",False,"[24, 115]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6329217033815982e+18,1632921703381598209,1.3010012476218204e+18,1301001247621820416,Ozzy_AO,,,,,False,0,0,False,False,en,en,recent,1167443958168866823,1167443958168866823,Winmo,Winmo18,,,,[],False,121,152,6,Fri Aug 30 14:28:39 +0000 2019,937,,,False,False,32860,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1197500442755747840/wvdDONcm_normal.jpg,https://pbs.twimg.com/profile_images/1197500442755747840/wvdDONcm_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 00:35:36 +0000 2023,1632902784054861824,1632902784054861824,"Antonio Di Natale was different gravy

can’t believe that man was competing for the golden boot while playing for Udinese man",False,"[0, 125]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,1029057143213891585,1029057143213891585,BΣΛПIΣ BӨӨGIΣ,beanieboogie15,2021 nba draft,"Rockets, Packers and Napoli fan // also a noted demar derozan, darius garland, riyad mahrez and josh jacobs enthusiast",,[],False,1030,1281,1,Mon Aug 13 17:28:36 +0000 2018,22420,,,False,False,11263,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1620007832757100544/R0dQTR-m_normal.jpg,https://pbs.twimg.com/profile_images/1620007832757100544/R0dQTR-m_normal.jpg,https://pbs.twimg.com/profile_banners/1029057143213891585/1626526034,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 23:59:25 +0000 2023,1632893680288944129,1632893680288944129,"@Bonetti Jesus what happened to this guy, I use to think he was pretty good at Udinese. I'm guessing injuries",False,"[9, 109]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.632892796221653e+18,1632892796221652992,48052513.0,48052513,Bonetti,,,,,False,0,2,False,False,en,en,recent,760191764175073281,760191764175073281,Vancity Roma,strikerita,"Greater Vancouver, British Col",,,[],False,265,582,2,Mon Aug 01 19:13:35 +0000 2016,40995,,,False,False,9740,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1054199333665435649/-FVLBF-y_normal.jpg,https://pbs.twimg.com/profile_images/1054199333665435649/-FVLBF-y_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 23:55:54 +0000 2023,1632892796221652992,1632892796221652992,"#WhereAreTheyNow

Simone Scuffet: The GK was seen by some as the heir to Buffon when he dazzled as a 16 year old for Udinese. He then turned down a move to Atletico Madrid and his career has never been the same. 

He’s now in Romania with Cluj after playing last season in Cyprus https://t.co/NyFTB5CP1q",False,"[0, 279]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,7,156,False,False,en,en,recent,48052513,48052513,Matteo Bonetti,Bonetti,"Connecticut, USA","🎙🎥 TV & Commentary for European Football at @CBS #ParamountPlus. Lead Serie A analyst in the USA since 2012. ex BeIN 12’-18’, ESPN 18’-21’.",https://t.co/WRn2WOrYxL,[],False,105263,804,1577,Wed Jun 17 18:07:06 +0000 2009,39892,,,False,True,20501,,False,False,False,131516,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,True,http://pbs.twimg.com/profile_images/1601261792604348416/io5dE_ZT_normal.jpg,https://pbs.twimg.com/profile_images/1601261792604348416/io5dE_ZT_normal.jpg,https://pbs.twimg.com/profile_banners/48052513/1675703212,E81C4F,000000,EFEFEF,333333,True,True,False,False,False,False,False,none,[],"[{'url': 'https://t.co/WRn2WOrYxL', 'expanded_url': 'http://www.patreon.com/calciocast', 'display_url': 'patreon.com/calciocast', 'indices': [0, 23]}]",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 23:34:53 +0000 2023,1632887506432675840,1632887506432675840,@zaky_yussufh4 @LucasDinef2 @UtdFaithfuls If u wanna compare when they were younger ill give you a better one. De bruyne was in a Belgium league while Bruno was in udinese. Who is the dummy now u d!ckhead?,False,"[42, 205]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6328794041026068e+18,1632879404102606854,2405721959.0,2405721959,zaky_yussufh4,,,,,False,0,0,False,False,en,en,recent,1586498994271883265,1586498994271883265,Laniez Ahmed,Laniez_7,,,,[],False,4,27,0,Sat Oct 29 23:23:56 +0000 2022,10320,,,False,False,349,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1612832474102464512/o9IMIWVE_normal.jpg,https://pbs.twimg.com/profile_images/1612832474102464512/o9IMIWVE_normal.jpg,https://pbs.twimg.com/profile_banners/1586498994271883265/1670579238,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 20:55:59 +0000 2023,1632847518668058626,1632847518668058626,Atalanta-Udinese 0-0 | Udinese hold La Dea to a goalless draw: Highlights | Serie A 2022/23,False,"[0, 91]","<a href=""http://www.footballorgin.com/"" rel=""nofollow"">Footballorgin</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,400249740,400249740,FOOTBALLORGIN,Footballorgin,,,http://t.co/Vr6nLcO7Hm,[],False,434,50,4,Fri Oct 28 18:43:09 +0000 2011,0,,,False,False,34033,,False,False,False,0099B9,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/829076194175905793/fySezCLz_normal.jpg,https://pbs.twimg.com/profile_images/829076194175905793/fySezCLz_normal.jpg,https://pbs.twimg.com/profile_banners/400249740/1486502244,0099B9,5ED4DC,95E8EC,3C3940,True,False,False,False,False,False,False,none,[],"[{'url': 'http://t.co/Vr6nLcO7Hm', 'expanded_url': 'http://www.footballorgin.com', 'display_url': 'footballorgin.com', 'indices': [0, 22]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 19:23:29 +0000 2023,1632824237097467904,1632824237097467904,"Well done to our former student Festy Ebosele after making full serie A Debut in Udinese’s 0-0 draw away to Atlanta. #weachieve 

https://t.co/pvSfuV0kkZ https://t.co/FRCPsPrAr4",False,"[0, 153]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,1,9,False,False,en,en,recent,407912525,407912525,"St Mary's CBS Enniscorthy, An Edmund Rice School",CBS_Enniscorthy,"Enniscorthy, Wexford, Ireland","An all boys Catholic, Voluntary Secondary School under the patronage of the Edmund Rice Schools Trust. Our mission Statement: We care, We prepare, We achieve.",https://t.co/VKQ5LluMm5,[],False,1101,57,3,Tue Nov 08 18:35:33 +0000 2011,113,,,True,False,1100,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1051523531576659969/QxOelhGo_normal.jpg,https://pbs.twimg.com/profile_images/1051523531576659969/QxOelhGo_normal.jpg,https://pbs.twimg.com/profile_banners/407912525/1539537782,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],"[{'url': 'https://t.co/VKQ5LluMm5', 'expanded_url': 'http://www.stmaryscbs.ie', 'display_url': 'stmaryscbs.ie', 'indices': [0, 23]}]",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 18:38:18 +0000 2023,1632812866016354306,1632812866016354306,@LucasKirby @PwGiggsy Really? Wow. They didn’t get that when they won treble sure it was only 60k against Udinese,False,"[22, 113]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6327959026906153e+18,1632795902690615296,701577038.0,701577038,LucasKirby,,,,,False,0,1,False,False,en,en,recent,1479106584273821706,1479106584273821706,V-Bull,VanceBulla,Yorkshire and The Humber,Sopranos // Springsteen // Young // Dylan // Petty // War on Drugs // The National // Reds  ‘We're all just walkin' through this darkness on our own’,,[],False,57,54,1,Thu Jan 06 15:04:30 +0000 2022,4982,,,True,False,5944,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1479106908107644929/sf31qL0k_normal.jpg,https://pbs.twimg.com/profile_images/1479106908107644929/sf31qL0k_normal.jpg,https://pbs.twimg.com/profile_banners/1479106584273821706/1641494398,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 18:23:09 +0000 2023,1632809055252086787,1632809055252086787,@Sam_ucko He’s training with us to get fit and then joining Udinese is the word,False,"[10, 79]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6328051779241329e+18,1632805177924132866,7.254350450922004e+17,725435045092200448,Sam_ucko,,,,,False,0,16,False,False,en,en,recent,3933498556,3933498556,luke,louorns,,,https://t.co/jPK62OTaFm,[],False,15743,434,76,Mon Oct 12 03:11:51 +0000 2015,17305,,,True,False,71418,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1628403090041851909/oYx_Vjva_normal.jpg,https://pbs.twimg.com/profile_images/1628403090041851909/oYx_Vjva_normal.jpg,https://pbs.twimg.com/profile_banners/3933498556/1678165375,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],"[{'url': 'https://t.co/jPK62OTaFm', 'expanded_url': 'http://luorns.substack.com', 'display_url': 'luorns.substack.com', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 17:27:58 +0000 2023,1632795168431636481,1632795168431636481,"⚽️ PRE MATCH DOUBLE
🔐 Bet365: 1.71
💰 1 unit

Torino have only won 1 fixture in their last 6 and it was a 1-0 win against Udinese at home. Bologna have won 4 of their last 5 fixtures.

Genoa are 3rd and play bottom of the league Cosenza who have only won 2 of their last 14. https://t.co/U3vPP0XUCH",False,"[0, 273]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0,2,False,False,en,en,recent,1123293082747899905,1123293082747899905,BetFinder,smartbetfinder,"Scotland, United Kingdom",🏴󠁧󠁢󠁳󠁣󠁴󠁿 Pre Match & Inplay Punter💰⚽️,https://t.co/QVqcImo2kq,[],False,1128,144,17,Tue Apr 30 18:28:35 +0000 2019,3202,,,True,False,3678,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1617898527186685952/sOqQkRVT_normal.jpg,https://pbs.twimg.com/profile_images/1617898527186685952/sOqQkRVT_normal.jpg,https://pbs.twimg.com/profile_banners/1123293082747899905/1615058569,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],"[{'url': 'https://t.co/QVqcImo2kq', 'expanded_url': 'https://app.bet-analytix.com/bankroll/888913', 'display_url': 'app.bet-analytix.com/bankroll/888913', 'indices': [0, 23]}]",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 17:24:04 +0000 2023,1632794188201836544,1632794188201836544,"""Live Sports Streams News: Watch Empoli FC vs. Udinese Online: Live Stream, Start Time #News"": https://t.co/QJGgoEk8Sv",False,"[0, 118]","<a href=""http://www.robinspost.com/news/"" rel=""nofollow"">RSS Post Syndication</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,40173650,40173650,Global News Report,robinsnewswire,RT's Are FYI Purposes Only,"Flying the web for trusted world news reports and shopping discounts 24/7. Retweeting for opinions, useful information, and the many voices of Twitter.",http://t.co/DNyCun08Ab,[],False,23651,16488,3604,Fri May 15 04:16:20 +0000 2009,520,,,True,False,2034191,,False,False,False,141106,http://abs.twimg.com/images/themes/theme3/bg.gif,https://abs.twimg.com/images/themes/theme3/bg.gif,True,http://pbs.twimg.com/profile_images/748396533205327872/1I6ru8Ip_normal.jpg,https://pbs.twimg.com/profile_images/748396533205327872/1I6ru8Ip_normal.jpg,,880000,FFFFFF,FFFFFF,634047,True,False,False,False,False,False,False,none,[],"[{'url': 'http://t.co/DNyCun08Ab', 'expanded_url': 'http://www.robinspost.com', 'display_url': 'robinspost.com', 'indices': [0, 22]}]",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 16:20:37 +0000 2023,1632778218255323137,1632778218255323137,"4:The substitutions has been atrocious in recent matches. In the udinese game, Gasp subbed off lookman and boga when we were gaining a lot of momentum and were attacking their goal. We actually looked good, but he subbed them off for pasalic and muriel who couldn't replicate them https://t.co/djeKMm96gY",False,"[0, 280]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6327782007105413e+18,1632778200710541312,1.491344307269546e+18,1491344307269545986,ata_match_views,,,,,False,0,8,False,False,en,en,recent,1491344307269545986,1491344307269545986,Atalanta matches views (AMV),ata_match_views,,"Atalantini and a part time writer
(kept it short bcz longer bios are more boring than golf). from india 🇮🇳",,[],False,54,147,0,Wed Feb 09 09:33:06 +0000 2022,97,,,False,False,573,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1557394771383308288/Ew29HKbJ_normal.jpg,https://pbs.twimg.com/profile_images/1557394771383308288/Ew29HKbJ_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
