created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,quoted_status_id,quoted_status_id_str,retweet_count,favorite_count,favorited,retweeted,possibly_sensitive,lang,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.withheld_in_countries,quoted_status.created_at,quoted_status.id,quoted_status.id_str,quoted_status.full_text,quoted_status.truncated,quoted_status.display_text_range,quoted_status.metadata.iso_language_code,quoted_status.metadata.result_type,quoted_status.source,quoted_status.in_reply_to_status_id,quoted_status.in_reply_to_status_id_str,quoted_status.in_reply_to_user_id,quoted_status.in_reply_to_user_id_str,quoted_status.in_reply_to_screen_name,quoted_status.user.id,quoted_status.user.id_str,quoted_status.user.name,quoted_status.user.screen_name,quoted_status.user.location,quoted_status.user.description,quoted_status.user.url,quoted_status.user.entities.description.urls,quoted_status.user.protected,quoted_status.user.followers_count,quoted_status.user.friends_count,quoted_status.user.listed_count,quoted_status.user.created_at,quoted_status.user.favourites_count,quoted_status.user.utc_offset,quoted_status.user.time_zone,quoted_status.user.geo_enabled,quoted_status.user.verified,quoted_status.user.statuses_count,quoted_status.user.lang,quoted_status.user.contributors_enabled,quoted_status.user.is_translator,quoted_status.user.is_translation_enabled,quoted_status.user.profile_background_color,quoted_status.user.profile_background_image_url,quoted_status.user.profile_background_image_url_https,quoted_status.user.profile_background_tile,quoted_status.user.profile_image_url,quoted_status.user.profile_image_url_https,quoted_status.user.profile_banner_url,quoted_status.user.profile_link_color,quoted_status.user.profile_sidebar_border_color,quoted_status.user.profile_sidebar_fill_color,quoted_status.user.profile_text_color,quoted_status.user.profile_use_background_image,quoted_status.user.has_extended_profile,quoted_status.user.default_profile,quoted_status.user.default_profile_image,quoted_status.user.following,quoted_status.user.follow_request_sent,quoted_status.user.notifications,quoted_status.user.translator_type,quoted_status.user.withheld_in_countries,quoted_status.geo,quoted_status.coordinates,quoted_status.place,quoted_status.contributors,quoted_status.is_quote_status,quoted_status.quoted_status_id,quoted_status.quoted_status_id_str,quoted_status.retweet_count,quoted_status.favorite_count,quoted_status.favorited,quoted_status.retweeted,quoted_status.possibly_sensitive,quoted_status.lang,user.entities.url.urls,quoted_status.user.entities.url.urls
Tue Mar 07 10:57:20 +0000 2023,1633059250816663556,1633059250816663556,"Dessers bags Brace in Sassuolo, Cremonese Five-Goal Thriller - https://t.co/zReiQ2RHnK https://t.co/3wArK5px8C",False,"[0, 86]","<a href=""https://www.brila.net"" rel=""nofollow"">Brilanet</a>",,,,,,,,,,False,,,0,23,False,False,False,en,en,recent,966268126005530624,966268126005530624,Sports Radio Brila FM,Brilafm889,Nigeria,Studio 📱 Lagos: 09040000889 & 09041000889 Abuja: 09044000889 & 09045000889 Onitsha: 08120000889 & 09042000889 Port Harcourt: 09070000101 & 09120000101,https://t.co/i0dZ9sMqWM,[],False,56089,291,60,Wed Feb 21 11:07:28 +0000 2018,2594,,,True,False,52072,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1612400893634265088/fht17-zp_normal.jpg,https://pbs.twimg.com/profile_images/1612400893634265088/fht17-zp_normal.jpg,https://pbs.twimg.com/profile_banners/966268126005530624/1565602570,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/i0dZ9sMqWM', 'expanded_url': 'http://www.brila.net', 'display_url': 'brila.net', 'indices': [0, 23]}]",
Tue Mar 07 10:43:41 +0000 2023,1633055813911691265,1633055813911691265,"Locatelli:

At Juventus - 8 G/A in 73 matches.
At Sassuolo - 18 G/A in 99 matches.

Yeah, he’s a defensive midfielder so the expectations are lower in terms of attacking stats but his last goal contribution (assist vs Sampdoria) was ONE YEAR AGO (12/3/2022). https://t.co/cX8IU6qqyX",False,"[0, 258]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.633055806189863e+18,1633055806189862915,9.965790171165696e+17,996579017116569603,ravid_omer,,,,,False,,,3,31,False,False,False,en,en,recent,996579017116569603,996579017116569603,OmeRavid,ravid_omer,,Member of the AJC team Podcast. https://t.co/A5aQbiLGPC,,"[{'url': 'https://t.co/A5aQbiLGPC', 'expanded_url': 'https://youtube.com/channel/UCPlnMPqIYv4Zf9ZEn4eMp6Q', 'display_url': 'youtube.com/channel/UCPlnM…', 'indices': [32, 55]}]",False,450,459,1,Wed May 16 02:32:08 +0000 2018,10940,,,True,False,5404,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1498543482671185921/CxB3tsMi_normal.jpg,https://pbs.twimg.com/profile_images/1498543482671185921/CxB3tsMi_normal.jpg,https://pbs.twimg.com/profile_banners/996579017116569603/1630938535,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 10:20:06 +0000 2023,1633049878447415296,1633049878447415296,@Ishudreamer Snacks 😋,False,"[13, 21]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6329735673430753e+18,1632973567343075328,1.4609560235150746e+18,1460956023515074564,Ishudreamer,,,,,False,,,0,1,False,False,,en,en,recent,1451588582871756807,1451588582871756807,Sassuolo_,_sassuolo_,,.,,[],False,7227,838,3,Fri Oct 22 16:37:58 +0000 2021,132970,,,False,False,16212,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1627011646068785154/qyuXEHdX_normal.jpg,https://pbs.twimg.com/profile_images/1627011646068785154/qyuXEHdX_normal.jpg,https://pbs.twimg.com/profile_banners/1451588582871756807/1656697661,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 10:11:17 +0000 2023,1633047661984067588,1633047661984067588,"So now in the 4th viz we look at his Shots: A similar trend to his touches, 1st 10 games or so, all his shots oriented to left, only games he got all his shots inside the box were vs Sassuolo opener &amp; Torino away again: Games he progressed passes or took better touches (4)... https://t.co/65UGGULSCR",False,"[0, 280]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.6330476581420892e+18,1633047658142089217,1.177061452005294e+18,1177061452005294080,Rahulvn5,,,,,False,,,2,8,False,False,False,en,en,recent,1177061452005294080,1177061452005294080,Don Lippi,Rahulvn5,"Chennai, India 🇮🇳","24,Juventino for life & a CSK fan, love to put tactical & statistical visualizations of game 🖤🤍💛💛
https://t.co/Fazw9IigyG

Private: @PrivRahul",,"[{'url': 'https://t.co/Fazw9IigyG', 'expanded_url': 'https://medium.com/@doodlemerahul', 'display_url': 'medium.com/@doodlemerahul', 'indices': [98, 121]}]",False,4293,1407,36,Thu Sep 26 03:25:06 +0000 2019,55935,,,False,False,33336,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1593698459298643969/6FOlNine_normal.jpg,https://pbs.twimg.com/profile_images/1593698459298643969/6FOlNine_normal.jpg,https://pbs.twimg.com/profile_banners/1177061452005294080/1635871689,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 09:53:30 +0000 2023,1633043187345367040,1633043187345367040,"🆘#AlessandroVenturelli  #MissingPerson 
from #Italy #Sassuolo 
His family is searching  Alessandro
in #Holland #Amsterdam 🆘🇳🇱#Netherlands! 
Please help! Anyone with information kindly
contact CHI L'HA VISTO #Rome 🇮🇹Thank you. https://t.co/ZnqlO1ooTV",False,"[0, 225]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,,,5,6,False,False,False,en,en,recent,1464856579,1464856579,resort7983,resort7983, #Italia,"#Vintage  #stamps #collectors  #ART
 #missingchildren #Philately #missingpeople #scomparsi 
#disparu  ""Helping the missing people"" #missing",,[],False,2021,4586,167,Tue May 28 14:33:56 +0000 2013,55007,,,True,False,51755,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1601899626348662784/tEd83iSk_normal.jpg,https://pbs.twimg.com/profile_images/1601899626348662784/tEd83iSk_normal.jpg,https://pbs.twimg.com/profile_banners/1464856579/1675014315,E81C4F,000000,DDEEF6,333333,True,True,False,False,False,False,False,regular,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 09:52:42 +0000 2023,1633042985339310080,1633042985339310080,SERIE A: Dessers scores twice as Cremonese fall to last-minute defeat against Sassuolo https://t.co/kAiWnQzw6i,False,"[0, 110]","<a href=""https://www.echobox.com"" rel=""nofollow"">Echobox</a>",,,,,,,,,,False,,,1,3,False,False,False,en,en,recent,44900997,44900997,Nigerian Tribune,nigeriantribune,Nigeria,"Nigeria's oldest and most informative news medium, publishing articles on Politics, Business, Sports, Op-Ed, others. https://t.co/TWIHM1MYv2",https://t.co/TIIsde69Dw,"[{'url': 'https://t.co/TWIHM1MYv2', 'expanded_url': 'https://www.instagram.com/tribuneonlineng', 'display_url': 'instagram.com/tribuneonlineng', 'indices': [117, 140]}]",False,874728,315,713,Fri Jun 05 14:17:50 +0000 2009,1447,,,True,True,793196,,False,False,False,642D8B,http://abs.twimg.com/images/themes/theme10/bg.gif,https://abs.twimg.com/images/themes/theme10/bg.gif,False,http://pbs.twimg.com/profile_images/1481929385066250241/R-wvqDhQ_normal.jpg,https://pbs.twimg.com/profile_images/1481929385066250241/R-wvqDhQ_normal.jpg,https://pbs.twimg.com/profile_banners/44900997/1610030846,FF0000,000000,7AC3EE,3D1957,True,False,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/TIIsde69Dw', 'expanded_url': 'http://www.tribuneonlineng.com', 'display_url': 'tribuneonlineng.com', 'indices': [0, 23]}]",
Tue Mar 07 09:49:58 +0000 2023,1633042296311562240,1633042296311562240,"🆘#AlessandroVenturelli  #MissingPerson 
from #Italy #Sassuolo 
His family is searching  Alessandro
in #Holland #Amsterdam 🆘🇳🇱#Netherlands! 
Please help! Anyone with information kindly
contact CHI L'HA VISTO #Rome 🇮🇹Thank you. https://t.co/AX6FUzNAOP",False,"[0, 225]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,,,1,1,False,False,False,en,en,recent,1464856579,1464856579,resort7983,resort7983, #Italia,"#Vintage  #stamps #collectors  #ART
 #missingchildren #Philately #missingpeople #scomparsi 
#disparu  ""Helping the missing people"" #missing",,[],False,2021,4586,167,Tue May 28 14:33:56 +0000 2013,55007,,,True,False,51755,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1601899626348662784/tEd83iSk_normal.jpg,https://pbs.twimg.com/profile_images/1601899626348662784/tEd83iSk_normal.jpg,https://pbs.twimg.com/profile_banners/1464856579/1675014315,E81C4F,000000,DDEEF6,333333,True,True,False,False,False,False,False,regular,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 09:36:20 +0000 2023,1633038864230039552,1633038864230039552,"🇮🇹 | Team of the Week

Serie A's Round 25 wrapped up yesterday night, which means now is the time to unveil our new TOTW! 👇

Inter lead the way with three players featured in our XI, while Sassuolo's winger Armand Laurienté is our Player of the Week. 🌟 https://t.co/ZvehqfpYt9",False,"[0, 252]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,,,8,123,False,False,False,en,en,recent,1054258421942358016,1054258421942358016,Sofascore,SofascoreINT,,Stats and insights related to football ⚽ | @SofascoreBR | @SofascoreLA | @SofascoreARB Download Sofascore live score app: https://t.co/iqPRUsXcqI,https://t.co/Cm3Hj3h7M3,"[{'url': 'https://t.co/iqPRUsXcqI', 'expanded_url': 'http://bit.ly/2RKyThj', 'display_url': 'bit.ly/2RKyThj', 'indices': [122, 145]}]",False,149952,2066,697,Mon Oct 22 06:29:29 +0000 2018,5209,,,False,True,13299,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1576814366896361474/qrlYeiIs_normal.png,https://pbs.twimg.com/profile_images/1576814366896361474/qrlYeiIs_normal.png,https://pbs.twimg.com/profile_banners/1054258421942358016/1664776816,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/Cm3Hj3h7M3', 'expanded_url': 'https://download.sofascore.com/', 'display_url': 'download.sofascore.com', 'indices': [0, 23]}]",
Tue Mar 07 09:28:40 +0000 2023,1633036937052160003,1633036937052160003,Sassuolo-Cremonese 3-2   SERIE A TIM HIGHLIGHTS - https://t.co/Lfglb0uanh,False,"[0, 73]","<a href=""https://www.zonacalciofaidate.it/"" rel=""nofollow"">Zonacalciofaidate</a>",,,,,,,,,,False,,,0,0,False,False,False,en,en,recent,3140160497,3140160497,Zonacalciofaidate.it,Zcfnews,Italia,"Tutti i video Risultati, Classifiche. Calciomercato, Banca Dati Giocatori e Allenatori. Serie A-B-C, Primavera, Berretti, Under 17-16-15, Femminile e Calcio a 5",https://t.co/TDghzloZUO,[],False,1430,1306,17,Mon Apr 06 11:56:46 +0000 2015,40,,,False,False,58014,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1484482308363198465/0ZHPdyQ5_normal.jpg,https://pbs.twimg.com/profile_images/1484482308363198465/0ZHPdyQ5_normal.jpg,https://pbs.twimg.com/profile_banners/3140160497/1512299025,1B95E0,000000,000000,000000,False,False,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/TDghzloZUO', 'expanded_url': 'http://www.zonacalciofaidate.it', 'display_url': 'zonacalciofaidate.it', 'indices': [0, 23]}]",
Tue Mar 07 08:56:21 +0000 2023,1633028804292534273,1633028804292534273,"Idk why were stunned, De Zerbi is a quality manager if you followed his record at Sassuolo he always gave the top teams massive problems it was the lesser sides he struggled against. De Zerbi always relys on possession football and control the game mostly in the opposition half! https://t.co/bwzMNMh7g8",False,"[0, 279]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,True,1.632823139146113e+18,1632823139146113031,0,6,False,False,False,en,en,recent,1397273990641631233,1397273990641631233,Michael Talks Football,talks_michael,Finland,Some 🇫🇮🇺🇸 with a YouTube channel 🎥,https://t.co/OHXJsgwUDi,[],False,424,187,4,Tue May 25 19:31:02 +0000 2021,4185,,,False,False,2972,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1522093352975540231/ISw1b8OL_normal.jpg,https://pbs.twimg.com/profile_images/1522093352975540231/ISw1b8OL_normal.jpg,https://pbs.twimg.com/profile_banners/1397273990641631233/1662714932,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],Mon Mar 06 19:19:07 +0000 2023,1.632823139146113e+18,1632823139146113031,"""They're up there alongside the two best teams in the country""

@Carra23 says Brighton are playing like a 'top team' right now 🙌 https://t.co/VlN3TI8Ufd",False,"[0, 128]",en,recent,"<a href=""http://wildmoka.com"" rel=""nofollow"">Wildmoka</a>",,,,,,713993413.0,713993413,Sky Sports Premier League,SkySportsPL,London,The official account for the Sky Sports Premier League channel,https://t.co/G9JHNW7XyV,[],False,10829706.0,35.0,15810.0,Tue Jul 24 09:18:08 +0000 2012,324.0,,,True,True,207583.0,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1605131756310614017/05qwHae-_normal.jpg,https://pbs.twimg.com/profile_images/1605131756310614017/05qwHae-_normal.jpg,https://pbs.twimg.com/profile_banners/713993413/1666698329,0084B4,FFFFFF,DDEEF6,333333,True,False,False,False,False,False,False,none,[],,,,,False,,,164.0,1916.0,False,False,False,en,"[{'url': 'https://t.co/OHXJsgwUDi', 'expanded_url': 'https://linktr.ee/Michaeltalksfootball', 'display_url': 'linktr.ee/Michaeltalksfo…', 'indices': [0, 23]}]","[{'url': 'https://t.co/G9JHNW7XyV', 'expanded_url': 'http://www.skysports.com/premier-league', 'display_url': 'skysports.com/premier-league', 'indices': [0, 23]}]"
Tue Mar 07 08:56:19 +0000 2023,1633028794905767937,1633028794905767937,"@Reece14366334 @ArchieC38956997 @MrLep5 @pasquale_caos @JNOZ1998 @FabrizioRomano de zerbi was coaching sassuolo which was basically the equivalent of brighton and he came 8th, sure bro",False,"[81, 184]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.633027668978352e+18,1633027668978352129,1.5650711744759562e+18,1565071174475956227,Reece14366334,,,,,False,,,0,1,False,False,,en,en,recent,1100786685166665735,1100786685166665735,Federico,duncanismo_,,real shooters à ma right @acffiorentina @charles_leclerc #MagicTogether,,[],False,279,371,4,Wed Feb 27 15:56:12 +0000 2019,22062,,,False,False,5128,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1630989147652472839/Z5HNxzXd_normal.jpg,https://pbs.twimg.com/profile_images/1630989147652472839/Z5HNxzXd_normal.jpg,https://pbs.twimg.com/profile_banners/1100786685166665735/1674521512,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 08:51:16 +0000 2023,1633027524350418945,1633027524350418945,"⚽ #SerieA ROUND 2️⃣5️⃣ RESULTS ⚽

#Torino #sassuolo #Bologna #Inter #Lazio #Udinese #HellasVerona #Sampdoria #Napoli #Roma #Atalanta #Milan #Lecce #Monza #spezia #Fiorentina #Juventus #salernitana #football #italy #Cremonese #Juve #Empoli https://t.co/ETEQC7pU3J",False,"[0, 238]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,,,0,0,False,False,False,en,en,recent,1296877143834722306,1296877143834722306,Michel Sakr,Michel_Calcio,"Beirut, Lebanon","Football Writer and Analyst @cultofcalcio 🇮🇹, @Juvefcdotcom ⚫⚪ |Italian Football and #Juventus News,Updates | Writer and editor at https://t.co/yrdU57m3Qp #SerieA #Juve",https://t.co/dAI8XfZZzY,"[{'url': 'https://t.co/yrdU57m3Qp', 'expanded_url': 'http://SQaF.club', 'display_url': 'SQaF.club', 'indices': [131, 154]}]",False,92,126,0,Fri Aug 21 18:29:57 +0000 2020,749,,,False,False,5013,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1595076412905488385/x9yItDib_normal.jpg,https://pbs.twimg.com/profile_images/1595076412905488385/x9yItDib_normal.jpg,https://pbs.twimg.com/profile_banners/1296877143834722306/1639837508,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/dAI8XfZZzY', 'expanded_url': 'https://www.facebook.com/Michel.Calcio10/', 'display_url': 'facebook.com/Michel.Calcio1…', 'indices': [0, 23]}]",
Tue Mar 07 08:46:34 +0000 2023,1633026339920855041,1633026339920855041,"👕 Vlad Chiricheș, 33yo CB
🏟 Sassuolo 3-2 #Cremonese
🏆 #SerieA 🇮🇹

⏰ 35 mins
⭐️ 6.4 rating
🦵 26 touches
🎯 19/24 (79.2%) passes cmp
🚀 3/5 long balls
💪 2/4 ground duels
❌ 2 tackles
❗️ 1 foul

#SassuoloCremonese https://t.co/9W5ziUkl1C",False,"[0, 207]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,,,3,16,False,False,False,en,en,recent,1288604385266802698,1288604385266802698,Romanian Football,RoFtbl,,Hub for Romanian football news & opinions ⚽️🇷🇴 #RomanianFootball #Liga1 #Liga2,https://t.co/fpEORTeMmu,[],False,5598,591,52,Wed Jul 29 22:36:50 +0000 2020,30159,,,True,False,27223,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1517620319397322752/zvGeizue_normal.jpg,https://pbs.twimg.com/profile_images/1517620319397322752/zvGeizue_normal.jpg,https://pbs.twimg.com/profile_banners/1288604385266802698/1650663882,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/fpEORTeMmu', 'expanded_url': 'https://www.instagram.com/_roftbl/', 'display_url': 'instagram.com/_roftbl/', 'indices': [0, 23]}]",
Tue Mar 07 08:46:03 +0000 2023,1633026209645752321,1633026209645752321,Cyriel Dessers ( Cremonese) scores in the 2-3 against Sassuolo and with 111 goals jump to position 228° https://t.co/3AsKNHwwLV,False,"[0, 103]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,,,0,0,False,False,False,en,en,recent,341381424,341381424,Horacio Piazzon,HoracioPiazzon,España,Ingeniero en telecomunicaciones. jubilado.padre y abuelo.,,[],False,17,68,0,Sun Jul 24 08:18:24 +0000 2011,5899,,,False,False,637,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/3219772243/78fdb5369e19822f2793957a5b192321_normal.jpeg,https://pbs.twimg.com/profile_images/3219772243/78fdb5369e19822f2793957a5b192321_normal.jpeg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 08:44:11 +0000 2023,1633025742282842118,1633025742282842118,"@matty_wiles @ctsmclovinya You’re including a bunch of small clubs at the start of his career and Shakhtar where there was a war, look a bit deeper and you’ll see he was very loyal to sassuolo and only left after board wouldn’t match his ambition and he wanted to stay in Shakhtar until bombing started",False,"[27, 302]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6329273970906726e+18,1632927397090672641,1.524422683601027e+18,1524422683601027072,matty_wiles,,,,,False,,,0,0,False,False,,en,en,recent,1439740522575368194,1439740522575368194,K,asdfg56665781,,,,[],False,23,95,1,Sun Sep 19 23:58:15 +0000 2021,9383,,,False,False,3160,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1439740654163316737/3WdV4bUw_normal.png,https://pbs.twimg.com/profile_images/1439740654163316737/3WdV4bUw_normal.png,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 08:43:56 +0000 2023,1633025679015944194,1633025679015944194,"@CalcioEngland @SassuoloUS I'd appreciate their commitment even more if they'd do this in their own stadium, Ricci, in their own city, Sassuolo, by the way",False,"[27, 155]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.632819953949614e+18,1632819953949614082,9.946547322947215e+17,994654732294721536,CalcioEngland,,,,,False,,,0,1,False,False,,en,en,recent,475021007,475021007,Luca Cattani,loucattani,Reggio Emilia,"/ˈlu.ka/
Assistant professor. Post Punk Enthusiast. Married, father-of-two-soon-three
https://t.co/rnUozVSMYD",,"[{'url': 'https://t.co/rnUozVSMYD', 'expanded_url': 'http://youtu.be/DEOzpMycfHM', 'display_url': 'youtu.be/DEOzpMycfHM', 'indices': [86, 109]}]",False,1041,1259,21,Thu Jan 26 16:07:55 +0000 2012,17025,,,True,False,8983,,False,False,False,F705F7,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/768066335695831040/M3qr4g6J_normal.jpg,https://pbs.twimg.com/profile_images/768066335695831040/M3qr4g6J_normal.jpg,https://pbs.twimg.com/profile_banners/475021007/1471956382,1B95E0,C0DEED,DDEEF6,333333,True,True,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 08:00:49 +0000 2023,1633014825717571585,1633014825717571585,"Top 10 searches in Mexico 🇲🇽

1️⃣ Dia de la mujer
2️⃣ 8 de marzo
3️⃣ Sassuolo vs Cremonese
4️⃣ Dia Internacional de la Mujer
5️⃣ Bayern vs PSG
6️⃣ Osasuna vs Celta de Vigo
7️⃣ Toluca
8️⃣ Chelsea vs Dortmund
9️⃣ Santiago Giménez
🔟 Resiliencia",False,"[0, 241]","<a href=""https://example.com"" rel=""nofollow"">dailysearchtrends</a>",,,,,,,,,,False,,,0,0,False,False,,en,en,recent,1579919095285293057,1579919095285293057,Daily Search Trends 📈,dlysearchtrends,,"Daily Google search trends once a day, all over the world. 🔎📈🌎
Automated account. 🤖",,[],False,1840,0,5,Tue Oct 11 19:38:15 +0000 2022,0,,,False,False,12596,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1579936101925535744/-uNmo-TJ_normal.jpg,https://pbs.twimg.com/profile_images/1579936101925535744/-uNmo-TJ_normal.jpg,https://pbs.twimg.com/profile_banners/1579919095285293057/1665521095,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
