created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.withheld_in_countries,user.entities.url.urls,user.profile_banner_url,possibly_sensitive,quoted_status_id,quoted_status_id_str,quoted_status.created_at,quoted_status.id,quoted_status.id_str,quoted_status.full_text,quoted_status.truncated,quoted_status.display_text_range,quoted_status.metadata.iso_language_code,quoted_status.metadata.result_type,quoted_status.source,quoted_status.in_reply_to_status_id,quoted_status.in_reply_to_status_id_str,quoted_status.in_reply_to_user_id,quoted_status.in_reply_to_user_id_str,quoted_status.in_reply_to_screen_name,quoted_status.user.id,quoted_status.user.id_str,quoted_status.user.name,quoted_status.user.screen_name,quoted_status.user.location,quoted_status.user.description,quoted_status.user.url,quoted_status.user.entities.description.urls,quoted_status.user.protected,quoted_status.user.followers_count,quoted_status.user.friends_count,quoted_status.user.listed_count,quoted_status.user.created_at,quoted_status.user.favourites_count,quoted_status.user.utc_offset,quoted_status.user.time_zone,quoted_status.user.geo_enabled,quoted_status.user.verified,quoted_status.user.statuses_count,quoted_status.user.lang,quoted_status.user.contributors_enabled,quoted_status.user.is_translator,quoted_status.user.is_translation_enabled,quoted_status.user.profile_background_color,quoted_status.user.profile_background_image_url,quoted_status.user.profile_background_image_url_https,quoted_status.user.profile_background_tile,quoted_status.user.profile_image_url,quoted_status.user.profile_image_url_https,quoted_status.user.profile_banner_url,quoted_status.user.profile_link_color,quoted_status.user.profile_sidebar_border_color,quoted_status.user.profile_sidebar_fill_color,quoted_status.user.profile_text_color,quoted_status.user.profile_use_background_image,quoted_status.user.has_extended_profile,quoted_status.user.default_profile,quoted_status.user.default_profile_image,quoted_status.user.following,quoted_status.user.follow_request_sent,quoted_status.user.notifications,quoted_status.user.translator_type,quoted_status.user.withheld_in_countries,quoted_status.geo,quoted_status.coordinates,quoted_status.place,quoted_status.contributors,quoted_status.is_quote_status,quoted_status.quoted_status_id,quoted_status.quoted_status_id_str,quoted_status.retweet_count,quoted_status.favorite_count,quoted_status.favorited,quoted_status.retweeted,quoted_status.possibly_sensitive,quoted_status.lang,quoted_status.user.entities.url.urls
Tue Mar 07 00:21:32 +0000 2023,1632899243160608768,1632899243160608768,"Dimarco To Return From Injury For Inter Milan Vs Spezia Clash But No Risks Taken With Skriniar &amp; Correa's Fitness, Italian Media Report #InterMilan #FCIM https://t.co/6qW5A3g4Rd",False,"[0, 181]","<a href=""https://www.echobox.com"" rel=""nofollow"">Echobox</a>",,,,,,,,,,False,0,1,False,False,en,en,recent,479858322,479858322,SempreInter.com,SempreIntercom,Worldwide,The World's No 1 news-site in English covering #InterMilan. Part of @OneFootball & Rocket Sports Network. RT ≠ endorsements. Email: nima@sempreinter.com,https://t.co/pB1VGcTR76,[],False,31675,1223,483,Tue Jan 31 21:10:22 +0000 2012,59508,,,True,False,273831,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1183899192290430976/13ZpN35G_normal.jpg,https://pbs.twimg.com/profile_images/1183899192290430976/13ZpN35G_normal.jpg,0084B4,FFFFFF,DDEEF6,333333,True,True,False,False,False,False,False,none,[],"[{'url': 'https://t.co/pB1VGcTR76', 'expanded_url': 'http://www.SempreInter.Com', 'display_url': 'SempreInter.Com', 'indices': [0, 23]}]",https://pbs.twimg.com/profile_banners/479858322/1520266344,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 00:15:00 +0000 2023,1632897600507596804,1632897600507596804,"Dimarco To Return From Injury For Inter Milan Vs Spezia Clash But No Risks Taken With Skriniar &amp; Correa’s Fitness, Italian Media Report #ForzaInter #Internisti #Nerazzuri #Internazionale https://t.co/khe4UqVtns",False,"[0, 214]","<a href=""https://socialbee.com/"" rel=""nofollow"">SocialBee</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,355447677,355447677,Inter Milan Fans,InterMilanNow,,Latest Inter Milan News & Blogs. This is a fan page and NOT linked to official club #Internisti #Nerazzuri #Internazionale #ForzaInter #Inter #InterMilan,,[],False,13927,4893,78,Mon Aug 15 11:10:54 +0000 2011,44,,,False,False,59276,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/920839723966283778/DSrfXSy5_normal.jpg,https://pbs.twimg.com/profile_images/920839723966283778/DSrfXSy5_normal.jpg,1380D9,024482,FFFFFF,000000,False,False,False,False,False,False,False,none,[],,https://pbs.twimg.com/profile_banners/355447677/1418727255,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 23:50:04 +0000 2023,1632891324373385216,1632891324373385216,"@bhutanrockstar The irony is that ADL &amp; Lotito were only able to put Casini in place as Serie A president with the help of smaller clubs Venezia, Spezia &amp; Empoli.",False,"[16, 170]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6328894142746952e+18,1632889414274695173,1.3491546680862228e+18,1349154668086222856,bhutanrockstar,,,,,False,0,0,False,False,en,en,recent,1029302738679750656,1029302738679750656,Chiacchierata Calcistica,CCalcistica,"Prague, Czech Republic",Provincial Italian football.,,[],False,1819,436,14,Tue Aug 14 09:44:31 +0000 2018,8788,,,False,False,10493,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1165166805972918272/bbo0I4Ym_normal.jpg,https://pbs.twimg.com/profile_images/1165166805972918272/bbo0I4Ym_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,https://pbs.twimg.com/profile_banners/1029302738679750656/1534241159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 23:30:33 +0000 2023,1632886416593281027,1632886416593281027,"Dimarco To Return From Injury For Inter Milan Vs Spezia Clash But No Risks Taken With Skriniar &amp; Correa’s Fitness, Italian Media Report https://t.co/mNZpRhObmj #IMInter #Nerazzurri #FCIM",False,"[0, 190]","<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",,,,,,,,,,False,4,1,False,False,en,en,recent,479858322,479858322,SempreInter.com,SempreIntercom,Worldwide,The World's No 1 news-site in English covering #InterMilan. Part of @OneFootball & Rocket Sports Network. RT ≠ endorsements. Email: nima@sempreinter.com,https://t.co/pB1VGcTR76,[],False,31675,1223,483,Tue Jan 31 21:10:22 +0000 2012,59508,,,True,False,273831,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1183899192290430976/13ZpN35G_normal.jpg,https://pbs.twimg.com/profile_images/1183899192290430976/13ZpN35G_normal.jpg,0084B4,FFFFFF,DDEEF6,333333,True,True,False,False,False,False,False,none,[],"[{'url': 'https://t.co/pB1VGcTR76', 'expanded_url': 'http://www.SempreInter.Com', 'display_url': 'SempreInter.Com', 'indices': [0, 23]}]",https://pbs.twimg.com/profile_banners/479858322/1520266344,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 21:44:02 +0000 2023,1632859607491117056,1632859607491117056,"We keep fighting 🦅
#Spezia https://t.co/IBM66DBPcC",False,"[0, 26]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,6,370,False,False,en,en,recent,3044996843,3044996843,Ethan Ampadu,ethanamp26,"England, United Kingdom",Wales 🏴󠁧󠁢󠁷󠁬󠁳󠁿 Chelsea ⚽️,https://t.co/iEGoQgeWgP,[],False,145882,247,316,Thu Feb 19 19:30:34 +0000 2015,1993,,,True,True,370,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1403427664535470087/mvDOjK8d_normal.jpg,https://pbs.twimg.com/profile_images/1403427664535470087/mvDOjK8d_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],"[{'url': 'https://t.co/iEGoQgeWgP', 'expanded_url': 'https://www.facebook.com/EthanAmp26/', 'display_url': 'facebook.com/EthanAmp26/', 'indices': [0, 23]}]",https://pbs.twimg.com/profile_banners/3044996843/1654594492,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 21:32:33 +0000 2023,1632856719922536470,1632856719922536470,Spezia vs Inter Milan Prediction: Serie A Match https://t.co/TECOHNV7TJ,False,"[0, 71]","<a href=""http://publicize.wp.com/"" rel=""nofollow"">Jetpack.com</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,1617121124399349761,1617121124399349761,Jon W,JonW99735800,,,,[],False,4,17,0,Sun Jan 22 11:25:05 +0000 2023,14,,,False,False,8347,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1618667726901510146/kBnPIwcV_normal.png,https://pbs.twimg.com/profile_images/1618667726901510146/kBnPIwcV_normal.png,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 21:32:13 +0000 2023,1632856633553420295,1632856633553420295,Spezia vs Inter Milan Prediction: Serie A Match https://t.co/DEIpARaDWf,False,"[0, 71]","<a href=""http://publicize.wp.com/"" rel=""nofollow"">Jetpack.com</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,1616939377552392192,1616939377552392192,Zain Ryan,ZainRyan5,,,,[],False,2,3,0,Sat Jan 21 23:22:55 +0000 2023,11,,,False,False,7286,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1616940372101591043/EXktDEcA_normal.jpg,https://pbs.twimg.com/profile_images/1616940372101591043/EXktDEcA_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 21:32:11 +0000 2023,1632856626360090624,1632856626360090624,Spezia vs Inter Milan Prediction: Serie A Match https://t.co/ff940kyVEN,False,"[0, 71]","<a href=""http://publicize.wp.com/"" rel=""nofollow"">Jetpack.com</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,1617119163436371969,1617119163436371969,Jones M,JonesM31027518,,,,[],False,3,11,0,Sun Jan 22 11:17:17 +0000 2023,15,,,False,False,8418,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1617119749066096648/JzZDnv5G_normal.png,https://pbs.twimg.com/profile_images/1617119749066096648/JzZDnv5G_normal.png,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 21:13:10 +0000 2023,1632851840378236930,1632851840378236930,"@NagoyaUniv You have not even cited in the bibliography the scientific work of Prof. Malanga and Dr. Filippo Biondi! It is scientifically and deontologically, incorrect ! What should I think of you and Zahi Hawass ?!!!!!",False,"[12, 220]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6312391859769385e+18,1631239185976938497,83761255.0,83761255,NagoyaUniv,,,,,False,0,0,False,False,en,en,recent,1589544640188907520,1589544640188907520,Matteo Spezia,matteo_spezia,,,,[],False,2,35,0,Mon Nov 07 09:06:05 +0000 2022,8,,,False,False,28,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1620851531003068431/-9KBaAZZ_normal.jpg,https://pbs.twimg.com/profile_images/1620851531003068431/-9KBaAZZ_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,https://pbs.twimg.com/profile_banners/1589544640188907520/1675276121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 21:10:36 +0000 2023,1632851195797577728,1632851195797577728,@NagoyaUniv The discovery must be reported to Prof. Malanga and Dr. Filippo Biondi a few months ago; other than nine-meter tunnel !! The two Italian researchers have mapped the entire interior of the great pyramid by publishing in the journal Remote Sensing !!,False,"[12, 260]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6312391859769385e+18,1631239185976938497,83761255.0,83761255,NagoyaUniv,,,,,False,0,0,False,False,en,en,recent,1589544640188907520,1589544640188907520,Matteo Spezia,matteo_spezia,,,,[],False,2,35,0,Mon Nov 07 09:06:05 +0000 2022,8,,,False,False,28,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1620851531003068431/-9KBaAZZ_normal.jpg,https://pbs.twimg.com/profile_images/1620851531003068431/-9KBaAZZ_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,https://pbs.twimg.com/profile_banners/1589544640188907520/1675276121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 21:04:07 +0000 2023,1632849563261231105,1632849563261231105,Spezia vs Inter Milan Prediction: Serie A Match https://t.co/pX7g2bW3M6,False,"[0, 71]","<a href=""http://publicize.wp.com/"" rel=""nofollow"">Jetpack.com</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,1616938266842009605,1616938266842009605,Kamran Jamili,JamiliKamran,,,,[],False,4,4,0,Sat Jan 21 23:18:34 +0000 2023,7,,,False,False,3076,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1616938667909734401/8IXQaXbm_normal.jpg,https://pbs.twimg.com/profile_images/1616938667909734401/8IXQaXbm_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 21:04:06 +0000 2023,1632849558320422912,1632849558320422912,Spezia vs Inter Milan Prediction: Serie A Match https://t.co/BpZx5yHYFq,False,"[0, 71]","<a href=""http://publicize.wp.com/"" rel=""nofollow"">Jetpack.com</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,1617117972396666880,1617117972396666880,Jani G,JaniG74096240,,,,[],False,4,13,0,Sun Jan 22 11:12:31 +0000 2023,24,,,False,False,4165,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1617118800872345602/6p_Vj7PL_normal.jpg,https://pbs.twimg.com/profile_images/1617118800872345602/6p_Vj7PL_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 21:02:30 +0000 2023,1632849156543856640,1632849156543856640,"Federico Dimarco worked partially with the full group in training today and is expected to recover to face Spezia on Friday. Milan Skriniar is a step behind, but could be available for Friday’s match. 

[via @Gazzetta_it 🌗]",False,"[0, 223]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,3,99,False,False,en,en,recent,1276275464055783434,1276275464055783434,Inter Xtra,Inter_Xtra,,"An independent, fan-operated hub for all things #Inter: Photos, stats, updates, market news, more • Enquiries: contactinterxtra@gmail.com 📧",,[],False,21295,82,179,Thu Jun 25 22:06:08 +0000 2020,3365,,,True,False,8330,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1610320310376480769/3WPGQd1z_normal.jpg,https://pbs.twimg.com/profile_images/1610320310376480769/3WPGQd1z_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,https://pbs.twimg.com/profile_banners/1276275464055783434/1672765266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 20:55:59 +0000 2023,1632847518848413696,1632847518848413696,Spezia-Verona 0-0 | The points are shared in Liguria: Highlights | Serie A 2022/23,False,"[0, 82]","<a href=""http://www.footballorgin.com/"" rel=""nofollow"">Footballorgin</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,400249740,400249740,FOOTBALLORGIN,Footballorgin,,,http://t.co/Vr6nLcO7Hm,[],False,434,50,4,Fri Oct 28 18:43:09 +0000 2011,0,,,False,False,34033,,False,False,False,0099B9,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/829076194175905793/fySezCLz_normal.jpg,https://pbs.twimg.com/profile_images/829076194175905793/fySezCLz_normal.jpg,0099B9,5ED4DC,95E8EC,3C3940,True,False,False,False,False,False,False,none,[],"[{'url': 'http://t.co/Vr6nLcO7Hm', 'expanded_url': 'http://www.footballorgin.com', 'display_url': 'footballorgin.com', 'indices': [0, 22]}]",https://pbs.twimg.com/profile_banners/400249740/1486502244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 19:37:19 +0000 2023,1632827720672354305,1632827720672354305,Spezia vs Inter Milan Prediction: Serie A Match https://t.co/K5iMoywVfK,False,"[0, 71]","<a href=""http://publicize.wp.com/"" rel=""nofollow"">Jetpack.com</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,1617122091417088000,1617122091417088000,Mr. Bones,BonesW6,,,,[],False,16,32,0,Sun Jan 22 11:28:54 +0000 2023,93,,,False,False,8372,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1617122706159472640/-q63lPtb_normal.jpg,https://pbs.twimg.com/profile_images/1617122706159472640/-q63lPtb_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,https://pbs.twimg.com/profile_banners/1617122091417088000/1674847524,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 18:52:30 +0000 2023,1632816442809655300,1632816442809655300,"Spezia vs. Roma: How to watch, schedule, live stream info, start time, TV channel
https://t.co/N71mSPDvDb",False,"[0, 105]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,1587449306000269312,1587449306000269312,Dinah Ulysses,ulyssesdinah1,,,,[],False,1,8,0,Tue Nov 01 14:20:40 +0000 2022,1,,,False,False,2035,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1587449861942779904/rHRDYuIA_normal.jpg,https://pbs.twimg.com/profile_images/1587449861942779904/rHRDYuIA_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 18:44:30 +0000 2023,1632814427312455685,1632814427312455685,Spezia vs Inter Milan Prediction: Serie A Match https://t.co/C24pe7LdhV,False,"[0, 71]","<a href=""http://publicize.wp.com/"" rel=""nofollow"">Jetpack.com</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,1617116121248980994,1617116121248980994,Kai,Kai07432942,,,,[],False,6,1,0,Sun Jan 22 11:05:14 +0000 2023,13,,,False,False,8385,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1617116399104839680/h6sqNEcy_normal.jpg,https://pbs.twimg.com/profile_images/1617116399104839680/h6sqNEcy_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 18:32:48 +0000 2023,1632811484114763776,1632811484114763776,"@sunday_coach Milik has started games more than he has not this season. 

And every single game he’s scored in (except Spezia), have been the games he has started. 

So I don’t buy that as an excuse.",False,"[14, 199]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6328106878891336e+18,1632810687889133571,1.486196083571282e+18,1486196083571281924,sunday_coach,,,,,False,0,0,False,False,en,en,recent,631315379,631315379,Davide,DS_Juventino89,"Dubai, United Arab Emirates",⚪️🇮🇹⚫️,,[],False,551,437,5,Mon Jul 09 18:36:11 +0000 2012,3506,,,False,False,14882,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1608994825382109185/ye_locWK_normal.jpg,https://pbs.twimg.com/profile_images/1608994825382109185/ye_locWK_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,https://pbs.twimg.com/profile_banners/631315379/1656671460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 18:20:59 +0000 2023,1632808508281241600,1632808508281241600,Spezia vs Inter Milan Prediction: Serie A Match https://t.co/zTpzTtBOkr,False,"[0, 71]","<a href=""http://publicize.wp.com/"" rel=""nofollow"">Jetpack.com</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,1617111255294279681,1617111255294279681,Ash News Global,JoshCrypto16,,,,[],False,2,5,0,Sun Jan 22 10:45:52 +0000 2023,45,,,False,False,4810,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1617988037673365504/O_cwlKAd_normal.png,https://pbs.twimg.com/profile_images/1617988037673365504/O_cwlKAd_normal.png,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 17:32:11 +0000 2023,1632796228479078400,1632796228479078400,"Inter Milan Duo Skriniar &amp; Correa Could Be Fit &amp; Available For Serie A Clash Vs Spezia, Italian Media Report #InterMilan #IMInter https://t.co/xAq8q95kQp",False,"[0, 161]","<a href=""https://www.echobox.com"" rel=""nofollow"">Echobox</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,18293201,18293201,Inter Milan,intermilan,"Milan, Italy","Part of @SempreInterCom, the world’s no 1 news-site in English covering #InterMilan. NOT affiliated with @Inter_en.",https://t.co/YVpr8yaVxw,[],False,93794,1606,490,Sun Dec 21 21:24:26 +0000 2008,2548,,,False,False,59456,,False,False,False,9AE4E8,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1154555076075294722/hbpNcftj_normal.jpg,https://pbs.twimg.com/profile_images/1154555076075294722/hbpNcftj_normal.jpg,0084B4,000000,D3DDF8,050505,True,False,False,False,False,False,False,none,[],"[{'url': 'https://t.co/YVpr8yaVxw', 'expanded_url': 'http://SempreInter.com', 'display_url': 'SempreInter.com', 'indices': [0, 23]}]",https://pbs.twimg.com/profile_banners/18293201/1400100812,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 17:26:08 +0000 2023,1632794705363599362,1632794705363599362,"Inter Milan Duo Skriniar &amp; Correa Could Be Fit &amp; Available For Serie A Clash Vs Spezia, Italian Media Report #InterMilan #IMInter https://t.co/ymL2sZ8icg",False,"[0, 161]","<a href=""https://www.echobox.com"" rel=""nofollow"">Echobox</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,424260170,424260170,Inter Fans,InterWhatsup,,We're proud of the history we have at this club. Part of @SempreInterCom,https://t.co/fvDLwx7vEw,[],False,39966,575,159,Tue Nov 29 15:16:42 +0000 2011,3502,,,True,False,94012,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1263238469012381696/Q5V2-HQG_normal.jpg,https://pbs.twimg.com/profile_images/1263238469012381696/Q5V2-HQG_normal.jpg,0084B4,FFFFFF,DDEEF6,333333,True,True,False,False,False,False,False,none,[],"[{'url': 'https://t.co/fvDLwx7vEw', 'expanded_url': 'http://SempreInter.com', 'display_url': 'SempreInter.com', 'indices': [0, 23]}]",https://pbs.twimg.com/profile_banners/424260170/1590014496,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 16:39:33 +0000 2023,1632782984175841280,1632782984175841280,Vlahovic has declined like crazy there was a wild shot he took against Spezia that let me know his head isn’t grounded at all.,False,"[0, 126]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0,4,False,False,en,en,recent,1316766074,1316766074,Spritepapi,osibrai,"Mississauga, Ontario",🖤🤍,https://t.co/FkS0GfO4FG,[],False,716,675,1,Sat Mar 30 16:34:22 +0000 2013,40183,,,True,False,25237,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1587925328839819265/PB37mIbb_normal.jpg,https://pbs.twimg.com/profile_images/1587925328839819265/PB37mIbb_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],"[{'url': 'https://t.co/FkS0GfO4FG', 'expanded_url': 'https://twitch.tv/spritepapi16', 'display_url': 'twitch.tv/spritepapi16', 'indices': [0, 23]}]",https://pbs.twimg.com/profile_banners/1316766074/1606526724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
