created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,possibly_sensitive,lang,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.url.urls,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.withheld_in_countries,quoted_status_id,quoted_status_id_str,quoted_status.created_at,quoted_status.id,quoted_status.id_str,quoted_status.full_text,quoted_status.truncated,quoted_status.display_text_range,quoted_status.metadata.iso_language_code,quoted_status.metadata.result_type,quoted_status.source,quoted_status.in_reply_to_status_id,quoted_status.in_reply_to_status_id_str,quoted_status.in_reply_to_user_id,quoted_status.in_reply_to_user_id_str,quoted_status.in_reply_to_screen_name,quoted_status.user.id,quoted_status.user.id_str,quoted_status.user.name,quoted_status.user.screen_name,quoted_status.user.location,quoted_status.user.description,quoted_status.user.url,quoted_status.user.entities.description.urls,quoted_status.user.protected,quoted_status.user.followers_count,quoted_status.user.friends_count,quoted_status.user.listed_count,quoted_status.user.created_at,quoted_status.user.favourites_count,quoted_status.user.utc_offset,quoted_status.user.time_zone,quoted_status.user.geo_enabled,quoted_status.user.verified,quoted_status.user.statuses_count,quoted_status.user.lang,quoted_status.user.contributors_enabled,quoted_status.user.is_translator,quoted_status.user.is_translation_enabled,quoted_status.user.profile_background_color,quoted_status.user.profile_background_image_url,quoted_status.user.profile_background_image_url_https,quoted_status.user.profile_background_tile,quoted_status.user.profile_image_url,quoted_status.user.profile_image_url_https,quoted_status.user.profile_banner_url,quoted_status.user.profile_link_color,quoted_status.user.profile_sidebar_border_color,quoted_status.user.profile_sidebar_fill_color,quoted_status.user.profile_text_color,quoted_status.user.profile_use_background_image,quoted_status.user.has_extended_profile,quoted_status.user.default_profile,quoted_status.user.default_profile_image,quoted_status.user.following,quoted_status.user.follow_request_sent,quoted_status.user.notifications,quoted_status.user.translator_type,quoted_status.user.withheld_in_countries,quoted_status.geo,quoted_status.coordinates,quoted_status.place,quoted_status.contributors,quoted_status.is_quote_status,quoted_status.quoted_status_id,quoted_status.quoted_status_id_str,quoted_status.retweet_count,quoted_status.favorite_count,quoted_status.favorited,quoted_status.retweeted,quoted_status.possibly_sensitive,quoted_status.lang,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates,place.tweet_id,quoted_status.user.entities.url.urls,quoted_status.place.id,quoted_status.place.url,quoted_status.place.place_type,quoted_status.place.name,quoted_status.place.full_name,quoted_status.place.country_code,quoted_status.place.country,quoted_status.place.contained_within,quoted_status.place.bounding_box.type,quoted_status.place.bounding_box.coordinates
Tue Mar 07 22:18:34 +0000 2023,1633230688634777601,1633230688634777601,"Congrats to @CalStateLAWBB1 Head Coach Torino Johnson @coachtorino, staff, and players. Make sure you show Coach Johnson some love. #BCAWORLD https://t.co/djanr2A11W",False,"[0, 141]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,True,1,12,False,False,False,en,en,recent,1285242820949729281,1285242820949729281,Black Coaches Association,BCAWORLDWIDE,United States,The Home For Black Coaches. 501c3 Non Profit. Our Voice Shall Be Heard in All Sports! #BCAWORLD,https://t.co/kJ72g4zo1a,"[{'url': 'https://t.co/kJ72g4zo1a', 'expanded_url': 'https://www.bcaworldwide.com', 'display_url': 'bcaworldwide.com', 'indices': [0, 23]}]",[],False,10801,6167,11,Mon Jul 20 15:59:43 +0000 2020,5943,,,False,False,6983,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1337188334523834368/OXlAOETI_normal.jpg,https://pbs.twimg.com/profile_images/1337188334523834368/OXlAOETI_normal.jpg,https://pbs.twimg.com/profile_banners/1285242820949729281/1607645956,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],1.6325928255932826e+18,1632592825593282560,Mon Mar 06 04:03:56 +0000 2023,1.6325928255932826e+18,1632592825593282560,"WE'RE GOING DANCING! 💃🏀 

For the first time since 2012, #CalStateLA women's basketball is headed to the NCAA Tournament! LA, the West Region's No. 5 seed will match up this week with No. 4 Montana State Billings in Carson, CA.

LET THE MADNESS BEGIN!

#WeAreLA // #ElevateLA https://t.co/qpoiDTk2k2",False,"[0, 275]",en,recent,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",,,,,,37377918.0,37377918,Cal State LA Athletics,LAGoldenEagles,"Los Angeles, CA",The official Twitter feed of @CalStateLA Athletics. #WeAreLA,https://t.co/eZNGDcX24f,[],False,4409.0,1369.0,44.0,Sun May 03 06:20:31 +0000 2009,6077.0,,,True,False,14009.0,,False,False,False,000000,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,False,http://pbs.twimg.com/profile_images/1423339900624015361/NRRBmLu0_normal.jpg,https://pbs.twimg.com/profile_images/1423339900624015361/NRRBmLu0_normal.jpg,https://pbs.twimg.com/profile_banners/37377918/1529534000,A28629,000000,000000,000000,False,True,False,False,False,False,False,none,[],,,,,False,,,19.0,93.0,False,False,False,en,,,,,,,,,,,,"[{'url': 'https://t.co/eZNGDcX24f', 'expanded_url': 'http://LAGoldenEagles.com', 'display_url': 'LAGoldenEagles.com', 'indices': [0, 23]}]",,,,,,,,,,
Tue Mar 07 21:57:15 +0000 2023,1633225324245786625,1633225324245786625,"@ios_dev_alb Well Carthage all the way as we are capable of pretty efficient artifact caching using Torino 🙃
https://t.co/2g0o2Qaipo",False,"[13, 132]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.6331215922166333e+18,1633121592216633345,9.572845781290557e+17,957284578129055744,ios_dev_alb,,,,,False,0,0,False,False,False,en,en,recent,1385181587457941505,1385181587457941505,John Ackeeseed,JohnAckeeseed,"Prague, Czechia","I tweet about iOS development 👨‍💻 News, comments, opinions, tips & tricks and other interesting  Apple related stuff.
I’m @AckeeCZ iOS team 👀",https://t.co/t1CV8oiCzW,"[{'url': 'https://t.co/t1CV8oiCzW', 'expanded_url': 'https://github.com/orgs/AckeeCZ/teams/ios', 'display_url': 'github.com/orgs/AckeeCZ/t…', 'indices': [0, 23]}]",[],False,57,16,0,Thu Apr 22 10:41:17 +0000 2021,30,,,False,False,147,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1394646937622691840/Y3d2xDgg_normal.png,https://pbs.twimg.com/profile_images/1394646937622691840/Y3d2xDgg_normal.png,https://pbs.twimg.com/profile_banners/1385181587457941505/1621345500,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 21:33:40 +0000 2023,1633219387007156226,1633219387007156226,@bentossell @Benioff @AnthropicAI @CohereAI @hearthai_co @YouSearchEngine I have to update my slides deck for tomorrow Ben’s Bites Torino Meetup!,False,"[74, 145]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6332094242936381e+18,1633209424293638144,53175441.0,53175441,bentossell,,,,,False,0,1,False,False,,en,en,recent,731353,731353,lorenzo,basa,torino,O si mígliora o si péggiora.,https://t.co/m7APc2aRxE,"[{'url': 'https://t.co/m7APc2aRxE', 'expanded_url': 'http://tyk.li', 'display_url': 'tyk.li', 'indices': [0, 23]}]",[],False,271,1644,9,Tue Jan 30 09:05:07 +0000 2007,61492,,,True,False,2425,,False,False,False,EDECE9,http://abs.twimg.com/images/themes/theme3/bg.gif,https://abs.twimg.com/images/themes/theme3/bg.gif,False,http://pbs.twimg.com/profile_images/1565429176294948873/Y5hgJgrq_normal.jpg,https://pbs.twimg.com/profile_images/1565429176294948873/Y5hgJgrq_normal.jpg,https://pbs.twimg.com/profile_banners/731353/1581777325,088253,D3D2CF,E3E2DE,634047,True,True,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 21:07:53 +0000 2023,1633212898884435972,1633212898884435972,"@revoexpress @PerkyBiscuits Citizens don’t concern themselves with the thoughts of subjects.  I do wish them well though, and hope they don’t get arrested for tweeting wrongthink.",False,"[28, 179]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6331946257991844e+18,1633194625799184385,963628290.0,963628290,revoexpress,,,,,False,0,0,False,False,,en,en,recent,1472954114216800266,1472954114216800266,Storrs Perretta,scott_torino,"Dayton, OH",,,,[],False,5,100,6,Mon Dec 20 15:36:53 +0000 2021,2318,,,False,False,1068,,False,False,False,F5F8FA,,,False,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,https://pbs.twimg.com/profile_banners/1472954114216800266/1671992401,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,True,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 21:00:06 +0000 2023,1633210939657838600,1633210939657838600,@YamikoIwa i cannot believe that toshinori was canonically high at least once. what the fuck gran torino,False,"[11, 104]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6331948111664333e+18,1633194811166433280,1.2569891916085985e+18,1256989191608598534,YamikoIwa,,,,,False,0,1,False,False,,en,en,recent,1263892233129951235,1263892233129951235,maj ☆,lesyeuxdudragon,she they fr/eng 18+,#1 osceola redarm fan (approved). fan account where i ramble about everything that rots my brain at some point | #aoextwt + bnha spoilers,,,[],False,241,690,6,Fri May 22 17:59:37 +0000 2020,81221,,,False,False,11079,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1633112456120655873/tSykOZYz_normal.jpg,https://pbs.twimg.com/profile_images/1633112456120655873/tSykOZYz_normal.jpg,https://pbs.twimg.com/profile_banners/1263892233129951235/1678199326,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 20:46:15 +0000 2023,1633207453323018240,1633207453323018240,"@DaniFJLino @Veigar_v2 No, the item is unavailable for karthus",False,"[23, 62]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.633200379889369e+18,1633200379889369089,1.00518161048286e+18,1005181610482860033,DaniFJLino,,,,,False,0,3,False,False,,en,en,recent,897249250534445056,897249250534445056,Joaco Torino,joaco_torino,"Buenos Aires, Argentina",Que tal,,,[],False,5,44,0,Tue Aug 15 00:11:06 +0000 2017,3200,,,False,False,138,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/909074592337203200/sBx3l6QT_normal.png,https://pbs.twimg.com/profile_images/909074592337203200/sBx3l6QT_normal.png,https://pbs.twimg.com/profile_banners/897249250534445056/1505575251,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 20:43:41 +0000 2023,1633206809489022976,1633206809489022976,"On this week’s #TalkingToro pod, @PietroNato and I will be discussing our top 10 Torino players of the 21st Century. 

We currently have 15 players on the shortlist so keen to know which 5 players you wouldn’t include.",False,"[0, 218]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,1,3,False,False,,en,en,recent,238530254,238530254,Rob,ToroRob76,,Torino and Southampton fan. https://t.co/5W5IUBVbEw,https://t.co/J6j61ZTnXK,"[{'url': 'https://t.co/J6j61ZTnXK', 'expanded_url': 'http://www.torinofcinglese.com', 'display_url': 'torinofcinglese.com', 'indices': [0, 23]}]","[{'url': 'https://t.co/5W5IUBVbEw', 'expanded_url': 'http://amzn.to/2M2xhdG', 'display_url': 'amzn.to/2M2xhdG', 'indices': [28, 51]}]",False,1710,126,43,Sat Jan 15 11:30:08 +0000 2011,2359,,,True,False,13534,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1579420312986345473/TLX27cft_normal.jpg,https://pbs.twimg.com/profile_images/1579420312986345473/TLX27cft_normal.jpg,https://pbs.twimg.com/profile_banners/238530254/1651611366,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 20:40:57 +0000 2023,1633206120222162944,1633206120222162944,@MilanPosts His max is to play for Torino! Too basic,False,"[12, 52]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.633205781616001e+18,1633205781616001028,3014435937.0,3014435937,MilanPosts,,,,,False,0,1,False,False,,en,en,recent,2843753043,2843753043,abdullah#123,f5amhq96_,"Mobile, AL",YOUR love makes me STRONG. YOUR hate makes me UNSTOPPABLE .,,,[],False,62,563,0,Sat Oct 25 15:01:33 +0000 2014,426,,,False,False,1536,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1528790446121566211/KAMqQ-dY_normal.jpg,https://pbs.twimg.com/profile_images/1528790446121566211/KAMqQ-dY_normal.jpg,https://pbs.twimg.com/profile_banners/2843753043/1612549494,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 20:34:53 +0000 2023,1633204594921598979,1633204594921598979,@UNPOL @UNPeacekeeping @UN_OROLSI @UN_News_Centre @UAEMissionToUN #tesseOGHENEmusic jenniifer piiter 8868 (youtube racists in torino italy have been hiding my musisc on youtube and google they put other result for me since dec 2020 and i was advised to go to homeless shelter today !after italiabn father got custody on me beinbg mad 8 oct 2018,False,"[66, 344]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.633100032193831e+18,1633100032193830913,1400819095.0,1400819095,UNPOL,,,,,False,0,0,False,False,,en,en,recent,1453051524658126851,1453051524658126851,jenniiferpiiter,jenniiferpiiter,italy ,jenniifer piiter is a nigerian singer songwriter  fashion designer @clearbobbins Instagram .umukoro tessy 7 Facebook  clearbobbins@gmail.com . clearbobbins etsy,,,[],False,16,354,0,Tue Oct 26 17:31:14 +0000 2021,8,,,True,False,2393,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1566682329006964737/Vy0vCfkz_normal.jpg,https://pbs.twimg.com/profile_images/1566682329006964737/Vy0vCfkz_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 20:27:00 +0000 2023,1633202609418039297,1633202609418039297,"We have a handful of #MoveInNow suites at our Torino at Capstan Village community!

Give a look at all our available suites right here!

https://t.co/7GQlKwPhqU https://t.co/5zQz2XBtii",False,"[0, 160]","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,342958059,342958059,Pinnacle INTL,PinnacleINTL,"Toronto, Vancouver & San Diego","Pinnacle International is one of Canada’s leading builders of luxury, family friendly condominium residences, hotels, and commercial developments.",https://t.co/6H42Gt2Voa,"[{'url': 'https://t.co/6H42Gt2Voa', 'expanded_url': 'http://www.PinnacleInternational.ca', 'display_url': 'PinnacleInternational.ca', 'indices': [0, 23]}]",[],False,3984,2017,94,Tue Jul 26 21:04:22 +0000 2011,5,,,True,False,12865,,False,False,False,131516,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,False,http://pbs.twimg.com/profile_images/899728126061666306/CbUOrxoP_normal.jpg,https://pbs.twimg.com/profile_images/899728126061666306/CbUOrxoP_normal.jpg,https://pbs.twimg.com/profile_banners/342958059/1515678359,009999,000000,EFEFEF,333333,True,False,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 20:26:47 +0000 2023,1633202557807128578,1633202557807128578,"Next Clayton Lecturer:  Dr. Fabio Penna from the University of Torino.  Excited to host Dr. Penna March  21st, with his lecture from Noon-1pm!  In person + Zoom.  @CUortho @CU_pathology  @A_Bonetto_PhD https://t.co/P9KxJtYdZc",False,"[0, 201]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,1,4,False,False,False,en,en,recent,1090365062936551424,1090365062936551424,Colorado Program for Musculoskeletal Research,CUOrthoResearch,"Denver, CO","Orthopedic Research at CU Anschutz: Cutting-edge basic, translational and clinical study of the musculoskeletal system",,,[],False,831,977,2,Tue Jan 29 21:44:23 +0000 2019,1457,,,False,False,347,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1167846311799844864/89x3xYAY_normal.png,https://pbs.twimg.com/profile_images/1167846311799844864/89x3xYAY_normal.png,https://pbs.twimg.com/profile_banners/1090365062936551424/1646939247,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 20:17:23 +0000 2023,1633200189421805575,1633200189421805575,@regularcars Gran Torino is my favorite movie.,False,"[13, 46]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6331954270497423e+18,1633195427049742341,2227200446.0,2227200446,regularcars,,,,,False,1,1,False,False,,en,en,recent,1356358569206153218,1356358569206153218,Jay Manalo,MrJayManalo,"Cherry Creek, CO",🇺🇸 I don’t take my tweets seriously but you should. NASCAR | MMA | Boxing | MotoGP,,,[],False,326,498,0,Mon Feb 01 21:47:44 +0000 2021,49871,,,False,False,12188,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1633303960529547270/JlQq5YZF_normal.jpg,https://pbs.twimg.com/profile_images/1633303960529547270/JlQq5YZF_normal.jpg,https://pbs.twimg.com/profile_banners/1356358569206153218/1662426258,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 20:05:41 +0000 2023,1633197245251174400,1633197245251174400,"Not counting the AFO is related to gran torino theory cus i forgot it, also not couting the other characters that may be related to him cus i do believe half of the mha cast is related to afo cus he had like hundreds of children randomly",False,"[0, 237]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.6331970092922184e+18,1633197009292218368,1.3666150729367224e+18,1366615072936722437,LineLi225,,,,,False,0,6,False,False,,en,en,recent,1366615072936722437,1366615072936722437,LineLi,LineLi225,Brazil,"Hello! 🌌
Am Line! 20 yo, Brazilian, she/her  💜
Obsessed with Tomura Shigaraki 💙
ShigaDeku OTP  💙💚ᵇᵉʷᵃʳᵉ ᴺˢᶠᵂ ᶜᵒⁿᵗᵉⁿᵗ
Discord: Line#7635",https://t.co/IIokyD5Ucd,"[{'url': 'https://t.co/IIokyD5Ucd', 'expanded_url': 'https://lineli.carrd.co/', 'display_url': 'lineli.carrd.co', 'indices': [0, 23]}]",[],False,496,267,7,Tue Mar 02 05:03:25 +0000 2021,86777,,,False,False,47101,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1582420631857106945/ElU518hJ_normal.png,https://pbs.twimg.com/profile_images/1582420631857106945/ElU518hJ_normal.png,https://pbs.twimg.com/profile_banners/1366615072936722437/1666113455,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 20:00:01 +0000 2023,1633195818919563265,1633195818919563265,"CENTAURI

The first planar headphones developed by Spirit Torino.

#spirittorino #headphones #audiophile #planar #MadeInItaly https://t.co/2gOSiMUC34",False,"[0, 125]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,6,False,False,False,en,en,recent,1006267811415691265,1006267811415691265,Spirit Torino Headphones,SpiritTorino,"Torino, Piemonte",Spirit Torino is the 🇮🇹Italian hi-end headphones 🎧 brand & Binaural recording 🎙,https://t.co/nuYREhSMBY,"[{'url': 'https://t.co/nuYREhSMBY', 'expanded_url': 'http://www.spirittorino.com', 'display_url': 'spirittorino.com', 'indices': [0, 23]}]",[],False,732,2384,5,Mon Jun 11 20:11:56 +0000 2018,103,,,True,False,131,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1519315017329520640/D-0z3xVR_normal.jpg,https://pbs.twimg.com/profile_images/1519315017329520640/D-0z3xVR_normal.jpg,https://pbs.twimg.com/profile_banners/1006267811415691265/1651086174,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 19:55:36 +0000 2023,1633194710071140353,1633194710071140353,"@masterofoneinc1 @Soothsayer_82 @Gyropitus @Rob_Motto @itsalonewolf @BookstoreThor @hermannkarlovic @DWLundberg @AHeavyMetalPen @confilmbuff @4krazykatz Oof, The Rookie. Though I vaguely prefer it to Every Which Way But Loose, that one really doesn’t work for me. And I’m in the minority in REALLY not liking Gran Torino.",False,"[153, 321]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.633193790692524e+18,1633193790692524032,9.99699893865214e+17,999699893865213954,masterofoneinc1,,,,,False,0,2,False,False,,en,en,recent,844190792759607297,844190792759607297,Cinema Strikes Back,cinema_strikes,"Brooklyn, NY","Movie reviews, news and interviews since 2004. We particularly love the unusual and absurd – kung fu, giallo, Czech New Wave, etc. Letterboxd: Cinema_Strikes",https://t.co/jejBckvJkX,"[{'url': 'https://t.co/jejBckvJkX', 'expanded_url': 'http://www.cinemastrikesback.com', 'display_url': 'cinemastrikesback.com', 'indices': [0, 23]}]",[],False,5950,1950,64,Tue Mar 21 14:15:44 +0000 2017,177898,,,True,False,64119,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/844207163946024960/HdNgW6ix_normal.jpg,https://pbs.twimg.com/profile_images/844207163946024960/HdNgW6ix_normal.jpg,https://pbs.twimg.com/profile_banners/844190792759607297/1490109681,ABB8C2,000000,000000,000000,False,True,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 19:46:35 +0000 2023,1633192441023979527,1633192441023979527,"Made it to Torino for the HT-ADVANCE kick-off meeting. Looking forward to meeting everyone. 

Slightly odd feelings of being back for the first time in 40 years. That makes me sound ancient, but in my defence I was a child. https://t.co/d5YHbgoaTh",False,"[0, 223]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0,3,False,False,False,en,en,recent,228015307,228015307,Chris Cole,drchriscole,,University of Dundee. All about the data. STEM Ambassador. Director @Alleviate_data,,,[],False,1399,1108,94,Sat Dec 18 13:33:36 +0000 2010,7689,,,False,False,27810,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/847466553230491650/xGpg9aij_normal.jpg,https://pbs.twimg.com/profile_images/847466553230491650/xGpg9aij_normal.jpg,https://pbs.twimg.com/profile_banners/228015307/1621203113,19CF86,000000,000000,000000,False,True,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 19:41:42 +0000 2023,1633191211195326466,1633191211195326466,"@RdScouting I agree in principle but also his fullbacks didn't come up with him. Maybe they were supposed to and didn't or maybe he went rogue. Idk. I really like Perry schuurs but didn't know he went to Torino and to replace bremer. Wow, good lad",False,"[12, 247]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.633166468849234e+18,1633166468849233922,1.4019006312463974e+18,1401900631246397444,RdScouting,,,,,False,0,0,False,False,,en,en,recent,1255089418114928645,1255089418114928645,joe,foundationtier,,,,,[],False,36,53,0,Tue Apr 28 11:00:22 +0000 2020,12518,,,False,False,4807,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1255090227246501889/5yi0YZsx_normal.jpg,https://pbs.twimg.com/profile_images/1255090227246501889/5yi0YZsx_normal.jpg,https://pbs.twimg.com/profile_banners/1255089418114928645/1652183488,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
