created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,possibly_sensitive,lang,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.url.urls,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.withheld_in_countries,quoted_status_id,quoted_status_id_str,quoted_status.created_at,quoted_status.id,quoted_status.id_str,quoted_status.full_text,quoted_status.truncated,quoted_status.display_text_range,quoted_status.metadata.iso_language_code,quoted_status.metadata.result_type,quoted_status.source,quoted_status.in_reply_to_status_id,quoted_status.in_reply_to_status_id_str,quoted_status.in_reply_to_user_id,quoted_status.in_reply_to_user_id_str,quoted_status.in_reply_to_screen_name,quoted_status.user.id,quoted_status.user.id_str,quoted_status.user.name,quoted_status.user.screen_name,quoted_status.user.location,quoted_status.user.description,quoted_status.user.url,quoted_status.user.entities.description.urls,quoted_status.user.protected,quoted_status.user.followers_count,quoted_status.user.friends_count,quoted_status.user.listed_count,quoted_status.user.created_at,quoted_status.user.favourites_count,quoted_status.user.utc_offset,quoted_status.user.time_zone,quoted_status.user.geo_enabled,quoted_status.user.verified,quoted_status.user.statuses_count,quoted_status.user.lang,quoted_status.user.contributors_enabled,quoted_status.user.is_translator,quoted_status.user.is_translation_enabled,quoted_status.user.profile_background_color,quoted_status.user.profile_background_image_url,quoted_status.user.profile_background_image_url_https,quoted_status.user.profile_background_tile,quoted_status.user.profile_image_url,quoted_status.user.profile_image_url_https,quoted_status.user.profile_banner_url,quoted_status.user.profile_link_color,quoted_status.user.profile_sidebar_border_color,quoted_status.user.profile_sidebar_fill_color,quoted_status.user.profile_text_color,quoted_status.user.profile_use_background_image,quoted_status.user.has_extended_profile,quoted_status.user.default_profile,quoted_status.user.default_profile_image,quoted_status.user.following,quoted_status.user.follow_request_sent,quoted_status.user.notifications,quoted_status.user.translator_type,quoted_status.user.withheld_in_countries,quoted_status.geo,quoted_status.coordinates,quoted_status.place,quoted_status.contributors,quoted_status.is_quote_status,quoted_status.retweet_count,quoted_status.favorite_count,quoted_status.favorited,quoted_status.retweeted,quoted_status.lang,quoted_status.possibly_sensitive
Tue Mar 07 03:54:32 +0000 2023,1632952847515148288,1632952847515148288,@gasperinefano Maybe agree with soppy but sampdoria match was the perfect for them to be adapted to serie a. We won 2-0 without even trying there,False,"[15, 145]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6328282954304061e+18,1632828295430406148,1.4595238391640965e+18,1459523839164096517,gasperinefano,,,,,False,0,0,False,False,,en,en,recent,1491344307269545986,1491344307269545986,Atalanta matches views (AMV),ata_match_views,,"Atalantini and a part time writer
(kept it short bcz longer bios are more boring than golf). from india 🇮🇳",,,[],False,54,147,0,Wed Feb 09 09:33:06 +0000 2022,97,,,False,False,573,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1557394771383308288/Ew29HKbJ_normal.jpg,https://pbs.twimg.com/profile_images/1557394771383308288/Ew29HKbJ_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 03:14:59 +0000 2023,1632942896054693888,1632942896054693888,Stream earlier with @FuriusPertinax reminded me that 95% of all my football convos will end up with my looking to see who Carlton Palmer played for or similar.  I should have mentioned Des Walker played for Sampdoria in that same side with Mancini but Vialli had gone to Juve.,False,"[0, 276]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,5,False,False,,en,en,recent,1355225690027806720,1355225690027806720,Original Roland Rat ☯️,OGRolandRat,The Sensible Centre,"Just a scholar
https://t.co/Feu3frBdOQ
https://t.co/nOv6lgQpKq",https://t.co/JmWDfp9RJf,"[{'url': 'https://t.co/JmWDfp9RJf', 'expanded_url': 'https://www.academic-agency.com/', 'display_url': 'academic-agency.com', 'indices': [0, 23]}]","[{'url': 'https://t.co/Feu3frBdOQ', 'expanded_url': 'http://youtube.com/@AcademicAgent', 'display_url': 'youtube.com/@AcademicAgent', 'indices': [15, 38]}, {'url': 'https://t.co/nOv6lgQpKq', 'expanded_url': 'http://forbiddentexts.substack.com', 'display_url': 'forbiddentexts.substack.com', 'indices': [39, 62]}]",False,14101,152,63,Fri Jan 29 18:46:04 +0000 2021,34,,,False,False,28126,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1611811796565778432/yojff_Wc_normal.jpg,https://pbs.twimg.com/profile_images/1611811796565778432/yojff_Wc_normal.jpg,https://pbs.twimg.com/profile_banners/1355225690027806720/1666096031,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 02:25:40 +0000 2023,1632930484027273216,1632930484027273216,"@Ozzy_AO @RealistZidane Bruno club before went to united

Udinese
Sampdoria
Sporting lisbon

Dybala

Juventus 
Roma",False,"[24, 115]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6329217033815982e+18,1632921703381598209,1.3010012476218204e+18,1301001247621820416,Ozzy_AO,,,,,False,0,0,False,False,,en,en,recent,1167443958168866823,1167443958168866823,Winmo,Winmo18,,,,,[],False,121,152,6,Fri Aug 30 14:28:39 +0000 2019,937,,,False,False,32860,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1197500442755747840/wvdDONcm_normal.jpg,https://pbs.twimg.com/profile_images/1197500442755747840/wvdDONcm_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 01:29:21 +0000 2023,1632916312484634624,1632916312484634624,@teths11 Approximately 90 in my collection! Latest additions being Sampdoria 1990/91 and Barcelona 2010/11 https://t.co/nlBM03TbSu,False,"[9, 106]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6328381362406973e+18,1632838136240697344,823122625.0,823122625,teths11,,,,,False,0,1,False,False,False,en,en,recent,454019211,454019211,𝕥𝕙𝕖𝕒𝕤𝕓𝕣𝕒𝕟𝕕 🌹🏴󠁧󠁢󠁥󠁮󠁧󠁿,AndyBranton84,United States,THFC 🇮🇹,,,[],False,713,2052,34,Tue Jan 03 14:50:35 +0000 2012,15992,,,True,False,29519,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/729239680374476801/9rUuzn3r_normal.jpg,https://pbs.twimg.com/profile_images/729239680374476801/9rUuzn3r_normal.jpg,https://pbs.twimg.com/profile_banners/454019211/1675103196,19CF86,C0DEED,DDEEF6,333333,True,False,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 22:53:03 +0000 2023,1632876976112390145,1632876976112390145,"@jonjonesc @potnoodlenawank @SiRaM_07 @MikeLUHG2 Some people will never know the importance of Inter 0 Sampdoria 0 in Feb 2010, played an hour with 9 men and still didn't lose at home.",False,"[49, 184]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.632871019667964e+18,1632871019667963906,1.3116699487129805e+18,1311669948712980480,jonjonesc,,,,,False,0,3,False,False,,en,en,recent,1369222463251509254,1369222463251509254,Dr Emmett Brown,FPL_BTTF,,"Time travel for the sole purpose of FPL; have seen Grays Sports Almanac 2nd edition 2000-2050; unfortunately it only covers US sports. 4 x top 50k, 4k best",,,[],False,81,156,0,Tue Mar 09 09:44:29 +0000 2021,441,,,False,False,1610,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1369222942685618176/-h05aiYl_normal.jpg,https://pbs.twimg.com/profile_images/1369222942685618176/-h05aiYl_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 22:06:11 +0000 2023,1632865183218675712,1632865183218675712,"@sampdoria Come on team, 🥺",False,"[11, 26]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6328195464352236e+18,1632819546435223554,491355440.0,491355440,sampdoria,,,,,False,0,0,False,False,,en,en,recent,1622051538687651840,1622051538687651840,Mr X,Blakraan1997,,,,,[],False,0,14,0,Sun Feb 05 01:57:21 +0000 2023,127,,,True,False,49,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1629598652787474432/nnLP6Fa3_normal.jpg,https://pbs.twimg.com/profile_images/1629598652787474432/nnLP6Fa3_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 21:45:22 +0000 2023,1632859945455501317,1632859945455501317,Start of my MK Dons FM career has begun with a friendly win over Sampdoria https://t.co/UEfmskNBjQ,False,"[0, 74]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0,1,False,False,False,en,en,recent,3226525109,3226525109,Michael Stephenson,_mstephenson_,"Newcastle Upon Tyne, England",Newcastle. insta: michaelstephensxn,,,[],False,169,189,0,Fri May 01 17:13:47 +0000 2015,21219,,,True,False,327,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1631820968866861056/k2w7dMWy_normal.jpg,https://pbs.twimg.com/profile_images/1631820968866861056/k2w7dMWy_normal.jpg,https://pbs.twimg.com/profile_banners/3226525109/1619952363,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 21:10:27 +0000 2023,1632851156203454472,1632851156203454472,Inter - Sampdoria https://t.co/nih2V9Qxb5,False,"[0, 41]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6328507766986179e+18,1632850776698617857,1514492072.0,1514492072,InterMilanFRA,,,,,False,3,20,False,False,False,en,en,recent,1514492072,1514492072,Inter FR,InterMilanFRA,France - Milano,Compte relayant l’actualité de l’Inter Milan. | 📩 Contact & Demande de partenariat : DM. | 🎥 @FCIMcomps,https://t.co/9dbwyu5pmF,"[{'url': 'https://t.co/9dbwyu5pmF', 'expanded_url': 'https://instagram.com/fcimcomps?igshid=YmMyMTA2M2Y=', 'display_url': 'instagram.com/fcimcomps?igsh…', 'indices': [0, 23]}]",[],False,62168,147,162,Thu Jun 13 21:16:26 +0000 2013,18953,,,True,False,59336,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1612543508560084994/vU6ci8Bo_normal.jpg,https://pbs.twimg.com/profile_images/1612543508560084994/vU6ci8Bo_normal.jpg,https://pbs.twimg.com/profile_banners/1514492072/1675009178,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 20:55:59 +0000 2023,1632847518756159489,1632847518756159489,Sampdoria-Salernitana 0-0 | Stalemate at the Marassi Stadium: Highlights | Serie A 2022/23,False,"[0, 90]","<a href=""http://www.footballorgin.com/"" rel=""nofollow"">Footballorgin</a>",,,,,,,,,,False,0,0,False,False,,en,en,recent,400249740,400249740,FOOTBALLORGIN,Footballorgin,,,http://t.co/Vr6nLcO7Hm,"[{'url': 'http://t.co/Vr6nLcO7Hm', 'expanded_url': 'http://www.footballorgin.com', 'display_url': 'footballorgin.com', 'indices': [0, 22]}]",[],False,434,50,4,Fri Oct 28 18:43:09 +0000 2011,0,,,False,False,34033,,False,False,False,0099B9,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/829076194175905793/fySezCLz_normal.jpg,https://pbs.twimg.com/profile_images/829076194175905793/fySezCLz_normal.jpg,https://pbs.twimg.com/profile_banners/400249740/1486502244,0099B9,5ED4DC,95E8EC,3C3940,True,False,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 20:52:35 +0000 2023,1632846660937084928,1632846660937084928,"New Overtime Arbitrum AMM position bought
Juventus - Sampdoria
Amount: 0.8540095825274969
Paid: 0.773 sUSD
Position: 1X
Potential profit: 0.0810095825274969 sUSD (10%)",False,"[0, 167]","<a href=""https://google.com"" rel=""nofollow"">overtime-thales</a>",,,,,,,,,,False,0,0,False,False,,en,en,recent,1547957461809737728,1547957461809737728,Thales Overtime AMM bot,overtime_amm,,Beep boop... I will be printing trades from @OvertimeMarkets AMM,https://t.co/zqKWW34LPc,"[{'url': 'https://t.co/zqKWW34LPc', 'expanded_url': 'https://overtimemarkets.xyz/#/markets', 'display_url': 'overtimemarkets.xyz/#/markets', 'indices': [0, 23]}]",[],False,176,2,3,Fri Jul 15 14:53:20 +0000 2022,1,,,False,False,106458,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1560557604643930117/dC1L2uNf_normal.jpg,https://pbs.twimg.com/profile_images/1560557604643930117/dC1L2uNf_normal.jpg,https://pbs.twimg.com/profile_banners/1547957461809737728/1662587928,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 20:43:17 +0000 2023,1632844318745526277,1632844318745526277,@TheNorthCurve Loving this design. Is there anything cooler than the Sampdoria template?,False,"[15, 88]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6328255659620188e+18,1632825565962018820,1.0837504979479716e+18,1083750497947971585,TheNorthCurve,,,,,False,0,0,False,False,,en,en,recent,1445744511913660431,1445744511913660431,Fitzroy Pointon,Alt_Irvine,Ayrshire ,Superhero in Harlequin Kecks,,,[],False,2,123,0,Wed Oct 06 13:35:42 +0000 2021,599,,,False,False,84,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1530891663308111873/KvcggKKE_normal.jpg,https://pbs.twimg.com/profile_images/1530891663308111873/KvcggKKE_normal.jpg,https://pbs.twimg.com/profile_banners/1445744511913660431/1677928000,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 20:34:34 +0000 2023,1632842129025187842,1632842129025187842,"New Overtime Arbitrum AMM position bought
Juventus - Sampdoria
Amount: 1.135253561183969
Paid: 1.028 sUSD
Position: 1X
Potential profit: 0.10725356118396889 sUSD (10%)",False,"[0, 167]","<a href=""https://google.com"" rel=""nofollow"">overtime-thales</a>",,,,,,,,,,False,0,0,False,False,,en,en,recent,1547957461809737728,1547957461809737728,Thales Overtime AMM bot,overtime_amm,,Beep boop... I will be printing trades from @OvertimeMarkets AMM,https://t.co/zqKWW34LPc,"[{'url': 'https://t.co/zqKWW34LPc', 'expanded_url': 'https://overtimemarkets.xyz/#/markets', 'display_url': 'overtimemarkets.xyz/#/markets', 'indices': [0, 23]}]",[],False,176,2,3,Fri Jul 15 14:53:20 +0000 2022,1,,,False,False,106458,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1560557604643930117/dC1L2uNf_normal.jpg,https://pbs.twimg.com/profile_images/1560557604643930117/dC1L2uNf_normal.jpg,https://pbs.twimg.com/profile_banners/1547957461809737728/1662587928,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 20:09:54 +0000 2023,1632835919404212225,1632835919404212225,@Bk8iP3 Wait the Denmark euro and sampdoria Damsgaard ??,False,"[8, 56]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6328354911868355e+18,1632835491186835457,1.4091444335478252e+18,1409144433547825161,Bk8iP3,,,,,False,0,4,False,False,,en,en,recent,1166367811712823296,1166367811712823296,SKG11,skg11_kg,,MI Medicina || ⚽️🎾 || where I ramble,,,[],False,193,236,3,Tue Aug 27 15:12:31 +0000 2019,102312,,,False,False,11328,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1583795605012418560/fwbY8N_T_normal.jpg,https://pbs.twimg.com/profile_images/1583795605012418560/fwbY8N_T_normal.jpg,https://pbs.twimg.com/profile_banners/1166367811712823296/1658232130,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 19:46:40 +0000 2023,1632830074255994881,1632830074255994881,"Samp's third choice keeper in a classic kit.
Vialli could play anywhere.

Pic from Sampdoria Anni 80

@GentlemanUltra https://t.co/mliFaIJXix",False,"[0, 117]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,7,57,False,False,False,en,en,recent,483341728,483341728,Stephen Kasiewicz,SKasiewicz,"CA (from Glasgow, Scotland)","Writer @footballitalia, @GentlemanUltra, @soccer360mag, ex @PandJSport.
Calcio - Samp, Napoli. NBA, Mavs. Films. South Korean cinema. Lived in SKor for 6 years.",https://t.co/APms9WuGQ9,"[{'url': 'https://t.co/APms9WuGQ9', 'expanded_url': 'https://stephenkasiewicz.wordpress.com/', 'display_url': 'stephenkasiewicz.wordpress.com', 'indices': [0, 23]}]",[],False,754,618,16,Sat Feb 04 22:24:39 +0000 2012,24252,,,False,False,8310,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1560743672982908928/ZBM8LRMk_normal.jpg,https://pbs.twimg.com/profile_images/1560743672982908928/ZBM8LRMk_normal.jpg,https://pbs.twimg.com/profile_banners/483341728/1670306829,3B94D9,000000,000000,000000,False,False,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 19:20:04 +0000 2023,1632823380104691713,1632823380104691713,"@FanHub Twice. Once on a freebie watching the Makita Tournament in 1992 with Leeds, Forest, VFB Stuttgart and Sampdoria playing (Half of Jackson Building Centres was there!). Second time with the Imps in the League Cup in 2010.",False,"[8, 227]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.6328032339104563e+18,1632803233910456320,9.883924440426373e+17,988392444042637313,FanHub,,,,,False,0,0,False,False,,en,en,recent,1496252575305408518,1496252575305408518,KevinMHarris58,ImJustLooking58,,"Early Retirement!😊
Avid Gardener and always on holiday!
#CountyChampion
#NationalChampionx3
#Imps since early 60s❤️
#MCFC since 67/68 💙",,,[],False,40,180,0,Tue Feb 22 22:36:58 +0000 2022,4487,,,True,False,2008,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1497159172152045575/H_DLYY-6_normal.jpg,https://pbs.twimg.com/profile_images/1497159172152045575/H_DLYY-6_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 19:15:49 +0000 2023,1632822307662987266,1632822307662987266,"@NickyBandini Hi Nicky, wondered if you might be able to help? Heading to Genoa in a couple of weeks time and will be there for the Sampdoria Vs Verona game. Any advice on what area of the Luigi Ferraris we should be sitting in?",False,"[0, 228]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,107136246.0,107136246,NickyBandini,,,,,False,0,0,False,False,,en,en,recent,466754112,466754112,Tom Bagley,Tbaggers1,"Manchester, England",,,,[],False,105,715,0,Tue Jan 17 19:12:04 +0000 2012,789,,,False,False,1222,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/3589232557/60755add80290224dbfec2f94fb39131_normal.jpeg,https://pbs.twimg.com/profile_images/3589232557/60755add80290224dbfec2f94fb39131_normal.jpeg,https://pbs.twimg.com/profile_banners/466754112/1357092139,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 18:37:21 +0000 2023,1632812627763113990,1632812627763113990,@zziliani @pisto_gol stile Sampdoria https://t.co/7LVXvk4TLx,False,"[0, 36]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,2544005815.0,2544005815,ZZiliani,,,,,False,0,0,False,False,False,en,en,recent,2728641125,2728641125,Mario Giuseppe Scanu,mariedduscanu,,"Cagaddesu, Codaruinesu, Valledoriano, Anglonese, Sardo, Italiano, Interista 🖤💙antifascista, seguace di Roger Waters, bassista",,,[],False,338,855,0,Wed Jul 30 00:52:27 +0000 2014,23583,,,True,False,13472,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1618939431003594752/83wSXDru_normal.jpg,https://pbs.twimg.com/profile_images/1618939431003594752/83wSXDru_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 15:21:33 +0000 2023,1632763352295395328,1632763352295395328,"Sampdoria lose to Roma 0-4 (0-2) in PONGIS in Italy

0-1 (04')

0-2 (08')

0-3 (55')

0-4 (61') https://t.co/6TqPSot9iT #ゲーム #無料ゲーム #gaming #gamedev #indiegame #indiedev",False,"[0, 169]","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",,,,,,,,,,False,3,4,False,False,False,en,en,recent,890063496020447233,890063496020447233,Pongis,playpongis,Japan,Pongis is a simple and fun ball game that will make you happy forever,https://t.co/l4XYrm2FwT,"[{'url': 'https://t.co/l4XYrm2FwT', 'expanded_url': 'https://www.pongis.com', 'display_url': 'pongis.com', 'indices': [0, 23]}]",[],False,635,740,6,Wed Jul 26 04:17:28 +0000 2017,400,,,True,False,74817,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1419864164986544138/q4mJy3ka_normal.jpg,https://pbs.twimg.com/profile_images/1419864164986544138/q4mJy3ka_normal.jpg,https://pbs.twimg.com/profile_banners/890063496020447233/1627356972,19CF86,000000,000000,000000,False,False,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 15:01:00 +0000 2023,1632758181431762946,1632758181431762946,"Calcio – love at first sight 🥰

@sampdoria_en https://t.co/zzX1h6xWW7",False,"[0, 45]","<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",,,,,,,,,,False,28,267,False,False,False,en,en,recent,1161269799768530949,1161269799768530949,Lega Serie A,SerieA_EN,Italy,"The official Lega Serie A English account. 💎
@SerieA 🇮🇹 | العربية @SerieA_AR | @SerieA_BR 🇧🇷🇵🇹 | @SerieA_ES 🇪🇸 | @SerieA_ID 🇮🇩 | @SerieA_JP 🇯🇵",https://t.co/bcu3PEOFsF,"[{'url': 'https://t.co/bcu3PEOFsF', 'expanded_url': 'http://youtube.com/seriea', 'display_url': 'youtube.com/seriea', 'indices': [0, 23]}]",[],False,325397,423,1390,Tue Aug 13 13:34:30 +0000 2019,1857,,,True,True,13064,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1540266057084112902/0KsmkG2O_normal.jpg,https://pbs.twimg.com/profile_images/1540266057084112902/0KsmkG2O_normal.jpg,https://pbs.twimg.com/profile_banners/1161269799768530949/1649592950,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 14:55:04 +0000 2023,1632756688502571009,1632756688502571009,"For Juventus v Freiburg and Juventus v Sampdoria,  30,000 and 31,000 tickets have been sold, respectively. The Allianz Stadium is heading towards a double sell-out.",False,"[0, 164]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,0,0,False,False,,en,en,recent,1584155183684227073,1584155183684227073,Smart Psychopath,SmartPsychopat1,Take me to 17k!!,I'm a Lannister||Content Creator||Critic,,,[],False,153,0,0,Sun Oct 23 12:10:40 +0000 2022,2872,,,True,False,14714,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1584166891400175616/OLqH3-F7_normal.jpg,https://pbs.twimg.com/profile_images/1584166891400175616/OLqH3-F7_normal.jpg,https://pbs.twimg.com/profile_banners/1584155183684227073/1666540762,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
