created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.withheld_in_countries,quoted_status_id,quoted_status_id_str,possibly_sensitive,user.profile_banner_url,quoted_status.created_at,quoted_status.id,quoted_status.id_str,quoted_status.full_text,quoted_status.truncated,quoted_status.display_text_range,quoted_status.metadata.iso_language_code,quoted_status.metadata.result_type,quoted_status.source,quoted_status.in_reply_to_status_id,quoted_status.in_reply_to_status_id_str,quoted_status.in_reply_to_user_id,quoted_status.in_reply_to_user_id_str,quoted_status.in_reply_to_screen_name,quoted_status.user.id,quoted_status.user.id_str,quoted_status.user.name,quoted_status.user.screen_name,quoted_status.user.location,quoted_status.user.description,quoted_status.user.url,quoted_status.user.entities.url.urls,quoted_status.user.entities.description.urls,quoted_status.user.protected,quoted_status.user.followers_count,quoted_status.user.friends_count,quoted_status.user.listed_count,quoted_status.user.created_at,quoted_status.user.favourites_count,quoted_status.user.utc_offset,quoted_status.user.time_zone,quoted_status.user.geo_enabled,quoted_status.user.verified,quoted_status.user.statuses_count,quoted_status.user.lang,quoted_status.user.contributors_enabled,quoted_status.user.is_translator,quoted_status.user.is_translation_enabled,quoted_status.user.profile_background_color,quoted_status.user.profile_background_image_url,quoted_status.user.profile_background_image_url_https,quoted_status.user.profile_background_tile,quoted_status.user.profile_image_url,quoted_status.user.profile_image_url_https,quoted_status.user.profile_banner_url,quoted_status.user.profile_link_color,quoted_status.user.profile_sidebar_border_color,quoted_status.user.profile_sidebar_fill_color,quoted_status.user.profile_text_color,quoted_status.user.profile_use_background_image,quoted_status.user.has_extended_profile,quoted_status.user.default_profile,quoted_status.user.default_profile_image,quoted_status.user.following,quoted_status.user.follow_request_sent,quoted_status.user.notifications,quoted_status.user.translator_type,quoted_status.user.withheld_in_countries,quoted_status.geo,quoted_status.coordinates,quoted_status.place,quoted_status.contributors,quoted_status.is_quote_status,quoted_status.retweet_count,quoted_status.favorite_count,quoted_status.favorited,quoted_status.retweeted,quoted_status.lang,user.entities.url.urls,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates
Wed Mar 08 16:06:49 +0000 2023,1633499520196820992,1633499520196820992,"New Overtime AMM position bought
Tottenham Hotspur - Nottingham Forest
Amount: 1.288902426093909
Paid: 1.131 sUSD
Position: 1X
Potential profit: 0.15790242609390903 sUSD (14%)",False,"[0, 175]","<a href=""https://google.com"" rel=""nofollow"">overtime-thales</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,1547957461809737728,1547957461809737728,Thales Overtime AMM bot,overtime_amm,,Beep boop... I will be printing trades from @OvertimeMarkets AMM,https://t.co/zqKWW34LPc,[],False,176,2,3,Fri Jul 15 14:53:20 +0000 2022,1,,,False,False,107096,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1560557604643930117/dC1L2uNf_normal.jpg,https://pbs.twimg.com/profile_images/1560557604643930117/dC1L2uNf_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,https://pbs.twimg.com/profile_banners/1547957461809737728/1662587928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/zqKWW34LPc', 'expanded_url': 'https://overtimemarkets.xyz/#/markets', 'display_url': 'overtimemarkets.xyz/#/markets', 'indices': [0, 23]}]",,,,,,,,,,
Wed Mar 08 16:02:51 +0000 2023,1633498523420307462,1633498523420307462,@ChampionsLeague Tottenham Hotspur a finished club,False,"[17, 50]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6334970497517855e+18,1633497049751785473,627673190.0,627673190,ChampionsLeague,,,,,False,0,0,False,False,en,en,recent,3356789585,3356789585,sadiQ,Sadiiek97,"kano, Nigeria ",,,[],False,397,4948,7,Fri Jul 03 13:27:36 +0000 2015,73909,,,True,False,5880,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1569627148117221376/RWYN5xEI_normal.jpg,https://pbs.twimg.com/profile_images/1569627148117221376/RWYN5xEI_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,https://pbs.twimg.com/profile_banners/3356789585/1665936406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:02:47 +0000 2023,1633498506001551361,1633498506001551361,"New Overtime AMM position bought
Tottenham Hotspur - AC Milan
Amount: 254.9459653369835
Paid: 136.707 sUSD
Position: Tottenham Hotspur
Potential profit: 118 sUSD (86%)",False,"[0, 167]","<a href=""https://google.com"" rel=""nofollow"">overtime-thales</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,1547957461809737728,1547957461809737728,Thales Overtime AMM bot,overtime_amm,,Beep boop... I will be printing trades from @OvertimeMarkets AMM,https://t.co/zqKWW34LPc,[],False,176,2,3,Fri Jul 15 14:53:20 +0000 2022,1,,,False,False,107096,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1560557604643930117/dC1L2uNf_normal.jpg,https://pbs.twimg.com/profile_images/1560557604643930117/dC1L2uNf_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,https://pbs.twimg.com/profile_banners/1547957461809737728/1662587928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/zqKWW34LPc', 'expanded_url': 'https://overtimemarkets.xyz/#/markets', 'display_url': 'overtimemarkets.xyz/#/markets', 'indices': [0, 23]}]",,,,,,,,,,
Wed Mar 08 16:02:47 +0000 2023,1633498505284325376,1633498505284325376,"New Overtime Market Parlay
Paid: $150.000
Positions:
Bernabe Zapata Miralles - Ugo Humbert @ 2 - 1.58
Bayern Munich - Paris Saint-Germain  @ H2(-1) - 1.9
Tottenham Hotspur - AC Milan @ 1 - 1.88
Potential profit: 555 sUSD (370%)",False,"[0, 227]","<a href=""https://google.com"" rel=""nofollow"">overtime-thales</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,1547957461809737728,1547957461809737728,Thales Overtime AMM bot,overtime_amm,,Beep boop... I will be printing trades from @OvertimeMarkets AMM,https://t.co/zqKWW34LPc,[],False,176,2,3,Fri Jul 15 14:53:20 +0000 2022,1,,,False,False,107096,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1560557604643930117/dC1L2uNf_normal.jpg,https://pbs.twimg.com/profile_images/1560557604643930117/dC1L2uNf_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,https://pbs.twimg.com/profile_banners/1547957461809737728/1662587928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/zqKWW34LPc', 'expanded_url': 'https://overtimemarkets.xyz/#/markets', 'display_url': 'overtimemarkets.xyz/#/markets', 'indices': [0, 23]}]",,,,,,,,,,
Wed Mar 08 16:01:06 +0000 2023,1633498083626745858,1633498083626745858,"#UCL Who do you got?

🔍Tottenham Hotspur and AC Milan have not drawn
any of their last 3 matches against each other

#TOTACM #ChampionsLeague @spursofficial @acmilan https://t.co/wmZGjWwCDJ",False,"[0, 165]","<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",,,,,,,,,,False,0,3,False,False,en,en,recent,1587471019958312961,1587471019958312961,Pixel.Sports,Pixelcasino_,,"⚽️ Sports Betting, 🎰 Online Casino Tips, Strategies and Latest News. Play Consciously | 18+",https://t.co/6VJ5Hs2Tsn,[],False,15,133,0,Tue Nov 01 15:46:19 +0000 2022,993,,,False,False,588,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1587534698376531974/goABeKUs_normal.png,https://pbs.twimg.com/profile_images/1587534698376531974/goABeKUs_normal.png,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/6VJ5Hs2Tsn', 'expanded_url': 'https://www.pixelsports.nl', 'display_url': 'pixelsports.nl', 'indices': [0, 23]}]",,,,,,,,,,
Wed Mar 08 16:00:47 +0000 2023,1633498004786388992,1633498004786388992,"New Overtime AMM position bought
Tottenham Hotspur - AC Milan
Amount: 71.06105296568575
Paid: 56.393 sUSD
Position: 1X
Potential profit: 15 sUSD (26%)",False,"[0, 150]","<a href=""https://google.com"" rel=""nofollow"">overtime-thales</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,1547957461809737728,1547957461809737728,Thales Overtime AMM bot,overtime_amm,,Beep boop... I will be printing trades from @OvertimeMarkets AMM,https://t.co/zqKWW34LPc,[],False,176,2,3,Fri Jul 15 14:53:20 +0000 2022,1,,,False,False,107096,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1560557604643930117/dC1L2uNf_normal.jpg,https://pbs.twimg.com/profile_images/1560557604643930117/dC1L2uNf_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,https://pbs.twimg.com/profile_banners/1547957461809737728/1662587928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/zqKWW34LPc', 'expanded_url': 'https://overtimemarkets.xyz/#/markets', 'display_url': 'overtimemarkets.xyz/#/markets', 'indices': [0, 23]}]",,,,,,,,,,
Wed Mar 08 16:00:47 +0000 2023,1633498002043338752,1633498002043338752,"New Overtime Market Parlay
Paid: $100.000
Positions:
New Orleans Pelicans - Dallas Mavericks @ 2 - 1.93
Phoenix Suns - Oklahoma City Thunder @ U(234) - 2
Tottenham Hotspur - AC Milan @ 1X - 1.27
St. John's Red Storm - Butler Bulldogs @ 1 - 1.46
Potential profit: 460 sUSD (460%)",False,"[0, 278]","<a href=""https://google.com"" rel=""nofollow"">overtime-thales</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,1547957461809737728,1547957461809737728,Thales Overtime AMM bot,overtime_amm,,Beep boop... I will be printing trades from @OvertimeMarkets AMM,https://t.co/zqKWW34LPc,[],False,176,2,3,Fri Jul 15 14:53:20 +0000 2022,1,,,False,False,107096,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1560557604643930117/dC1L2uNf_normal.jpg,https://pbs.twimg.com/profile_images/1560557604643930117/dC1L2uNf_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,https://pbs.twimg.com/profile_banners/1547957461809737728/1662587928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/zqKWW34LPc', 'expanded_url': 'https://overtimemarkets.xyz/#/markets', 'display_url': 'overtimemarkets.xyz/#/markets', 'indices': [0, 23]}]",,,,,,,,,,
Wed Mar 08 15:56:15 +0000 2023,1633496862350008320,1633496862350008320,"@MelanieBlakeUK I’m not surprised ! Just mention you love Tottenham Hotspur and your fav player is Heung Min-Son, a South Korean superstar and you’ll get all the guys buying your book as well 😁 They love their football in South Korea 😁",False,"[16, 235]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6334961371509023e+18,1633496137150902272,8.765279422470881e+17,876527942247088129,MelanieBlakeUK,,,,,False,0,0,False,False,en,en,recent,386057056,386057056,Andy,Maranello71,London,"Single Dad to one adult and one soon to be adult. Live Life, because we aren't here long, if life is getting you down, take a breather, regroup, and go again.",,[],False,300,1189,0,Thu Oct 06 16:02:18 +0000 2011,10716,,,True,False,23514,,False,False,False,0099B9,http://abs.twimg.com/images/themes/theme4/bg.gif,https://abs.twimg.com/images/themes/theme4/bg.gif,True,http://pbs.twimg.com/profile_images/715573758099062784/LaJV_JST_normal.jpg,https://pbs.twimg.com/profile_images/715573758099062784/LaJV_JST_normal.jpg,ABB8C2,5ED4DC,95E8EC,3C3940,True,True,False,False,False,False,False,none,[],,,,https://pbs.twimg.com/profile_banners/386057056/1459441129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 15:54:34 +0000 2023,1633496438196903936,1633496438196903936,"This is the closes Tottenham Hotspur will get to having any silverware near there stadium, what they going to claim now 'Beyonce is one of our own' https://t.co/NgZshTZ5aQ",False,"[0, 147]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,468370111,468370111,@AProudGooner,JCRKOAFC95,"England, United Kingdom",Born a Arsenal Fan in 95 die a Arsenal Fan in?A fan of WWE my favourite are Orton & Cena|@JohnCena followed me on 30/4/20|#COYG #GoonerFamily #WWEFamily . 😎,,[],False,7034,6777,16,Thu Jan 19 13:27:31 +0000 2012,19918,,,True,False,26899,,False,False,False,F0133F,http://abs.twimg.com/images/themes/theme13/bg.gif,https://abs.twimg.com/images/themes/theme13/bg.gif,True,http://pbs.twimg.com/profile_images/1549481251475787781/x-0XHnuI_normal.jpg,https://pbs.twimg.com/profile_images/1549481251475787781/x-0XHnuI_normal.jpg,3B94D9,FFFFFF,FFFFFF,333333,True,True,False,False,False,False,False,none,[],,,False,https://pbs.twimg.com/profile_banners/468370111/1672532936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 15:54:31 +0000 2023,1633496423974027265,1633496423974027265,So the gods delivered me my two footballing loves on my birthday…. Tottenham Hotspur Vs AC Milan ❤️🖤💙🤍 🤷‍♂️ https://t.co/781VO04yHK,False,"[0, 131]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,301342632,301342632,Romano Sidoli 🇮🇹,RomanoSidoli,South East London,"South Londoner, husband, father and shoe enthusiast. Football is my religion closely followed by music, cars and TV.",https://t.co/WvHldvjMrp,[],False,829,1029,28,Thu May 19 09:27:08 +0000 2011,4610,,,True,False,8517,,False,False,False,131516,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,True,http://pbs.twimg.com/profile_images/703711241362149376/h-AShgx-_normal.jpg,https://pbs.twimg.com/profile_images/703711241362149376/h-AShgx-_normal.jpg,009999,EEEEEE,EFEFEF,333333,True,True,False,False,False,False,False,none,[],,,False,https://pbs.twimg.com/profile_banners/301342632/1535672025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/WvHldvjMrp', 'expanded_url': 'http://www.romanosidoli.com', 'display_url': 'romanosidoli.com', 'indices': [0, 23]}]",,,,,,,,,,
Wed Mar 08 15:51:18 +0000 2023,1633495618256510976,1633495618256510976,"UEFA CHAMPIONS LEAGUE⚽️🏆 

Round of 16 : Tonight’s matches 👇

-Bayern Munich (1.65) VS Paris S-Germain (4.75)
-Tottenham hotspur (1.75) VS AC Milan (3.72)

KICKOFF - 9 PM CET
Place your bets with the link below 👇 
https://t.co/cwqOk7nDES

GOODLUCK 🍀 https://t.co/y5flVA2CnN",False,"[0, 249]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,1,False,False,en,en,recent,1626148309634019329,1626148309634019329,HiStakes_io,Histakes_io,,"-BTC, ETH, LTC, BCH, XRP
-Instant deposits & withdrawals! 
-2000+ provably fair Casino games & Sportsbook betting! 
-18+ gamble responsibly
-24/7 Live Support",https://t.co/bj7BDny8Re,[],False,5996,0,0,Thu Feb 16 09:16:08 +0000 2023,6,,,False,False,27,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1626150365761609730/q0pzJ6pO_normal.jpg,https://pbs.twimg.com/profile_images/1626150365761609730/q0pzJ6pO_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,False,https://pbs.twimg.com/profile_banners/1626148309634019329/1676539435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/bj7BDny8Re', 'expanded_url': 'https://bit.ly/histakes_register', 'display_url': 'bit.ly/histakes_regis…', 'indices': [0, 23]}]",,,,,,,,,,
Wed Mar 08 15:51:02 +0000 2023,1633495547867975681,1633495547867975681,North London councillor “disappointed” fifth Beyonce show announced at Tottenham Hotspur Stadium without licence in place https://t.co/M03oySoaGC even though that takes the venue above the six concerts a year it is allowed to stage under its licence from Haringey Council. https://t.co/qjfWMFQEp4,False,"[0, 272]","<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,2817181634,2817181634,Skyscraper,SkyscraperUSA,"Boston, MA","Music Management company based out of Boston, MA. Artists may submit an EPK link via DM or visiting http://t.co/5EfNS586CY",http://t.co/EFcS9RNGO5,"[{'url': 'http://t.co/5EfNS586CY', 'expanded_url': 'http://www.skyscraperusa.com', 'display_url': 'skyscraperusa.com', 'indices': [100, 122]}]",False,389,985,42,Thu Sep 18 15:05:02 +0000 2014,927,,,True,False,16731,,False,False,False,ABB8C2,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/513356214646734848/GVhaeL60_normal.png,https://pbs.twimg.com/profile_images/513356214646734848/GVhaeL60_normal.png,0084B4,FFFFFF,DDEEF6,333333,True,False,False,False,False,False,False,none,[],,,False,https://pbs.twimg.com/profile_banners/2817181634/1411058605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'url': 'http://t.co/EFcS9RNGO5', 'expanded_url': 'http://skyscraperusa.com', 'display_url': 'skyscraperusa.com', 'indices': [0, 22]}]",,,,,,,,,,
Wed Mar 08 15:50:21 +0000 2023,1633495377948164105,1633495377948164105,"PSG Vs Bayern Munich
Tottenham Hotspur vs AC Milan

Who do you think will win??

Sign up now on Paripesa and get ₦130,000 on your first deposit using my Promo code

Sign up: https://t.co/VhWcmt06Aj
Promo code: ""TEEDOR"" https://t.co/1wZ1tFll2t",False,"[0, 218]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,68,70,False,False,en,en,recent,1516871123551588353,1516871123551588353,Teedor𓃵,SimpllyTHEO,,@neymarjr 👑◕⁠ Bant🔥 ◕⁠ Threads ◕⁠ Turn on PN ◕⁠ Dm for ads and Promotions 📥◕⁠ Cookerdinho Jnr🇧🇷,,[],False,12581,808,5,Wed Apr 20 20:07:23 +0000 2022,75831,,,False,False,37540,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1630611831071834112/uhnJqSN5_normal.jpg,https://pbs.twimg.com/profile_images/1630611831071834112/uhnJqSN5_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,False,https://pbs.twimg.com/profile_banners/1516871123551588353/1673179560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 15:50:08 +0000 2023,1633495324386795522,1633495324386795522,"Still selling out my Beyonce tickets for May 29 at Tottenham Hotspur Stadium - London, Great Britain..text privately if interested pls!!🥺
#BeyonceRenaissanceTour 
#beyoncetickets",False,"[0, 178]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,1468242724193251331,1468242724193251331,Julie frank 💦,forever_Prett,"Florida, USA",joy 🤩 over flow 🌞,,[],False,8,42,0,Tue Dec 07 15:35:30 +0000 2021,268,,,False,False,123,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1624188328777027586/fd8xwaIk_normal.jpg,https://pbs.twimg.com/profile_images/1624188328777027586/fd8xwaIk_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,https://pbs.twimg.com/profile_banners/1468242724193251331/1676071660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 15:49:05 +0000 2023,1633495057167790083,1633495057167790083,"Tottenham Hotspur will be hosting Ac milan tonight. Gamblers remember to place your bet on BetAfriq and enjoy fast withdrawal/deposits
Register here https://t.co/bcNniH3HOW and place your bet as early as now also when you place a bet with ksh99 you will get a bonus of ksh200 https://t.co/krkZCdpOB1",False,"[0, 275]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,20,24,False,False,en,en,recent,1546908953329733632,1546908953329733632,MJ🥰,itsMJ_Ke,,"I'm Back😜

This Is My Official Account || Shawry For Ruto || 
Feels Good To Be a Smallwig!",,[],False,28179,1974,11,Tue Jul 12 17:27:08 +0000 2022,10685,,,True,False,39051,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1608026018362556417/XWnfmJuw_normal.jpg,https://pbs.twimg.com/profile_images/1608026018362556417/XWnfmJuw_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,False,https://pbs.twimg.com/profile_banners/1546908953329733632/1657741524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 15:48:52 +0000 2023,1633495003182817280,1633495003182817280,I’ve got 2X tickets available for Tottenham hotSpur vs AC Milan for. Dm if interested.#TicketsSpurs #SpursTicketCOYs #tottenhamtickets #Spurstickets #Tottenham #ChampionsLeague,False,"[0, 176]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0,1,False,False,en,en,recent,238060112,238060112,jane🌺,richard_joner,,,,[],False,148,115,1,Fri Jan 14 07:55:49 +0000 2011,4,,,False,False,121,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1629779655132626944/_m7LBsQr_normal.jpg,https://pbs.twimg.com/profile_images/1629779655132626944/_m7LBsQr_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,https://pbs.twimg.com/profile_banners/238060112/1677651666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 15:47:02 +0000 2023,1633494542992445440,1633494542992445440,"Match Preview: Tottenham Hotspur vs AC Milan H2H, Form, Players To Watch and Prediction #Rossoneri #WeAreACMilan #ForzaMilan https://t.co/uUIdW3ncXI",False,"[0, 148]","<a href=""https://socialbee.com/"" rel=""nofollow"">SocialBee</a>",,,,,,,,,,False,1,0,False,False,en,en,recent,356754590,356754590,AC Milan Fans,ACMilanNewsOnly,,Latest AC Milan News & Rossoneri Supporter Blogs. Mostly English but also Italian Tweets. #WeLoveACM #ACMilan #Milan #Rossoneri #WeAreACMilan #ForzaMilan,,[],False,54792,6995,304,Wed Aug 17 09:40:02 +0000 2011,12,,,False,False,103324,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/919095335095377920/_et4ptFb_normal.jpg,https://pbs.twimg.com/profile_images/919095335095377920/_et4ptFb_normal.jpg,FB0909,FB0909,000000,FB0909,False,False,False,False,False,False,False,none,[],,,False,https://pbs.twimg.com/profile_banners/356754590/1418717180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 15:46:47 +0000 2023,1633494477825536000,1633494477825536000,"New Overtime Arbitrum AMM position bought
Tottenham Hotspur - AC Milan
Amount: 4.49
Paid: 0.999 sUSD
Position: AC Milan
Potential profit: 3 sUSD (349%)",False,"[0, 151]","<a href=""https://google.com"" rel=""nofollow"">overtime-thales</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,1547957461809737728,1547957461809737728,Thales Overtime AMM bot,overtime_amm,,Beep boop... I will be printing trades from @OvertimeMarkets AMM,https://t.co/zqKWW34LPc,[],False,176,2,3,Fri Jul 15 14:53:20 +0000 2022,1,,,False,False,107096,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1560557604643930117/dC1L2uNf_normal.jpg,https://pbs.twimg.com/profile_images/1560557604643930117/dC1L2uNf_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,https://pbs.twimg.com/profile_banners/1547957461809737728/1662587928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/zqKWW34LPc', 'expanded_url': 'https://overtimemarkets.xyz/#/markets', 'display_url': 'overtimemarkets.xyz/#/markets', 'indices': [0, 23]}]",,,,,,,,,,
