created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,possibly_sensitive,lang,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.withheld_in_countries,user.entities.url.urls,quoted_status_id,quoted_status_id_str,quoted_status.created_at,quoted_status.id,quoted_status.id_str,quoted_status.full_text,quoted_status.truncated,quoted_status.display_text_range,quoted_status.metadata.iso_language_code,quoted_status.metadata.result_type,quoted_status.source,quoted_status.in_reply_to_status_id,quoted_status.in_reply_to_status_id_str,quoted_status.in_reply_to_user_id,quoted_status.in_reply_to_user_id_str,quoted_status.in_reply_to_screen_name,quoted_status.user.id,quoted_status.user.id_str,quoted_status.user.name,quoted_status.user.screen_name,quoted_status.user.location,quoted_status.user.description,quoted_status.user.url,quoted_status.user.entities.url.urls,quoted_status.user.entities.description.urls,quoted_status.user.protected,quoted_status.user.followers_count,quoted_status.user.friends_count,quoted_status.user.listed_count,quoted_status.user.created_at,quoted_status.user.favourites_count,quoted_status.user.utc_offset,quoted_status.user.time_zone,quoted_status.user.geo_enabled,quoted_status.user.verified,quoted_status.user.statuses_count,quoted_status.user.lang,quoted_status.user.contributors_enabled,quoted_status.user.is_translator,quoted_status.user.is_translation_enabled,quoted_status.user.profile_background_color,quoted_status.user.profile_background_image_url,quoted_status.user.profile_background_image_url_https,quoted_status.user.profile_background_tile,quoted_status.user.profile_image_url,quoted_status.user.profile_image_url_https,quoted_status.user.profile_banner_url,quoted_status.user.profile_link_color,quoted_status.user.profile_sidebar_border_color,quoted_status.user.profile_sidebar_fill_color,quoted_status.user.profile_text_color,quoted_status.user.profile_use_background_image,quoted_status.user.has_extended_profile,quoted_status.user.default_profile,quoted_status.user.default_profile_image,quoted_status.user.following,quoted_status.user.follow_request_sent,quoted_status.user.notifications,quoted_status.user.translator_type,quoted_status.user.withheld_in_countries,quoted_status.geo,quoted_status.coordinates,quoted_status.place,quoted_status.contributors,quoted_status.is_quote_status,quoted_status.retweet_count,quoted_status.favorite_count,quoted_status.favorited,quoted_status.retweeted,quoted_status.possibly_sensitive,quoted_status.lang
Wed Mar 08 15:08:13 +0000 2023,1633484774164529157,1633484774164529157,Could a Samba starlet be strutting his stuff in Sussex in the near future? #BHAFC #NUFC #BVB https://t.co/1wYryWlmVX,False,"[0, 116]","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",,,,,,,,,,False,1,0,False,False,False,en,en,recent,20585741,20585741,L'hampton Gazette,LhamptonGazette,"Littlehampton, West Sussex",News from across Littlehampton and the Arun district. Call 01903 230051 or email: letters@littlehamptongazette.co.uk |  https://t.co/tlzcpP4TEh…,https://t.co/SguMOk28vZ,"[{'url': 'https://t.co/tlzcpP4TEh', 'expanded_url': 'http://facebook.com/LittlehamptonG', 'display_url': 'facebook.com/LittlehamptonG', 'indices': [120, 143]}]",False,5214,345,88,Wed Feb 11 12:11:49 +0000 2009,83,,,False,True,37165,,False,False,False,25408F,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/930434130722123776/TaD1d0PM_normal.jpg,https://pbs.twimg.com/profile_images/930434130722123776/TaD1d0PM_normal.jpg,https://pbs.twimg.com/profile_banners/20585741/1644509252,25408F,3714DB,CCECFF,333333,False,False,False,False,False,False,False,none,[],"[{'url': 'https://t.co/SguMOk28vZ', 'expanded_url': 'https://www.littlehamptongazette.co.uk/', 'display_url': 'littlehamptongazette.co.uk', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 15:08:07 +0000 2023,1633484747367415809,1633484747367415809,Could a Samba starlet be strutting his stuff in Sussex in the near future? #BHAFC #NUFC #BVB https://t.co/mwX3aS7l4m,False,"[0, 116]","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",,,,,,,,,,False,1,0,False,False,False,en,en,recent,551120553,551120553,Lancing Herald,LancingHerald,"Lancing, West Sussex",The latest news from Lancing and Sompting. Call 01903 230051 | Email: letters@https://t.co/PfALjdc4lP Read more at: https://t.co/PfALjdc4lP,https://t.co/G7wTj6WEH8,"[{'url': 'https://t.co/PfALjdc4lP', 'expanded_url': 'http://worthingherald.co.uk', 'display_url': 'worthingherald.co.uk', 'indices': [116, 139]}]",False,2942,264,35,Wed Apr 11 14:31:28 +0000 2012,22,,,False,False,11175,,False,False,False,25408F,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/930433637987872768/1IjCnbQZ_normal.jpg,https://pbs.twimg.com/profile_images/930433637987872768/1IjCnbQZ_normal.jpg,https://pbs.twimg.com/profile_banners/551120553/1644509385,2A42A3,C0DEED,DDEEF6,333333,False,False,False,False,False,False,False,none,[],"[{'url': 'https://t.co/G7wTj6WEH8', 'expanded_url': 'https://www.worthingherald.co.uk/', 'display_url': 'worthingherald.co.uk', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 15:08:00 +0000 2023,1633484720443981824,1633484720443981824,Could a Samba starlet be strutting his stuff in Sussex in the near future? #BHAFC #NUFC #BVB https://t.co/DDgJDVQoQE,False,"[0, 116]","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",,,,,,,,,,False,1,0,False,False,False,en,en,recent,13941562,13941562,Eastbourne Herald,Eastbournenews,"Eastbourne, East Sussex, UK.","News, views, sport and entertainment information for Eastbourne and surrounding areas. Powered by the real people behind the news.",https://t.co/NzwjbwP1HZ,[],False,15051,637,229,Mon Feb 25 14:28:48 +0000 2008,831,,,True,True,54466,,False,False,False,FFFFFF,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/798084655459291136/4tVJKvNF_normal.jpg,https://pbs.twimg.com/profile_images/798084655459291136/4tVJKvNF_normal.jpg,https://pbs.twimg.com/profile_banners/13941562/1644507869,F20505,FFFFFF,C7DAFF,333333,True,False,False,False,False,False,False,none,[],"[{'url': 'https://t.co/NzwjbwP1HZ', 'expanded_url': 'https://www.eastbourneherald.co.uk/', 'display_url': 'eastbourneherald.co.uk', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 15:07:54 +0000 2023,1633484693969465346,1633484693969465346,Could a Samba starlet be strutting his stuff in Sussex in the near future? #BHAFC #NUFC #BVB https://t.co/BjAlreNXCH,False,"[0, 116]","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",,,,,,,,,,False,2,0,False,False,False,en,en,recent,301448464,301448464,Brighton and Hove Independent – The Brighton Indy,BrightonIndy,Brighton and Hove,"Serving Brighton and Hove, and Portslade",https://t.co/w7iIw61imN,[],False,15209,848,243,Thu May 19 13:54:48 +0000 2011,569,,,False,False,29149,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1524885377558929408/mJDRtlhV_normal.jpg,https://pbs.twimg.com/profile_images/1524885377558929408/mJDRtlhV_normal.jpg,https://pbs.twimg.com/profile_banners/301448464/1644506587,0084B4,C0DEED,DDEEF6,333333,True,False,False,False,False,False,False,none,[],"[{'url': 'https://t.co/w7iIw61imN', 'expanded_url': 'http://www.brightonandhoveindependent.co.uk/', 'display_url': 'brightonandhoveindependent.co.uk', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 15:07:07 +0000 2023,1633484498804305920,1633484498804305920,Could a Samba starlet be strutting his stuff in Sussex in the near future? #BHAFC #NUFC #BVB https://t.co/8IVL4nKpJr,False,"[0, 116]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,954707658854096896,954707658854096896,Matt Pole,mjrpole,West Sussex,"Digital sports journalist for @Sussex_World covering Brighton & Hove Albion, Crawley Town, and Horsham FC. Premier League accredited journalist. Views my own.",https://t.co/xgkdND4Okw,[],False,434,244,1,Sat Jan 20 13:30:18 +0000 2018,271,,,False,False,1716,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1066015506891776000/7Uo6wU_-_normal.jpg,https://pbs.twimg.com/profile_images/1066015506891776000/7Uo6wU_-_normal.jpg,https://pbs.twimg.com/profile_banners/954707658854096896/1554719266,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],"[{'url': 'https://t.co/xgkdND4Okw', 'expanded_url': 'https://muckrack.com/matt-pole', 'display_url': 'muckrack.com/matt-pole', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 15:05:05 +0000 2023,1633483983974715397,1633483983974715397,"Exclusive interview: Grimsby Town's Gavan Holohan on knocking out Southampton and drawing Brighton &amp; Hove Albion in the …

Source Link: https://t.co/XZhNnhiOBS

#العراف
#OnTarget",False,"[0, 182]","<a href=""https://Al3arrafNewsDeck.tahirelfaki.repl.co"" rel=""nofollow"">Al3arraf News</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,1503395400526483466,1503395400526483466,العرّاف ⚽️ 🧙‍♂️,al3arraf_EPL,Where EPL Happens,نموذج مبسط لتوقع نتائج مباريات الدوري الانجليزي الممتاز لكرة القدم 💥موجز اخبار كل ٦ ساعات💥,,[],False,56,24,0,Mon Mar 14 15:39:58 +0000 2022,55,,,False,False,6350,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1564986689411579910/UPAaxCxO_normal.jpg,https://pbs.twimg.com/profile_images/1564986689411579910/UPAaxCxO_normal.jpg,https://pbs.twimg.com/profile_banners/1503395400526483466/1661931604,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 15:02:11 +0000 2023,1633483253826093056,1633483253826093056,"@conordunny spoke to @officialgtfc player and Kilkenny native @Gav_Holohan34 about his famous brace against @SouthamptonFC in the FA Cup last week and also got his reaction to drawing @OfficialBHAFC in the next round
https://t.co/fOaNoqI90b",False,"[0, 240]","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",,,71796627.0,71796627,conordunny,,,,,False,0,1,False,False,False,en,en,recent,474831185,474831185,Irish Post Sport,IrishPostSport,United Kingdom,"News, features and interviews from the sports desk of The Irish Post, the biggest-selling weekly newspaper for the #IrishinBritain. sport@irishpost.co.uk",http://t.co/vRZKmvVjds,[],False,4258,4302,55,Thu Jan 26 11:45:33 +0000 2012,1220,,,True,False,11861,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/674543866276655104/avjkV3Th_normal.jpg,https://pbs.twimg.com/profile_images/674543866276655104/avjkV3Th_normal.jpg,https://pbs.twimg.com/profile_banners/474831185/1479219334,4A913C,000000,000000,000000,False,False,False,False,False,False,False,none,[],"[{'url': 'http://t.co/vRZKmvVjds', 'expanded_url': 'http://irishpost.co.uk/category/sport/', 'display_url': 'irishpost.co.uk/category/sport/', 'indices': [0, 22]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 15:01:47 +0000 2023,1633483154357907456,1633483154357907456,"@conordunny spoke to @officialgtfc player and Kilkenny native @Gav_Holohan34 about his famous brace against @SouthamptonFC in the FA Cup last week and also got his reaction to drawing @OfficialBHAFC in the next round
https://t.co/a0lSlzwBFw",False,"[0, 240]","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",,,71796627.0,71796627,conordunny,,,,,False,2,1,False,False,False,en,en,recent,86090976,86090976,The Irish Post,theirishpost,London,The voice of the Irish abroad since 1970 🇮🇪🇬🇧🇺🇸🇦🇺🇨🇦,https://t.co/83MSRZFNQl,[],False,47471,2206,310,Thu Oct 29 15:21:55 +0000 2009,1475,,,True,False,46195,,False,False,False,045204,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1526231275551563777/vF_iLhiM_normal.jpg,https://pbs.twimg.com/profile_images/1526231275551563777/vF_iLhiM_normal.jpg,https://pbs.twimg.com/profile_banners/86090976/1652716792,045204,FFFFFF,C9C9C9,1C1F23,True,True,False,False,False,False,False,none,[],"[{'url': 'https://t.co/83MSRZFNQl', 'expanded_url': 'http://www.irishpost.com', 'display_url': 'irishpost.com', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 14:47:54 +0000 2023,1633479660167213057,1633479660167213057,Brighton &amp; Hove Albion express interest in Arsenal's Reiss Nelson? #Eagles #CPFC #CrystalPalace | Sports Mole https://t.co/XtuJYpEKn7,False,"[0, 137]","<a href=""http://www.football-addict.com/en/news/premier-league/crystal-palace"" rel=""nofollow"">Eagles Addict CPFC</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,833679514098159617,833679514098159617,Eagles Addict,TheEaglesAddict,"London, England",All the latest #CrystalPalace news from across the web with https://t.co/jaQTKsbZhJ #Eagles #CPFC,https://t.co/ILfYTL97m1,"[{'url': 'https://t.co/jaQTKsbZhJ', 'expanded_url': 'http://football-addict.com', 'display_url': 'football-addict.com', 'indices': [60, 83]}]",False,212,158,3,Mon Feb 20 14:07:39 +0000 2017,1,,,False,False,33053,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/859486247303217152/rpuAs-lQ_normal.jpg,https://pbs.twimg.com/profile_images/859486247303217152/rpuAs-lQ_normal.jpg,https://pbs.twimg.com/profile_banners/833679514098159617/1487600070,004990,000000,000000,000000,False,False,False,False,False,False,False,none,[],"[{'url': 'https://t.co/ILfYTL97m1', 'expanded_url': 'http://www.football-addict.com/en/news/premier-league/crystal-palace', 'display_url': 'football-addict.com/en/news/premie…', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 14:34:42 +0000 2023,1633476340241293314,1633476340241293314,"@NicholasStartin @Burgey44 @UnionStGilloise @TheNewEuropean @GlobalGovInst Really nice story about a, sadly by today’s standards, an exceptional professional footballer. Quite dubious that the story completely “fails” to mention that the success of Union a perfect example is of corporate soccer” (toy of Brighton &amp; Hove Albion owner).",False,"[75, 339]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.6333766616547082e+18,1633376661654708224,973774040.0,973774040,NicholasStartin,,,,,False,0,0,False,False,,en,en,recent,2286056016,2286056016,Cas Mudde 😷,CasMudde,"Athens, GA",European politics  | far-right politics | soccer & politics ⚽️ #socpol  | pig out spots 🍔 | street art  | #cmovies 🎥 | punkrock 🎸 | radikaal podcast 🎙️,https://t.co/9pOikH060k,[],False,51502,677,866,Sat Jan 11 04:03:58 +0000 2014,105750,,,False,True,94498,,False,False,False,022330,http://abs.twimg.com/images/themes/theme15/bg.png,https://abs.twimg.com/images/themes/theme15/bg.png,True,http://pbs.twimg.com/profile_images/1620876413615149061/370m23Q__normal.jpg,https://pbs.twimg.com/profile_images/1620876413615149061/370m23Q__normal.jpg,https://pbs.twimg.com/profile_banners/2286056016/1671453394,E81C4F,A8C7F7,C0DFEC,333333,True,True,False,False,False,False,False,none,[],"[{'url': 'https://t.co/9pOikH060k', 'expanded_url': 'https://works.bepress.com/cas_mudde/', 'display_url': 'works.bepress.com/cas_mudde/', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 13:49:46 +0000 2023,1633465030170800128,1633465030170800128,"All 4,621 tickets allocated to @officialgtfc for their #FACup quarter final with Brighton and Hove Albion have been sold within 12 hours!
Hundreds of fans chose to queue after last nights game, others snapped them up online.
I spoke to a few who chose the cold! #gtfc #bhafc https://t.co/4tLfSVn0rn",False,"[0, 274]","<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",,,,,,,,,,False,9,90,False,False,False,en,en,recent,20849049,20849049,Phillip Norton,phillipnorton,"Grimsby, Hull and London","Award winning broadcaster, filmmaker & presenter for @looknorthbbc @BBCNews. Traveller, photographer, Grimsby Town fan. RTS Journalist of the Year 2018, 2020",https://t.co/8QiFyiZGzn,[],False,4863,1465,98,Sat Feb 14 14:21:04 +0000 2009,6186,,,True,False,10639,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1514646510025252866/d_hIQo0L_normal.jpg,https://pbs.twimg.com/profile_images/1514646510025252866/d_hIQo0L_normal.jpg,https://pbs.twimg.com/profile_banners/20849049/1649688058,5BC8F0,C0DEED,DDEEF6,333333,True,True,False,False,False,False,False,none,[],"[{'url': 'https://t.co/8QiFyiZGzn', 'expanded_url': 'https://www.bbc.co.uk/news', 'display_url': 'bbc.co.uk/news', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 13:12:41 +0000 2023,1633455697974243329,1633455697974243329,"Grimsby will be backed by 4,621 fans at Brighton in FA Cup #BHA #BHAFC | The Argus https://t.co/FFAtYWoQyK",False,"[0, 106]","<a href=""https://www.football-addict.com/en/news/premier-league/brighton-and-hove-albion-fc"" rel=""nofollow"">Seagulls Addict</a>",,,,,,,,,,False,0,1,False,False,False,en,en,recent,864027921274548224,864027921274548224,Seagulls Addict,SeagullsAddict,"Brighton, England",All the latest Brighton & Hove Albion news from https://t.co/jaQTKsbZhJ #BHA #BHAFC,https://t.co/9uQPtgEnSW,"[{'url': 'https://t.co/jaQTKsbZhJ', 'expanded_url': 'http://football-addict.com', 'display_url': 'football-addict.com', 'indices': [48, 71]}]",False,268,457,0,Mon May 15 08:01:24 +0000 2017,0,,,False,False,14461,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/864028610126073857/2LKXdcQ1_normal.jpg,https://pbs.twimg.com/profile_images/864028610126073857/2LKXdcQ1_normal.jpg,https://pbs.twimg.com/profile_banners/864027921274548224/1494835534,005DAA,000000,000000,000000,False,False,False,False,False,False,False,none,[],"[{'url': 'https://t.co/9uQPtgEnSW', 'expanded_url': 'http://www.football-addict.com/en/news/championship/brighton-and-hove-albion-fc', 'display_url': 'football-addict.com/en/news/champi…', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 13:10:47 +0000 2023,1633455219261558786,1633455219261558786,"New Overtime Market Parlay
Paid: $5.000
Positions:
Hertha Berlin - Mainz @ X - 3.62
Leeds United - Brighton &amp; Hove Albion @ 1 - 3.84
Potential profit: 54 sUSD (1077%)",False,"[0, 170]","<a href=""https://google.com"" rel=""nofollow"">overtime-thales</a>",,,,,,,,,,False,0,0,False,False,,en,en,recent,1547957461809737728,1547957461809737728,Thales Overtime AMM bot,overtime_amm,,Beep boop... I will be printing trades from @OvertimeMarkets AMM,https://t.co/zqKWW34LPc,[],False,176,2,3,Fri Jul 15 14:53:20 +0000 2022,1,,,False,False,107096,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1560557604643930117/dC1L2uNf_normal.jpg,https://pbs.twimg.com/profile_images/1560557604643930117/dC1L2uNf_normal.jpg,https://pbs.twimg.com/profile_banners/1547957461809737728/1662587928,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],"[{'url': 'https://t.co/zqKWW34LPc', 'expanded_url': 'https://overtimemarkets.xyz/#/markets', 'display_url': 'overtimemarkets.xyz/#/markets', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 13:10:46 +0000 2023,1633455218749743105,1633455218749743105,"New Overtime Arbitrum AMM position bought
Leeds United - Brighton &amp; Hove Albion
Amount: 29.755349622963426
Paid: 7.756 sUSD
Position: Leeds United
Potential profit: 22 sUSD (284%)",False,"[0, 183]","<a href=""https://google.com"" rel=""nofollow"">overtime-thales</a>",,,,,,,,,,False,0,0,False,False,,en,en,recent,1547957461809737728,1547957461809737728,Thales Overtime AMM bot,overtime_amm,,Beep boop... I will be printing trades from @OvertimeMarkets AMM,https://t.co/zqKWW34LPc,[],False,176,2,3,Fri Jul 15 14:53:20 +0000 2022,1,,,False,False,107096,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1560557604643930117/dC1L2uNf_normal.jpg,https://pbs.twimg.com/profile_images/1560557604643930117/dC1L2uNf_normal.jpg,https://pbs.twimg.com/profile_banners/1547957461809737728/1662587928,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],"[{'url': 'https://t.co/zqKWW34LPc', 'expanded_url': 'https://overtimemarkets.xyz/#/markets', 'display_url': 'overtimemarkets.xyz/#/markets', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 13:02:46 +0000 2023,1633453205731397633,1633453205731397633,"New Overtime Arbitrum AMM position bought
Leeds United - Brighton &amp; Hove Albion
Amount: 10.78
Paid: 2.998 sUSD
Position: Draw
Potential profit: 8 sUSD (260%)",False,"[0, 161]","<a href=""https://google.com"" rel=""nofollow"">overtime-thales</a>",,,,,,,,,,False,0,0,False,False,,en,en,recent,1547957461809737728,1547957461809737728,Thales Overtime AMM bot,overtime_amm,,Beep boop... I will be printing trades from @OvertimeMarkets AMM,https://t.co/zqKWW34LPc,[],False,176,2,3,Fri Jul 15 14:53:20 +0000 2022,1,,,False,False,107096,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1560557604643930117/dC1L2uNf_normal.jpg,https://pbs.twimg.com/profile_images/1560557604643930117/dC1L2uNf_normal.jpg,https://pbs.twimg.com/profile_banners/1547957461809737728/1662587928,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],"[{'url': 'https://t.co/zqKWW34LPc', 'expanded_url': 'https://overtimemarkets.xyz/#/markets', 'display_url': 'overtimemarkets.xyz/#/markets', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 12:53:14 +0000 2023,1633450802588049408,1633450802588049408,Report: Newcastle may need to pay £20m for 17-year-old compared to Lionel Messi #BHA #BHAFC | HITC https://t.co/lSZpM0b9YO,False,"[0, 122]","<a href=""https://www.football-addict.com/en/news/premier-league/brighton-and-hove-albion-fc"" rel=""nofollow"">Seagulls Addict</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,864027921274548224,864027921274548224,Seagulls Addict,SeagullsAddict,"Brighton, England",All the latest Brighton & Hove Albion news from https://t.co/jaQTKsbZhJ #BHA #BHAFC,https://t.co/9uQPtgEnSW,"[{'url': 'https://t.co/jaQTKsbZhJ', 'expanded_url': 'http://football-addict.com', 'display_url': 'football-addict.com', 'indices': [48, 71]}]",False,268,457,0,Mon May 15 08:01:24 +0000 2017,0,,,False,False,14461,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/864028610126073857/2LKXdcQ1_normal.jpg,https://pbs.twimg.com/profile_images/864028610126073857/2LKXdcQ1_normal.jpg,https://pbs.twimg.com/profile_banners/864027921274548224/1494835534,005DAA,000000,000000,000000,False,False,False,False,False,False,False,none,[],"[{'url': 'https://t.co/9uQPtgEnSW', 'expanded_url': 'http://www.football-addict.com/en/news/championship/brighton-and-hove-albion-fc', 'display_url': 'football-addict.com/en/news/champi…', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 12:50:46 +0000 2023,1633450184041455622,1633450184041455622,"New Overtime Arbitrum AMM position bought
Brighton &amp; Hove Albion - Crystal Palace
Amount: 11.69
Paid: 1.999 sUSD
Position: Crystal Palace
Potential profit: 10 sUSD (485%)",False,"[0, 174]","<a href=""https://google.com"" rel=""nofollow"">overtime-thales</a>",,,,,,,,,,False,0,0,False,False,,en,en,recent,1547957461809737728,1547957461809737728,Thales Overtime AMM bot,overtime_amm,,Beep boop... I will be printing trades from @OvertimeMarkets AMM,https://t.co/zqKWW34LPc,[],False,176,2,3,Fri Jul 15 14:53:20 +0000 2022,1,,,False,False,107096,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1560557604643930117/dC1L2uNf_normal.jpg,https://pbs.twimg.com/profile_images/1560557604643930117/dC1L2uNf_normal.jpg,https://pbs.twimg.com/profile_banners/1547957461809737728/1662587928,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],"[{'url': 'https://t.co/zqKWW34LPc', 'expanded_url': 'https://overtimemarkets.xyz/#/markets', 'display_url': 'overtimemarkets.xyz/#/markets', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
