created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,possibly_sensitive,lang,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.url.urls,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.withheld_in_countries,quoted_status_id,quoted_status_id_str,quoted_status.created_at,quoted_status.id,quoted_status.id_str,quoted_status.full_text,quoted_status.truncated,quoted_status.display_text_range,quoted_status.metadata.iso_language_code,quoted_status.metadata.result_type,quoted_status.source,quoted_status.in_reply_to_status_id,quoted_status.in_reply_to_status_id_str,quoted_status.in_reply_to_user_id,quoted_status.in_reply_to_user_id_str,quoted_status.in_reply_to_screen_name,quoted_status.user.id,quoted_status.user.id_str,quoted_status.user.name,quoted_status.user.screen_name,quoted_status.user.location,quoted_status.user.description,quoted_status.user.url,quoted_status.user.entities.description.urls,quoted_status.user.protected,quoted_status.user.followers_count,quoted_status.user.friends_count,quoted_status.user.listed_count,quoted_status.user.created_at,quoted_status.user.favourites_count,quoted_status.user.utc_offset,quoted_status.user.time_zone,quoted_status.user.geo_enabled,quoted_status.user.verified,quoted_status.user.statuses_count,quoted_status.user.lang,quoted_status.user.contributors_enabled,quoted_status.user.is_translator,quoted_status.user.is_translation_enabled,quoted_status.user.profile_background_color,quoted_status.user.profile_background_image_url,quoted_status.user.profile_background_image_url_https,quoted_status.user.profile_background_tile,quoted_status.user.profile_image_url,quoted_status.user.profile_image_url_https,quoted_status.user.profile_banner_url,quoted_status.user.profile_link_color,quoted_status.user.profile_sidebar_border_color,quoted_status.user.profile_sidebar_fill_color,quoted_status.user.profile_text_color,quoted_status.user.profile_use_background_image,quoted_status.user.has_extended_profile,quoted_status.user.default_profile,quoted_status.user.default_profile_image,quoted_status.user.following,quoted_status.user.follow_request_sent,quoted_status.user.notifications,quoted_status.user.translator_type,quoted_status.user.withheld_in_countries,quoted_status.geo,quoted_status.coordinates,quoted_status.place,quoted_status.contributors,quoted_status.is_quote_status,quoted_status.retweet_count,quoted_status.favorite_count,quoted_status.favorited,quoted_status.retweeted,quoted_status.possibly_sensitive,quoted_status.lang,quoted_status.user.entities.url.urls,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates,geo.type,geo.coordinates,coordinates.type,coordinates.coordinates
Mon Mar 06 19:15:00 +0000 2023,1632822102092046336,1632822102092046336,"Wages fell by nearly £20m to £120m, though the highest paid director received a pay rise of £212,000 to £612,000.
https://t.co/31s46exDz5",False,"[0, 137]","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",,,,,,,,,,False,1,1,False,False,False,en,en,recent,17159441,17159441,Express & Star,ExpressandStar,Wolverhampton,The latest news and sport from the Express & Star | Email us at webdesk@expressandstar.co.uk,https://t.co/6xjfgwcWlR,"[{'url': 'https://t.co/6xjfgwcWlR', 'expanded_url': 'http://www.expressandstar.com', 'display_url': 'expressandstar.com', 'indices': [0, 23]}]",[],False,159333,3743,957,Tue Nov 04 16:06:14 +0000 2008,1015,,,True,True,216927,,False,False,False,999999,http://abs.twimg.com/images/themes/theme7/bg.gif,https://abs.twimg.com/images/themes/theme7/bg.gif,True,http://pbs.twimg.com/profile_images/1212658167433383938/Hv3oCEuT_normal.jpg,https://pbs.twimg.com/profile_images/1212658167433383938/Hv3oCEuT_normal.jpg,https://pbs.twimg.com/profile_banners/17159441/1553097141,EE3124,000000,F3F3F3,333333,True,False,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 19:03:12 +0000 2023,1632819132553887744,1632819132553887744,"Wolverhampton Wanderers FC and parent company W.W (1990) have filed their accounts at #companieshouse #WWFC #Wolves @Wolves 

Club https://t.co/vTL9r9bz4Z
Parent https://t.co/uodN4bmL1p https://t.co/xp2eJvzWq9",False,"[0, 185]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,1346574209380724738,1346574209380724738,Eyes On The Board,EyesOTBoard,,"Follow us for Companies House updates for 🏴󠁧󠁢󠁥󠁮󠁧󠁿 PL/EFL/NL/NLS&N & 🏴󠁧󠁢󠁳󠁣󠁴󠁿 Prem/Champ/L1/L2 & 🏴󠁧󠁢󠁷󠁬󠁳󠁿 Prem. 

DMs open for media enquiries",,,[],False,1021,0,3,Tue Jan 05 21:48:13 +0000 2021,254,,,False,False,2853,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1346576258302435332/cUAu9zJW_normal.jpg,https://pbs.twimg.com/profile_images/1346576258302435332/cUAu9zJW_normal.jpg,https://pbs.twimg.com/profile_banners/1346574209380724738/1609883774,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 18:54:03 +0000 2023,1632816829583245314,1632816829583245314,Jim McCalliog of Wolverhampton Wanderers https://t.co/LRZFQHrOqc,False,"[0, 40]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,10,125,False,False,False,en,en,recent,482059469,482059469,The League Magazine,Theleaguemag,,"Tons of great articles on the website. I also wrote a book, ‘Blue Army’ which is available in paperback from Amazon, or hardback directly from me",https://t.co/tlQTfBLVXh,"[{'url': 'https://t.co/tlQTfBLVXh', 'expanded_url': 'http://www.readtheleague.com', 'display_url': 'readtheleague.com', 'indices': [0, 23]}]",[],False,37647,1320,356,Fri Feb 03 13:43:41 +0000 2012,48249,,,False,False,163794,,False,False,False,131516,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,True,http://pbs.twimg.com/profile_images/1411236790980255745/Oo2a1R5S_normal.jpg,https://pbs.twimg.com/profile_images/1411236790980255745/Oo2a1R5S_normal.jpg,https://pbs.twimg.com/profile_banners/482059469/1348328750,CC0000,000000,DDEEF6,333333,True,False,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 17:51:59 +0000 2023,1632801213119967233,1632801213119967233,"Wolverhampton Wanderers 1914-15
The club lost at least 4 players or former players during WW1 https://t.co/y0EGkIGmQL",False,"[0, 93]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,9,34,False,False,False,en,en,recent,459524506,459524506,Jeff Williamson-WW1-2 footballers+BWFC,JefferzWilli,"Southport, North West, England",Football Historian and Author-Bolton Wanderers. All things football. Researcher for footballers killed in WW1-British and Irish league clubs.,,,[],False,700,606,2,Mon Jan 09 19:27:21 +0000 2012,25103,,,False,False,5186,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1480157111883640833/iXDtgZUo_normal.jpg,https://pbs.twimg.com/profile_images/1480157111883640833/iXDtgZUo_normal.jpg,https://pbs.twimg.com/profile_banners/459524506/1665740500,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 17:43:50 +0000 2023,1632799161648021505,1632799161648021505,Still baffles me how perfect this goal was. Delivery. Execution of run and placement of header. Context of the game (both 90 minutes and season). Peak Wolverhampton Wanderers. The start of something special this was… and it’s still going. https://t.co/Gba2pCJTFs,False,"[0, 238]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,True,0,3,False,False,False,en,en,recent,1496068143428603904,1496068143428603904,Glen,Vote4Net0,"Wolverhampton, England",31 | 🐺| North Bank | @wolves,,,[],False,203,466,0,Tue Feb 22 10:23:49 +0000 2022,4846,,,False,False,384,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1571018297520308225/X9J1L0nL_normal.jpg,https://pbs.twimg.com/profile_images/1571018297520308225/X9J1L0nL_normal.jpg,https://pbs.twimg.com/profile_banners/1496068143428603904/1645525905,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],1.6327768041706455e+18,1632776804170645509,Mon Mar 06 16:15:00 +0000 2023,1.6327768041706455e+18,1632776804170645509,Happy birthday Ryan Bennett! 🥳 https://t.co/f5PDKMWP0E,False,"[0, 30]",en,recent,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,49296276.0,49296276,Wolves,Wolves,Wolverhampton,Official account of Wolverhampton Wanderers. @WolvesEspanol 🇪🇸 | 💬 @WolvesHelp. @WolvesAcademy 🎓 | 🤝 @wwfcfoundation. @WolvesWomen ⚽️ | 🎮 @WolvesEsports.,https://t.co/etnokJxP1V,[],False,1189871.0,1877.0,4542.0,Sun Jun 21 11:38:45 +0000 2009,1362.0,,,True,True,112565.0,,False,False,False,000000,http://abs.twimg.com/images/themes/theme9/bg.gif,https://abs.twimg.com/images/themes/theme9/bg.gif,False,http://pbs.twimg.com/profile_images/1631946153154551808/Voe-Y07I_normal.jpg,https://pbs.twimg.com/profile_images/1631946153154551808/Voe-Y07I_normal.jpg,https://pbs.twimg.com/profile_banners/49296276/1673721304,FDB913,000000,E3E3E3,262626,True,False,False,False,False,False,False,none,[],,,,,False,79.0,1373.0,False,False,False,en,"[{'url': 'https://t.co/etnokJxP1V', 'expanded_url': 'http://wolves.co.uk', 'display_url': 'wolves.co.uk', 'indices': [0, 23]}]",,,,,,,,,,,,,,
Mon Mar 06 17:22:44 +0000 2023,1632793850254163970,1632793850254163970,"🎥 Camera set.....Action

#bethebest  #Training 

Thanks Wolverhampton Wanderers FC for always https://t.co/sRiFv55IPQ",False,"[0, 93]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,14,False,False,False,en,en,recent,596312629,596312629,Imperial Football Club,ImperialFClub,"Odogbolu, Ogun State, Nigeria","Moulding the lives of aspiring Pros before, during and after their professional careers such that they become well rounded and God fearing individuals.",,,[],False,902,460,3,Fri Jun 01 09:46:53 +0000 2012,551,,,True,False,2005,,False,False,False,131516,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1477915829178142723/g4lN07LC_normal.jpg,https://pbs.twimg.com/profile_images/1477915829178142723/g4lN07LC_normal.jpg,https://pbs.twimg.com/profile_banners/596312629/1665176636,3B94D9,FFFFFF,DDEEF6,333333,True,True,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 15:40:38 +0000 2023,1632768154429542400,1632768154429542400,"@ElvisOjuromi @Gnsn_Mcfc @Kieran_MCFC_ @Kdbgoatvison17 Does that make them not a big club or something? 

You lost 8-0 to Wolverhampton wanderers, and 1-8 to Middlesbrough 😂
Kinda irrelevant though innit",False,"[55, 203]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6327669590235218e+18,1632766959023521802,1.3593166662078956e+18,1359316666207895553,ElvisOjuromi,,,,,False,0,1,False,False,,en,en,recent,1611085749700419590,1611085749700419590,B0G4N,B0G4N_N5,,Plenty of time to celebrate when you’re lifting the trophy,,,[],False,45,84,2,Thu Jan 05 19:42:40 +0000 2023,4433,,,False,False,2030,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1611125207166599169/Dl1a0lqB_normal.jpg,https://pbs.twimg.com/profile_images/1611125207166599169/Dl1a0lqB_normal.jpg,https://pbs.twimg.com/profile_banners/1611085749700419590/1673084978,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 15:35:36 +0000 2023,1632766890899566593,1632766890899566593,"@JackGrimse Aston Villa, Blackburn Rovers, Wolverhampton Wanderers.",False,"[12, 67]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.632756862004101e+18,1632756862004101121,263469835.0,263469835,JackGrimse,,,,,False,0,4,False,False,,en,en,recent,174853677,174853677,JJ Devaney,JJDevaney,"Brooklyn, New York",@cosoccerpod w/ @agundling.,https://t.co/52Hx3Nne3T,"[{'url': 'https://t.co/52Hx3Nne3T', 'expanded_url': 'https://podcasts.apple.com/us/podcast/caught-offside/id1649635449', 'display_url': 'podcasts.apple.com/us/podcast/cau…', 'indices': [0, 23]}]",[],False,6087,2609,120,Thu Aug 05 00:19:52 +0000 2010,15129,,,True,False,45490,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/784479568895832064/FDu0SWO5_normal.jpg,https://pbs.twimg.com/profile_images/784479568895832064/FDu0SWO5_normal.jpg,https://pbs.twimg.com/profile_banners/174853677/1628729990,B30000,FFFFFF,DDEEF6,333333,True,True,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011add077f4d2da3,https://api.twitter.com/1.1/geo/id/011add077f4d2da3.json,city,Brooklyn,"Brooklyn, NY",US,United States,[],Polygon,"[[[-74.041878, 40.570842], [-73.855673, 40.570842], [-73.855673, 40.739434], [-74.041878, 40.739434]]]",,,,
Mon Mar 06 15:14:17 +0000 2023,1632761524983934980,1632761524983934980,Shop Official Retro #Wolves Shirts at https://t.co/ZUbpEzU8cZ https://t.co/7p8468Vhnc,False,"[0, 61]","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,1030438330918465539,1030438330918465539,Live WWFC News,LiveWWFCNews,"Wolverhampton, England",Bringing you all the latest Wolves news from across the web in one place!,,,[],False,3185,2598,10,Fri Aug 17 12:56:57 +0000 2018,109,,,False,False,23728,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1355238704235880450/u1DFi4-v_normal.jpg,https://pbs.twimg.com/profile_images/1355238704235880450/u1DFi4-v_normal.jpg,https://pbs.twimg.com/profile_banners/1030438330918465539/1540129519,FAB81E,000000,000000,000000,False,False,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 14:22:15 +0000 2023,1632748430559948800,1632748430559948800,Eddie Howe issues Newcastle United update on Alexander Isak ahead of Wolverhampton Wanderers game https://t.co/AN0nJYmSlP #Manchester #uk #fun #health https://t.co/ojkQgHy3bG,False,"[0, 150]","<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",,,,,,,,,,False,0,1,False,False,False,en,en,recent,1614905156369260545,1614905156369260545,𝓟𝓻𝓮𝓼𝓼 𝓡𝓮𝓿𝓲𝓮𝔀,PressReview99,Italia,Sign up now and join the HiPeople Social Media community.,https://t.co/uxnRwVEg2v,"[{'url': 'https://t.co/uxnRwVEg2v', 'expanded_url': 'http://hipeople.biz', 'display_url': 'hipeople.biz', 'indices': [0, 23]}]",[],False,66,134,1,Mon Jan 16 08:40:00 +0000 2023,125,,,True,False,30150,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1616458537571389442/e1n8w9UM_normal.jpg,https://pbs.twimg.com/profile_images/1616458537571389442/e1n8w9UM_normal.jpg,https://pbs.twimg.com/profile_banners/1614905156369260545/1674228521,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315b740b108481f6,https://api.twitter.com/1.1/geo/id/315b740b108481f6.json,city,Manchester,"Manchester, England",GB,United Kingdom,[],Polygon,"[[[-2.319934, 53.343623], [-2.147026, 53.343623], [-2.147026, 53.5702824], [-2.319934, 53.5702824]]]",Point,"[53.48051607, -2.24316726]",Point,"[-2.24316726, 53.48051607]"
Mon Mar 06 14:03:03 +0000 2023,1632743598511849473,1632743598511849473,"Wolverhampton Wanderers have released their headline financial information for the year ending 31st May 2022, confirming a net loss of £46.1m. https://t.co/8POK9u670W",False,"[0, 166]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,1,False,False,False,en,en,recent,21739102,21739102,Kev Howland,FCKev,,"Head of Partnerships @fcbusiness, the business magazine for the Football Industry. @ManUtd & @dunstonutsfc supporter. kevin@fcbusiness.co.uk",https://t.co/QqKAnuRe4I,"[{'url': 'https://t.co/QqKAnuRe4I', 'expanded_url': 'http://www.fcbusiness.co.uk', 'display_url': 'fcbusiness.co.uk', 'indices': [0, 23]}]",[],False,6204,3873,125,Tue Feb 24 08:32:13 +0000 2009,15078,,,False,False,15008,,False,False,False,1A1B1F,http://abs.twimg.com/images/themes/theme9/bg.gif,https://abs.twimg.com/images/themes/theme9/bg.gif,True,http://pbs.twimg.com/profile_images/1075324650954067968/aylgrw7G_normal.jpg,https://pbs.twimg.com/profile_images/1075324650954067968/aylgrw7G_normal.jpg,https://pbs.twimg.com/profile_banners/21739102/1508413656,2FC2EF,FFFFFF,252429,666666,True,True,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 14:01:29 +0000 2023,1632743204691771393,1632743204691771393,"Wolverhampton Wanderers have released their headline financial information for the year ending 31st May 2022, confirming a net loss of £46.1m. https://t.co/UHJo0yoUcO",False,"[0, 166]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,2,False,False,False,en,en,recent,45845904,45845904,fcbusiness Magazine,fcbusiness,"Newcastle Upon Tyne, England",The Business Magazine for the Football Industry since 2004. ...because football is no ordinary business. Weekly Newsletter sign up: https://t.co/lWnWadg1jn,https://t.co/4FY4WKZU2v,"[{'url': 'https://t.co/4FY4WKZU2v', 'expanded_url': 'http://www.fcbusiness.co.uk', 'display_url': 'fcbusiness.co.uk', 'indices': [0, 23]}]","[{'url': 'https://t.co/lWnWadg1jn', 'expanded_url': 'http://bit.ly/1aDUS93', 'display_url': 'bit.ly/1aDUS93', 'indices': [132, 155]}]",False,52389,21498,869,Tue Jun 09 14:19:28 +0000 2009,5868,,,True,False,56240,,False,False,False,131516,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,False,http://pbs.twimg.com/profile_images/1572141461029748737/EqmST_HU_normal.jpg,https://pbs.twimg.com/profile_images/1572141461029748737/EqmST_HU_normal.jpg,https://pbs.twimg.com/profile_banners/45845904/1632847021,0084A1,FFFFFF,EFEFEF,333333,True,False,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 13:26:53 +0000 2023,1632734495186079744,1632734495186079744,Watford beat Wolverhampton Wanderers to reach National League final https://t.co/RozImSeDCi #WatfordFC 💛❤🖤,False,"[0, 106]","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",,,,,,,,,,False,0,1,False,False,False,en,en,recent,109403357,109403357,Watford FC News,watfordfcnews,UK,Watford Football Club - Latest News,https://t.co/z1kOjVoanx,"[{'url': 'https://t.co/z1kOjVoanx', 'expanded_url': 'http://www.watford.football', 'display_url': 'watford.football', 'indices': [0, 23]}]",[],False,3640,6,64,Thu Jan 28 23:16:20 +0000 2010,30,,,True,False,45995,,False,False,False,FFFF00,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1086055757358002176/vSUND8ZC_normal.jpg,https://pbs.twimg.com/profile_images/1086055757358002176/vSUND8ZC_normal.jpg,https://pbs.twimg.com/profile_banners/109403357/1429399314,ABB8C2,FF0000,FFFF00,333333,False,True,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 12:59:15 +0000 2023,1632727542753816578,1632727542753816578,"@goal 10 April 1926- Blackburn Rovers 7-0 Manchester United
27 December 1930- Aston Villa 7-0 Manchester United

26 December 1931- Wolverhampton Wanderers 7-0 Manchester United

5 March 2023- Liverpool 7-0 Manchester United",False,"[6, 223]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6324477549150044e+18,1632447754915004421,26809005.0,26809005,goal,,,,,False,0,0,False,False,,en,en,recent,739854957868945409,739854957868945409,Sir_Ndung'u🇦🇷🇰🇪🇶🇦,SGiathi,Nanyuki,CAME.SAW.CONQUERED. JOSHUA 1:18.,,,[],False,191,450,0,Mon Jun 06 16:22:22 +0000 2016,1638,,,True,False,5943,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1627819178865336321/XRX1m1TK_normal.jpg,https://pbs.twimg.com/profile_images/1627819178865336321/XRX1m1TK_normal.jpg,https://pbs.twimg.com/profile_banners/739854957868945409/1511581527,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 12:03:11 +0000 2023,1632713435325538305,1632713435325538305,"#wwfc accounts are out: Loss of £46.1million for the 2021-22 season with revenues down nearly £30m. A net loss of £50m on player trading, with more than £100m now owed in bank loans secured against PL broadcast money. A 50pc pay rise for Jeff Shi: https://t.co/XQdmZHSZmE",False,"[0, 271]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,3,16,False,False,False,en,en,recent,215046029,215046029,matt maher,mjmarr_star,Birmingham UK,Chief sports writer at the Express & Star. Views my own.,,,[],False,15068,787,143,Fri Nov 12 21:32:51 +0000 2010,990,,,True,True,38773,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1176127285/photo_normal.jpg,https://pbs.twimg.com/profile_images/1176127285/photo_normal.jpg,https://pbs.twimg.com/profile_banners/215046029/1369838382,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 12:00:41 +0000 2023,1632712805395603456,1632712805395603456,"Order your Official #Wolves Home Shirt with full customisation today!

Shop now - https://t.co/j0XwaMUQQR https://t.co/kXdRdMwOBX",False,"[0, 105]","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,1030438330918465539,1030438330918465539,Live WWFC News,LiveWWFCNews,"Wolverhampton, England",Bringing you all the latest Wolves news from across the web in one place!,,,[],False,3185,2598,10,Fri Aug 17 12:56:57 +0000 2018,109,,,False,False,23728,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1355238704235880450/u1DFi4-v_normal.jpg,https://pbs.twimg.com/profile_images/1355238704235880450/u1DFi4-v_normal.jpg,https://pbs.twimg.com/profile_banners/1030438330918465539/1540129519,FAB81E,000000,000000,000000,False,False,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 11:49:03 +0000 2023,1632709876924264448,1632709876924264448,Where are these Mixers now? https://t.co/5gDapzyBLX #molineuxmix  #wolverhamptonwanderers  #wolves  #wwfc  #wolverhampton  #football  #wolvesfc  #premierleague  #wolvesaywe  #molineux  #wolverhamptonwanderersfc  #rauljimenez  #wolveslegends  #soccer  #wanderers  #epl,False,"[0, 267]","<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">molineuxmix</a>",,,,,,,,,,False,0,1,False,False,False,en,en,recent,62634014,62634014,Molineux Mix,molineuxmix,Wolverhampton,The biggest and best wolves fans forum,http://t.co/LloNBGXlvu,"[{'url': 'http://t.co/LloNBGXlvu', 'expanded_url': 'http://www.molineuxmix.co.uk', 'display_url': 'molineuxmix.co.uk', 'indices': [0, 22]}]",[],False,8030,1972,55,Mon Aug 03 22:01:10 +0000 2009,19,,,False,False,49860,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1160144593842835456/LJPHoQ1x_normal.png,https://pbs.twimg.com/profile_images/1160144593842835456/LJPHoQ1x_normal.png,https://pbs.twimg.com/profile_banners/62634014/1565435001,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
