created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,possibly_sensitive,lang,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.url.urls,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.withheld_in_countries,quoted_status_id,quoted_status_id_str,quoted_status.created_at,quoted_status.id,quoted_status.id_str,quoted_status.full_text,quoted_status.truncated,quoted_status.display_text_range,quoted_status.metadata.iso_language_code,quoted_status.metadata.result_type,quoted_status.source,quoted_status.in_reply_to_status_id,quoted_status.in_reply_to_status_id_str,quoted_status.in_reply_to_user_id,quoted_status.in_reply_to_user_id_str,quoted_status.in_reply_to_screen_name,quoted_status.user.id,quoted_status.user.id_str,quoted_status.user.name,quoted_status.user.screen_name,quoted_status.user.location,quoted_status.user.description,quoted_status.user.url,quoted_status.user.entities.url.urls,quoted_status.user.entities.description.urls,quoted_status.user.protected,quoted_status.user.followers_count,quoted_status.user.friends_count,quoted_status.user.listed_count,quoted_status.user.created_at,quoted_status.user.favourites_count,quoted_status.user.utc_offset,quoted_status.user.time_zone,quoted_status.user.geo_enabled,quoted_status.user.verified,quoted_status.user.statuses_count,quoted_status.user.lang,quoted_status.user.contributors_enabled,quoted_status.user.is_translator,quoted_status.user.is_translation_enabled,quoted_status.user.profile_background_color,quoted_status.user.profile_background_image_url,quoted_status.user.profile_background_image_url_https,quoted_status.user.profile_background_tile,quoted_status.user.profile_image_url,quoted_status.user.profile_image_url_https,quoted_status.user.profile_banner_url,quoted_status.user.profile_link_color,quoted_status.user.profile_sidebar_border_color,quoted_status.user.profile_sidebar_fill_color,quoted_status.user.profile_text_color,quoted_status.user.profile_use_background_image,quoted_status.user.has_extended_profile,quoted_status.user.default_profile,quoted_status.user.default_profile_image,quoted_status.user.following,quoted_status.user.follow_request_sent,quoted_status.user.notifications,quoted_status.user.translator_type,quoted_status.user.withheld_in_countries,quoted_status.geo,quoted_status.coordinates,quoted_status.place,quoted_status.contributors,quoted_status.is_quote_status,quoted_status.retweet_count,quoted_status.favorite_count,quoted_status.favorited,quoted_status.retweeted,quoted_status.possibly_sensitive,quoted_status.lang,quoted_status.quoted_status_id,quoted_status.quoted_status_id_str,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates,quoted_status.place.id,quoted_status.place.url,quoted_status.place.place_type,quoted_status.place.name,quoted_status.place.full_name,quoted_status.place.country_code,quoted_status.place.country,quoted_status.place.contained_within,quoted_status.place.bounding_box.type,quoted_status.place.bounding_box.coordinates
Wed Mar 08 16:39:52 +0000 2023,1633507838856159234,1633507838856159234,"@DylanKC__ @Sakiblk7 @LetsTalk_FPL There are pros and cons for both, Toney is Brentford talisman, on pens, 2 good fixtures but also Brentford is much better team at home and I expect that Brighton will score more goals than Brentford, Brighton mid will get you extra point for goal and CS also",False,"[35, 293]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6335063582417756e+18,1633506358241775616,1.4631833968976527e+18,1463183396897652737,DylanKC__,,,,,False,0,1,False,False,,en,en,recent,1475222665363402759,1475222665363402759,Carmine27,sufilos27,,,,,[],False,3,49,0,Sun Dec 26 21:51:18 +0000 2021,49,,,False,False,797,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1602437926100635651/yi07ofFr_normal.jpg,https://pbs.twimg.com/profile_images/1602437926100635651/yi07ofFr_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:39:32 +0000 2023,1633507752910757897,1633507752910757897,@DylanKC__ @sufilos27 @Sakiblk7 @LetsTalk_FPL Doesn’t mean brentford will get a pen every game,False,"[46, 94]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6335063582417756e+18,1633506358241775616,1.4631833968976527e+18,1463183396897652737,DylanKC__,,,,,False,0,1,False,False,,en,en,recent,1402290989453262848,1402290989453262848,FPL archie,rudeb0y_1,,FPL Addict,,,[],False,323,645,0,Tue Jun 08 15:47:04 +0000 2021,2666,,,False,False,4276,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1622612983296712704/FeM1K-1P_normal.jpg,https://pbs.twimg.com/profile_images/1622612983296712704/FeM1K-1P_normal.jpg,https://pbs.twimg.com/profile_banners/1402290989453262848/1677437396,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:38:52 +0000 2023,1633507588770865171,1633507588770865171,@unitedfan222 @i16bra @UTDTenzki @MDanial06 @bnwkr @torreylfc @TrollFootball Same day btw💀and don’t get me started on Brentford 4-0🤫🤫 https://t.co/GBkUNF89EG,False,"[77, 133]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6335069829203476e+18,1633506982920347648,1.5918272702677238e+18,1591827270267723776,unitedfan222,,,,,False,0,0,False,False,False,en,en,recent,1618678870076493840,1618678870076493840,Dirshe,YNWAdirshe333,"Liverpool, England","Liverpool fan living in Liverpool init, also part Egypt so that’s why I rep Salah",,,[],False,6,17,0,Thu Jan 26 18:35:19 +0000 2023,61,,,False,False,259,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1631563512374870016/RoTzr15p_normal.jpg,https://pbs.twimg.com/profile_images/1631563512374870016/RoTzr15p_normal.jpg,https://pbs.twimg.com/profile_banners/1618678870076493840/1678132151,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:34:09 +0000 2023,1633506401438900228,1633506401438900228,"@TJayyyy_1 Genuinely think Brighton, Fulham and Brentford are better sides than them. Need them to finish below all 3",False,"[11, 117]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6335061553170842e+18,1633506155317084162,1.5279885340025692e+18,1527988534002569218,TJayyyy_1,,,,,False,0,0,False,False,,en,en,recent,1192098749457321985,1192098749457321985,Olly,Utd_Olly15,,"Huge Manchester United fan obsessed with the beautiful game. Juan Mata, Anthony Martial and Luke Shaw enthusiast https://t.co/w8yGetdJff",,,"[{'url': 'https://t.co/w8yGetdJff', 'expanded_url': 'https://vm.tiktok.com/ZMNm4ShSQ/', 'display_url': 'vm.tiktok.com/ZMNm4ShSQ/', 'indices': [113, 136]}]",False,2723,1625,3,Wed Nov 06 15:18:05 +0000 2019,416577,,,False,False,15360,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1345114266370789377/YOwt-f-7_normal.jpg,https://pbs.twimg.com/profile_images/1345114266370789377/YOwt-f-7_normal.jpg,https://pbs.twimg.com/profile_banners/1192098749457321985/1677524968,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:33:59 +0000 2023,1633506358929629185,1633506358929629185,@Magamus2020 @football_muscIe @sportbible The prem is more of a farmers league than laliga?😭😭😭😂 Mate stop tryna be different Brentford and Brighton anhilate any laliga mid table team,False,"[42, 182]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6335058110906122e+18,1633505811090612227,1.2160971114749501e+18,1216097111474950145,Magamus2020,,,,,False,0,0,False,False,,en,en,recent,1253698771973619712,1253698771973619712,hfghhjjg,SprayYopa,,black people🙄,,,[],False,4,58,0,Fri Apr 24 14:54:24 +0000 2020,34,,,False,False,166,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1581600393716551680/7MGngrQ7_normal.jpg,https://pbs.twimg.com/profile_images/1581600393716551680/7MGngrQ7_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:32:40 +0000 2023,1633506028623994880,1633506028623994880,"@LUFCMOTcom Dreadful with the ball at his feet, and his signing epitomises our problems in the transfer market, where Brighton, Brentford and Fulham have bought technically gifted midfielders we have gone down the physicality road, and we are on the brink while they are excelling.",False,"[12, 281]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.6335031409715323e+18,1633503140971532288,1.1229106179150234e+18,1122910617915023361,LUFCMOTcom,,,,,False,0,4,False,False,,en,en,recent,74539280,74539280,A N Emsley,emsley78,Leeds,Leeds United Optimist/Pessimist,,,[],False,20,320,0,Tue Sep 15 19:59:35 +0000 2009,318,,,False,False,1225,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1565288585166786561/qqR28Jcd_normal.jpg,https://pbs.twimg.com/profile_images/1565288585166786561/qqR28Jcd_normal.jpg,https://pbs.twimg.com/profile_banners/74539280/1662029041,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:32:37 +0000 2023,1633506015508406281,1633506015508406281,@FabrizioRomano First Brentford and now Brugge 😂😂,False,"[16, 49]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.633505481263022e+18,1633505481263022083,330262748.0,330262748,FabrizioRomano,,,,,False,0,0,False,False,,en,en,recent,311881054,311881054,Danny Rushby,DannyRushby,"Manchester, England",,,,[],False,309,277,10,Mon Jun 06 06:47:42 +0000 2011,5943,,,True,False,16862,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1519257115977830401/ocU1CT_0_normal.jpg,https://pbs.twimg.com/profile_images/1519257115977830401/ocU1CT_0_normal.jpg,https://pbs.twimg.com/profile_banners/311881054/1668118130,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:30:06 +0000 2023,1633505378838118400,1633505378838118400,"@FPLCalifornia Just Mitoma would be enough for me. The Brentford and Brighton players will almost certainly blank in one of the doubles so the gains are minimal. 

Also, you already have 5 blanking in GW28, unless you’re using WC or FH then?",False,"[15, 241]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6335017501237207e+18,1633501750123720705,9.790382113966612e+17,979038211396661249,FPLCalifornia,,,,,False,0,0,False,False,,en,en,recent,1500442801250701317,1500442801250701317,FPL Dennis,FplBergkamp,"London, Airstrip One","Home and Away though the Wenger years. Arsenal first, then FPL. Final 21/22 🌎 Rank 145k ☹️ COYG 🔴⚪️🔴⚪️🔴⚪️🔴⚪️🔴",,,[],False,2138,2172,23,Sun Mar 06 12:07:31 +0000 2022,7136,,,False,False,4825,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1500562457714167809/MxE2nB2s_normal.jpg,https://pbs.twimg.com/profile_images/1500562457714167809/MxE2nB2s_normal.jpg,https://pbs.twimg.com/profile_banners/1500442801250701317/1646573473,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:29:59 +0000 2023,1633505352846024704,1633505352846024704,"@mulletrider Yeah I mean when I say soft spot I don’t actively want them to do well, it just doesn’t move me when they do badly like it would if it were United, Spurs, Chelsea etc. The absolute dream scenario would be Brighton finishing 3rd and Brentford 4th.",False,"[13, 259]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.633504791681794e+18,1633504791681794054,340413554.0,340413554,mulletrider,,,,,False,0,1,False,False,,en,en,recent,1007199973853859841,1007199973853859841,Max,Rads__Gooner,,24 • @Arsenal Season Ticket Holder 🔴⚪️ and @ArsenalWFC supporter • @AST_Arsenal Member ✊ • Occasional Blogger 📝 • @LivUni Alum 👨‍🎓. Martin Ødegaard Enjoyer.,https://t.co/eKPB2AocRa,"[{'url': 'https://t.co/eKPB2AocRa', 'expanded_url': 'https://northbankview.wordpress.com/', 'display_url': 'northbankview.wordpress.com', 'indices': [0, 23]}]",[],False,188,1145,0,Thu Jun 14 09:56:01 +0000 2018,24592,,,True,False,11787,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1546976042547658755/mIn7H7Rg_normal.jpg,https://pbs.twimg.com/profile_images/1546976042547658755/mIn7H7Rg_normal.jpg,https://pbs.twimg.com/profile_banners/1007199973853859841/1596313611,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:28:48 +0000 2023,1633505052793995264,1633505052793995264,"✨ Most touches in the opposition box by a team in a single Premier League game this season:

🔴 Arsenal vs Bournemouth - 78
🔴 Arsenal vs Man Utd - 64
🔵 Man City vs Brentford - 62
🔴 Arsenal vs Nottingham Forest - 59
🔵 Man City vs Southampton - 56",False,"[0, 244]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,4,47,False,False,,en,en,recent,1499151242525822983,1499151242525822983,Ndubueze Prince Chiagoziem,NdubuezePrince5,Abuja,"Football lover, arsenal fan, follow for lastest transfer news concerning Arsenal and Barcelona. NIGERIAN TRANSFER GURU.",,,[],False,9637,8423,17,Wed Mar 02 22:35:02 +0000 2022,8263,,,False,False,6317,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1559606630467133441/rWi-P6MJ_normal.jpg,https://pbs.twimg.com/profile_images/1559606630467133441/rWi-P6MJ_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:27:07 +0000 2023,1633504631677386752,1633504631677386752,Ivan Toney's penalty record for Brentford is incredible 👏 https://t.co/KjIOEsx1hv,False,"[0, 57]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,1370066195307724800,1370066195307724800,Footy Amigo,FootyAmigo,7 Days Free Trial,Create PreMatch & InPlay Strategies with UNLIMITED stats and data and be alerted on the go! 🚀 The ONLY platform of its kind. #BetwithData 👇⚽️,https://t.co/CQAClSGYsT,"[{'url': 'https://t.co/CQAClSGYsT', 'expanded_url': 'http://FootyAmigo.com', 'display_url': 'FootyAmigo.com', 'indices': [0, 23]}]",[],False,809,1,3,Thu Mar 11 17:36:56 +0000 2021,1459,,,True,False,2895,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1608948568240361473/dm3y87qW_normal.jpg,https://pbs.twimg.com/profile_images/1608948568240361473/dm3y87qW_normal.jpg,https://pbs.twimg.com/profile_banners/1370066195307724800/1618824089,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:24:41 +0000 2023,1633504019401383940,1633504019401383940,"@archiert1 Had the best team in the Championship 19/20 and we dragged our heels into the play-offs. He does deserve credit for the victory over Brentford, granted.

Threw Mitro under the bus in 20/21 

The way he left Fulham

Threw Bournemouth players under the bus after the Liverpool 9-0",False,"[11, 289]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6334982919240868e+18,1633498291924086787,145367514.0,145367514,archiert1,,,,,False,0,1,False,False,,en,en,recent,62650294,62650294,Tom Coleman Fry,tomcolemanfry,"Horsham, West Sussex",,,,[],False,214,215,4,Mon Aug 03 23:14:13 +0000 2009,6985,,,True,False,14906,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1559213090604040193/5A1qLwNu_normal.jpg,https://pbs.twimg.com/profile_images/1559213090604040193/5A1qLwNu_normal.jpg,https://pbs.twimg.com/profile_banners/62650294/1661201112,0084B4,FFFFFF,DDEEF6,333333,True,True,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:23:33 +0000 2023,1633503730736963589,1633503730736963589,@Kaspeeer2 waited since BRENTFORD to get this out their systems😭😭,False,"[11, 65]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.633379786666963e+18,1633379786666962952,1.06965948213171e+18,1069659482131709958,Kaspeeer2,,,,,False,1,3,False,False,,en,en,recent,1315376581242572800,1315376581242572800,•,rohanutdd,,#10 Warriors #saynotodegea,,,[],False,206,541,0,Sun Oct 11 19:40:06 +0000 2020,268039,,,False,False,14837,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1552299245448863745/JpqWqWWL_normal.jpg,https://pbs.twimg.com/profile_images/1552299245448863745/JpqWqWWL_normal.jpg,https://pbs.twimg.com/profile_banners/1315376581242572800/1676826668,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:22:29 +0000 2023,1633503464956338187,1633503464956338187,"Everton v Brentford Players' Combined Premier League Goals &amp; Assists Season 2022-23 ahead of Saturday's game at Goodison Park

#EFC #BrentfordFC 
https://t.co/PcsCbdoSTF https://t.co/DNIP4z8zKX",False,"[0, 173]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,28966660,28966660,Soccer Facts,Soccer_Stats,Earth,"Owner & Webmaster of @MyFootballFacts Premier League, FIFA World Cup, Football predictions, Football results,  Football quiz, Football stats, Football games",https://t.co/HSfCm8wPDe,"[{'url': 'https://t.co/HSfCm8wPDe', 'expanded_url': 'https://www.myfootballfacts.com', 'display_url': 'myfootballfacts.com', 'indices': [0, 23]}]",[],False,6368,5069,121,Sun Apr 05 09:50:19 +0000 2009,85,,,False,False,95286,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1418519977355841539/AzovtKAZ_normal.png,https://pbs.twimg.com/profile_images/1418519977355841539/AzovtKAZ_normal.png,https://pbs.twimg.com/profile_banners/28966660/1489985552,0084B4,FFFFFF,DDEEF6,333333,True,False,False,False,False,False,False,regular,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:22:13 +0000 2023,1633503398392901632,1633503398392901632,"🔵 Could DCL really be back for the weekend...

https://t.co/vzPyGdV0Dw",False,"[0, 70]","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,1423665871369773066,1423665871369773066,Everton FC - LiverpoolWorld,LivWorldEFC,Everton,"Everton FC news, views, videos and insight from the team @_LiverpoolWorld - Email: hello@liverpoolworld.uk

Part of the @NationalWorld group.",https://t.co/5bVCuGrKjc,"[{'url': 'https://t.co/5bVCuGrKjc', 'expanded_url': 'https://www.liverpoolworld.uk/sport/football/everton', 'display_url': 'liverpoolworld.uk/sport/football…', 'indices': [0, 23]}]",[],False,23,55,1,Fri Aug 06 15:23:03 +0000 2021,0,,,False,False,713,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1612546103240425477/OjKbFoQc_normal.jpg,https://pbs.twimg.com/profile_images/1612546103240425477/OjKbFoQc_normal.jpg,https://pbs.twimg.com/profile_banners/1423665871369773066/1629321712,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:21:36 +0000 2023,1633503241135882241,1633503241135882241,"@WGTA_FPL Makes complete sense. 

As well, there is a risk of spread of points between the Brighton mids while for Brentford it's most like Toney or bust.",False,"[10, 154]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6335028876902769e+18,1633502887690276864,833899165.0,833899165,iamgaurav_92,,,,,False,0,1,False,False,,en,en,recent,833899165,833899165,Gaurav,iamgaurav_92,,Proud IndoFrench 🇮🇳 🇫🇷 | Investment Banking | Arsenal,,,[],False,168,1573,4,Wed Sep 19 18:32:28 +0000 2012,4278,,,True,False,7853,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1572672616447758337/nZc-hz05_normal.jpg,https://pbs.twimg.com/profile_images/1572672616447758337/nZc-hz05_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
