created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.withheld_in_countries,possibly_sensitive,user.entities.url.urls,quoted_status_id,quoted_status_id_str,quoted_status.created_at,quoted_status.id,quoted_status.id_str,quoted_status.full_text,quoted_status.truncated,quoted_status.display_text_range,quoted_status.metadata.iso_language_code,quoted_status.metadata.result_type,quoted_status.source,quoted_status.in_reply_to_status_id,quoted_status.in_reply_to_status_id_str,quoted_status.in_reply_to_user_id,quoted_status.in_reply_to_user_id_str,quoted_status.in_reply_to_screen_name,quoted_status.user.id,quoted_status.user.id_str,quoted_status.user.name,quoted_status.user.screen_name,quoted_status.user.location,quoted_status.user.description,quoted_status.user.url,quoted_status.user.entities.url.urls,quoted_status.user.entities.description.urls,quoted_status.user.protected,quoted_status.user.followers_count,quoted_status.user.friends_count,quoted_status.user.listed_count,quoted_status.user.created_at,quoted_status.user.favourites_count,quoted_status.user.utc_offset,quoted_status.user.time_zone,quoted_status.user.geo_enabled,quoted_status.user.verified,quoted_status.user.statuses_count,quoted_status.user.lang,quoted_status.user.contributors_enabled,quoted_status.user.is_translator,quoted_status.user.is_translation_enabled,quoted_status.user.profile_background_color,quoted_status.user.profile_background_image_url,quoted_status.user.profile_background_image_url_https,quoted_status.user.profile_background_tile,quoted_status.user.profile_image_url,quoted_status.user.profile_image_url_https,quoted_status.user.profile_banner_url,quoted_status.user.profile_link_color,quoted_status.user.profile_sidebar_border_color,quoted_status.user.profile_sidebar_fill_color,quoted_status.user.profile_text_color,quoted_status.user.profile_use_background_image,quoted_status.user.has_extended_profile,quoted_status.user.default_profile,quoted_status.user.default_profile_image,quoted_status.user.following,quoted_status.user.follow_request_sent,quoted_status.user.notifications,quoted_status.user.translator_type,quoted_status.user.withheld_in_countries,quoted_status.geo,quoted_status.coordinates,quoted_status.place,quoted_status.contributors,quoted_status.is_quote_status,quoted_status.retweet_count,quoted_status.favorite_count,quoted_status.favorited,quoted_status.retweeted,quoted_status.possibly_sensitive,quoted_status.lang,quoted_status.quoted_status_id,quoted_status.quoted_status_id_str
Wed Mar 08 14:30:02 +0000 2023,1633475165190250496,1633475165190250496,@ArsenalN7 The gods gave us Aston Villa and Bournmoth comebacks for the sacrifices of Holding and Gabriel,False,"[11, 105]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.633457717741273e+18,1633457717741273090,2348886729.0,2348886729,ArsenalN7,,,,,False,0,2,False,False,en,en,recent,902579482137112576,902579482137112576,IN ARTETA WE TRUST | BALDARTETA,BALDARTETA,"London, England",#Football #Arsenal #F1 #Banter,,[],False,208,933,3,Tue Aug 29 17:11:32 +0000 2017,33720,,,True,False,36515,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1506752755553165313/-PwQIKqb_normal.jpg,https://pbs.twimg.com/profile_images/1506752755553165313/-PwQIKqb_normal.jpg,https://pbs.twimg.com/profile_banners/902579482137112576/1648072766,E81C4F,000000,000000,000000,False,True,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 14:29:02 +0000 2023,1633474913653735424,1633474913653735424,@menacesingh @thearpitsharma you also lost 7-2 to aston villa bro and       MAN UTD also ahead by 7up point to LIVARPOOLLL,False,"[29, 122]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.6334595315470254e+18,1633459531547025408,100523204.0,100523204,menacesingh,,,,,False,0,3,False,False,en,en,recent,1576614842248876032,1576614842248876032,MartinFCB,Martin69Gaming1,,,,[],False,26,183,0,Sun Oct 02 16:47:42 +0000 2022,31428,,,False,False,98,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1576614916332847107/PfGGKv0U_normal.jpg,https://pbs.twimg.com/profile_images/1576614916332847107/PfGGKv0U_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 14:27:34 +0000 2023,1633474545675038721,1633474545675038721,"Looking for pairs or singles
Chelsea vs Aston Villa
01 Apr 2023 | Stamford Bridge 
Seat: WL/MHU/MHL/SU/SL/EU
Face value. DM @CFC1905_tickets @CFCticketguy @Chelsea_spares @facevalue_CFC #chelseatickets #wtb #premiereleague",False,"[0, 222]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,1,2,False,False,en,en,recent,51323149,51323149,Shishi,IsniShishi,,,,[],False,668,425,3,Sat Jun 27 02:52:27 +0000 2009,1072,,,True,False,28769,,False,False,False,FF6699,http://abs.twimg.com/images/themes/theme11/bg.gif,https://abs.twimg.com/images/themes/theme11/bg.gif,True,http://pbs.twimg.com/profile_images/1631665421664542720/jmj_c7sd_normal.jpg,https://pbs.twimg.com/profile_images/1631665421664542720/jmj_c7sd_normal.jpg,https://pbs.twimg.com/profile_banners/51323149/1628145173,B40B43,FFFFFF,E5507E,362720,True,False,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 14:24:59 +0000 2023,1633473894626770946,1633473894626770946,"Looking for pairs or singles
Chelsea vs Aston Villa
01 Apr 2023 | Stamford Bridge 
Seat: WL/MHU/MHL/SU/SL/EU
Face value. DM @FaceValueCFC @Chelsea_spares @CFCSparesFV @SparesCFC #PremierLeague #ChelseaTicket @ChelseaFC",False,"[0, 218]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0,1,False,False,en,en,recent,51323149,51323149,Shishi,IsniShishi,,,,[],False,668,425,3,Sat Jun 27 02:52:27 +0000 2009,1072,,,True,False,28769,,False,False,False,FF6699,http://abs.twimg.com/images/themes/theme11/bg.gif,https://abs.twimg.com/images/themes/theme11/bg.gif,True,http://pbs.twimg.com/profile_images/1631665421664542720/jmj_c7sd_normal.jpg,https://pbs.twimg.com/profile_images/1631665421664542720/jmj_c7sd_normal.jpg,https://pbs.twimg.com/profile_banners/51323149/1628145173,B40B43,FFFFFF,E5507E,362720,True,False,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 14:22:20 +0000 2023,1633473227853889539,1633473227853889539,@UTDHXMZXH @AnfieldEdition @MirrorFootball U also lost ageinst aston villa u clown,False,"[43, 82]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.633427172907004e+18,1633427172907003904,1.417143551121576e+18,1417143551121575944,UTDHXMZXH,,,,,False,0,1,False,False,en,en,recent,1159812056058683392,1159812056058683392,biggimaðurbiggi MAGG,nillinillasson,Iceland,,,[],False,1,19,0,Fri Aug 09 13:01:57 +0000 2019,837,,,False,False,40,,False,False,False,F5F8FA,,,False,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,True,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 14:15:35 +0000 2023,1633471527717879811,1633471527717879811,I watch Aston Villa's games because of her goal celebrations are unmatched 🙌 😍 👌 https://t.co/8wZHpJFjYh,False,"[0, 80]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,0,5,False,False,en,en,recent,1532362362338041862,1532362362338041862,Goodwill,BucsZola,"Johannesburg, South Africa","Be a rainbow in someone else's could❤

@Orlandopirates
@ChelseaFC💜
@RealMadrid",,[],False,1206,1544,0,Thu Jun 02 14:04:44 +0000 2022,16441,,,True,False,6983,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1621972632219389953/7kghYVsP_normal.jpg,https://pbs.twimg.com/profile_images/1621972632219389953/7kghYVsP_normal.jpg,https://pbs.twimg.com/profile_banners/1532362362338041862/1667675421,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 14:10:22 +0000 2023,1633470216515493890,1633470216515493890,Leon Bailey Score Aston Villa https://t.co/VNzZcTmFij,False,"[0, 29]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,216150945,216150945,Lynz Anderson,AndersonLynz,x In My Bed x,,,[],False,735,1962,3,Mon Nov 15 22:50:39 +0000 2010,52131,,,False,False,41297,,False,False,False,000000,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,False,http://pbs.twimg.com/profile_images/2829275569/94130daa6aa422cc811c31e01ec41eaa_normal.png,https://pbs.twimg.com/profile_images/2829275569/94130daa6aa422cc811c31e01ec41eaa_normal.png,https://pbs.twimg.com/profile_banners/216150945/1359307022,1B95E0,000000,000000,000000,False,True,False,False,False,False,False,regular,[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 14:09:49 +0000 2023,1633470078699155464,1633470078699155464,@lilragerashy @UtdPlug In 1929 aston villa wiped your ass 7-0 you couldn’t even get one goal….at least we scored aston villa 2😭😭😭😭,False,"[23, 130]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.633469394109231e+18,1633469394109231105,1.1419553571341148e+18,1141955357134114816,lilragerashy,,,,,False,0,0,False,False,en,en,recent,1537396275246669825,1537396275246669825,TRENCHES🇨🇦,white_charcoal5,somewhere,"Too blessed to be stressed, sex in the morning!",,[],False,276,860,0,Thu Jun 16 11:27:08 +0000 2022,23721,,,True,False,9745,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1632808288768196608/K3caNo19_normal.jpg,https://pbs.twimg.com/profile_images/1632808288768196608/K3caNo19_normal.jpg,https://pbs.twimg.com/profile_banners/1537396275246669825/1678041590,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 14:07:06 +0000 2023,1633469394109231105,1633469394109231105,"@white_charcoal5 @UtdPlug Nah, atleast we didn’t get our ass beat by aston villa 🫣",False,"[26, 82]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6334571287352115e+18,1633457128735211525,1.5373962752466698e+18,1537396275246669825,white_charcoal5,,,,,False,0,0,False,False,en,en,recent,1141955357134114816,1141955357134114816,𝔸𝕤𝕙𝕧𝕩𝕩𝕪𝕟,lilragerashy,"Selangor, Malaysia",Piss Off. @iluvvbieber,https://t.co/r8bh0BrNWP,[],False,115,209,0,Fri Jun 21 06:25:48 +0000 2019,31842,,,True,False,7850,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1585677174363033602/ih9IfUKD_normal.jpg,https://pbs.twimg.com/profile_images/1585677174363033602/ih9IfUKD_normal.jpg,https://pbs.twimg.com/profile_banners/1141955357134114816/1675022583,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,"[{'url': 'https://t.co/r8bh0BrNWP', 'expanded_url': 'http://www.instagram.com/ash.vxxyn/', 'display_url': 'instagram.com/ash.vxxyn/', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 14:03:26 +0000 2023,1633468468866748416,1633468468866748416,"Teams with fixtures in GW28 and GW32 and a double in GW29

🔴Brentford
🔵Leicester City
⚪ Newcastle
🔴 Aston Villa
🔴Bournemouth
🔴 Nottingham Forest

For those who have already used their wildcards Getting in players from these teams would help

#FPL 
#FPLCommunity",False,"[0, 261]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,0,2,False,False,en,en,recent,1310276596037611522,1310276596037611522,FPL Alz(Alistair),FPLAlz,"Mumbai, India","Another FPL enthusiast.
link to instagram👇👇👇
https://t.co/L2e1zahrXM",,"[{'url': 'https://t.co/L2e1zahrXM', 'expanded_url': 'https://www.instagram.com/fpl_guide_888/', 'display_url': 'instagram.com/fpl_guide_888/', 'indices': [45, 68]}]",False,266,173,1,Sun Sep 27 17:54:35 +0000 2020,41,,,False,False,607,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1588516754019348480/pQ_98y0G_normal.jpg,https://pbs.twimg.com/profile_images/1588516754019348480/pQ_98y0G_normal.jpg,https://pbs.twimg.com/profile_banners/1310276596037611522/1667567020,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 13:59:50 +0000 2023,1633467563979210758,1633467563979210758,@ezekiel_ehimare @PiusAFC @BrutallyGooner The pass he gave odegaard was against Aston villa*,False,"[42, 92]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6334661510523822e+18,1633466151052382208,1.5909660427838464e+18,1590966042783846401,pomzy101,,,,,False,0,0,False,False,en,en,recent,1590966042783846401,1590966042783846401,Oluwa TI ponmile😎,pomzy101,Nigeria,"A true Gunner, catching cruise and being sarcastic should be an hobby I guess,lover of football, living life",,[],False,41,690,0,Fri Nov 11 07:14:26 +0000 2022,2220,,,False,False,301,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1603336484106403840/CH8NbhdV_normal.jpg,https://pbs.twimg.com/profile_images/1603336484106403840/CH8NbhdV_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 13:52:57 +0000 2023,1633465831484194816,1633465831484194816,martial should be at aston villa and the likes https://t.co/7Q0B3tFpmX,False,"[0, 46]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,True,0,0,False,False,en,en,recent,1313099426936877057,1313099426936877057,dion waiters,meech_atw,,yer/da  #kumbaya,https://t.co/XZlfhVK9G9,[],False,475,600,2,Mon Oct 05 12:54:31 +0000 2020,16750,,,True,False,54601,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1619659644816826368/v18iFlWL_normal.jpg,https://pbs.twimg.com/profile_images/1619659644816826368/v18iFlWL_normal.jpg,https://pbs.twimg.com/profile_banners/1313099426936877057/1671923881,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],False,"[{'url': 'https://t.co/XZlfhVK9G9', 'expanded_url': 'https://www.youtube.com/channel/UC4dOBjkrFrd5nr4WV2wCiqA', 'display_url': 'youtube.com/channel/UC4dOB…', 'indices': [0, 23]}]",1.6334532153866158e+18,1633453215386615808,Wed Mar 08 13:02:49 +0000 2023,1.6334532153866158e+18,1633453215386615808,"🚨🇳🇱 BREAKING! 

Ten Hag has confirmed that Anthony Martial and Marcel Sabitzer will not be available to face Real Betis on Thursday.  #MUFC ✅",False,"[0, 141]",en,recent,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,1599057055.0,1599057055,UtdPlug,UtdPlug,"Manchester, England","📲🔴 Covering Manchester United Updates, Transfer News, Stats, Pictures, Quotes, Match Coverage and Much More | @ManUtd | #MUFC",,,[],False,536797.0,2076.0,1133.0,Tue Jul 16 18:47:01 +0000 2013,45987.0,,,True,False,45496.0,,False,False,False,131516,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,True,http://pbs.twimg.com/profile_images/1433016791559770117/E3jcG92i_normal.jpg,https://pbs.twimg.com/profile_images/1433016791559770117/E3jcG92i_normal.jpg,https://pbs.twimg.com/profile_banners/1599057055/1671053978,DD2E44,FFFFFF,DDEEF6,333333,True,False,False,False,False,False,False,none,[],,,,,False,278.0,5298.0,False,False,,en,,
Wed Mar 08 13:52:54 +0000 2023,1633465819316498432,1633465819316498432,@Carra23 @Pschmeichel1 Should we go back to when Liverpool was hammered at Aston Villa what was that score again 7-2,False,"[23, 116]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6331987034596803e+18,1633198703459680259,2585396407.0,2585396407,Carra23,,,,,False,0,0,False,False,en,en,recent,1574861314488410122,1574861314488410122,Dan Tyler,Danielsonboyzz,"Lincoln, England",,,[],False,2,18,0,Tue Sep 27 20:39:47 +0000 2022,8,,,False,False,136,,False,False,False,F5F8FA,,,False,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,True,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 13:47:07 +0000 2023,1633464363297443840,1633464363297443840,"Alberto Moleiro transfer latest amid Villa and Liverpool links

#AVFC 

https://t.co/6WkqKbV41n",False,"[0, 95]","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",,,,,,,,,,False,0,7,False,False,en,en,recent,18461503,18461503,Aston Villa News,AVFC_News,Birmingham,#AVFC news and opinion from @birmingham_live || Keep up to date with our Villa podcast: @ClaretBluePod Sign up to our newsletter here: https://t.co/uLGO4gozqw,https://t.co/7v6VcMWC5P,"[{'url': 'https://t.co/uLGO4gozqw', 'expanded_url': 'http://bit.ly/3pqOyQc', 'display_url': 'bit.ly/3pqOyQc', 'indices': [135, 158]}]",False,85367,594,385,Mon Dec 29 22:11:04 +0000 2008,141,,,False,False,109564,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1559901828703215618/9xIDHA_P_normal.jpg,https://pbs.twimg.com/profile_images/1559901828703215618/9xIDHA_P_normal.jpg,https://pbs.twimg.com/profile_banners/18461503/1657027297,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],False,"[{'url': 'https://t.co/7v6VcMWC5P', 'expanded_url': 'https://www.birminghammail.co.uk/all-about/aston-villa-fc', 'display_url': 'birminghammail.co.uk/all-about/asto…', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 13:41:20 +0000 2023,1633462910918750208,1633462910918750208,"@Sly_StayCool @UnofficialPund1 @Rory_Talks_Ball Fulham, Brentford, Brighton &amp; Newcastle are in the top 10. 

If we’re gonna go by “previous years” all those teams would be in the bottom 5!

Leicester - shit
West Ham - shit
Aston Villa - shit
Everton - shit
Palace - shit
Wolves - shit 
Liverpool - shit
Chelsea - shit 

🤷🏽‍♂️🤷🏽‍♂️",False,"[48, 334]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6334588731085087e+18,1633458873108508674,367127751.0,367127751,Sly_StayCool,,,,,False,0,0,False,False,en,en,recent,1211762282079801344,1211762282079801344,Kieran,kierankhan29,London,,,[],False,266,291,2,Mon Dec 30 21:33:49 +0000 2019,2995,,,True,False,9236,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1632863816772902915/jM3JxOlT_normal.jpg,https://pbs.twimg.com/profile_images/1632863816772902915/jM3JxOlT_normal.jpg,https://pbs.twimg.com/profile_banners/1211762282079801344/1667130919,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 13:37:39 +0000 2023,1633461981738078213,1633461981738078213,"FT: Chelsea [1 - 0] Leeds
FT: Chelsea [2 - 0] Dortmund

Up next: ⤵️
FT: Leicester [0 - 3] Chelsea
FT: Chelsea [4 - 0] Everton
FT: Chelsea [5 - 0] Aston Villa
FT: Chelsea [6 - 0] Liverpool

It's been written. 😂🤌",False,"[0, 210]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,1398363722704359427,1398363722704359427,~ Boehly's Blues ❁,PopularChelsea,,"Strange But True Footy Facts Only. Busy Quoting & RTing.

True Blue 💙 & White Rose 🌹",,[],False,30,169,0,Fri May 28 19:41:24 +0000 2021,654,,,False,False,1725,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1624929456249864192/kVDF6jce_normal.jpg,https://pbs.twimg.com/profile_images/1624929456249864192/kVDF6jce_normal.jpg,https://pbs.twimg.com/profile_banners/1398363722704359427/1662656613,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 13:36:05 +0000 2023,1633461587393789953,1633461587393789953,"👕 Worth a heads-up this one, now we're getting into the big number %'s!

70% OFF Villa home shirts here 👉 https://t.co/ZRYZVFmr3e

Adults - £19.50 / Kids - £15.00

#AVFC https://t.co/YQoW4wQwq8",False,"[0, 169]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,3,7,False,False,en,en,recent,318133677,318133677,My Old Man Said,oldmansaid,"Birmingham, England",Notable |🎙#AVFC Podcast @myoldmansaid | E: contact@myoldmansaid.com | Tweets by D.M.,https://t.co/uGbJG9TVdK,[],False,36562,862,282,Thu Jun 16 01:05:33 +0000 2011,16255,,,False,True,50420,,False,False,False,76152F,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1600214827825340418/fFQwQMp1_normal.jpg,https://pbs.twimg.com/profile_images/1600214827825340418/fFQwQMp1_normal.jpg,https://pbs.twimg.com/profile_banners/318133677/1667505338,76152F,000000,B6E7F2,030303,True,True,False,False,False,False,False,none,[],False,"[{'url': 'https://t.co/uGbJG9TVdK', 'expanded_url': 'https://linktr.ee/myoldmansaid', 'display_url': 'linktr.ee/myoldmansaid', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 13:33:35 +0000 2023,1633460959758155776,1633460959758155776,Lol. Even Aston Villa is bigger than Manchester City 🤣. Stop trying to force yourselves into a room you don't belong to. https://t.co/D41draUAov,False,"[0, 120]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,True,1,0,False,False,en,en,recent,1592477652694302720,1592477652694302720,Patrick,PatrickJr67,,,,[],False,70,513,0,Tue Nov 15 11:21:17 +0000 2022,17800,,,False,False,1765,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1592478022803783680/6o3SnK4k_normal.jpg,https://pbs.twimg.com/profile_images/1592478022803783680/6o3SnK4k_normal.jpg,https://pbs.twimg.com/profile_banners/1592477652694302720/1678041876,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],False,,1.633385454635733e+18,1633385454635732992,Wed Mar 08 08:33:33 +0000 2023,1.633385454635733e+18,1633385454635732992,Manchester United and Liverpool need to understand we not rivals anymore they both fell off and we not competing with anyone.Manchester City just wins trophies and dominates England 🔥🙏🏾,False,"[0, 185]",en,recent,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,3698453597.0,3698453597,Asikho Lapho,kingbeams,Eish,@Mancity •GSW •Gamer 🎮• football ⚽️•Jesus is my King •Venda Man👑,,,[],False,2365.0,1578.0,3.0,Fri Sep 18 17:02:36 +0000 2015,35216.0,,,False,False,5978.0,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1633371239141060608/lYF2EOln_normal.jpg,https://pbs.twimg.com/profile_images/1633371239141060608/lYF2EOln_normal.jpg,https://pbs.twimg.com/profile_banners/3698453597/1678077166,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,False,1.0,9.0,False,False,,en,,
Wed Mar 08 13:31:01 +0000 2023,1633460311863988225,1633460311863988225,@Thogden West Ham v Aston Villa is the only one I care about,False,"[9, 60]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6334563120454533e+18,1633456312045453313,1614817034.0,1614817034,Thogden,,,,,False,0,0,False,False,en,en,recent,425338847,425338847,Stuart Dillon #COYI,StuartDillon1,"West Suffolk, England","Equality. Into films, graphic novels, Dr Who, sci fi, WHUFC, Haverhill Rovers, Batman, socialist https://t.co/oU9XGMX3fz    he/him",,"[{'url': 'https://t.co/oU9XGMX3fz', 'expanded_url': 'https://letterboxd.com/stuart1975/films/reviews/', 'display_url': 'letterboxd.com/stuart1975/fil…', 'indices': [97, 120]}]",False,4203,4993,38,Wed Nov 30 21:46:57 +0000 2011,158244,,,True,False,171062,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1587512827639922689/OWsJrFaV_normal.jpg,https://pbs.twimg.com/profile_images/1587512827639922689/OWsJrFaV_normal.jpg,https://pbs.twimg.com/profile_banners/425338847/1667032643,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
