created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.withheld_in_countries,user.entities.url.urls,possibly_sensitive,quoted_status_id,quoted_status_id_str,quoted_status.created_at,quoted_status.id,quoted_status.id_str,quoted_status.full_text,quoted_status.truncated,quoted_status.display_text_range,quoted_status.metadata.iso_language_code,quoted_status.metadata.result_type,quoted_status.source,quoted_status.in_reply_to_status_id,quoted_status.in_reply_to_status_id_str,quoted_status.in_reply_to_user_id,quoted_status.in_reply_to_user_id_str,quoted_status.in_reply_to_screen_name,quoted_status.user.id,quoted_status.user.id_str,quoted_status.user.name,quoted_status.user.screen_name,quoted_status.user.location,quoted_status.user.description,quoted_status.user.url,quoted_status.user.entities.description.urls,quoted_status.user.protected,quoted_status.user.followers_count,quoted_status.user.friends_count,quoted_status.user.listed_count,quoted_status.user.created_at,quoted_status.user.favourites_count,quoted_status.user.utc_offset,quoted_status.user.time_zone,quoted_status.user.geo_enabled,quoted_status.user.verified,quoted_status.user.statuses_count,quoted_status.user.lang,quoted_status.user.contributors_enabled,quoted_status.user.is_translator,quoted_status.user.is_translation_enabled,quoted_status.user.profile_background_color,quoted_status.user.profile_background_image_url,quoted_status.user.profile_background_image_url_https,quoted_status.user.profile_background_tile,quoted_status.user.profile_image_url,quoted_status.user.profile_image_url_https,quoted_status.user.profile_banner_url,quoted_status.user.profile_link_color,quoted_status.user.profile_sidebar_border_color,quoted_status.user.profile_sidebar_fill_color,quoted_status.user.profile_text_color,quoted_status.user.profile_use_background_image,quoted_status.user.has_extended_profile,quoted_status.user.default_profile,quoted_status.user.default_profile_image,quoted_status.user.following,quoted_status.user.follow_request_sent,quoted_status.user.notifications,quoted_status.user.translator_type,quoted_status.user.withheld_in_countries,quoted_status.geo,quoted_status.coordinates,quoted_status.place,quoted_status.contributors,quoted_status.is_quote_status,quoted_status.retweet_count,quoted_status.favorite_count,quoted_status.favorited,quoted_status.retweeted,quoted_status.lang,quoted_status.user.entities.url.urls,quoted_status.quoted_status_id,quoted_status.quoted_status_id_str,quoted_status.possibly_sensitive,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates
Wed Mar 08 16:40:36 +0000 2023,1633508023229632513,1633508023229632513,🔔 | Ex-Premier League ref slams 'cheating' Andy Robertson as footage emerges from Liverpool vs Man Utd https://t.co/Gf2ivhCqLK,False,"[0, 126]","<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",,,,,,,,,,False,1,3,False,False,en,en,recent,479709882,479709882,SPORTbible News,SportBibleNews,,,,[],False,212789,5,590,Tue Jan 31 17:42:56 +0000 2012,70,,,False,False,16859,,False,False,True,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1535154931329552385/UvYrNpoH_normal.jpg,https://pbs.twimg.com/profile_images/1535154931329552385/UvYrNpoH_normal.jpg,https://pbs.twimg.com/profile_banners/479709882/1654844512,0084B4,FFFFFF,DDEEF6,333333,False,False,False,False,False,False,False,none,[],,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:40:18 +0000 2023,1633507946071040010,1633507946071040010,"Hello, I’ve got tickets 2x for Manchester United vs Real Betis, I won’t be able to attend the Match due to some change in plans, hmu if you want them with proof x price are affordable send me a dm..",False,"[0, 198]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0,1,False,False,en,en,recent,3104967636,3104967636,Charlisa McLemore,charliemcl11,United Kingdom,,,[],False,597,271,0,Mon Mar 23 15:27:06 +0000 2015,3,,,False,False,2,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1632859628907143168/fCGiQAuj_normal.jpg,https://pbs.twimg.com/profile_images/1632859628907143168/fCGiQAuj_normal.jpg,https://pbs.twimg.com/profile_banners/3104967636/1678139679,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:40:06 +0000 2023,1633507899052900352,1633507899052900352,"@Emini_Sir_Kay In terms of biggest, the only club bigger than Manchester United is Madrid",False,"[15, 89]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6335060514242437e+18,1633506051424243712,1.0990040025393562e+18,1099004002539356160,Emini_Sir_Kay,,,,,False,0,0,False,False,en,en,recent,1429433111646031874,1429433111646031874,Femimubaraq,femimubaraq,,|Accountant| |Manchester United|,,[],False,155,187,0,Sun Aug 22 13:20:54 +0000 2021,15737,,,False,False,4330,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1627063085050773508/sDriDrow_normal.jpg,https://pbs.twimg.com/profile_images/1627063085050773508/sDriDrow_normal.jpg,https://pbs.twimg.com/profile_banners/1429433111646031874/1676757108,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:40:00 +0000 2023,1633507871001387011,1633507871001387011,"🆕 'He has to learn' - Erik ten Hag makes Bruno Fernandes Manchester United decision after Liverpool loss

#LFC 

https://t.co/0W2VLiVLbg",False,"[0, 136]","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",,,,,,,,,,False,0,10,False,False,en,en,recent,26743580,26743580,Liverpool FC News,LivEchoLFC,Liverpool,"Liverpool FC news from the Liverpool ECHO. #LFC
YouTube - https://t.co/R3PN4hfQFU
News - https://t.co/wXcaxuBvm8",https://t.co/MVOo5eQRSB,"[{'url': 'https://t.co/R3PN4hfQFU', 'expanded_url': 'http://bit.ly/BloodRedYT', 'display_url': 'bit.ly/BloodRedYT', 'indices': [58, 81]}, {'url': 'https://t.co/wXcaxuBvm8', 'expanded_url': 'http://bit.ly/LIV-News-Daily', 'display_url': 'bit.ly/LIV-News-Daily', 'indices': [89, 112]}]",False,999860,650,4042,Thu Mar 26 13:02:32 +0000 2009,1456,,,True,True,487606,,False,False,False,DBE9ED,http://abs.twimg.com/images/themes/theme17/bg.gif,https://abs.twimg.com/images/themes/theme17/bg.gif,False,http://pbs.twimg.com/profile_images/1605205476718903297/7qSrUlTp_normal.jpg,https://pbs.twimg.com/profile_images/1605205476718903297/7qSrUlTp_normal.jpg,https://pbs.twimg.com/profile_banners/26743580/1660907284,CC3366,FFFFFF,E6F6F9,333333,True,False,False,False,False,False,False,none,[],"[{'url': 'https://t.co/MVOo5eQRSB', 'expanded_url': 'https://bit.ly/LIV-News-Daily', 'display_url': 'bit.ly/LIV-News-Daily', 'indices': [0, 23]}]",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:39:56 +0000 2023,1633507855289417728,1633507855289417728,"Erik ten Hag says he is ""definitely"" keeping Bruno Fernandes in his Manchester United captaincy role after reports emerged that members of the squad were unhappy with the midfielder wearing the armband.
#MUFC",False,"[0, 208]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,1561826819216752642,1561826819216752642,🅶🅰🆁🅵🅸🅴🅻🅳,djpatterg71,Old Trafford,"Love everything MUFC, Glazers Out, I am a DJ and my opinions are my own opinions. Follow for a Follow 👍🏽 @manutd #GlazersOut",,[],False,893,4153,1,Mon Aug 22 21:25:54 +0000 2022,3974,,,True,False,6613,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1561828697744842755/h_wEaP9e_normal.jpg,https://pbs.twimg.com/profile_images/1561828697744842755/h_wEaP9e_normal.jpg,https://pbs.twimg.com/profile_banners/1561826819216752642/1673710661,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:39:53 +0000 2023,1633507842694029334,1633507842694029334,Liam Gallagher has gaslighted me as a football anti that I like Manchester United. No idea what’s going on but 0-7 sounds bad and it made me cry. Not telling my south family that though.,False,"[0, 186]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,1322881394746494978,1322881394746494978,Bella🍋☮︎,damoffcoxoff,Bed,I’ve lost the plot,,[],False,17,175,0,Sun Nov 01 12:41:27 +0000 2020,2402,,,False,False,880,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1606369696441303058/G5dCaOwU_normal.jpg,https://pbs.twimg.com/profile_images/1606369696441303058/G5dCaOwU_normal.jpg,https://pbs.twimg.com/profile_banners/1322881394746494978/1674763996,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:39:33 +0000 2023,1633507760473092098,1633507760473092098,The Qatari's are the biggest bidders for Manchester United. [Athletic] https://t.co/leLcLH7sbY,False,"[0, 70]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,9,99,False,False,en,en,recent,1409517195177123840,1409517195177123840,"Paul, Manc Bald and Bred",MufcWonItAll,"Manchester, England",Manchester United Football club.,,[],False,23592,4506,109,Mon Jun 28 14:21:14 +0000 2021,33502,,,True,False,23083,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1622856342854590466/eWRMJays_normal.jpg,https://pbs.twimg.com/profile_images/1622856342854590466/eWRMJays_normal.jpg,https://pbs.twimg.com/profile_banners/1409517195177123840/1666731892,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:39:26 +0000 2023,1633507730353733632,1633507730353733632,"@lfcfan138 @ManUtd @AnthonyMartial Why would u follow manchester united wen u dont care😂😂😂 thts a clear sign of caring 🤣🤣, but anyway thanks for caring",False,"[35, 151]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6335073785649234e+18,1633507378564923394,1.6327602615294362e+18,1632760261529436163,lfcfan138,,,,,False,0,0,False,False,en,en,recent,1289910545668243457,1289910545668243457,Makerere's FRESHER😔,JH79938206,"Kampala, Uganda","funny,student @makerereuniversity BIFA
Am not your friend😂😂
@MANCHESTERUNITED FUN😂",https://t.co/DyBw5mcUVc,[],False,163,316,0,Sun Aug 02 13:07:41 +0000 2020,8436,,,False,False,1589,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1582734005987852290/wNFzxlM7_normal.jpg,https://pbs.twimg.com/profile_images/1582734005987852290/wNFzxlM7_normal.jpg,https://pbs.twimg.com/profile_banners/1289910545668243457/1666188772,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],"[{'url': 'https://t.co/DyBw5mcUVc', 'expanded_url': 'http://www.lifestyle.com', 'display_url': 'lifestyle.com', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:39:17 +0000 2023,1633507693611843584,1633507693611843584,"He has to learn' - Erik ten Hag makes Bruno Fernandes Manchester United decision after
#LFC
https://t.co/1grFqa6IcO",False,"[0, 116]","<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Liverpool Rooter</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,1264664655483396097,1264664655483396097,Liverpool FC Rooter (News and Updates),LiverpoolRooter,contact@sportsrooter.com,"All about Liverpool Football Club #LFC

Bringing you the Latest Liverpool FC News, Transfer News, Fixtures, Results, Match Reports, Photos, Stats, etc.",https://t.co/Ij84wfCViW,[],False,225,3,1,Sun May 24 21:08:56 +0000 2020,0,,,False,False,25410,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1264665555941785601/0F2fC6g-_normal.png,https://pbs.twimg.com/profile_images/1264665555941785601/0F2fC6g-_normal.png,https://pbs.twimg.com/profile_banners/1264664655483396097/1590354839,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],"[{'url': 'https://t.co/Ij84wfCViW', 'expanded_url': 'https://www.sportsrooter.com/', 'display_url': 'sportsrooter.com', 'indices': [0, 23]}]",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:39:07 +0000 2023,1633507651828207616,1633507651828207616,Jurgen Klopp makes 'mad' admission and warns Liverpool about Manchester United reaction - Liverpool Echo https://t.co/cHQVFtbOPc,False,"[0, 128]","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,445793962,445793962,john shimmin,JohnShimmin,,,,[],False,222,451,5,Sat Dec 24 21:55:35 +0000 2011,7925,,,False,False,72408,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1802016414/264358_1979086315271_1186555292_31922460_4098414_n_normal.jpg,https://pbs.twimg.com/profile_images/1802016414/264358_1979086315271_1186555292_31922460_4098414_n_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:39:04 +0000 2023,1633507636158111761,1633507636158111761,"Manchester United enters the fight for argentinian world champion
https://t.co/yp4zeQarsx",False,"[0, 89]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,1428962869970878465,1428962869970878465,Jaun News Usa,jaunnewsusa,,100%follow back,,[],False,1168,3668,3,Sat Aug 21 06:12:48 +0000 2021,734,,,False,False,250351,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1428965910631616515/URzRTj2__normal.png,https://pbs.twimg.com/profile_images/1428965910631616515/URzRTj2__normal.png,https://pbs.twimg.com/profile_banners/1428962869970878465/1629527010,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:38:54 +0000 2023,1633507597096460288,1633507597096460288,@LSR_RM Manchester United! No less legendary players. And also the great Sir Alex Ferguson! And their incredible success!,False,"[8, 121]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.633504070878077e+18,1633504070878076935,1.4379387740260966e+18,1437938774026096643,LSR_RM,,,,,False,0,0,False,False,en,en,recent,1241269406,1241269406,𝗚𝗘𝗡𝗡𝗔𝗗𝗜𝗬 𝗬𝗨𝗗𝗜𝗡 🇺🇦,officialyudin,Kherson,"si vis vincere, disce pati ∆",,[],False,46,200,1,Mon Mar 04 12:39:13 +0000 2013,2100,,,True,False,22,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1505175697022726145/ENllAEJD_normal.jpg,https://pbs.twimg.com/profile_images/1505175697022726145/ENllAEJD_normal.jpg,https://pbs.twimg.com/profile_banners/1241269406/1647697265,1B95E0,000000,000000,000000,False,True,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:38:35 +0000 2023,1633507515869667331,1633507515869667331,"Mohamed Salah goals vs Manchester United with arabic commentator 🔥

https://t.co/J0WdPTMrKu",False,"[0, 91]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,0,27,False,False,en,en,recent,1439609555466530819,1439609555466530819,M.Salah11,fcsalah11,Canada,Never Give Up 🇪🇬🇨🇦,,[],False,8590,1860,18,Sun Sep 19 15:17:33 +0000 2021,26527,,,False,False,8226,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1627038528361340928/NRJcgy0a_normal.jpg,https://pbs.twimg.com/profile_images/1627038528361340928/NRJcgy0a_normal.jpg,https://pbs.twimg.com/profile_banners/1439609555466530819/1677781145,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:37:57 +0000 2023,1633507354376273923,1633507354376273923,"#chatgpt 😳😂 

@JoeBGrech @PLMKR10 @rocketfan  🤯 

Says Manchester United by @Chiliz  $mnu hahaha 

$chz https://t.co/JKjrpuEigY",False,"[0, 103]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,1370662574145085444,1370662574145085444,Don Patroni,PatroniDon,,$CHZ / $VRA / $PFL $AM 👥🌶👀 BUY FAN TOKENS FROM THE LINK BELOW 🙌⌛️ $UFC $PSG $CITY $BAR #NBA #F1  #SPORT #Blockchain,https://t.co/7wH7Tr46Jc,[],False,216,174,3,Sat Mar 13 09:06:51 +0000 2021,658,,,False,False,1479,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1473234125070999553/GoCCtU-__normal.jpg,https://pbs.twimg.com/profile_images/1473234125070999553/GoCCtU-__normal.jpg,https://pbs.twimg.com/profile_banners/1370662574145085444/1648556847,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],"[{'url': 'https://t.co/7wH7Tr46Jc', 'expanded_url': 'https://www.tradingchiliz.com/j/rKff', 'display_url': 'tradingchiliz.com/j/rKff', 'indices': [0, 23]}]",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:37:52 +0000 2023,1633507336739274754,1633507336739274754,https://t.co/9Kn0xkhlYh United fans,False,"[0, 35]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,1613395721146826752,1613395721146826752,United we stand,Unitedwe19961,,,,[],False,44,67,0,Thu Jan 12 04:41:47 +0000 2023,1180,,,False,False,388,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1613395940169195521/14pqihdb_normal.jpg,https://pbs.twimg.com/profile_images/1613395940169195521/14pqihdb_normal.jpg,https://pbs.twimg.com/profile_banners/1613395721146826752/1673499154,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:37:46 +0000 2023,1633507310915002382,1633507310915002382,"I was brave enough to write a Liverpool story for a Manchester publication

A retelling of Sunday's game for @QuaysNews from a fan inside the ground

https://t.co/tVkOovqmPc… https://t.co/lidOSzRgUz",False,"[0, 174]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,1,1,False,False,en,en,recent,1570051904016728065,1570051904016728065,Matthew Holmes,JournoHolmes,"Haslingden, England",Postgraduate Sports Journalism student @SalfordUni/ Commentator for @RochValleyRadio/ Views are my own,,[],False,36,162,0,Wed Sep 14 14:08:52 +0000 2022,31,,,False,False,73,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1570052004336082944/fhCvCBJx_normal.jpg,https://pbs.twimg.com/profile_images/1570052004336082944/fhCvCBJx_normal.jpg,https://pbs.twimg.com/profile_banners/1570051904016728065/1663164858,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:37:40 +0000 2023,1633507285203861510,1633507285203861510,"@FightingTalk316 @ColinMurray @Nethaneel @gailemms @Reece_Parkinson @bobmillstt @bbc5live After Manchester United's humiliating 7-0 loss to Liverpool, what are each of the panel's most embarrassing moments in sport?",False,"[90, 215]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.6335066260984054e+18,1633506626098405389,2733434596.0,2733434596,FightingTalk316,,,,,False,0,1,False,False,en,en,recent,911655571325104129,911655571325104129,James Plowright,British_Buzz,"Manchester, England",NBA Journalist: Site Content Manager + Editor for @All_Hornets + Creator and Host on the All Hornets Podcast Network. NBA Draft analyst.,https://t.co/CHpQ53BglR,[],False,2805,1126,85,Sat Sep 23 18:16:40 +0000 2017,5869,,,True,True,16163,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1369951238620667904/ndXDs1J__normal.jpg,https://pbs.twimg.com/profile_images/1369951238620667904/ndXDs1J__normal.jpg,https://pbs.twimg.com/profile_banners/911655571325104129/1626871693,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],"[{'url': 'https://t.co/CHpQ53BglR', 'expanded_url': 'https://www.si.com/nba/hornets/', 'display_url': 'si.com/nba/hornets/', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:37:36 +0000 2023,1633507269601107984,1633507269601107984,@BarryOsully @IverHanrahanGP I think Manchester United should buy Jota 👍🏻,False,"[29, 73]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6334908629812306e+18,1633490862981230592,29484773.0,29484773,BarryOsully,,,,,False,0,1,False,False,en,en,recent,2756967911,2756967911,Nicky Walsh,grannaghunited,,,,[],False,62,88,0,Sun Aug 31 10:29:36 +0000 2014,24,,,False,False,541,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/506862056143077376/7R02EVf7_normal.jpeg,https://pbs.twimg.com/profile_images/506862056143077376/7R02EVf7_normal.jpeg,https://pbs.twimg.com/profile_banners/2756967911/1409680420,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:37:33 +0000 2023,1633507254275309569,1633507254275309569,"Bruno Fernandes is an 'inspiration' and won't lose Manchester United captain
https://t.co/oga2USVYf7",False,"[0, 100]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,1621844735337070595,1621844735337070595,Newstuk-News,n_newstuk,London,"Visit https://t.co/FYpD0wm5OB for up to breaking news, Sports, Latest and Latest News stories. Newstuk - News provides trust and up to marks news to you",https://t.co/FYpD0wm5OB,"[{'url': 'https://t.co/FYpD0wm5OB', 'expanded_url': 'http://Newstuk.com', 'display_url': 'Newstuk.com', 'indices': [6, 29]}]",False,2,8,0,Sat Feb 04 12:15:19 +0000 2023,0,,,False,False,3642,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1621845341338468353/s9iV4vDg_normal.jpg,https://pbs.twimg.com/profile_images/1621845341338468353/s9iV4vDg_normal.jpg,https://pbs.twimg.com/profile_banners/1621844735337070595/1675612942,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],"[{'url': 'https://t.co/FYpD0wm5OB', 'expanded_url': 'http://Newstuk.com', 'display_url': 'Newstuk.com', 'indices': [0, 23]}]",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:37:08 +0000 2023,1633507151304949761,1633507151304949761,@UtdPlug ....and here we were thinking the whole world would be out there chasing desperately to buy Manchester United...,False,"[9, 121]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.633505629863125e+18,1633505629863124994,1599057055.0,1599057055,UtdPlug,,,,,False,0,0,False,False,en,en,recent,929014914726924289,929014914726924289,𝗔𝗹𝗽𝗲𝘀𝗵.𝗖.𝗚𝘂𝗷𝗷𝗮𝗿,Alpesh_C_Gujjar,Closer ,𝔹𝕖 𝕘𝕠𝕠𝕕 𝕠𝕣 𝔹𝕖 𝕘𝕠𝕟𝕖...,,[],False,435,310,0,Fri Nov 10 15:56:30 +0000 2017,103713,,,False,False,55365,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1630997158676643842/Yj1SUHM6_normal.jpg,https://pbs.twimg.com/profile_images/1630997158676643842/Yj1SUHM6_normal.jpg,https://pbs.twimg.com/profile_banners/929014914726924289/1667455258,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
