created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.withheld_in_countries,possibly_sensitive,user.entities.url.urls,quoted_status_id,quoted_status_id_str,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates,quoted_status.created_at,quoted_status.id,quoted_status.id_str,quoted_status.full_text,quoted_status.truncated,quoted_status.display_text_range,quoted_status.metadata.iso_language_code,quoted_status.metadata.result_type,quoted_status.source,quoted_status.in_reply_to_status_id,quoted_status.in_reply_to_status_id_str,quoted_status.in_reply_to_user_id,quoted_status.in_reply_to_user_id_str,quoted_status.in_reply_to_screen_name,quoted_status.user.id,quoted_status.user.id_str,quoted_status.user.name,quoted_status.user.screen_name,quoted_status.user.location,quoted_status.user.description,quoted_status.user.url,quoted_status.user.entities.url.urls,quoted_status.user.entities.description.urls,quoted_status.user.protected,quoted_status.user.followers_count,quoted_status.user.friends_count,quoted_status.user.listed_count,quoted_status.user.created_at,quoted_status.user.favourites_count,quoted_status.user.utc_offset,quoted_status.user.time_zone,quoted_status.user.geo_enabled,quoted_status.user.verified,quoted_status.user.statuses_count,quoted_status.user.lang,quoted_status.user.contributors_enabled,quoted_status.user.is_translator,quoted_status.user.is_translation_enabled,quoted_status.user.profile_background_color,quoted_status.user.profile_background_image_url,quoted_status.user.profile_background_image_url_https,quoted_status.user.profile_background_tile,quoted_status.user.profile_image_url,quoted_status.user.profile_image_url_https,quoted_status.user.profile_banner_url,quoted_status.user.profile_link_color,quoted_status.user.profile_sidebar_border_color,quoted_status.user.profile_sidebar_fill_color,quoted_status.user.profile_text_color,quoted_status.user.profile_use_background_image,quoted_status.user.has_extended_profile,quoted_status.user.default_profile,quoted_status.user.default_profile_image,quoted_status.user.following,quoted_status.user.follow_request_sent,quoted_status.user.notifications,quoted_status.user.translator_type,quoted_status.user.withheld_in_countries,quoted_status.geo,quoted_status.coordinates,quoted_status.place,quoted_status.contributors,quoted_status.is_quote_status,quoted_status.retweet_count,quoted_status.favorite_count,quoted_status.favorited,quoted_status.retweeted,quoted_status.lang,quoted_status.possibly_sensitive,quoted_status.quoted_status_id,quoted_status.quoted_status_id_str,quoted_status.place.id,quoted_status.place.url,quoted_status.place.place_type,quoted_status.place.name,quoted_status.place.full_name,quoted_status.place.country_code,quoted_status.place.country,quoted_status.place.contained_within,quoted_status.place.bounding_box.type,quoted_status.place.bounding_box.coordinates
Wed Mar 08 16:42:21 +0000 2023,1633508462310113282,1633508462310113282,@fulham_fallout @KomediaBrighton @brightonfringe wheeeee hooray!,False,"[49, 64]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.633463424473768e+18,1633463424473767938,1.384927386303611e+18,1384927386303610881,fulham_fallout,,,,,False,0,1,False,False,en,en,recent,19702547,19702547,Sooz Kempner🐀,SoozUK,London,"""Comedian"". Host @mysteryontherox @thequeenpod. Act: @ryanioscoholmes VO: @TheJonesesVoice she/her TOUR: https://t.co/ZIKqOd4KDA",https://t.co/ZIKqOd4KDA,"[{'url': 'https://t.co/ZIKqOd4KDA', 'expanded_url': 'https://www.soozkempner.co.uk/copy-of-playstation-2022', 'display_url': 'soozkempner.co.uk/copy-of-playst…', 'indices': [105, 128]}]",False,100588,5817,329,Thu Jan 29 08:58:58 +0000 2009,303312,,,True,True,134189,,False,False,False,000000,http://abs.twimg.com/images/themes/theme18/bg.gif,https://abs.twimg.com/images/themes/theme18/bg.gif,False,http://pbs.twimg.com/profile_images/1621452981886402562/wnnI7iKJ_normal.jpg,https://pbs.twimg.com/profile_images/1621452981886402562/wnnI7iKJ_normal.jpg,https://pbs.twimg.com/profile_banners/19702547/1648980217,9400D3,000000,000000,000000,False,True,False,False,False,False,False,none,[],,"[{'url': 'https://t.co/ZIKqOd4KDA', 'expanded_url': 'https://www.soozkempner.co.uk/copy-of-playstation-2022', 'display_url': 'soozkempner.co.uk/copy-of-playst…', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:40:49 +0000 2023,1633508079118557202,1633508079118557202,"@FPLCanuck @NickKahnTweets ARS fixtures - @ Fulham, Palace and Leeds at home
BHA fixtures - @ Leeds, Palace, Brentford, @ Bournemouth 

Honestly think it’s a wash, if anything.",False,"[27, 176]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6334792110914683e+18,1633479211091468290,1.0442408856539259e+18,1044240885653925888,FPLCanuck,,,,,False,0,1,False,False,en,en,recent,1346556622269804545,1346556622269804545,FPL_MFDOOM 🇨🇦 🇵🇱 (Pete),FplMfdoom,"Toronto, Canada","🍁 FPL nerd from Canada. 
🤓 Set & forget mgr for many yrs - 2nd yr as a 'serious' mgr. 
📝 Post threads every once in a while.",,[],False,1664,733,40,Tue Jan 05 20:38:20 +0000 2021,13592,,,True,False,13800,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1346556734953955333/3WGLism-_normal.jpg,https://pbs.twimg.com/profile_images/1346556734953955333/3WGLism-_normal.jpg,https://pbs.twimg.com/profile_banners/1346556622269804545/1610029697,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:40:33 +0000 2023,1633508010193559562,1633508010193559562,"@FPL_Zaha I see the benefit for Zinchenko over Trippier. 

Wolves have been better recently. Both attacking and defensively. Fulham struggled on Monday night vs Brentford and won’t have Palhinha back. 

Zinchenko potential attacking returns sway me.",False,"[10, 249]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6331770843349443e+18,1633177084334944257,1.5515426176950436e+18,1551542617695043586,FPL_Zaha,,,,,False,0,0,False,False,en,en,recent,1486630970916757509,1486630970916757509,barnesy.eth,BarnesSteezy,,Mod for @steezyapegang,https://t.co/jlgD9oKZOU,[],False,1409,2850,7,Thu Jan 27 09:23:46 +0000 2022,3545,,,False,False,2832,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1577973762732990464/8G7LBQmP_normal.jpg,https://pbs.twimg.com/profile_images/1577973762732990464/8G7LBQmP_normal.jpg,https://pbs.twimg.com/profile_banners/1486630970916757509/1659023874,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,"[{'url': 'https://t.co/jlgD9oKZOU', 'expanded_url': 'https://opensea.io/Barnes_', 'display_url': 'opensea.io/Barnes_', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:40:19 +0000 2023,1633507950714134535,1633507950714134535,@brfootball you sure it wasn’t fulham?,False,"[12, 38]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6335078642403574e+18,1633507864240357377,1561123663.0,1561123663,brfootball,,,,,False,0,1,False,False,en,en,recent,1400129495915548674,1400129495915548674,JB3 ❄️,LacaSZN9,,London is RED 🔴 @arsenal @asseofficiel @chicagobears @haasf1team @cubs 🇬🇭🇺🇸,,[],False,139,112,0,Wed Jun 02 16:37:51 +0000 2021,3422,,,False,False,2301,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1400134694205890560/5jdA4WVG_normal.jpg,https://pbs.twimg.com/profile_images/1400134694205890560/5jdA4WVG_normal.jpg,https://pbs.twimg.com/profile_banners/1400129495915548674/1669424411,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:39:04 +0000 2023,1633507637756149760,1633507637756149760,@brfootball It’s Bournemouth. Not Fulham!,False,"[12, 41]","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",1.6335074088479662e+18,1633507408847966208,1561123663.0,1561123663,brfootball,,,,,False,0,0,False,False,en,en,recent,811664959667060737,811664959667060737,Azode,ChibuikeAzode,,"Man United and Juventus, Nigerian, movies, games!",,[],False,169,511,1,Wed Dec 21 20:09:41 +0000 2016,25067,,,False,False,1593,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1349513485319864322/Jy7Q45gD_normal.jpg,https://pbs.twimg.com/profile_images/1349513485319864322/Jy7Q45gD_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:38:54 +0000 2023,1633507593552371717,1633507593552371717,@brfootball Bournemouth not fulham,False,"[12, 34]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6335074088479662e+18,1633507408847966208,1561123663.0,1561123663,brfootball,,,,,False,0,0,False,False,en,en,recent,1534821216267141121,1534821216267141121,Al-ameen🦅,Al_am33n__,,"#WIZKID
#MESSI𓃵
#MUFC
🇳🇬
🇬🇭📍",,[],False,14,282,0,Thu Jun 09 08:54:43 +0000 2022,2677,,,False,False,503,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1632389924010721282/2N2umdz7_normal.jpg,https://pbs.twimg.com/profile_images/1632389924010721282/2N2umdz7_normal.jpg,https://pbs.twimg.com/profile_banners/1534821216267141121/1678027061,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:38:49 +0000 2023,1633507575982432264,1633507575982432264,"Scott Parker has been sacked by Club Brugge following their 7-1 aggregate loss to Benfica in the #UCL. 🤨

He took charge in December and won just two of his 12 games.😟

Managerial career not really good so far🫠
2019–2021 Fulham
2021–2022 AFC Bournemouth
2022–2023 Club Brugge https://t.co/8sBIu5mhaU",False,"[0, 275]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,1,2,False,False,en,en,recent,1482099402743365638,1482099402743365638,DEAN FOOTBALL⚽,DEANFOOTBALL1,,Sports Journalist 📡,,[],False,4481,111,24,Fri Jan 14 21:17:30 +0000 2022,1634,,,False,False,7081,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1545520923360518144/FkHaGgfg_normal.jpg,https://pbs.twimg.com/profile_images/1545520923360518144/FkHaGgfg_normal.jpg,https://pbs.twimg.com/profile_banners/1482099402743365638/1657321238,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:38:33 +0000 2023,1633507507153903627,1633507507153903627,"@Deedub95 How he got that Fulham team neither promoted automatically and then relegated is beyond me. They had so, so, many good players. Probably the best promoted squad in Championship history.",False,"[10, 195]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6335069877900165e+18,1633506987790016517,113106839.0,113106839,Deedub95,,,,,False,0,0,False,False,en,en,recent,1467559346850697216,1467559346850697216,Javi Gracia Stan,Harry_03012010,,Leeds United fan. Fbref browser. It's nice knowing how much the ASAW discord are obsessed with me.,,[],False,171,426,0,Sun Dec 05 18:19:58 +0000 2021,2770,,,False,False,3537,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1629563492066836482/q9lLhsXN_normal.jpg,https://pbs.twimg.com/profile_images/1629563492066836482/q9lLhsXN_normal.jpg,https://pbs.twimg.com/profile_banners/1467559346850697216/1677353187,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:38:21 +0000 2023,1633507458931990536,1633507458931990536,@eurofootcom lol the coach that took Fulham to relegation😹,False,"[13, 58]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.633496959964029e+18,1633496959964028928,9.725308609887887e+17,972530860988788736,eurofootcom,,,,,False,0,0,False,False,en,en,recent,1544840503698522112,1544840503698522112,SACK ANCELOTTI ☻️,RMAKhalifa092,Outta Nowhere,im gonna die if Ancelotti continues to be our coach next season,,[],False,52,97,0,Thu Jul 07 00:27:43 +0000 2022,31541,,,False,False,1649,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1621659245891518470/YUwaz6fa_normal.jpg,https://pbs.twimg.com/profile_images/1621659245891518470/YUwaz6fa_normal.jpg,https://pbs.twimg.com/profile_banners/1544840503698522112/1678276486,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:36:29 +0000 2023,1633506987790016517,1633506987790016517,"@Harry_03012010 Scott Parker has had a very weird career 
I rated his season getting comfortably relegated with Fulham far higher than I rate either of his promotions…
…but also, you can’t hire someone who’s clearly unable to manage upwards in dealing with his employers",False,"[16, 270]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.63350649244681e+18,1633506492446810112,1.4675593468506972e+18,1467559346850697216,Harry_03012010,,,,,False,0,1,False,False,en,en,recent,113106839,113106839,Dougie Jones,Deedub95,"Leeds, England","“Citizen of Nowhere” (05/10/2016). “Beastly Little Swine” (12/11/2021). @LUFC fan. “Rage, rage against the dying of the light”.",,[],False,204,722,0,Wed Feb 10 18:39:10 +0000 2010,4754,,,True,False,9897,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1414287339476631552/0OqjmUQG_normal.jpg,https://pbs.twimg.com/profile_images/1414287339476631552/0OqjmUQG_normal.jpg,https://pbs.twimg.com/profile_banners/113106839/1626027618,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:36:22 +0000 2023,1633506957196763145,1633506957196763145,@FabrizioRomano He will get it right but take time look at silva at Fulham how many sackings has he had,False,"[16, 103]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.633505481263022e+18,1633505481263022083,330262748.0,330262748,FabrizioRomano,,,,,False,0,0,False,False,en,en,recent,2727152614,2727152614,Chirag Patel,chiragcp1982,,,,[],False,359,1818,3,Mon Jul 28 08:49:34 +0000 2014,1952,,,True,False,100127,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1625457533384069120/z6FMGFSZ_normal.jpg,https://pbs.twimg.com/profile_images/1625457533384069120/z6FMGFSZ_normal.jpg,https://pbs.twimg.com/profile_banners/2727152614/1575747385,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:36:21 +0000 2023,1633506955099611167,1633506955099611167,"Zinchenko carry injury today, you go play Kiwior vs fulham or not? https://t.co/QnnxPQT6G1",False,"[0, 66]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,True,0,0,False,False,en,en,recent,263228352,263228352,❤️ & 💡,adeboye_j,Ojodu Berger,"Touch a life today... O+

CRUISE, VIBES AND INSHA ALLAH.. Not the cause of your problems 🙏",,[],False,3370,3347,8,Wed Mar 09 17:02:22 +0000 2011,20437,,,True,False,119366,,False,False,False,000000,http://abs.twimg.com/images/themes/theme18/bg.gif,https://abs.twimg.com/images/themes/theme18/bg.gif,False,http://pbs.twimg.com/profile_images/1625872506274865153/qBxLCKhk_normal.jpg,https://pbs.twimg.com/profile_images/1625872506274865153/qBxLCKhk_normal.jpg,https://pbs.twimg.com/profile_banners/263228352/1624803003,7FDBB6,000000,000000,000000,False,True,False,False,False,False,False,none,[],False,,1.633496585802752e+18,1633496585802752002,01eddd9d0dbec2c8,https://api.twitter.com/1.1/geo/id/01eddd9d0dbec2c8.json,city,Ikeja,"Ikeja, Nigeria",NG,Nigeria,[],Polygon,"[[[3.198942, 6.4826762], [3.43719, 6.4826762], [3.43719, 6.6985461], [3.198942, 6.6985461]]]",Wed Mar 08 15:55:09 +0000 2023,1.633496585802752e+18,1633496585802752002,"Arsenal fans think Sporting in Portugal is a walkover. 

Una body go peel. 

Just one or two changes to the already changes we have due to injuries is fine. 

Which one is Kiwior at LB? Zinchenko die?",False,"[0, 200]",en,recent,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,279750672.0,279750672,Omotayo(Abu Mufakhir) محمد طيب,DaPrinz12,Al-janat Firdaus,"Fearless Homo Sapien 

Accountant || Auditor || Husband || Father 

abeg:Daprinz12",https://t.co/fWVMnGSEUs,"[{'url': 'https://t.co/fWVMnGSEUs', 'expanded_url': 'https://www.twitter.com/Daprinz12', 'display_url': 'twitter.com/Daprinz12', 'indices': [0, 23]}]",[],False,2910.0,2458.0,12.0,Sat Apr 09 23:16:50 +0000 2011,562.0,,,False,False,166219.0,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1179989709054971905/s2QYEe1o_normal.jpg,https://pbs.twimg.com/profile_images/1179989709054971905/s2QYEe1o_normal.jpg,https://pbs.twimg.com/profile_banners/279750672/1521153892,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,False,0.0,0.0,False,False,en,,,,,,,,,,,,,
Wed Mar 08 16:34:20 +0000 2023,1633506446905159680,1633506446905159680,"@scrapytweets They need to be smart and build his fitness so he’s in peak shape for that run in April, throwing him in against Sporting &amp; Fulham is not worth the risk. Need him for City, Newcastle away, Chelsea home, Brighton home, that’s the run.",False,"[14, 251]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6334243663681126e+18,1633424366368112640,1.469449122000298e+18,1469449122000297988,scrapytweets,,,,,False,0,0,False,False,en,en,recent,1483030354038566913,1483030354038566913,Freddo but not really made of chocolate *Parody*,FreddoFPL,,"Let’s give this another go! FPL, TV, Films, general Jibber Jabber!",,[],False,1073,929,13,Mon Jan 17 10:56:18 +0000 2022,9805,,,True,False,10455,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1543600921023860739/h2dmb9oX_normal.jpg,https://pbs.twimg.com/profile_images/1543600921023860739/h2dmb9oX_normal.jpg,https://pbs.twimg.com/profile_banners/1483030354038566913/1675851332,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:34:09 +0000 2023,1633506401438900228,1633506401438900228,"@TJayyyy_1 Genuinely think Brighton, Fulham and Brentford are better sides than them. Need them to finish below all 3",False,"[11, 117]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6335061553170842e+18,1633506155317084162,1.5279885340025692e+18,1527988534002569218,TJayyyy_1,,,,,False,0,0,False,False,en,en,recent,1192098749457321985,1192098749457321985,Olly,Utd_Olly15,,"Huge Manchester United fan obsessed with the beautiful game. Juan Mata, Anthony Martial and Luke Shaw enthusiast https://t.co/w8yGetdJff",,"[{'url': 'https://t.co/w8yGetdJff', 'expanded_url': 'https://vm.tiktok.com/ZMNm4ShSQ/', 'display_url': 'vm.tiktok.com/ZMNm4ShSQ/', 'indices': [113, 136]}]",False,2723,1625,3,Wed Nov 06 15:18:05 +0000 2019,416578,,,False,False,15360,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1345114266370789377/YOwt-f-7_normal.jpg,https://pbs.twimg.com/profile_images/1345114266370789377/YOwt-f-7_normal.jpg,https://pbs.twimg.com/profile_banners/1192098749457321985/1677524968,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:33:53 +0000 2023,1633506333533020161,1633506333533020161,@FabrizioRomano Sacked by his own formal club Fulham went to Bournemouth got sacked went club Brugge sacked again I think he should quit coaching,False,"[16, 145]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.633505481263022e+18,1633505481263022083,330262748.0,330262748,FabrizioRomano,,,,,False,0,0,False,False,en,en,recent,1232741838693552128,1232741838693552128,OHIA Y3 FOKN,Azizfuzy,"Accra, Ghana",Never Give Up Cuz Great Things Take Time….,,[],False,1008,920,0,Wed Feb 26 18:59:06 +0000 2020,12264,,,False,False,12302,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1576936449886265344/eUzYyIaF_normal.jpg,https://pbs.twimg.com/profile_images/1576936449886265344/eUzYyIaF_normal.jpg,https://pbs.twimg.com/profile_banners/1232741838693552128/1667955890,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 16:33:43 +0000 2023,1633506292898643969,1633506292898643969,And BBC Director General Tim Davie was a local (Hammersmith and Fulham) Conservative politician in the 1990s. https://t.co/VoVRor32Bu,False,"[0, 109]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,True,0,0,False,False,en,en,recent,361582100,361582100,Moyra Grant,moyra_grant,London,Politics teacher and writer.,,[],False,285,141,5,Thu Aug 25 00:46:53 +0000 2011,23538,,,False,False,39956,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/2508706347/alw2sjowr74egxj2tbhs_normal.jpeg,https://pbs.twimg.com/profile_images/2508706347/alw2sjowr74egxj2tbhs_normal.jpeg,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],False,,1.6335020438002565e+18,1633502043800256514,,,,,,,,,,,Wed Mar 08 16:16:50 +0000 2023,1.6335020438002565e+18,1633502043800256514,"Just done clips for @BBCNews on @GaryLineker .. hope they keep in my point about having Tory donor and Johnson loan-arranger as chairman and Gibb wafting from Millbank to No 10 to Beeb board, so why shouldn’t sports presenters have views too? And my point that what he said 1/3",False,"[0, 277]",en,recent,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,19644592.0,19644592,ALASTAIR CAMPBELL,campbellclaret,London,"Writer, communicator, consultant, strategist, mental health campaigner. Does podcast The Rest is Politics with ex Tory minister Rory Stewart.",https://t.co/9Hm6oKe8my,"[{'url': 'https://t.co/9Hm6oKe8my', 'expanded_url': 'http://www.alastaircampbell.org', 'display_url': 'alastaircampbell.org', 'indices': [0, 23]}]",[],False,982406.0,9416.0,6297.0,Wed Jan 28 10:17:26 +0000 2009,18889.0,,,False,True,94427.0,,False,False,False,690552,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1441638351052881920/13PTOAD0_normal.jpg,https://pbs.twimg.com/profile_images/1441638351052881920/13PTOAD0_normal.jpg,https://pbs.twimg.com/profile_banners/19644592/1632548342,0084B4,C0DEED,DDEEF6,333333,True,False,False,False,False,False,False,none,[],,,,,False,160.0,871.0,False,False,en,,,,,,,,,,,,,
