created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.withheld_in_countries,user.entities.url.urls,possibly_sensitive,quoted_status_id,quoted_status_id_str,quoted_status.created_at,quoted_status.id,quoted_status.id_str,quoted_status.full_text,quoted_status.truncated,quoted_status.display_text_range,quoted_status.metadata.iso_language_code,quoted_status.metadata.result_type,quoted_status.source,quoted_status.in_reply_to_status_id,quoted_status.in_reply_to_status_id_str,quoted_status.in_reply_to_user_id,quoted_status.in_reply_to_user_id_str,quoted_status.in_reply_to_screen_name,quoted_status.user.id,quoted_status.user.id_str,quoted_status.user.name,quoted_status.user.screen_name,quoted_status.user.location,quoted_status.user.description,quoted_status.user.url,quoted_status.user.entities.url.urls,quoted_status.user.entities.description.urls,quoted_status.user.protected,quoted_status.user.followers_count,quoted_status.user.friends_count,quoted_status.user.listed_count,quoted_status.user.created_at,quoted_status.user.favourites_count,quoted_status.user.utc_offset,quoted_status.user.time_zone,quoted_status.user.geo_enabled,quoted_status.user.verified,quoted_status.user.statuses_count,quoted_status.user.lang,quoted_status.user.contributors_enabled,quoted_status.user.is_translator,quoted_status.user.is_translation_enabled,quoted_status.user.profile_background_color,quoted_status.user.profile_background_image_url,quoted_status.user.profile_background_image_url_https,quoted_status.user.profile_background_tile,quoted_status.user.profile_image_url,quoted_status.user.profile_image_url_https,quoted_status.user.profile_banner_url,quoted_status.user.profile_link_color,quoted_status.user.profile_sidebar_border_color,quoted_status.user.profile_sidebar_fill_color,quoted_status.user.profile_text_color,quoted_status.user.profile_use_background_image,quoted_status.user.has_extended_profile,quoted_status.user.default_profile,quoted_status.user.default_profile_image,quoted_status.user.following,quoted_status.user.follow_request_sent,quoted_status.user.notifications,quoted_status.user.translator_type,quoted_status.user.withheld_in_countries,quoted_status.geo,quoted_status.coordinates,quoted_status.place,quoted_status.contributors,quoted_status.is_quote_status,quoted_status.retweet_count,quoted_status.favorite_count,quoted_status.favorited,quoted_status.retweeted,quoted_status.possibly_sensitive,quoted_status.lang,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates,place.tweet_id
Sun Mar 05 07:00:01 +0000 2023,1632274752072204293,1632274752072204293,"VfL Wolfsburg are in an unfortunate period, having won just 1 of their last 6 matches in all competitions. Can they turn things around agasint Eintracht?

📊 More: https://t.co/tFzPXHu2AV

#Bundesliga #WOBSGE #forebet https://t.co/YGMdlJfOZy",False,"[0, 216]","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,804084385,804084385,Forebet,Forebet,,Official account of https://t.co/Sj7YIgTylu,https://t.co/Bgj61kJETw,"[{'url': 'https://t.co/Sj7YIgTylu', 'expanded_url': 'http://Forebet.com', 'display_url': 'Forebet.com', 'indices': [20, 43]}]",False,24786,257,81,Wed Sep 05 07:36:09 +0000 2012,66,,,False,False,21237,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1219618922762125313/yjQlZjgF_normal.png,https://pbs.twimg.com/profile_images/1219618922762125313/yjQlZjgF_normal.png,https://pbs.twimg.com/profile_banners/804084385/1673274936,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],"[{'url': 'https://t.co/Bgj61kJETw', 'expanded_url': 'https://www.forebet.com/', 'display_url': 'forebet.com', 'indices': [0, 23]}]",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Mar 05 00:10:43 +0000 2023,1632171747993632768,1632171747993632768,"@alex_dreyfus @Chiliz @socios did you know that @CallistoSupport offers a lot of possibilities as you can read below and it would be awesome to see your fan token on @Soy_Finance 

#eSports #sports #blockchain 

https://t.co/o4TxOANJQD",False,"[0, 235]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,33939145.0,33939145,alex_dreyfus,,,,,False,45,48,False,False,en,en,recent,951476660007784448,951476660007784448,Crypto_Tolkien,Krypto_SouLKinG,Middle-Earth,"The more I learn, the more I realize how much I don’t know /  Don't DM me, I don't care / No Financial Advice / DYOR is a must / Lotr Fanboy",,[],False,855,422,3,Thu Jan 11 15:31:28 +0000 2018,5910,,,False,False,7725,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1378490216277770241/8jZU4WYc_normal.jpg,https://pbs.twimg.com/profile_images/1378490216277770241/8jZU4WYc_normal.jpg,https://pbs.twimg.com/profile_banners/951476660007784448/1613269054,19CF86,000000,000000,000000,False,False,False,False,False,False,False,none,[],,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sat Mar 04 20:55:30 +0000 2023,1632122619452375051,1632122619452375051,"#SGE-Siegquoten gg aktuelle Bundesligisten | #Eintracht win % vs current Bundesliga clubs

#⃣1⃣ 57.1% 🆚@fcunion 🔝
#⃣2⃣ 46.9% 🆚@FCAugsburg
#⃣3⃣ 41.4% 🆚@VfLBochum1848eV
...
#⃣1⃣5⃣ 28.7% 🆚@FCBayern
#⃣1⃣6⃣ 26.7% 🆚#RBLeipzig
#⃣1⃣7⃣ 21.3% 🆚@VfL_Wolfsburg 👈

#WOBSGE #Bundesliga",False,"[0, 271]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,2,8,False,False,en,en,recent,954789997139329024,954789997139329024,Eintracht Stats,eintracht_stats,"Frankfurt am Main, Deutschland",Eintracht Frankfurt Zahlen & Fakten (öffentl. zugängl. Quellen). | Eintracht Frankfurt stats & facts (public domain).,,[],False,1868,170,25,Sat Jan 20 18:57:29 +0000 2018,7230,,,False,False,7319,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/954797069025325058/qW8zuKj0_normal.jpg,https://pbs.twimg.com/profile_images/954797069025325058/qW8zuKj0_normal.jpg,https://pbs.twimg.com/profile_banners/954789997139329024/1555761962,E81C4F,000000,000000,000000,False,False,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sat Mar 04 14:53:25 +0000 2023,1632031497484902406,1632031497484902406,"It's both ironic and refreshing that Hoffenheim are still able to triumph in a league clash over Wolfsburg despite losing at least one of their leading players to VfL during pretty much every single transfer window. Well played, @tsghoffenheim!! #Bundesliga",False,"[0, 257]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,721843111912214528,721843111912214528,Jared Burzynski,JaredBeeSV,Sverige / Polska / USA,"Jag skriver på olika språk om den svenska damfotbollen. Figure skating, gymnastics & theater lover. #AutoimmuneWarrior",https://t.co/17Qj6m8fmQ,[],False,519,115,6,Sun Apr 17 23:29:43 +0000 2016,3934,,,False,False,6192,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1434331243320160261/WGXzUF6j_normal.jpg,https://pbs.twimg.com/profile_images/1434331243320160261/WGXzUF6j_normal.jpg,https://pbs.twimg.com/profile_banners/721843111912214528/1579317800,981CEB,000000,000000,000000,False,False,False,False,False,False,False,none,[],"[{'url': 'https://t.co/17Qj6m8fmQ', 'expanded_url': 'http://szwedzkapilka.com', 'display_url': 'szwedzkapilka.com', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sat Mar 04 14:29:19 +0000 2023,1632025434828177408,1632025434828177408,@soccerdonna @VfL_Frauen @HoffeFrauen Hoffenheim played so much better. Maybe Wolfsburg thought they're already winning the match after Brand's goal. 🧐,False,"[38, 151]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.6320170175731794e+18,1632017017573179392,190605849.0,190605849,soccerdonna,,,,,False,0,1,False,False,en,en,recent,1594068021080952839,1594068021080952839,JuliaM,JuliaMaijala,,,,[],False,1,24,0,Sat Nov 19 20:40:24 +0000 2022,135,,,False,False,11,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1594068806057578497/RaC-8h7G_normal.jpg,https://pbs.twimg.com/profile_images/1594068806057578497/RaC-8h7G_normal.jpg,https://pbs.twimg.com/profile_banners/1594068021080952839/1668890695,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sat Mar 04 13:59:23 +0000 2023,1632017901459783683,1632017901459783683,"#WOBTSG Yes BIG 3 points @HoffeFrauen @VfL_Frauen well done! 👏 
Hoffenheim players showed great character throughout. Absolutely love their squad members 💙
Things changed for Wolfsburg because of Hegering injury. I like D. Janssen with the ball, but she's not a great defender.",False,"[0, 277]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,1511649967525486592,1511649967525486592,Ross Adair,NaturlichRoss1,,"Bundesliga, 2. Bundesliga, 3. Liga, Frauen Bundesliga (im Grunde ein deutscher Fußball🇩🇪) Eredivisie, Women's Football, European Football and #GAWA💚",,[],False,51,755,0,Wed Apr 06 10:20:22 +0000 2022,1072,,,False,False,1031,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1567581069754376192/_37aXgoH_normal.jpg,https://pbs.twimg.com/profile_images/1567581069754376192/_37aXgoH_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sat Mar 04 13:55:53 +0000 2023,1632017017573179392,1632017017573179392,"After 28 league games without a defeat, VfL Wolfsburg loses against TSG Hoffenheim with 1️⃣-2️⃣

#vflwolfsburg #tsghoffenheim #bundesliga https://t.co/WlnHIVPBct",False,"[0, 137]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,17,163,False,False,en,en,recent,190605849,190605849,Soccerdonna,soccerdonna,,"Women’s football website with focus on news, statistics, facts and transfers! ⚽️🌎 Part of @transfermarkt",https://t.co/KGcwdOFr1L,[],False,12042,485,124,Tue Sep 14 11:31:13 +0000 2010,821,,,True,False,11971,,False,False,False,352726,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1220700110784471045/Hcps4M7e_normal.jpg,https://pbs.twimg.com/profile_images/1220700110784471045/Hcps4M7e_normal.jpg,https://pbs.twimg.com/profile_banners/190605849/1637772000,D02B55,C0DEED,DDEEF6,333333,True,False,False,False,False,False,False,none,[],"[{'url': 'https://t.co/KGcwdOFr1L', 'expanded_url': 'http://www.soccerdonna.de', 'display_url': 'soccerdonna.de', 'indices': [0, 23]}]",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sat Mar 04 13:50:14 +0000 2023,1632015598149414912,1632015598149414912,@VfL_Frauen Wolfsburg's defence is retarted and so is the attack they cant score to save their life . Cant even make contact with the people . Bleaching my eyes and going blind is better than watching women play football,False,"[12, 220]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.63201167041015e+18,1632011670410149888,1423908240.0,1423908240,VfL_Frauen,,,,,False,0,0,False,False,en,en,recent,1565307675684003841,1565307675684003841,Yamaç,alicuban12,,,,[],False,1,72,0,Thu Sep 01 11:57:16 +0000 2022,6,,,False,False,16,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1565307803614543874/kIS0vmiM_normal.png,https://pbs.twimg.com/profile_images/1565307803614543874/kIS0vmiM_normal.png,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sat Mar 04 13:34:46 +0000 2023,1632011703813586950,1632011703813586950,@VfL_Frauen I'm not going to travel to wolfsburg for that btw,False,"[12, 61]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.632009936392577e+18,1632009936392577026,1423908240.0,1423908240,VfL_Frauen,,,,,False,0,3,False,False,en,en,recent,1523314698673954816,1523314698673954816,mapi,loberdorf6,she/her,wolfsburg / women's football,,[],False,1955,818,4,Sun May 08 14:51:49 +0000 2022,39436,,,False,False,4717,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1633087378930712576/7-QfHq24_normal.jpg,https://pbs.twimg.com/profile_images/1633087378930712576/7-QfHq24_normal.jpg,https://pbs.twimg.com/profile_banners/1523314698673954816/1678193347,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sat Mar 04 11:56:58 +0000 2023,1631987092300484608,1631987092300484608,"#MickyVanDeVen has signed fresh terms with #VfLWolfsburg! 

https://t.co/HQgVA2UTmk",False,"[0, 83]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,143245156,143245156,Arunava Chaudhuri | arunfoot,Arunfoot,"Remscheid, Nordrhein-Westfalen",Official account of Arunava Chaudhuri | #SportsStrategy | #FootballConsultant | #Media Pro | #Blogger | @rs1tv | #arunfoot | #IndianFootball #GermanFootball,https://t.co/GmznjK8Mau,[],False,6733,1223,225,Thu May 13 00:13:06 +0000 2010,277,,,True,True,75452,,False,False,False,000000,http://abs.twimg.com/images/themes/theme10/bg.gif,https://abs.twimg.com/images/themes/theme10/bg.gif,True,http://pbs.twimg.com/profile_images/1495872581697777664/uULAtK-H_normal.jpg,https://pbs.twimg.com/profile_images/1495872581697777664/uULAtK-H_normal.jpg,https://pbs.twimg.com/profile_banners/143245156/1478543568,1B95E0,FFFFFF,F7DA93,000000,True,True,False,False,False,False,False,none,[],"[{'url': 'https://t.co/GmznjK8Mau', 'expanded_url': 'https://www.arunfoot.com/', 'display_url': 'arunfoot.com', 'indices': [0, 23]}]",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sat Mar 04 11:10:58 +0000 2023,1631975516231065600,1631975516231065600,"FREE livestream (VPN needed) for VfL Wolfsburg‘s game against TSG Hoffenheim today ⬇️⬇️⬇️
https://t.co/XkFstN5rho",False,"[0, 113]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,2,9,False,False,en,en,recent,1587135976652115969,1587135976652115969,Frauen Bundesliga News,bundesliga_f,Germany,All about German women’s football in English 🇩🇪⚽️🇬🇧 NOT affiliated with @dfb_frauen or others.,,[],False,1887,168,18,Mon Oct 31 17:35:10 +0000 2022,968,,,True,False,1997,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1587137024661889024/PzlSl6EF_normal.jpg,https://pbs.twimg.com/profile_images/1587137024661889024/PzlSl6EF_normal.jpg,https://pbs.twimg.com/profile_banners/1587135976652115969/1667252388,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sat Mar 04 08:26:52 +0000 2023,1631934220162461696,1631934220162461696,"Download #YannickGerhardt, #VfLWolfsburg, #Bundesliga, #Germany, #Germanfootballers, #football, #soccer, #Wolfsburg #transparent #png #renders free
https://t.co/Mhb6qSbPhl",False,"[0, 171]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,1605678134665306127,1605678134665306127,Uniq Renders,UniqRenders,London,Download transparent png renders free. High quality png renders,https://t.co/tki9dErlNg,[],False,6,1,0,Wed Dec 21 21:34:57 +0000 2022,28,,,False,False,1001,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1605680405566349326/Z9rKaZ4M_normal.jpg,https://pbs.twimg.com/profile_images/1605680405566349326/Z9rKaZ4M_normal.jpg,https://pbs.twimg.com/profile_banners/1605678134665306127/1671659047,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],"[{'url': 'https://t.co/tki9dErlNg', 'expanded_url': 'https://uniqrenders.com', 'display_url': 'uniqrenders.com', 'indices': [0, 23]}]",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sat Mar 04 00:36:12 +0000 2023,1631815772858204160,1631815772858204160,"DAY 2: #VfLDreamTrip2023 From @ChattanoogaFC to #VfLWolfsburg! 

We took some time to catch up with a couple of our VfL Dream Trip winners Katelyn and Evelin from Chattanooga! 🇺🇸 

Let's see what they've been up in Wolfsburg... https://t.co/rCk7XB3En2",False,"[0, 227]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,3,20,False,False,en,en,recent,2803299878,2803299878,VfL Wolfsburg EN/US 🇬🇧 🇺🇸,VfLWolfsburg_EN,"Wolfsburg, Germany","Official international Twitter account of VfL Wolfsburg.
Privacy policy: https://t.co/VWxWROPnlr",https://t.co/o650Zs6w54,"[{'url': 'https://t.co/VWxWROPnlr', 'expanded_url': 'http://bit.ly/2s3sJZs', 'display_url': 'bit.ly/2s3sJZs', 'indices': [73, 96]}]",False,74608,391,827,Thu Sep 11 08:21:41 +0000 2014,3894,,,True,True,22497,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1408185959666130946/G0kRR-70_normal.jpg,https://pbs.twimg.com/profile_images/1408185959666130946/G0kRR-70_normal.jpg,https://pbs.twimg.com/profile_banners/2803299878/1656162018,6AB023,000000,000000,000000,False,False,False,False,False,False,False,none,[],"[{'url': 'https://t.co/o650Zs6w54', 'expanded_url': 'https://www.vfl-wolfsburg.de/en', 'display_url': 'vfl-wolfsburg.de/en', 'indices': [0, 23]}]",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Mar 03 22:38:57 +0000 2023,1631786263526113282,1631786263526113282,"Anselmo Garcia MacNulty - History of ex Real Betis, Irish youth &amp; current VFL Wolfsburg on loan at NAC Breda professional football player.

#anselmogarciamacnulty #nacbreda #Breda #RealBetis #VfLWolfsburg #republicofireland #COYBIG

Youtube link
https://t.co/yP4emShpc0",False,"[0, 273]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,1622639932102541320,1622639932102541320,The Irish Football Players List,TheIFPList,"Dublin City, Ireland","History and up to date status of Irish Footballers. 

Email theirishfootballplayerslist@yahoo.com

Spotify https://t.co/hMhJdBVfrd",https://t.co/3b8ePQVjNQ,"[{'url': 'https://t.co/hMhJdBVfrd', 'expanded_url': 'https://open.spotify.com/show/64ZQ2aca3vy6QNvMzSBDoD', 'display_url': 'open.spotify.com/show/64ZQ2aca3…', 'indices': [107, 130]}]",False,8,10,0,Mon Feb 06 16:55:23 +0000 2023,2,,,False,False,15,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1622640109664206857/yDQtZzcI_normal.jpg,https://pbs.twimg.com/profile_images/1622640109664206857/yDQtZzcI_normal.jpg,https://pbs.twimg.com/profile_banners/1622639932102541320/1675703461,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],"[{'url': 'https://t.co/3b8ePQVjNQ', 'expanded_url': 'http://www.theirishfootballplayerslist.com', 'display_url': 'theirishfootballplayerslist.com', 'indices': [0, 23]}]",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Mar 03 22:19:10 +0000 2023,1631781286686732301,1631781286686732301,"Anselmo Garcia MacNulty - History of ex Real Betis, Irish youth &amp; current VFL Wolfsburg on loan at NAC Breda professional football player.

#anselmogarciamacnulty #nacbreda #Breda #RealBetis #VfLWolfsburg #republicofireland #COYBIG

Spotify link
https://t.co/DStvPgYwDj",False,"[0, 273]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,1622639932102541320,1622639932102541320,The Irish Football Players List,TheIFPList,"Dublin City, Ireland","History and up to date status of Irish Footballers. 

Email theirishfootballplayerslist@yahoo.com

Spotify https://t.co/hMhJdBVfrd",https://t.co/3b8ePQVjNQ,"[{'url': 'https://t.co/hMhJdBVfrd', 'expanded_url': 'https://open.spotify.com/show/64ZQ2aca3vy6QNvMzSBDoD', 'display_url': 'open.spotify.com/show/64ZQ2aca3…', 'indices': [107, 130]}]",False,8,10,0,Mon Feb 06 16:55:23 +0000 2023,2,,,False,False,15,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1622640109664206857/yDQtZzcI_normal.jpg,https://pbs.twimg.com/profile_images/1622640109664206857/yDQtZzcI_normal.jpg,https://pbs.twimg.com/profile_banners/1622639932102541320/1675703461,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],"[{'url': 'https://t.co/3b8ePQVjNQ', 'expanded_url': 'http://www.theirishfootballplayerslist.com', 'display_url': 'theirishfootballplayerslist.com', 'indices': [0, 23]}]",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Mar 03 21:46:49 +0000 2023,1631773145064513537,1631773145064513537,"ICYMI: Niko Kovac held his press conference today ahead of Sunday's match against @eintracht_us! 

See the thread below for quotes...

Or read more here ➡️ https://t.co/5JjyMsA4uD

#WOBSGE #VfLWolfsburg https://t.co/owonx3u9G7",False,"[0, 202]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,7,False,False,en,en,recent,2803299878,2803299878,VfL Wolfsburg EN/US 🇬🇧 🇺🇸,VfLWolfsburg_EN,"Wolfsburg, Germany","Official international Twitter account of VfL Wolfsburg.
Privacy policy: https://t.co/VWxWROPnlr",https://t.co/o650Zs6w54,"[{'url': 'https://t.co/VWxWROPnlr', 'expanded_url': 'http://bit.ly/2s3sJZs', 'display_url': 'bit.ly/2s3sJZs', 'indices': [73, 96]}]",False,74608,391,827,Thu Sep 11 08:21:41 +0000 2014,3894,,,True,True,22497,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1408185959666130946/G0kRR-70_normal.jpg,https://pbs.twimg.com/profile_images/1408185959666130946/G0kRR-70_normal.jpg,https://pbs.twimg.com/profile_banners/2803299878/1656162018,6AB023,000000,000000,000000,False,False,False,False,False,False,False,none,[],"[{'url': 'https://t.co/o650Zs6w54', 'expanded_url': 'https://www.vfl-wolfsburg.de/en', 'display_url': 'vfl-wolfsburg.de/en', 'indices': [0, 23]}]",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Mar 03 20:00:12 +0000 2023,1631746313762078725,1631746313762078725,@Iceman3533 @VfL_Wolfsburg They are mate! Spent the first period on their arse waving at the refs,False,"[27, 97]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.6317270246067814e+18,1631727024606781446,793819800.0,793819800,Iceman3533,,,,,False,0,1,False,False,en,en,recent,735079970989592577,735079970989592577,Kris 🦈🇬🇧🇪🇺🇩🇪🇺🇦,KrisJS74,Essex UK,"Kölner Haie, 1. FC Köln, West Ham",,[],False,271,664,0,Tue May 24 12:08:17 +0000 2016,26937,,,False,False,11785,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/918901547333029889/Ho6WcrqJ_normal.jpg,https://pbs.twimg.com/profile_images/918901547333029889/Ho6WcrqJ_normal.jpg,https://pbs.twimg.com/profile_banners/735079970989592577/1506075004,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Mar 03 19:16:49 +0000 2023,1631735398283051010,1631735398283051010,@HerthaBubis @VfL_Wolfsburg Stark Jungs 👍💙🤍,False,"[28, 43]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6317288682761994e+18,1631728868276199425,3880539143.0,3880539143,HerthaBubis,,,,,False,0,3,False,False,en,en,recent,823146380847972352,823146380847972352,Eddy Mützel,Muetzelchen,,,,[],False,7,167,0,Sun Jan 22 12:32:45 +0000 2017,870,,,False,False,33,,False,False,False,F5F8FA,,,False,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,True,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
