created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.withheld_in_countries,user.profile_banner_url,possibly_sensitive,user.entities.url.urls,quoted_status_id,quoted_status_id_str,quoted_status.created_at,quoted_status.id,quoted_status.id_str,quoted_status.full_text,quoted_status.truncated,quoted_status.display_text_range,quoted_status.metadata.iso_language_code,quoted_status.metadata.result_type,quoted_status.source,quoted_status.in_reply_to_status_id,quoted_status.in_reply_to_status_id_str,quoted_status.in_reply_to_user_id,quoted_status.in_reply_to_user_id_str,quoted_status.in_reply_to_screen_name,quoted_status.user.id,quoted_status.user.id_str,quoted_status.user.name,quoted_status.user.screen_name,quoted_status.user.location,quoted_status.user.description,quoted_status.user.url,quoted_status.user.entities.url.urls,quoted_status.user.entities.description.urls,quoted_status.user.protected,quoted_status.user.followers_count,quoted_status.user.friends_count,quoted_status.user.listed_count,quoted_status.user.created_at,quoted_status.user.favourites_count,quoted_status.user.utc_offset,quoted_status.user.time_zone,quoted_status.user.geo_enabled,quoted_status.user.verified,quoted_status.user.statuses_count,quoted_status.user.lang,quoted_status.user.contributors_enabled,quoted_status.user.is_translator,quoted_status.user.is_translation_enabled,quoted_status.user.profile_background_color,quoted_status.user.profile_background_image_url,quoted_status.user.profile_background_image_url_https,quoted_status.user.profile_background_tile,quoted_status.user.profile_image_url,quoted_status.user.profile_image_url_https,quoted_status.user.profile_banner_url,quoted_status.user.profile_link_color,quoted_status.user.profile_sidebar_border_color,quoted_status.user.profile_sidebar_fill_color,quoted_status.user.profile_text_color,quoted_status.user.profile_use_background_image,quoted_status.user.has_extended_profile,quoted_status.user.default_profile,quoted_status.user.default_profile_image,quoted_status.user.following,quoted_status.user.follow_request_sent,quoted_status.user.notifications,quoted_status.user.translator_type,quoted_status.user.withheld_in_countries,quoted_status.geo,quoted_status.coordinates,quoted_status.place,quoted_status.contributors,quoted_status.is_quote_status,quoted_status.retweet_count,quoted_status.favorite_count,quoted_status.favorited,quoted_status.retweeted,quoted_status.possibly_sensitive,quoted_status.lang
Tue Mar 07 11:06:37 +0000 2023,1633061584884092929,1633061584884092929,"Eintracht Frankfurt fans have been banned from travelling to Naples for the Champions League tie against Napoli, confirms the German club.

https://t.co/pu1fI79ebu",False,"[0, 163]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,8,24,False,False,en,en,recent,804841815014866945,804841815014866945,Get Italian Football News,_GIFN,,Get Italian Football News (GIFN) - Your Home of Italian Football.,https://t.co/U0er6Mm69F,[],False,65696,234,981,Sat Dec 03 00:16:56 +0000 2016,762,,,True,False,17151,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1623023647337156610/OQqe7kn0_normal.jpg,https://pbs.twimg.com/profile_images/1623023647337156610/OQqe7kn0_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],https://pbs.twimg.com/profile_banners/804841815014866945/1675793967,False,"[{'url': 'https://t.co/U0er6Mm69F', 'expanded_url': 'https://www.getfootballnewsitaly.com/', 'display_url': 'getfootballnewsitaly.com', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 11:00:03 +0000 2023,1633059933657894915,1633059933657894915,"New Leagues added to FIFA 23 on March 15:
- UEFA Women’s Champions League (UWCL), including new additions (Real Madrid, Juventus, VfL Wolfsburg and Eintracht Frankfurt) 
- National Women’s Soccer League (NWSL)
https://t.co/LGwRiXs3X3 https://t.co/dexfqIDI3O",False,"[0, 233]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,8,False,False,en,en,recent,1244353710,1244353710,FIFAUTeam,FIFAUTeam,Worldwide,Official Twitter Account of FIFA U Team Website.,https://t.co/MnOXCofkHN,[],False,117993,929,298,Tue Mar 05 18:39:04 +0000 2013,240,,,False,True,54954,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1530542337742495745/ZLmb9q36_normal.jpg,https://pbs.twimg.com/profile_images/1530542337742495745/ZLmb9q36_normal.jpg,0084B4,FFFFFF,DDEEF6,333333,True,False,False,False,False,False,False,none,[],https://pbs.twimg.com/profile_banners/1244353710/1673863264,False,"[{'url': 'https://t.co/MnOXCofkHN', 'expanded_url': 'https://fifauteam.com', 'display_url': 'fifauteam.com', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 10:42:35 +0000 2023,1633055538492715008,1633055538492715008,"New Overtime AMM position bought
Napoli - Eintracht Frankfurt
Amount: 8.034791856065981
Paid: 5.025 sUSD
Position: Napoli
Potential profit: 3 sUSD (60%)",False,"[0, 152]","<a href=""https://google.com"" rel=""nofollow"">overtime-thales</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,1547957461809737728,1547957461809737728,Thales Overtime AMM bot,overtime_amm,,Beep boop... I will be printing trades from @OvertimeMarkets AMM,https://t.co/zqKWW34LPc,[],False,176,2,3,Fri Jul 15 14:53:20 +0000 2022,1,,,False,False,106458,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1560557604643930117/dC1L2uNf_normal.jpg,https://pbs.twimg.com/profile_images/1560557604643930117/dC1L2uNf_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],https://pbs.twimg.com/profile_banners/1547957461809737728/1662587928,,"[{'url': 'https://t.co/zqKWW34LPc', 'expanded_url': 'https://overtimemarkets.xyz/#/markets', 'display_url': 'overtimemarkets.xyz/#/markets', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 10:42:22 +0000 2023,1633055482695897088,1633055482695897088,"Due to unlawful discrimination against Eintracht Frankfurt and its supporters by the Italian government, UEFA has decided to cancel the match between SSC Napoli and Eintracht scheduled for 15 March and award the Frankfurt team a 3-0 win. #SGESSC #SGENAP #SGENapoli",False,"[0, 264]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,1,3,False,False,en,en,recent,93617406,93617406,UliStein,UlEisenblaetter,"Mainz, Deutschland",#SGE seit Kindesbeinen | VierSöhneVater | #ZahlenDatenFakten bei #GlobalData seit 2011 | Der UliStein bloggt auch @maintracht,https://t.co/A1DEAoIZiv,[],False,173,399,4,Mon Nov 30 12:10:26 +0000 2009,2180,,,True,False,2177,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1613507657230422016/OsQrPwVq_normal.jpg,https://pbs.twimg.com/profile_images/1613507657230422016/OsQrPwVq_normal.jpg,0084B4,C0DEED,DDEEF6,333333,False,False,False,False,False,False,False,none,[],https://pbs.twimg.com/profile_banners/93617406/1659604702,,"[{'url': 'https://t.co/A1DEAoIZiv', 'expanded_url': 'http://dsandc.com', 'display_url': 'dsandc.com', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 10:33:40 +0000 2023,1633053292858146817,1633053292858146817,Eintracht Frankfurt are understood to have offered head coach Oliver Glasner a contract extension 👉 https://t.co/Ke5I7IZOCV. #SGE #Bundesliga,False,"[0, 141]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,1,False,False,en,en,recent,869209474938130433,869209474938130433,Bulinews.com – Bundesliga News,bulinewsdotcom,Global,Everything about the #Bundesliga and German football in English.,https://t.co/HRyysSQZQe,[],False,3513,788,114,Mon May 29 15:11:02 +0000 2017,1255,,,False,False,20561,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1060500631843233793/EsHt_enC_normal.jpg,https://pbs.twimg.com/profile_images/1060500631843233793/EsHt_enC_normal.jpg,C3232B,000000,000000,000000,False,False,False,False,False,False,False,none,[],,False,"[{'url': 'https://t.co/HRyysSQZQe', 'expanded_url': 'http://www.bulinews.com', 'display_url': 'bulinews.com', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 10:31:01 +0000 2023,1633052626223808514,1633052626223808514,"@fiago7 the freiburg fans were buying juve fans seats thinking they are smart, just like eintracht frankfurt did with barca last year, but juve detected it so they had to cancel them. 
its a request to please stay updated bro, youre anyways cool about giving info.",False,"[8, 264]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.633017755627651e+18,1633017755627651072,1.2695741964657295e+18,1269574196465729538,fiago7,,,,,False,0,21,False,False,en,en,recent,1326609605695139840,1326609605695139840,Dipanjan 🇮🇳🇦🇷,Gamer_Boiiz,,"FC Barcelona, Mohun Bagan AC and Lionel Messi fan.",https://t.co/ERc5IYNJJO,[],False,79,152,0,Wed Nov 11 19:36:06 +0000 2020,80381,,,False,False,1340,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1632061885867520004/ldkqvFWt_normal.jpg,https://pbs.twimg.com/profile_images/1632061885867520004/ldkqvFWt_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],https://pbs.twimg.com/profile_banners/1326609605695139840/1677949066,,"[{'url': 'https://t.co/ERc5IYNJJO', 'expanded_url': 'https://www.youtube.com/c/GamerBoiiz', 'display_url': 'youtube.com/c/GamerBoiiz', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 10:20:14 +0000 2023,1633049911498358785,1633049911498358785,"Wow...

No Eintracht Frankfurt fans will be allowed in the stadium vs. Napoli. They're also not allowed to enter the city of Naples.

[Carsten Schellhorn]",False,"[0, 154]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,15,1159,False,False,en,en,recent,263257931,263257931,Footy Accumulators,FootyAccums,Download Betting Hub:,"#1 FREE football betting community bringing you news, previews, recommended bets & bookmakers! 18+ https://t.co/dJRk4iy0Iz | Please gamble responsibly.",https://t.co/K63sB0o5ky,"[{'url': 'https://t.co/dJRk4iy0Iz', 'expanded_url': 'http://BeGambleAware.org', 'display_url': 'BeGambleAware.org', 'indices': [99, 122]}]",False,680393,965,1774,Wed Mar 09 18:11:42 +0000 2011,120735,,,False,True,977570,,False,False,False,FFFFFF,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1606206500258594821/WK7j43PI_normal.jpg,https://pbs.twimg.com/profile_images/1606206500258594821/WK7j43PI_normal.jpg,20B2D7,FFFFFF,DDEEF6,333333,False,False,False,False,False,False,False,regular,[],https://pbs.twimg.com/profile_banners/263257931/1671440933,,"[{'url': 'https://t.co/K63sB0o5ky', 'expanded_url': 'https://footyaccums.bet/BHApp', 'display_url': 'footyaccums.bet/BHApp', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 10:18:17 +0000 2023,1633049421096136704,1633049421096136704,"The exclusion of Frankfurt fans for the away game in Naples is due to safety concerns expressed by the Italian authorities following incidents of violence during the first leg, report @hessenschau. https://t.co/hFr7tyhhny",False,"[0, 221]","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",1.633046028294185e+18,1633046028294184961,2981020176.0,2981020176,BL_LatestNews,,,,,False,1,4,False,False,en,en,recent,2981020176,2981020176,Bundesliga Latest,BL_LatestNews,"Vienna, Austria",Bundesliga Latest are covering Breaking News on the German Bundesliga from domestic and international media. | formerly @BL_Latest,,[],False,10382,1020,221,Tue Jan 13 23:54:10 +0000 2015,6648,,,True,False,6589,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1211996297403731968/Lz3-SoSJ_normal.jpg,https://pbs.twimg.com/profile_images/1211996297403731968/Lz3-SoSJ_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],https://pbs.twimg.com/profile_banners/2981020176/1450724135,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 10:08:53 +0000 2023,1633047057450647552,1633047057450647552,"@Tottenham_Feed Yes, but he wouldn't be first choice. That would be Glasner of Eintracht Frankfurt.",False,"[16, 99]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.6330386596948541e+18,1633038659694854145,1.369040826567975e+18,1369040826567974913,Tottenham_Feed,,,,,False,0,1,False,False,en,en,recent,25264894,25264894,Robert Bendix,robertbendix,,,,[],False,38,218,0,Thu Mar 19 09:54:58 +0000 2009,3121,,,True,False,2948,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,True,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 10:04:48 +0000 2023,1633046028294184961,1633046028294184961,"According to a directive from the Italian Interior Ministry, no away fans will be allowed at the Champions League R16 second leg between Napoli and Frankfurt next week, Eintracht have confirmed. Frankfurt was informed of this yesterday night, but details are not yet known. https://t.co/tqfxcS38LD",False,"[0, 273]","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",,,,,,,,,,True,1,17,False,False,en,en,recent,2981020176,2981020176,Bundesliga Latest,BL_LatestNews,"Vienna, Austria",Bundesliga Latest are covering Breaking News on the German Bundesliga from domestic and international media. | formerly @BL_Latest,,[],False,10382,1020,221,Tue Jan 13 23:54:10 +0000 2015,6648,,,True,False,6589,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1211996297403731968/Lz3-SoSJ_normal.jpg,https://pbs.twimg.com/profile_images/1211996297403731968/Lz3-SoSJ_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],https://pbs.twimg.com/profile_banners/2981020176/1450724135,False,,1.633044343178113e+18,1633044343178113025,Tue Mar 07 09:58:06 +0000 2023,1.633044343178113e+18,1633044343178113025,"Die Eintracht wurde gestern am späten Abend von der UEFA darüber informiert, dass das italienische Innenministerium eine Verfügung gegen @sscnapoli erlassen wird, wonach dem Verein der Verkauf von Gästetickets für das Achtelfinalrückspiel untersagt ist.
https://t.co/d99c5boAuo",False,"[0, 277]",en,recent,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,120127817.0,120127817,Eintracht Frankfurt,Eintracht,"Frankfurt am Main, Deutschland",Offizieller Account von Eintracht Frankfurt | #SGE | 🇺🇸 @eintracht_us | 🇬🇧 @eintracht_eng | 🇯🇵 @eintracht_jp | 🦅 @EintrachtFrauen | Impr.: https://t.co/gevz20f1Sx,https://t.co/kAYhfq3JDc,"[{'url': 'https://t.co/kAYhfq3JDc', 'expanded_url': 'http://www.eintracht.de', 'display_url': 'eintracht.de', 'indices': [0, 23]}]","[{'url': 'https://t.co/gevz20f1Sx', 'expanded_url': 'http://sge.de/imp', 'display_url': 'sge.de/imp', 'indices': [139, 162]}]",False,598445.0,159.0,2064.0,Fri Mar 05 15:03:12 +0000 2010,8053.0,,,True,True,64284.0,,False,False,False,010101,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1505480476945010688/FkaczQBf_normal.jpg,https://pbs.twimg.com/profile_images/1505480476945010688/FkaczQBf_normal.jpg,https://pbs.twimg.com/profile_banners/120127817/1672602299,CC0000,FFFFFF,FFFFFF,333333,True,True,False,False,False,False,False,none,[],,,,,False,89.0,1230.0,False,False,False,de
Tue Mar 07 09:38:01 +0000 2023,1633039290342195203,1633039290342195203,Osimhen's form has helped Napoli open a 15-point gap at the top of Serie A and they will take a 2-0 lead into the home leg of their last-16 Champions League tie against Eintracht Frankfurt.,False,"[0, 189]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,1515142005046714378,1515142005046714378,Amber Dominguez,AmberDo09374855,,,,[],False,0,3,0,Sat Apr 16 01:36:35 +0000 2022,3,,,False,False,116,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1515142153504112644/bO8aYlcg_normal.jpg,https://pbs.twimg.com/profile_images/1515142153504112644/bO8aYlcg_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 09:09:15 +0000 2023,1633032049106857989,1633032049106857989,"The @NWSL &amp; @UWCL are both coming to #FIFA23 🎮🤩

Additionally, four new European teams have been added to the game:

🇪🇸 Real Madrid
🇩🇪 Wolfsburg
🇮🇹 Juventus
🇩🇪 Eintracht Frankfurt

Available to play on 15 March. https://t.co/Lr0CtztmW6",False,"[0, 215]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,0,1,False,False,en,en,recent,1568948861539950592,1568948861539950592,Sportsmedia ❁,Sp0rtsmedia,,Sports & Entertainment,,[],False,1069,5,8,Sun Sep 11 13:05:48 +0000 2022,5,,,False,False,2605,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1568949022127169537/mjP-MG8r_normal.png,https://pbs.twimg.com/profile_images/1568949022127169537/mjP-MG8r_normal.png,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],https://pbs.twimg.com/profile_banners/1568948861539950592/1671694835,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 06:39:16 +0000 2023,1632994304695083014,1632994304695083014,"TWITTER:
PLANESPOTTING ZRH AIRPORT 05.03.2023
SunExpress Eintracht Frankfurt Livery ~©️eisbaerin.2
🌎 ZRH AIRPORT 🇨🇭 @zurichairport
✈️@sunexpress  ⚒️@boeing 
📂Boeing 737-8AS  🕹️TC-SPC
~~~~~~~~~~~~~~~~~~~~~~~~
#sunexpress #b737 #tcspc
#eintrachtfrankfurt #speciallivery
#avgeek https://t.co/UKo6GPWCh9",False,"[0, 275]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0,11,False,False,en,en,recent,1350842966525542400,1350842966525542400,eisbaerin.2,JustinaAngstma1,,"Mag alles, was höher als 0815 ist 🥰😍😊",,[],False,40,269,0,Sun Jan 17 16:30:56 +0000 2021,7751,,,False,False,10,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1564339217991442432/fhKjjsCf_normal.jpg,https://pbs.twimg.com/profile_images/1564339217991442432/fhKjjsCf_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 04:33:30 +0000 2023,1632962656024838144,1632962656024838144,"@ChampionsLeague Club Brugge, Napoli and Eintracht Frankfurt have never reached the QF in the CL era. Both the 🇧🇪 and 🇩🇪 teams did so in the European Cup era, reaching finals. In fact, Frankfurt is only playing in their 2nd #UCL/EC. This is Napoli's 10th CL season, 4th round of 16 showing",False,"[17, 289]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.6329612716948726e+18,1632961271694872580,1.4917797443958948e+18,1491779744395894789,dpnina10,,,,,False,0,2,False,False,en,en,recent,1491779744395894789,1491779744395894789,David Parkes,dpnina10,,"Football enthusiast, following leagues all around the globe (more particularly Europe and North America). Supporter of Fiorentina, Anderlecht and Forge FC",,[],False,1278,2505,10,Thu Feb 10 14:23:27 +0000 2022,76376,,,False,False,5302,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1491779852336353283/049PDKGR_normal.png,https://pbs.twimg.com/profile_images/1491779852336353283/049PDKGR_normal.png,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 04:28:00 +0000 2023,1632961271694872580,1632961271694872580,"@ChampionsLeague Six teams failed to score in the first leg. Each of those six teams lost. How much will Chelsea, PSG, Porto, Club Brugge, Spurs and Eintracht Frankfurt regret not finding the net in the opening game? Four teams failed to score in the 1st leg a year ago, only one progressed",False,"[17, 290]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.6329605252974141e+18,1632960525297414144,1.4917797443958948e+18,1491779744395894789,dpnina10,,,,,False,0,2,False,False,en,en,recent,1491779744395894789,1491779744395894789,David Parkes,dpnina10,,"Football enthusiast, following leagues all around the globe (more particularly Europe and North America). Supporter of Fiorentina, Anderlecht and Forge FC",,[],False,1278,2505,10,Thu Feb 10 14:23:27 +0000 2022,76376,,,False,False,5302,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1491779852336353283/049PDKGR_normal.png,https://pbs.twimg.com/profile_images/1491779852336353283/049PDKGR_normal.png,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 03:32:28 +0000 2023,1632947294315204609,1632947294315204609,@ITSnouseuwu @judethedude0714 @DanielSmith1022 Eintracht Frankfurt is a good level for Booth’s next step. They consistently play offensively. And they’ll need to reload with Kamala likely to leave.,False,"[47, 197]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6329314427527373e+18,1632931442752737285,1.2221624682875372e+18,1222162468287537153,ITSnouseuwu,,,,,False,0,0,False,False,en,en,recent,1357097512226729986,1357097512226729986,Enmediares,Enmediares1,,"I made a million overnight in '87 Now I'm living in my Parking space, parking space",,[],False,12,446,0,Wed Feb 03 22:44:33 +0000 2021,4002,,,False,False,211,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1455418810861821952/frubg8nZ_normal.jpg,https://pbs.twimg.com/profile_images/1455418810861821952/frubg8nZ_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 23:24:17 +0000 2023,1632884837647278080,1632884837647278080,"@beforeyougolou • your nickname in my head: issy
• closeness rating [1-10]: 9.5
• do i like you: love you♥️
• you are my: bestieeee
• what i associate u with: palom, ho, lewis, ed, awcdikb, Eintracht Frankfurt, niall, niall, niall, did i mention niall?
• should you post this too: duh.!!",False,"[16, 287]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6328837949559603e+18,1632883794955960320,1.2058837583076188e+18,1205883758307618821,beforeyougolou,,,,,False,0,0,False,False,en,en,recent,1330778157595717633,1330778157595717633,laura ♡︎’s fia | heaven,hesxsatellite,she/her - 22 - zourriall,#LOUIS: I need you and you need me | fan account,,[],False,1661,1001,59,Mon Nov 23 07:40:34 +0000 2020,46054,,,True,False,49540,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1619002394473558016/UgX4RqdA_normal.jpg,https://pbs.twimg.com/profile_images/1619002394473558016/UgX4RqdA_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],https://pbs.twimg.com/profile_banners/1330778157595717633/1674835238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 23:18:55 +0000 2023,1632883487815417858,1632883487815417858,"🥈| Eintracht Frankfurt defender Evan Ndicka is one to watch out for this summer for Liverpool, with the 23-year-old available on a free transfer. 

[@JacobsBen for @GiveMeSport]

#LFC",False,"[0, 183]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,1466155662073909249,1466155662073909249,Rokani Media Football,RokaniMediaFB,"Kampala ,Uganda","All Your Latest Football News, CONTENT CREATOR
ADMIN : @ITSROKANIDAVID",https://t.co/3wsfAih3Lo,[],False,139,432,0,Wed Dec 01 21:23:03 +0000 2021,6666,,,False,False,11392,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1525021007769214977/yvaB1OAj_normal.jpg,https://pbs.twimg.com/profile_images/1525021007769214977/yvaB1OAj_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],https://pbs.twimg.com/profile_banners/1466155662073909249/1652866769,,"[{'url': 'https://t.co/3wsfAih3Lo', 'expanded_url': 'https://www.youtube.com/c/RokaniMediaFootball', 'display_url': 'youtube.com/c/RokaniMediaF…', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
