created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.withheld_in_countries,user.entities.url.urls,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates,place.tweet_id,possibly_sensitive,quoted_status_id,quoted_status_id_str,quoted_status.created_at,quoted_status.id,quoted_status.id_str,quoted_status.full_text,quoted_status.truncated,quoted_status.display_text_range,quoted_status.metadata.iso_language_code,quoted_status.metadata.result_type,quoted_status.source,quoted_status.in_reply_to_status_id,quoted_status.in_reply_to_status_id_str,quoted_status.in_reply_to_user_id,quoted_status.in_reply_to_user_id_str,quoted_status.in_reply_to_screen_name,quoted_status.user.id,quoted_status.user.id_str,quoted_status.user.name,quoted_status.user.screen_name,quoted_status.user.location,quoted_status.user.description,quoted_status.user.url,quoted_status.user.entities.url.urls,quoted_status.user.entities.description.urls,quoted_status.user.protected,quoted_status.user.followers_count,quoted_status.user.friends_count,quoted_status.user.listed_count,quoted_status.user.created_at,quoted_status.user.favourites_count,quoted_status.user.utc_offset,quoted_status.user.time_zone,quoted_status.user.geo_enabled,quoted_status.user.verified,quoted_status.user.statuses_count,quoted_status.user.lang,quoted_status.user.contributors_enabled,quoted_status.user.is_translator,quoted_status.user.is_translation_enabled,quoted_status.user.profile_background_color,quoted_status.user.profile_background_image_url,quoted_status.user.profile_background_image_url_https,quoted_status.user.profile_background_tile,quoted_status.user.profile_image_url,quoted_status.user.profile_image_url_https,quoted_status.user.profile_banner_url,quoted_status.user.profile_link_color,quoted_status.user.profile_sidebar_border_color,quoted_status.user.profile_sidebar_fill_color,quoted_status.user.profile_text_color,quoted_status.user.profile_use_background_image,quoted_status.user.has_extended_profile,quoted_status.user.default_profile,quoted_status.user.default_profile_image,quoted_status.user.following,quoted_status.user.follow_request_sent,quoted_status.user.notifications,quoted_status.user.translator_type,quoted_status.user.withheld_in_countries,quoted_status.geo,quoted_status.coordinates,quoted_status.place,quoted_status.contributors,quoted_status.is_quote_status,quoted_status.retweet_count,quoted_status.favorite_count,quoted_status.favorited,quoted_status.retweeted,quoted_status.lang,quoted_status.possibly_sensitive,quoted_status.place.id,quoted_status.place.url,quoted_status.place.place_type,quoted_status.place.name,quoted_status.place.full_name,quoted_status.place.country_code,quoted_status.place.country,quoted_status.place.contained_within,quoted_status.place.bounding_box.type,quoted_status.place.bounding_box.coordinates
Tue Mar 07 10:42:35 +0000 2023,1633055539272773633,1633055539272773633,"New Overtime AMM position bought
Manchester City - RB Leipzig
Amount: 6.835731727835203
Paid: 4.636 sUSD
Position: Manchester City
Potential profit: 2 sUSD (47%)",False,"[0, 161]","<a href=""https://google.com"" rel=""nofollow"">overtime-thales</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,1547957461809737728,1547957461809737728,Thales Overtime AMM bot,overtime_amm,,Beep boop... I will be printing trades from @OvertimeMarkets AMM,https://t.co/zqKWW34LPc,[],False,176,2,3,Fri Jul 15 14:53:20 +0000 2022,1,,,False,False,106458,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1560557604643930117/dC1L2uNf_normal.jpg,https://pbs.twimg.com/profile_images/1560557604643930117/dC1L2uNf_normal.jpg,https://pbs.twimg.com/profile_banners/1547957461809737728/1662587928,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],"[{'url': 'https://t.co/zqKWW34LPc', 'expanded_url': 'https://overtimemarkets.xyz/#/markets', 'display_url': 'overtimemarkets.xyz/#/markets', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 10:40:03 +0000 2023,1633054899264008193,1633054899264008193,#mufc watched on-loan RB Leipzig striker  Benjamin Sesko at the weekend. [@alex_crook],False,"[0, 86]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,1584207797071273990,1584207797071273990,United Timeline,utd_timeline,Old Trafford,The United Timeline's official Twitter handle | Reach out — infoutdtimeline@gmail.com,https://t.co/0OaoInj31w,[],False,2,23,0,Sun Oct 23 15:39:29 +0000 2022,8,,,False,False,91,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1584208873094844417/qt25MHtl_normal.jpg,https://pbs.twimg.com/profile_images/1584208873094844417/qt25MHtl_normal.jpg,https://pbs.twimg.com/profile_banners/1584207797071273990/1666962045,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],"[{'url': 'https://t.co/0OaoInj31w', 'expanded_url': 'http://theunitedtimeline.blogspot.com', 'display_url': 'theunitedtimeline.blogspot.com', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 10:40:02 +0000 2023,1633054897196220418,1633054897196220418,✅ #MUFC scouted the RB Leipzig-bound Benjamin Sesko at the weekend. @alex_crook 🔴,False,"[0, 81]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,48,814,False,False,en,en,recent,1599057055,1599057055,UtdPlug,UtdPlug,"Manchester, England","📲🔴 Covering Manchester United Updates, Transfer News, Stats, Pictures, Quotes, Match Coverage and Much More | @ManUtd | #MUFC",,[],False,536105,2077,1133,Tue Jul 16 18:47:01 +0000 2013,45939,,,True,False,45434,,False,False,False,131516,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,True,http://pbs.twimg.com/profile_images/1433016791559770117/E3jcG92i_normal.jpg,https://pbs.twimg.com/profile_images/1433016791559770117/E3jcG92i_normal.jpg,https://pbs.twimg.com/profile_banners/1599057055/1671053978,DD2E44,FFFFFF,DDEEF6,333333,True,False,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 10:32:13 +0000 2023,1633052930650808320,1633052930650808320,Manchester United are reportedly hopeful of hijacking RB Leipzig's deal to sign RB Salzburg striker Benjamin Sesko. https://t.co/hQK5YwBVQ3,False,"[0, 139]","<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,1349032294854496256,1349032294854496256,Sportskeeda Football,skworldfootball,,Sportskeeda - For the hardcore sports fan. Follow us for all the latest football updates!,https://t.co/gMcJpG4WoI,[],False,15005,154,64,Tue Jan 12 16:35:50 +0000 2021,456,,,True,True,35465,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1594974672952492032/RG8hw4Wh_normal.jpg,https://pbs.twimg.com/profile_images/1594974672952492032/RG8hw4Wh_normal.jpg,https://pbs.twimg.com/profile_banners/1349032294854496256/1668947135,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],"[{'url': 'https://t.co/gMcJpG4WoI', 'expanded_url': 'https://www.sportskeeda.com/football', 'display_url': 'sportskeeda.com/football', 'indices': [0, 23]}]",,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 10:21:00 +0000 2023,1633050105237368832,1633050105237368832,#mufc scouted the RB Leipzig-bound Benjamin Sesko at the weekend. [@alex_crook],False,"[0, 79]","<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",,,,,,,,,,False,50,877,False,False,en,en,recent,2613992689,2613992689,The United Stand,UnitedStandMUFC,United Kingdom,Manchester United Fan Channel (Unofficial) For The Global Fanbase | Enquiries Soccerboxtv@gmail.com | Latest News @NewsUnitedStand,https://t.co/9OhPQpYCeO,[],False,1867169,819,2422,Wed Jul 09 18:06:48 +0000 2014,64934,,,False,True,78328,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1569334847587467270/IgqAk1GK_normal.jpg,https://pbs.twimg.com/profile_images/1569334847587467270/IgqAk1GK_normal.jpg,https://pbs.twimg.com/profile_banners/2613992689/1677581242,DD2E44,000000,000000,000000,False,False,False,False,False,False,False,none,[],"[{'url': 'https://t.co/9OhPQpYCeO', 'expanded_url': 'https://www.youtube.com/@UnitedStand', 'display_url': 'youtube.com/@UnitedStand', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 10:18:59 +0000 2023,1633049599618285568,1633049599618285568,"🗣️ Max Eberl: ""Rouven Schröder was our first choice for the role of sporting director at RB Leipzig. We’re really pleased that we’ve been able to bring him to the club."" https://t.co/3NXzGL4Z8u",False,"[0, 169]","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",1.6330457208349286e+18,1633045720834928640,7.640437692095529e+17,764043769209552897,RBLeipzig_EN,,,,,False,0,24,False,False,en,en,recent,764043769209552897,764043769209552897,RB Leipzig English,RBLeipzig_EN,"Leipzig, Deutschland",🇬🇧🇺🇸 The official English channel of DFB-Pokal holders RB Leipzig 🏆 | 🇩🇪 German: @RBLeipzig | https://t.co/aR5B166c9A,https://t.co/fwAmGw8YWF,"[{'url': 'https://t.co/aR5B166c9A', 'expanded_url': 'http://bit.ly/RBL-Impressum', 'display_url': 'bit.ly/RBL-Impressum', 'indices': [94, 117]}]",False,222496,67,1076,Fri Aug 12 10:20:04 +0000 2016,1444,,,False,True,24213,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1278313442449993728/UxbwEEKD_normal.jpg,https://pbs.twimg.com/profile_images/1278313442449993728/UxbwEEKD_normal.jpg,https://pbs.twimg.com/profile_banners/764043769209552897/1678216623,072044,000000,000000,000000,False,False,False,False,False,False,False,none,[],"[{'url': 'https://t.co/fwAmGw8YWF', 'expanded_url': 'http://www.rbleipzig.com/en', 'display_url': 'rbleipzig.com/en', 'indices': [0, 23]}]",,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 10:17:18 +0000 2023,1633049172814311426,1633049172814311426,"Chelsea, Liverpool and Manchester City are targeting RB Leipzig's 21-year-old Croatia defender Josko Gvardiol this summer.",False,"[0, 122]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6330486699927593e+18,1633048669992759298,920503212.0,920503212,Prolific0901,,,,,False,0,0,False,False,en,en,recent,920503212,920503212,🕊️PROLIFIC™🕊️,Prolific0901,SAMBISA FOREST.,"THE FEARLESS ONE,

ARTISTE MANAGER,

PROPERTY MANAGER.

NEMO DAT QUOD NON HABET. 
#MUFC",https://t.co/fh2U9pHgD9,[],False,12135,11776,15,Fri Nov 02 06:57:37 +0000 2012,163,,,False,False,47116,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1584574791876485121/9tGk_e2f_normal.jpg,https://pbs.twimg.com/profile_images/1584574791876485121/9tGk_e2f_normal.jpg,https://pbs.twimg.com/profile_banners/920503212/1615297067,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],"[{'url': 'https://t.co/fh2U9pHgD9', 'expanded_url': 'https://opensea.io/0xdaA13603fbf4fa52B49777df41BB11C5d7E0E784', 'display_url': 'opensea.io/0xdaA13603fbf4…', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 10:09:39 +0000 2023,1633047251198066689,1633047251198066689,"United are keen to sign Kane but know persuading Daniel Levy to sell to a Premier League rival will be a challenge even if Spurs miss out on Champions League football.

United also scouted the RB Leipzig-bound Benjamin Sesko at the weekend.

via @talkSPORT",False,"[0, 256]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,1541829842651566083,1541829842651566083,The United Social™,TheUnitedSocial,,#ManchesterUnited at your fingertips ✊,https://t.co/zRWyi3QcUA,[],False,12,107,0,Tue Jun 28 17:05:17 +0000 2022,100,,,False,False,188,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1630141100592705536/pSqN8juy_normal.jpg,https://pbs.twimg.com/profile_images/1630141100592705536/pSqN8juy_normal.jpg,https://pbs.twimg.com/profile_banners/1541829842651566083/1677490815,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],"[{'url': 'https://t.co/zRWyi3QcUA', 'expanded_url': 'http://instagram.com/theutdsocial', 'display_url': 'instagram.com/theutdsocial', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 10:05:58 +0000 2023,1633046320683401216,1633046320683401216,@utdreport @alex_crook @talkSPORT He belongs to RB Leipzig. Unless we pay the release clause then the scouting is useless.,False,"[34, 122]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6330453535187558e+18,1633045353518755840,2430359540.0,2430359540,utdreport,,,,,False,1,5,False,False,en,en,recent,1291981275293720576,1291981275293720576,Little Pea,Utd_chi,21 Tittle,"A Manchester United fan.

Ella Toone

United womens

Chicharito",,[],False,3046,2717,4,Sat Aug 08 06:15:29 +0000 2020,35084,,,False,False,9228,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1626196351338926081/Gd7x8WdC_normal.jpg,https://pbs.twimg.com/profile_images/1626196351338926081/Gd7x8WdC_normal.jpg,https://pbs.twimg.com/profile_banners/1291981275293720576/1643354217,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 10:03:35 +0000 2023,1633045720834928640,1633045720834928640,"Rouven Schröder will become RB Leipzig’s new sporting director as of 1st April 2023.

The 47-year-old has signed a long-term contract and will report directly to Max Eberl, RBL's managing director for sport.",False,"[0, 207]","<a href=""https://twitter.com"" rel=""nofollow"">Twitter for Advertisers</a>",,,,,,,,,,False,7,114,False,False,en,en,recent,764043769209552897,764043769209552897,RB Leipzig English,RBLeipzig_EN,"Leipzig, Deutschland",🇬🇧🇺🇸 The official English channel of DFB-Pokal holders RB Leipzig 🏆 | 🇩🇪 German: @RBLeipzig | https://t.co/aR5B166c9A,https://t.co/fwAmGw8YWF,"[{'url': 'https://t.co/aR5B166c9A', 'expanded_url': 'http://bit.ly/RBL-Impressum', 'display_url': 'bit.ly/RBL-Impressum', 'indices': [94, 117]}]",False,222496,67,1076,Fri Aug 12 10:20:04 +0000 2016,1444,,,False,True,24213,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1278313442449993728/UxbwEEKD_normal.jpg,https://pbs.twimg.com/profile_images/1278313442449993728/UxbwEEKD_normal.jpg,https://pbs.twimg.com/profile_banners/764043769209552897/1678216623,072044,000000,000000,000000,False,False,False,False,False,False,False,none,[],"[{'url': 'https://t.co/fwAmGw8YWF', 'expanded_url': 'http://www.rbleipzig.com/en', 'display_url': 'rbleipzig.com/en', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 10:03:01 +0000 2023,1633045579017101312,1633045579017101312,@utdreport @alex_crook @talkSPORT Who already signed with RB Leipzig,False,"[34, 68]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6330453535187558e+18,1633045353518755840,2430359540.0,2430359540,utdreport,,,,,False,0,1,False,False,en,en,recent,2951226279,2951226279,Tumarie Palmer-A’Dam,TumariePAdam,London/Essex/NL,Football Coach || UEFA B || @btu23s || @FAWales Educated || 🏆🏆🥈2022 || 🇯🇲 🇱🇨 🇬🇧 ❤️🇳🇱 || @Manutd & @afcAjax Fan,,[],False,498,504,2,Tue Dec 30 15:01:03 +0000 2014,630,,,True,False,420,,False,False,False,000000,http://abs.twimg.com/images/themes/theme9/bg.gif,https://abs.twimg.com/images/themes/theme9/bg.gif,False,http://pbs.twimg.com/profile_images/1632659723999748102/QiVBkX0E_normal.jpg,https://pbs.twimg.com/profile_images/1632659723999748102/QiVBkX0E_normal.jpg,https://pbs.twimg.com/profile_banners/2951226279/1672160070,ABB8C2,000000,000000,000000,True,True,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 10:01:34 +0000 2023,1633045213370359810,1633045213370359810,"🏆 Man City - RB Leipzig [VIP Premium Tickets]
⏰ Available on 08/03/2023 11:00 CET
🏷️ 50 $CITY &amp; 300000 SSU
📉 Reverse auction: decreases by 250 SSU every 5'

#BeMoreThanAFan | @socios",False,"[0, 186]","<a href=""https://twitter.com/SociosRewards_"" rel=""nofollow"">SociosRewards</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,1499329031312920580,1499329031312920580,Socios Rewards 🏆,SociosRewards_,,"🏆 Unofficial account to keep you updated on Socios Rewards. Activate notifications so you never miss a reward!

#BeMoreThanAFan | @socios | Not active 24/7",https://t.co/hlwt68whrf,[],False,1563,28,10,Thu Mar 03 10:21:17 +0000 2022,2017,,,False,False,3015,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1607687694154350593/yHAU1yiZ_normal.png,https://pbs.twimg.com/profile_images/1607687694154350593/yHAU1yiZ_normal.png,https://pbs.twimg.com/profile_banners/1499329031312920580/1672318872,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],"[{'url': 'https://t.co/hlwt68whrf', 'expanded_url': 'http://www.socios.com', 'display_url': 'socios.com', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 10:00:29 +0000 2023,1633044941952761856,1633044941952761856,"Josko Gvardiol is likely to become the most expensive defender of all time when he leaves RB Leipzig. Chelsea, Liverpool and Manchester City are all interested, while Real Madrid have been linked with a move too. (Fabrizio Romano)

Benfica | Manchester United | Stamford Bridge https://t.co/n3qd6jCWfv",False,"[0, 277]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,1,7,False,False,en,en,recent,1530512831891775489,1530512831891775489,Olami_Black,black_puntz,"Victoria Island, Nigeria","🖤BLACK🖤
❤MANCHESTER UNITED❤
⚽",,[],False,176,127,0,Sat May 28 11:35:22 +0000 2022,3194,,,False,False,30706,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1627645684097622016/m3j_liDJ_normal.jpg,https://pbs.twimg.com/profile_images/1627645684097622016/m3j_liDJ_normal.jpg,https://pbs.twimg.com/profile_banners/1530512831891775489/1677442449,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 09:58:49 +0000 2023,1633044522589380610,1633044522589380610,"🚨Manchester City have already made 'first contacts' over RB Leipzig defender Josko Gvardiol. They want to sign him this summer!

#MCFC",False,"[0, 134]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,10,377,False,False,en,en,recent,369730421,369730421,Hrach Khachatryan,hrachoff,"Armenia, Yerevan",Journalist/Team Lead at @VBETnews | Expert at BR Sport | Sports Photojournalist | @imago_images | #ARM | Freelance Photographer | Sports Manager,https://t.co/jTW51LIsK7,[],False,11259,795,43,Wed Sep 07 21:07:39 +0000 2011,3379,,,True,True,7557,,False,False,False,FFF04D,http://abs.twimg.com/images/themes/theme19/bg.gif,https://abs.twimg.com/images/themes/theme19/bg.gif,True,http://pbs.twimg.com/profile_images/1258056215017320449/T9XpQc_9_normal.jpg,https://pbs.twimg.com/profile_images/1258056215017320449/T9XpQc_9_normal.jpg,https://pbs.twimg.com/profile_banners/369730421/1588779249,FF691F,FFFFFF,F6FFD1,333333,True,True,False,False,False,False,False,none,[],"[{'url': 'https://t.co/jTW51LIsK7', 'expanded_url': 'http://www.vbetnews.com', 'display_url': 'vbetnews.com', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 09:37:39 +0000 2023,1633039196884434946,1633039196884434946,"🚨 Chelsea, Liverpool and Manchester City are targeting RB Leipzig's 21-year-old Croatia defender Josko Gvardiol this summer. 

[Source: @FabrizioRomano] https://t.co/Skm5aHt2af",False,"[0, 152]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,2,49,False,False,en,en,recent,1002500058,1002500058,Transfer HQ,Transfer__HQ,,Your home for all the transfer news from the world of football. *unofficial account* Contact: socialmah@gmail.com,,[],False,171078,37,750,Mon Dec 10 21:02:35 +0000 2012,434,,,False,False,44621,,False,False,False,4EC276,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1268143934980661254/I3vvyua0_normal.jpg,https://pbs.twimg.com/profile_images/1268143934980661254/I3vvyua0_normal.jpg,https://pbs.twimg.com/profile_banners/1002500058/1591184051,E81C4F,FFFFFF,DDEEF6,333333,False,True,False,False,False,False,False,none,[],,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 09:34:04 +0000 2023,1633038296006705155,1633038296006705155,"Each morning I should be doing something.....ah yes work that's it. 

Then I read a question from @FootyTrivs and get totally distracted. 

I'm now sitting here not using Google an thinking about RB Leipzig. 

Give these guys a follow, they are new an just starting out 🍺🍺🍺🍺 https://t.co/WBHqIgvqlj",False,"[0, 274]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,True,1,3,False,False,en,en,recent,1343938319009374208,1343938319009374208,The Football Tavern,TavernFootball,,"Come into our Pub, pull up a stool, order a drink. Football chat, nostalgia, story swapping. The pub does not close.",,[],False,16456,1622,30,Tue Dec 29 15:14:09 +0000 2020,45733,,,False,False,14511,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1343941192187260928/JOF2C0Jj_normal.jpg,https://pbs.twimg.com/profile_images/1343941192187260928/JOF2C0Jj_normal.jpg,https://pbs.twimg.com/profile_banners/1343938319009374208/1613893712,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,False,1.6330098064526868e+18,1633009806452686849,Tue Mar 07 07:40:52 +0000 2023,1.6330098064526868e+18,1633009806452686849,We head to Germany for today’s question. There are only 3 British players to play for RB Leipzig. Who are they? https://t.co/gSbDhV76pz,False,"[0, 111]",en,recent,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,1.6268685226628956e+18,1626868522662895618,Footy Trivs,FootyTrivs,"Cardiff, Wales",A daily footy trivia account. One question a day. Answers at 5,,,[],False,176.0,31.0,0.0,Sat Feb 18 08:57:46 +0000 2023,58.0,,,False,False,82.0,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1633134946310037505/KyxfrUkn_normal.jpg,https://pbs.twimg.com/profile_images/1633134946310037505/KyxfrUkn_normal.jpg,https://pbs.twimg.com/profile_banners/1626868522662895618/1678216005,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,False,1.0,4.0,False,False,en,False,,,,,,,,,,
Tue Mar 07 09:30:55 +0000 2023,1633037503841050627,1633037503841050627,[🚨] #UCL opposition update: RB Leipzig’s Christopher Nkunku is out for at least two weeks with a thigh injury - he is expected to miss the #ManCity tie. https://t.co/Vbvc574yCD,False,"[0, 152]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,0,1,False,False,en,en,recent,1490071016063782912,1490071016063782912,The City Stands,CityStandsMCFC,"Manchester, England","Everything #ManCity: Transfers, News, Stats, Analysis, Quotes and Much More: https://t.co/ZWyrWHfbTK",,"[{'url': 'https://t.co/ZWyrWHfbTK', 'expanded_url': 'https://instagram.com/citydistrict_?igshid=ZDdkNTZiNTM=', 'display_url': 'instagram.com/citydistrict_?…', 'indices': [77, 100]}]",False,1502,102,1,Sat Feb 05 21:13:23 +0000 2022,3012,,,True,False,2067,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1630506877783080961/BjwdilRW_normal.jpg,https://pbs.twimg.com/profile_images/1630506877783080961/BjwdilRW_normal.jpg,https://pbs.twimg.com/profile_banners/1490071016063782912/1677578433,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
