created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,quoted_status_id,quoted_status_id_str,retweet_count,favorite_count,favorited,retweeted,possibly_sensitive,lang,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.withheld_in_countries,quoted_status.created_at,quoted_status.id,quoted_status.id_str,quoted_status.full_text,quoted_status.truncated,quoted_status.display_text_range,quoted_status.metadata.iso_language_code,quoted_status.metadata.result_type,quoted_status.source,quoted_status.in_reply_to_status_id,quoted_status.in_reply_to_status_id_str,quoted_status.in_reply_to_user_id,quoted_status.in_reply_to_user_id_str,quoted_status.in_reply_to_screen_name,quoted_status.user.id,quoted_status.user.id_str,quoted_status.user.name,quoted_status.user.screen_name,quoted_status.user.location,quoted_status.user.description,quoted_status.user.url,quoted_status.user.entities.description.urls,quoted_status.user.protected,quoted_status.user.followers_count,quoted_status.user.friends_count,quoted_status.user.listed_count,quoted_status.user.created_at,quoted_status.user.favourites_count,quoted_status.user.utc_offset,quoted_status.user.time_zone,quoted_status.user.geo_enabled,quoted_status.user.verified,quoted_status.user.statuses_count,quoted_status.user.lang,quoted_status.user.contributors_enabled,quoted_status.user.is_translator,quoted_status.user.is_translation_enabled,quoted_status.user.profile_background_color,quoted_status.user.profile_background_image_url,quoted_status.user.profile_background_image_url_https,quoted_status.user.profile_background_tile,quoted_status.user.profile_image_url,quoted_status.user.profile_image_url_https,quoted_status.user.profile_banner_url,quoted_status.user.profile_link_color,quoted_status.user.profile_sidebar_border_color,quoted_status.user.profile_sidebar_fill_color,quoted_status.user.profile_text_color,quoted_status.user.profile_use_background_image,quoted_status.user.has_extended_profile,quoted_status.user.default_profile,quoted_status.user.default_profile_image,quoted_status.user.following,quoted_status.user.follow_request_sent,quoted_status.user.notifications,quoted_status.user.translator_type,quoted_status.user.withheld_in_countries,quoted_status.geo,quoted_status.coordinates,quoted_status.place,quoted_status.contributors,quoted_status.is_quote_status,quoted_status.retweet_count,quoted_status.favorite_count,quoted_status.favorited,quoted_status.retweeted,quoted_status.possibly_sensitive,quoted_status.lang,user.entities.url.urls,quoted_status.user.entities.url.urls
Tue Mar 07 11:35:28 +0000 2023,1633068847057051649,1633068847057051649,"The timings for matchday 30 have now also been confirmed 👇

📆 29th April 
🕞 15:30 CEST
🆚 TSG Hoffenheim 
#️⃣ #RBLTSG https://t.co/RCXL5NLf0F",False,"[0, 116]","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",,,,,,,,,,True,1.631583277181018e+18,1631583277181018113,2,30,False,False,False,en,en,recent,764043769209552897,764043769209552897,RB Leipzig English,RBLeipzig_EN,"Leipzig, Deutschland",🇬🇧🇺🇸 The official English channel of DFB-Pokal holders RB Leipzig 🏆 | 🇩🇪 German: @RBLeipzig | https://t.co/aR5B166c9A,https://t.co/fwAmGw8YWF,"[{'url': 'https://t.co/aR5B166c9A', 'expanded_url': 'http://bit.ly/RBL-Impressum', 'display_url': 'bit.ly/RBL-Impressum', 'indices': [94, 117]}]",False,222496,67,1076,Fri Aug 12 10:20:04 +0000 2016,1444,,,False,True,24213,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1278313442449993728/UxbwEEKD_normal.jpg,https://pbs.twimg.com/profile_images/1278313442449993728/UxbwEEKD_normal.jpg,https://pbs.twimg.com/profile_banners/764043769209552897/1678216623,072044,000000,000000,000000,False,False,False,False,False,False,False,none,[],Fri Mar 03 09:12:21 +0000 2023,1.631583277181018e+18,1631583277181018113,More Bundesliga dates for the diary in April! 📝 https://t.co/81mQbOcg50,False,"[0, 47]",en,recent,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",,,,,,7.640437692095529e+17,764043769209552897,RB Leipzig English,RBLeipzig_EN,"Leipzig, Deutschland",🇬🇧🇺🇸 The official English channel of DFB-Pokal holders RB Leipzig 🏆 | 🇩🇪 German: @RBLeipzig | https://t.co/aR5B166c9A,https://t.co/fwAmGw8YWF,"[{'url': 'https://t.co/aR5B166c9A', 'expanded_url': 'http://bit.ly/RBL-Impressum', 'display_url': 'bit.ly/RBL-Impressum', 'indices': [94, 117]}]",False,222496.0,67.0,1076.0,Fri Aug 12 10:20:04 +0000 2016,1444.0,,,False,True,24213.0,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1278313442449993728/UxbwEEKD_normal.jpg,https://pbs.twimg.com/profile_images/1278313442449993728/UxbwEEKD_normal.jpg,https://pbs.twimg.com/profile_banners/764043769209552897/1678216623,072044,000000,000000,000000,False,False,False,False,False,False,False,none,[],,,,,False,2.0,73.0,False,False,False,en,"[{'url': 'https://t.co/fwAmGw8YWF', 'expanded_url': 'http://www.rbleipzig.com/en', 'display_url': 'rbleipzig.com/en', 'indices': [0, 23]}]","[{'url': 'https://t.co/fwAmGw8YWF', 'expanded_url': 'http://www.rbleipzig.com/en', 'display_url': 'rbleipzig.com/en', 'indices': [0, 23]}]"
Tue Mar 07 10:20:47 +0000 2023,1633050052359860226,1633050052359860226,@hoffenheim_fr Courage🫡,False,"[15, 23]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6330440516697948e+18,1633044051669794817,9.830323718754058e+17,983032371875405826,hoffenheim_fr,,,,,False,,,0,0,False,False,,en,en,recent,1066752704645615617,1066752704645615617,G. München,GoeyvaertsJrme1,"Liège, Belgique","Bavarois un jour, bavarois toujours.

Rétablis la vérité sur les fraudes et punis les vils manants

#SLYWIN",,[],False,101,689,0,Sun Nov 25 17:57:18 +0000 2018,58041,,,False,False,4866,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1625220557913333762/9GjFo_Ry_normal.jpg,https://pbs.twimg.com/profile_images/1625220557913333762/9GjFo_Ry_normal.jpg,https://pbs.twimg.com/profile_banners/1066752704645615617/1659172921,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 09:47:29 +0000 2023,1633041670324502535,1633041670324502535,"VfL Wolfsburg's Sporting Director Ralf Kellermann following the defeat to Hoffenheim: ""The positive thing is that we still have everything in our own hands and that's a good feeling. And now it's important that it stays that way until the game in Munich.""",False,"[0, 255]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6330416666335068e+18,1633041666633506816,1.541801984785027e+18,1541801984785027073,miasanfrauen,,,,,False,,,0,2,False,False,,en,en,recent,1541801984785027073,1541801984785027073,Bayern Frauen,miasanfrauen,,,,[],False,104,45,2,Tue Jun 28 15:13:55 +0000 2022,6,,,False,False,1850,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1544743093731135488/l0Tne47S_normal.jpg,https://pbs.twimg.com/profile_images/1544743093731135488/l0Tne47S_normal.jpg,https://pbs.twimg.com/profile_banners/1541801984785027073/1657130428,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 08:46:03 +0000 2023,1633026210098737152,1633026210098737152,"17/18 PL: Nelson starts just two premier league games in a write off season. Doesn't make any impact 

Summer of 2018: it's Nelson's second season as a first teamer and he is  immediately loaned out by Unai Emery. Nelson does fuck all in a poor Hoffenheim team. They finish 9th https://t.co/xdIV7b4Z28",False,"[0, 277]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.6330262052669768e+18,1633026205266976768,1.2667369654472253e+18,1266736965447225350,Mikeafc2222,,,,,False,,,0,0,False,False,False,en,en,recent,1266736965447225350,1266736965447225350,Michael,Mikeafc2222,London ,,,[],False,486,234,7,Sat May 30 14:24:00 +0000 2020,31483,,,True,False,19242,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1295895696252588033/gvIs7Kjb_normal.jpg,https://pbs.twimg.com/profile_images/1295895696252588033/gvIs7Kjb_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 08:01:46 +0000 2023,1633015066164428801,1633015066164428801,"@fiago7 This is why the bundesliga is so good. So close at the bottom and a team that regularly performs well in other seasons can go down. We saw it with Schalke, now we might see it with hoffenheim too",False,"[8, 203]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6324675157994906e+18,1632467515799490561,1.2695741964657295e+18,1269574196465729538,fiago7,,,,,False,,,0,0,False,False,,en,en,recent,1562038991469281280,1562038991469281280,Owen Howell,Omyster01,,,,[],False,0,109,0,Tue Aug 23 11:28:38 +0000 2022,85,,,False,False,82,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1562039104031842304/7hWkDvxj_normal.png,https://pbs.twimg.com/profile_images/1562039104031842304/7hWkDvxj_normal.png,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 07:10:50 +0000 2023,1633002250665857026,1633002250665857026,"@Jesanchez3 I dont care who signed him but im happy he signed for us. Watched him closely from Hoffenheim days and mesmerised by his style of play. Glad we signed him ahead of United. Dodged Memphis Depay in the process.  Best attacking player from Brazil in ages,in modern football.",False,"[12, 283]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6329997589932687e+18,1632999758993268736,1563906036.0,1563906036,Jesanchez3,,,,,False,,,0,1,False,False,,en,en,recent,1426109815693090823,1426109815693090823,Zyril,ZyrilZukefli,Malaysia,LFC. Malaysian.,,[],False,60,176,0,Fri Aug 13 09:14:33 +0000 2021,2625,,,False,False,9659,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1625828618302803969/Jdh0aUmM_normal.jpg,https://pbs.twimg.com/profile_images/1625828618302803969/Jdh0aUmM_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 05:59:30 +0000 2023,1632984298012696577,1632984298012696577,@wengerswetdream Technically as a 10. That's the position he played for Hoffenheim. He only became primarily a striker when he signed for Liverpool.,False,"[17, 148]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.6328752417256325e+18,1632875241725632515,1.54622821204856e+18,1546228212048560129,wengerswetdream,,,,,False,,,0,0,False,False,,en,en,recent,1289855815269208064,1289855815269208064,Ivan 🇺🇦 🇬🇧,Saka_is_GOAT,,"fan of @Arsenal football club, left wing socialist, has some slightly controversial opinions on football and politics. #RishiOut #BravermanOut #resign. He/Him",,[],False,449,882,1,Sun Aug 02 09:29:47 +0000 2020,33652,,,False,False,23514,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1604537315375960065/NVESxrah_normal.jpg,https://pbs.twimg.com/profile_images/1604537315375960065/NVESxrah_normal.jpg,https://pbs.twimg.com/profile_banners/1289855815269208064/1673810498,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 04:38:26 +0000 2023,1632963896725188609,1632963896725188609,"Israeli soccer been popping off.

Manor Solomon: 5 goals in last 5 games

Oscar Gloukh: signed with Salzburg and being linked with summer moves to Tottenham and Barcelona

Munas Dabbur: has 5 goals in the Bundesliga with Hoffenheim

Liel Abada: has 10 league goals with Celtic",False,"[0, 276]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,,,0,2,False,False,,en,en,recent,468035453,468035453,Scooter,tua1marino13,,it’s not hard to be nice to people,,[],False,21,99,0,Thu Jan 19 03:22:47 +0000 2012,1859,,,True,False,2906,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1145847525968089090/eiYBB39r_normal.jpg,https://pbs.twimg.com/profile_images/1145847525968089090/eiYBB39r_normal.jpg,https://pbs.twimg.com/profile_banners/468035453/1603896703,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 03:08:46 +0000 2023,1632941331474522113,1632941331474522113,"@ltarsenal Naah, Nelson was already good when he went to Feyenoord and Hoffenheim. Saliba was supposed to go on loan in the Prem but his management chose Sampaoli and Marseille (he was also world class when he went on loan).",False,"[11, 224]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.632762397634052e+18,1632762397634052100,8.507472149094236e+17,850747214909423616,ltarsenal,,,,,False,,,0,2,False,False,,en,en,recent,1142562037085745152,1142562037085745152,Tawanda,EngineerTawanda,Zimbabwe,"Telecoms Engineer, Talent Scout, Sportsman 🇿🇼 

 fan of Falcon Gold, Arsenal and FC Barcelona⚽. |RTs and Likes not always endorsements|",,[],False,264,88,2,Sat Jun 22 22:36:32 +0000 2019,33625,,,False,False,6920,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1502414919379173376/lfjOLFwZ_normal.jpg,https://pbs.twimg.com/profile_images/1502414919379173376/lfjOLFwZ_normal.jpg,https://pbs.twimg.com/profile_banners/1142562037085745152/1589906866,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 23:14:04 +0000 2023,1632882268279648257,1632882268279648257,@AnfieldWatch Back to Hoffenheim or back to his native club Figueirense.,False,"[14, 72]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.6328363102295695e+18,1632836310229569540,2525206496.0,2525206496,AnfieldWatch,,,,,False,,,0,1,False,False,,en,en,recent,53687385,53687385,DP 🎮 FFVIII (PC),DarkPhoenix_6_9,"Manchester, UK","Twitch Streamer with a particular interest in JRPGs. Favourite series is #FinalFantasy, #Persona and #Trails.",https://t.co/TUmF2tNiad,[],False,438,965,9,Sat Jul 04 15:09:11 +0000 2009,7863,,,True,False,3691,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1609995127065288705/-0DCnBhV_normal.jpg,https://pbs.twimg.com/profile_images/1609995127065288705/-0DCnBhV_normal.jpg,https://pbs.twimg.com/profile_banners/53687385/1620481352,E81C4F,000000,000000,000000,False,True,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/TUmF2tNiad', 'expanded_url': 'https://www.twitch.tv/darkphoenix_69', 'display_url': 'twitch.tv/darkphoenix_69', 'indices': [0, 23]}]",
Mon Mar 06 22:57:59 +0000 2023,1632878221174755329,1632878221174755329,"At that time, however, the Hoeneß problem was called #DietmarHopp

Hoeneß: ""He (Nagelsmann) said: 'There is only one small problem: I still have a year's contract in Hoffenheim, so you should talk to your friend Hopp.'""",False,"[0, 219]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.632878217756328e+18,1632878217756327936,1.398270298408067e+18,1398270298408067073,FCBayernGER,,,,,False,,,0,18,False,False,,en,en,recent,1398270298408067073,1398270298408067073,FC Bayern English & Germany National team,FCBayernGER,,,,[],False,2138,2299,18,Fri May 28 13:30:09 +0000 2021,112365,,,False,False,64780,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1597711083862646785/iyCHo_cv_normal.jpg,https://pbs.twimg.com/profile_images/1597711083862646785/iyCHo_cv_normal.jpg,https://pbs.twimg.com/profile_banners/1398270298408067073/1669122145,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 21:56:21 +0000 2023,1632862707455082497,1632862707455082497,Why does every team #Hoffenheim plays have a home advantage? Just not Hoffenheim. It's not because of the fans...,False,"[0, 113]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,,,0,0,False,False,,en,en,recent,359473258,359473258,Heidelberg Fan,1899HoffenheimE,,Comments and opinions about TSG 1899 Hoffenheim in English und ab und zu kommt auch Deutsch vor,,[],False,416,437,27,Sun Aug 21 17:07:10 +0000 2011,8571,,,False,False,19392,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1347960790570176512/7oP3_tNj_normal.jpg,https://pbs.twimg.com/profile_images/1347960790570176512/7oP3_tNj_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 21:53:02 +0000 2023,1632861872939491330,1632861872939491330,"If #Hoffenheim loses to Hertha, they are definitely going down. 
And even if they win, that alone won't save them. 
But it would be a helluva start.",False,"[0, 148]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,,,0,0,False,False,,en,en,recent,359473258,359473258,Heidelberg Fan,1899HoffenheimE,,Comments and opinions about TSG 1899 Hoffenheim in English und ab und zu kommt auch Deutsch vor,,[],False,416,437,27,Sun Aug 21 17:07:10 +0000 2011,8571,,,False,False,19392,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1347960790570176512/7oP3_tNj_normal.jpg,https://pbs.twimg.com/profile_images/1347960790570176512/7oP3_tNj_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 21:48:10 +0000 2023,1632860647397400577,1632860647397400577,"Whatever you think of Matarazzo, Kocak has never even coached in the Bundesliga, let alone ""im Abstiegskampf""! He was let go from *Sandhausen* which cannot exactly afford to have the highest standards and has never reached single digit standing. With all due respect.. #Hoffenheim",False,"[0, 280]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,,,0,1,False,False,,en,en,recent,359473258,359473258,Heidelberg Fan,1899HoffenheimE,,Comments and opinions about TSG 1899 Hoffenheim in English und ab und zu kommt auch Deutsch vor,,[],False,416,437,27,Sun Aug 21 17:07:10 +0000 2011,8571,,,False,False,19392,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1347960790570176512/7oP3_tNj_normal.jpg,https://pbs.twimg.com/profile_images/1347960790570176512/7oP3_tNj_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 21:48:07 +0000 2023,1632860638157365251,1632860638157365251,"@Rob4815 @chorleywhite Here’s what they say 

https://t.co/W1CG2qAleR 

https://t.co/QJEiMhiI5s",False,"[23, 95]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6328280535114588e+18,1632828053511458820,1.248237090191614e+18,1248237090191613952,Rob4815,,,,,False,,,0,0,False,False,False,en,en,recent,4074823395,4074823395,Ed 🤍💛💙,cheeno64,,"Opinions are like arseholes, everyone has one. LUFC, Dorset",,[],False,178,390,26,Fri Oct 30 11:41:33 +0000 2015,31005,,,True,False,11095,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1617508311749857280/o9z6KSsD_normal.jpg,https://pbs.twimg.com/profile_images/1617508311749857280/o9z6KSsD_normal.jpg,https://pbs.twimg.com/profile_banners/4074823395/1558943660,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 21:27:25 +0000 2023,1632855428211122182,1632855428211122182,@CaptBavaria9 @Plettigoal @borussia @BVB @Sky_Marlon89 @SkySportDE @picturealliance Not needed + Hoffenheim prolly went all in salary wise,False,"[84, 138]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6328331109905695e+18,1632833110990569472,1.4704524780681052e+18,1470452478068105235,CaptBavaria9,,,,,False,,,0,2,False,False,,en,en,recent,1248574840782626816,1248574840782626816,jan 🤠,jan_dr02,,@borussia 💚|| average Koné enjoyer,,[],False,313,353,0,Fri Apr 10 11:33:43 +0000 2020,118923,,,True,False,12839,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1623309560566935555/Zx_ZBmuW_normal.jpg,https://pbs.twimg.com/profile_images/1623309560566935555/Zx_ZBmuW_normal.jpg,https://pbs.twimg.com/profile_banners/1248574840782626816/1668095039,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 20:17:38 +0000 2023,1632837866349899776,1632837866349899776,that brace vs hoffenheim was CLUTCH love that man,False,"[0, 49]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.6328378639758213e+18,1632837863975821312,1.1744086698045972e+18,1174408669804597249,tmlfcc,,,,,False,,,0,0,False,False,,en,en,recent,1174408669804597249,1174408669804597249,tm🇿🇼,tmlfcc,,@LFC : @Celtics #BleedGreen 🇿🇼 X 🏴󠁧󠁢󠁥󠁮󠁧󠁿,,[],False,812,1177,2,Wed Sep 18 19:44:11 +0000 2019,31740,,,True,False,32338,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1621938543110094848/OsR8cgg0_normal.jpg,https://pbs.twimg.com/profile_images/1621938543110094848/OsR8cgg0_normal.jpg,https://pbs.twimg.com/profile_banners/1174408669804597249/1675535615,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 20:16:38 +0000 2023,1632837614960013316,1632837614960013316,@BvbFraud I would love it kick Hoffenheim for good,False,"[10, 50]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6328307592485683e+18,1632830759248568320,1.5118777211268014e+18,1511877721126801412,BvbFraud,,,,,False,,,0,1,False,False,,en,en,recent,938634317294653440,938634317294653440,Berkguy,MrBerkGuy,Why u wanna know where i live?,"🇵🇸 17 animanga, football and movies, #ThankyouMiura ❤️🤍Mia San Mia🤍❤️ CR: Usogui, TG:re",,[],False,522,852,2,Thu Dec 07 05:00:35 +0000 2017,66430,,,True,False,29810,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1628541327456538624/bgHtkrr0_normal.jpg,https://pbs.twimg.com/profile_images/1628541327456538624/bgHtkrr0_normal.jpg,https://pbs.twimg.com/profile_banners/938634317294653440/1677109447,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 20:05:39 +0000 2023,1632834850947317761,1632834850947317761,"VFL Hoffenheim looking to trial all positions in a 4231 and 352, 

looking to play possession based football so ideally want players who don't take 3 mins to press A

rts appreciated",False,"[0, 182]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,,,5,4,False,False,,en,en,recent,3022194351,3022194351,Woody,Woody55x,,Creator Of Woodinho Skill School,,[],False,644,794,2,Fri Feb 06 21:31:39 +0000 2015,7088,,,True,False,12159,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1448047651526778883/iQjet7l2_normal.jpg,https://pbs.twimg.com/profile_images/1448047651526778883/iQjet7l2_normal.jpg,https://pbs.twimg.com/profile_banners/3022194351/1612471237,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
