created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.withheld_in_countries,possibly_sensitive,user.entities.url.urls,quoted_status_id,quoted_status_id_str,quoted_status.created_at,quoted_status.id,quoted_status.id_str,quoted_status.full_text,quoted_status.truncated,quoted_status.display_text_range,quoted_status.metadata.iso_language_code,quoted_status.metadata.result_type,quoted_status.source,quoted_status.in_reply_to_status_id,quoted_status.in_reply_to_status_id_str,quoted_status.in_reply_to_user_id,quoted_status.in_reply_to_user_id_str,quoted_status.in_reply_to_screen_name,quoted_status.user.id,quoted_status.user.id_str,quoted_status.user.name,quoted_status.user.screen_name,quoted_status.user.location,quoted_status.user.description,quoted_status.user.url,quoted_status.user.entities.description.urls,quoted_status.user.protected,quoted_status.user.followers_count,quoted_status.user.friends_count,quoted_status.user.listed_count,quoted_status.user.created_at,quoted_status.user.favourites_count,quoted_status.user.utc_offset,quoted_status.user.time_zone,quoted_status.user.geo_enabled,quoted_status.user.verified,quoted_status.user.statuses_count,quoted_status.user.lang,quoted_status.user.contributors_enabled,quoted_status.user.is_translator,quoted_status.user.is_translation_enabled,quoted_status.user.profile_background_color,quoted_status.user.profile_background_image_url,quoted_status.user.profile_background_image_url_https,quoted_status.user.profile_background_tile,quoted_status.user.profile_image_url,quoted_status.user.profile_image_url_https,quoted_status.user.profile_banner_url,quoted_status.user.profile_link_color,quoted_status.user.profile_sidebar_border_color,quoted_status.user.profile_sidebar_fill_color,quoted_status.user.profile_text_color,quoted_status.user.profile_use_background_image,quoted_status.user.has_extended_profile,quoted_status.user.default_profile,quoted_status.user.default_profile_image,quoted_status.user.following,quoted_status.user.follow_request_sent,quoted_status.user.notifications,quoted_status.user.translator_type,quoted_status.user.withheld_in_countries,quoted_status.geo,quoted_status.coordinates,quoted_status.place,quoted_status.contributors,quoted_status.is_quote_status,quoted_status.retweet_count,quoted_status.favorite_count,quoted_status.favorited,quoted_status.retweeted,quoted_status.possibly_sensitive,quoted_status.lang,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates,place.tweet_id
Tue Mar 07 21:31:13 +0000 2023,1633218771056820227,1633218771056820227,@Cadiz_CFIN Sign all Chelsea players😂,False,"[12, 37]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.633217287921574e+18,1633217287921573893,1.2304313807078687e+18,1230431380707868672,Cadiz_CFIN,,,,,False,0,2,False,False,en,en,recent,770739177142886400,770739177142886400,Raymond ᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠ,Teacher__Ot,Ghana,"Chances favours the prepared|Interested in techs|| IT lover💯|| @realmadrid|| I 🤏💯💯
Miracle in cell no 7💔🫂",,[],False,2299,2309,0,Tue Aug 30 21:45:14 +0000 2016,20386,,,False,False,12821,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1582501707010957314/ohXr063W_normal.jpg,https://pbs.twimg.com/profile_images/1582501707010957314/ohXr063W_normal.jpg,https://pbs.twimg.com/profile_banners/770739177142886400/1653162059,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 21:28:21 +0000 2023,1633218050999701504,1633218050999701504,@Cadiz_CFIN Can u afford? https://t.co/9G2R3JOX5T,False,"[12, 25]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.633217287921574e+18,1633217287921573893,1.2304313807078687e+18,1230431380707868672,Cadiz_CFIN,,,,,False,0,4,False,False,en,en,recent,1455222068291776513,1455222068291776513,Am Wale_29,amwale29,Mzuzu,"•|• Bs Value chain in Agriculture •|• Graphic designer •|• CFC,",,[],False,580,748,2,Mon Nov 01 17:16:08 +0000 2021,4937,,,True,False,2313,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1605171256076255235/A2RrDZ04_normal.jpg,https://pbs.twimg.com/profile_images/1605171256076255235/A2RrDZ04_normal.jpg,https://pbs.twimg.com/profile_banners/1455222068291776513/1658937078,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 21:28:01 +0000 2023,1633217965645520896,1633217965645520896,"@OseiAkoto_Kanu @Cadiz_CFIN big man, Saturday ago crush u for Dun's park?",False,"[28, 73]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.6332175613859922e+18,1633217561385992193,194310051.0,194310051,OseiAkoto_Kanu,,,,,False,0,0,False,False,en,en,recent,1445752876437946385,1445752876437946385,Efoba Edem,NoRule_1,"Kumasi, Ghana",didn't come this far only to come this far...,,[],False,25,150,0,Wed Oct 06 14:09:01 +0000 2021,4949,,,False,False,172,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1543836791031169024/A8Ixsxt0_normal.jpg,https://pbs.twimg.com/profile_images/1543836791031169024/A8Ixsxt0_normal.jpg,https://pbs.twimg.com/profile_banners/1445752876437946385/1656914350,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 21:26:44 +0000 2023,1633217645083254786,1633217645083254786,@Cadiz_CFIN Havertz,False,"[12, 19]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.633217287921574e+18,1633217287921573893,1.2304313807078687e+18,1230431380707868672,Cadiz_CFIN,,,,,False,0,2,False,False,en,en,recent,931232784332607488,931232784332607488,Abdallah Yahaya😇🇬🇭,AbdallahYahay19,Ghana,Manchester United 👹🇾🇪 PROUD MUSLIM 📿🕋🤍 Bruno Fernandes 🤴❤️,,[],False,867,1070,0,Thu Nov 16 18:49:32 +0000 2017,169402,,,False,False,2603,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1630647595344207875/0Ao_6dnb_normal.jpg,https://pbs.twimg.com/profile_images/1630647595344207875/0Ao_6dnb_normal.jpg,https://pbs.twimg.com/profile_banners/931232784332607488/1673335089,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 21:26:31 +0000 2023,1633217588988608513,1633217588988608513,@Cadiz_CFIN Havertz,False,"[12, 19]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.633217287921574e+18,1633217287921573893,1.2304313807078687e+18,1230431380707868672,Cadiz_CFIN,,,,,False,0,2,False,False,en,en,recent,1571803880895160320,1571803880895160320,James Tiger🐅,jamestigerrr,"Tema, Ghana","I followed you because judging from your tweets you seem very intelligent. And not because I want you to follow back,",,[],False,276,825,1,Mon Sep 19 10:10:37 +0000 2022,28545,,,False,False,27872,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1617374058257022977/AEnSxhhd_normal.jpg,https://pbs.twimg.com/profile_images/1617374058257022977/AEnSxhhd_normal.jpg,https://pbs.twimg.com/profile_banners/1571803880895160320/1666036592,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 21:26:30 +0000 2023,1633217584802963457,1633217584802963457,@Cadiz_CFIN Messi ! He’s bound for bigger things.,False,"[12, 49]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.633217287921574e+18,1633217287921573893,1.2304313807078687e+18,1230431380707868672,Cadiz_CFIN,,,,,False,0,1,False,False,en,en,recent,1438579106661101568,1438579106661101568,GlowGavi💫,glowgavi,,You are washed and finished,,[],False,452,165,0,Thu Sep 16 19:02:51 +0000 2021,6882,,,False,False,4592,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1591419144121233411/Tt-u8Jmo_normal.jpg,https://pbs.twimg.com/profile_images/1591419144121233411/Tt-u8Jmo_normal.jpg,https://pbs.twimg.com/profile_banners/1438579106661101568/1668258963,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 21:25:19 +0000 2023,1633217287921573893,1633217287921573893,🤔 Which player from the current Champions League would you sign for Cádiz?,False,"[0, 74]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,9,141,False,False,en,en,recent,1230431380707868672,1230431380707868672,Cádiz CF 🇮🇳,Cadiz_CFIN,,भारत में काडीज़ सॉकर क्लब का आधिकारिक खाता Official account of Cádiz Club de Futbol in India #LaLigaSantander @Cadiz_CFEN,https://t.co/GLb7iiJjL0,[],False,38973,560,25,Thu Feb 20 09:58:09 +0000 2020,3542,,,False,True,6654,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1230805793781485568/H8Uc28iR_normal.jpg,https://pbs.twimg.com/profile_images/1230805793781485568/H8Uc28iR_normal.jpg,https://pbs.twimg.com/profile_banners/1230431380707868672/1664278893,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,"[{'url': 'https://t.co/GLb7iiJjL0', 'expanded_url': 'https://www.cadizcf.com/en', 'display_url': 'cadizcf.com/en', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 21:13:16 +0000 2023,1633214254223425537,1633214254223425537,@AmericanTrent Asensio long range goalazo when we can’t break down a Cadiz double decker bus 🤔💭💭💭,False,"[15, 97]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6328897739574804e+18,1632889773957480448,1.226439994560127e+18,1226439994560126976,AmericanTrent,,,,,False,0,0,False,False,en,en,recent,985201477340758016,985201477340758016,whomsum,wsum99,Reino de Asturias,Luis Enrique is better than your favorite Manager! Spanish Football // Barcelona y Gijon,,[],False,159,394,1,Sat Apr 14 17:01:51 +0000 2018,67521,,,False,False,10558,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1630242731611025408/cgJd6BYR_normal.jpg,https://pbs.twimg.com/profile_images/1630242731611025408/cgJd6BYR_normal.jpg,https://pbs.twimg.com/profile_banners/985201477340758016/1663860242,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 21:04:23 +0000 2023,1633212017443057669,1633212017443057669,"#Guardians 17yr old (C) prospect Sebastian Cadiz taking BP back home in Venezuela. Cadiz was signed recently on 1/15/23. He will make his pro-debut in the Dominican Summer League this year.

#ForTheLand https://t.co/MJnpA2t7GP",False,"[0, 202]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,0,4,False,False,en,en,recent,731707747302035456,731707747302035456,Guardians Prospective,CleGuardPro,"Ohio, USA","Providing News/Stats/Scores/Video & more on the Cleveland #Guardians prospects & farm system.

Writer | Cleveland Baseball Insider for @CBI_FanNation",https://t.co/3qbsBBieVD,[],False,18469,887,234,Sun May 15 04:48:16 +0000 2016,9645,,,True,False,39557,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1462289306702209026/JhVCRNLH_normal.jpg,https://pbs.twimg.com/profile_images/1462289306702209026/JhVCRNLH_normal.jpg,https://pbs.twimg.com/profile_banners/731707747302035456/1651033864,E81C4F,000000,000000,000000,False,True,False,False,False,False,False,none,[],False,"[{'url': 'https://t.co/3qbsBBieVD', 'expanded_url': 'https://www.si.com/mlb/guardians/', 'display_url': 'si.com/mlb/guardians/', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 20:57:58 +0000 2023,1633210404699615241,1633210404699615241,@Cadiz_CFIN I LOVE CADIZ❤️,False,"[12, 26]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6326890765191741e+18,1632689076519174146,1.2304313807078687e+18,1230431380707868672,Cadiz_CFIN,,,,,False,0,0,False,False,en,en,recent,1527089613826887681,1527089613826887681,JOHN J ANDOH,JOHNJANDOH10,"Accra, Ghana",TALENTED SOUL😊💕🍀,,[],False,26,315,0,Thu May 19 00:52:13 +0000 2022,5469,,,True,False,95,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1527089964072173570/TxJMBdrF_normal.jpg,https://pbs.twimg.com/profile_images/1527089964072173570/TxJMBdrF_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0122d29f06c0242c,https://api.twitter.com/1.1/geo/id/0122d29f06c0242c.json,city,Aboadze,"Aboadze, Ghana",GH,Ghana,[],Polygon,"[[[-1.6633812, 4.9679659], [-1.6352558, 4.9679659], [-1.6352558, 4.9888016], [-1.6633812, 4.9888016]]]",1.6332104046996152e+18
Tue Mar 07 20:47:34 +0000 2023,1633207786908659718,1633207786908659718,@OseiAkoto_Kanu @Cadiz_CFIN seems to me you're the only Ghanaian that follows them on this bird app,False,"[28, 99]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.6332074153478595e+18,1633207415347859457,194310051.0,194310051,OseiAkoto_Kanu,,,,,False,0,0,False,False,en,en,recent,1445752876437946385,1445752876437946385,Efoba Edem,NoRule_1,"Kumasi, Ghana",didn't come this far only to come this far...,,[],False,25,150,0,Wed Oct 06 14:09:01 +0000 2021,4949,,,False,False,172,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1543836791031169024/A8Ixsxt0_normal.jpg,https://pbs.twimg.com/profile_images/1543836791031169024/A8Ixsxt0_normal.jpg,https://pbs.twimg.com/profile_banners/1445752876437946385/1656914350,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 20:46:06 +0000 2023,1633207415347859457,1633207415347859457,@NoRule_1 @Cadiz_CFIN Why bro,False,"[22, 29]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.633200047583109e+18,1633200047583109123,1.4457528764379464e+18,1445752876437946385,NoRule_1,,,,,False,0,0,False,False,en,en,recent,194310051,194310051,Osei Akoto Kanu,OseiAkoto_Kanu,"Kumasi, Ghana","Sports Show Host, Pundit, Commentator. OTEC 102.9 FM, Kumasi-Ghana.


(Facebook: Osei Akoto Kanu),
(IG: oseiakotokanu) 
(WhatsApp: +233244136325)",,[],False,37331,3799,35,Thu Sep 23 21:00:13 +0000 2010,4808,,,True,False,63524,,False,False,True,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1511469026068865034/84WmVXJ7_normal.jpg,https://pbs.twimg.com/profile_images/1511469026068865034/84WmVXJ7_normal.jpg,https://pbs.twimg.com/profile_banners/194310051/1363707547,981CEB,FFFFFF,DDEEF6,333333,True,True,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 20:44:46 +0000 2023,1633207083024654336,1633207083024654336,@Cadiz_CF George Clooney tu,False,"[10, 27]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6331059425218068e+18,1633105942521806853,39945056.0,39945056,Cadiz_CF,,,,,False,0,1,False,False,en,en,recent,1021542983227924482,1021542983227924482,Awer,GxldeMabil,"Cádiz, España",LGTB 🏳‍🌈,,[],False,10,8,0,Mon Jul 23 23:50:01 +0000 2018,78,,,False,False,161,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1595071840627703809/ST-5_0zK_normal.jpg,https://pbs.twimg.com/profile_images/1595071840627703809/ST-5_0zK_normal.jpg,https://pbs.twimg.com/profile_banners/1021542983227924482/1669129817,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 20:36:19 +0000 2023,1633204954373689344,1633204954373689344,Three Trigg County High School students participated in the Cadiz Rotary Club's 2023 speech contest Tuesday afternoon. https://t.co/MMTGf1vDNq,False,"[0, 142]","<a href=""http://intertechmedia.com"" rel=""nofollow"">OneCMS Social Connect</a>",,,,,,,,,,False,1,0,False,False,en,en,recent,42913058,42913058,WHVO,whvoradio,"Hopkinsville, KY",Your News Edge and Weather Edge. Live and local coverage.,https://t.co/f0c6QHu7T2,[],False,1105,341,12,Wed May 27 16:06:35 +0000 2009,75,,,True,False,28184,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/562387594688733184/UnQqXvFx_normal.png,https://pbs.twimg.com/profile_images/562387594688733184/UnQqXvFx_normal.png,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],False,"[{'url': 'https://t.co/f0c6QHu7T2', 'expanded_url': 'http://whvoradio.com', 'display_url': 'whvoradio.com', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 20:35:13 +0000 2023,1633204679592271873,1633204679592271873,Three Trigg County High School students participated in the Cadiz Rotary Club's 2023 speech contest Tuesday afternoon. https://t.co/EyCGgUes3B,False,"[0, 142]","<a href=""http://intertechmedia.com"" rel=""nofollow"">OneCMS Social Connect</a>",,,,,,,,,,False,0,1,False,False,en,en,recent,42910967,42910967,WKDZ Radio,WKDZ,"Cadiz, Kentucky","Breaking news, weather, and sports for western Kentucky --- 2016 NAB Marconi Small Market U.S. Radio Station of the Year",https://t.co/Ms9yfxoiaO,[],False,4576,562,61,Wed May 27 15:55:52 +0000 2009,155,,,True,True,66145,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1877652171/wkdz_logo_fb_normal.jpg,https://pbs.twimg.com/profile_images/1877652171/wkdz_logo_fb_normal.jpg,https://pbs.twimg.com/profile_banners/42910967/1431435307,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],False,"[{'url': 'https://t.co/Ms9yfxoiaO', 'expanded_url': 'http://www.wkdzradio.com', 'display_url': 'wkdzradio.com', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 20:31:16 +0000 2023,1633203686246686723,1633203686246686723,@immortalking9 @WhoScored @Atleti @Cadiz_CFEN @Elchecf_en @realvalladolid @FCBarcelona @VillarrealCFen @RealBetis @RCCelta @AntoGriezmann @edermilitao Of course a PL Fanboy is saying this,False,"[151, 187]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6330723961427722e+18,1633072396142772225,2213171131.0,2213171131,immortalking9,,,,,False,0,0,False,False,en,en,recent,1370375782648909824,1370375782648909824,ZAYTUN,zaytunnn19,,Madrid 🤍                                                                    Follow me on tiktok: _zaytun_,,[],False,21,176,0,Fri Mar 12 14:07:11 +0000 2021,6348,,,False,False,1228,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1630614007890559005/JQh0j71W_normal.jpg,https://pbs.twimg.com/profile_images/1630614007890559005/JQh0j71W_normal.jpg,https://pbs.twimg.com/profile_banners/1370375782648909824/1667740088,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 20:30:22 +0000 2023,1633203459880042500,1633203459880042500,@Cadiz_CFIN We love you too,False,"[12, 27]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6326890765191741e+18,1632689076519174146,1.2304313807078687e+18,1230431380707868672,Cadiz_CFIN,,,,,False,0,0,False,False,en,en,recent,1477561891216150530,1477561891216150530,Misa Baasit,ChairmanBaasit,"Tamale, Ghana",work smarter instead of harder ✌️,,[],False,9,120,0,Sun Jan 02 08:46:35 +0000 2022,364,,,False,False,124,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1630502077641158656/vAkkOiaq_normal.jpg,https://pbs.twimg.com/profile_images/1630502077641158656/vAkkOiaq_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 20:28:42 +0000 2023,1633203039472439297,1633203039472439297,@Cadiz_CFEN The pitch looks so good I'd feel bad to step on it,False,"[12, 62]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.633045127852589e+18,1633045127852589057,9.000862042884465e+17,900086204288446466,Cadiz_CFEN,,,,,False,0,0,False,False,en,en,recent,947274846286876672,947274846286876672,Ramin,AreAyEmEyeEn,Grove street ,Diehard Dire straits Fan.,https://t.co/UiK0QAFKOq,[],False,235,449,0,Sun Dec 31 01:14:57 +0000 2017,15179,,,True,False,2785,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1605617541170315264/W3HUUpew_normal.jpg,https://pbs.twimg.com/profile_images/1605617541170315264/W3HUUpew_normal.jpg,https://pbs.twimg.com/profile_banners/947274846286876672/1652652334,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,"[{'url': 'https://t.co/UiK0QAFKOq', 'expanded_url': 'https://youtu.be/h0ffIJ7ZO4U', 'display_url': 'youtu.be/h0ffIJ7ZO4U', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 20:16:49 +0000 2023,1633200047583109123,1633200047583109123,"@Cadiz_CFIN I sure sey ebi secof @OseiAkoto_Kanu wey dem dey wish we ""happy Independece""",False,"[12, 88]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.6326890765191741e+18,1632689076519174146,1.2304313807078687e+18,1230431380707868672,Cadiz_CFIN,,,,,False,0,0,False,False,en,en,recent,1445752876437946385,1445752876437946385,Efoba Edem,NoRule_1,"Kumasi, Ghana",didn't come this far only to come this far...,,[],False,25,150,0,Wed Oct 06 14:09:01 +0000 2021,4949,,,False,False,172,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1543836791031169024/A8Ixsxt0_normal.jpg,https://pbs.twimg.com/profile_images/1543836791031169024/A8Ixsxt0_normal.jpg,https://pbs.twimg.com/profile_banners/1445752876437946385/1656914350,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 20:08:45 +0000 2023,1633198017892462592,1633198017892462592,"New Overtime Arbitrum AMM position bought
Cádiz - Getafe
Amount: 7.951155905441352
Paid: 5.283 sUSD
Position: 12
Potential profit: 3 sUSD (51%)",False,"[0, 143]","<a href=""https://google.com"" rel=""nofollow"">overtime-thales</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,1547957461809737728,1547957461809737728,Thales Overtime AMM bot,overtime_amm,,Beep boop... I will be printing trades from @OvertimeMarkets AMM,https://t.co/zqKWW34LPc,[],False,176,2,3,Fri Jul 15 14:53:20 +0000 2022,1,,,False,False,106458,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1560557604643930117/dC1L2uNf_normal.jpg,https://pbs.twimg.com/profile_images/1560557604643930117/dC1L2uNf_normal.jpg,https://pbs.twimg.com/profile_banners/1547957461809737728/1662587928,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,"[{'url': 'https://t.co/zqKWW34LPc', 'expanded_url': 'https://overtimemarkets.xyz/#/markets', 'display_url': 'overtimemarkets.xyz/#/markets', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
