created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,possibly_sensitive,lang,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.url.urls,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.withheld_in_countries,quoted_status_id,quoted_status_id_str,quoted_status.created_at,quoted_status.id,quoted_status.id_str,quoted_status.full_text,quoted_status.truncated,quoted_status.display_text_range,quoted_status.metadata.iso_language_code,quoted_status.metadata.result_type,quoted_status.source,quoted_status.in_reply_to_status_id,quoted_status.in_reply_to_status_id_str,quoted_status.in_reply_to_user_id,quoted_status.in_reply_to_user_id_str,quoted_status.in_reply_to_screen_name,quoted_status.user.id,quoted_status.user.id_str,quoted_status.user.name,quoted_status.user.screen_name,quoted_status.user.location,quoted_status.user.description,quoted_status.user.url,quoted_status.user.entities.description.urls,quoted_status.user.protected,quoted_status.user.followers_count,quoted_status.user.friends_count,quoted_status.user.listed_count,quoted_status.user.created_at,quoted_status.user.favourites_count,quoted_status.user.utc_offset,quoted_status.user.time_zone,quoted_status.user.geo_enabled,quoted_status.user.verified,quoted_status.user.statuses_count,quoted_status.user.lang,quoted_status.user.contributors_enabled,quoted_status.user.is_translator,quoted_status.user.is_translation_enabled,quoted_status.user.profile_background_color,quoted_status.user.profile_background_image_url,quoted_status.user.profile_background_image_url_https,quoted_status.user.profile_background_tile,quoted_status.user.profile_image_url,quoted_status.user.profile_image_url_https,quoted_status.user.profile_banner_url,quoted_status.user.profile_link_color,quoted_status.user.profile_sidebar_border_color,quoted_status.user.profile_sidebar_fill_color,quoted_status.user.profile_text_color,quoted_status.user.profile_use_background_image,quoted_status.user.has_extended_profile,quoted_status.user.default_profile,quoted_status.user.default_profile_image,quoted_status.user.following,quoted_status.user.follow_request_sent,quoted_status.user.notifications,quoted_status.user.translator_type,quoted_status.user.withheld_in_countries,quoted_status.geo,quoted_status.coordinates,quoted_status.place,quoted_status.contributors,quoted_status.is_quote_status,quoted_status.retweet_count,quoted_status.favorite_count,quoted_status.favorited,quoted_status.retweeted,quoted_status.possibly_sensitive,quoted_status.lang,quoted_status.user.entities.url.urls,quoted_status.quoted_status_id,quoted_status.quoted_status_id_str,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates,place.tweet_id
Tue Mar 07 07:31:20 +0000 2023,1633007407067459585,1633007407067459585,@valenciacf aprended https://t.co/H1qqruqIe4,False,"[0, 20]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,109312021.0,109312021,valenciacf,,,,,True,0,0,False,False,False,en,en,recent,1322241818503897089,1322241818503897089,David💙💛❤️,davvid_ds,"Valencia, España",tengo hambre🍔 @davidclownn,https://t.co/HsM5eZU3yo,"[{'url': 'https://t.co/HsM5eZU3yo', 'expanded_url': 'https://instagram.com/davvid.ds', 'display_url': 'instagram.com/davvid.ds', 'indices': [0, 23]}]",[],False,378,504,0,Fri Oct 30 18:20:03 +0000 2020,24649,,,True,False,8883,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1468920394761617409/9LI-oPRt_normal.jpg,https://pbs.twimg.com/profile_images/1468920394761617409/9LI-oPRt_normal.jpg,https://pbs.twimg.com/profile_banners/1322241818503897089/1664208531,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],1.6328828289825137e+18,1632882828982513665,Mon Mar 06 23:16:18 +0000 2023,1.6328828289825137e+18,1632882828982513665,COMUNICADO OFICIAL | El Club Atlético Osasuna solicita al Comité Técnico de Árbitros una aclaración por el gol anulado a Abde.,False,"[0, 126]",en,recent,"<a href=""https://twitter.com"" rel=""nofollow"">Twitter for Advertisers</a>",,,,,,177890401.0,177890401,C. A. OSASUNA,Osasuna,Comunidad Foral de Navarra,"Cuenta oficial del Club Atlético Osasuna.

🚩 FEM: @Osasuna_fem

🚩 EUS: @Osasuna_eus / EN: @Osasuna_en / ARAB: @Osasuna_Arab

🚩 Instagram: https://t.co/Xh2GNXI6gD",https://t.co/MIBwqIPyVQ,"[{'url': 'https://t.co/Xh2GNXI6gD', 'expanded_url': 'http://bit.ly/3qql05G', 'display_url': 'bit.ly/3qql05G', 'indices': [138, 161]}]",False,283142.0,183.0,2258.0,Fri Aug 13 09:26:48 +0000 2010,15649.0,,,True,True,88969.0,,False,False,False,DC281E,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1582991574887276544/z07MGfeV_normal.jpg,https://pbs.twimg.com/profile_images/1582991574887276544/z07MGfeV_normal.jpg,https://pbs.twimg.com/profile_banners/177890401/1674733280,E81C4F,000000,EDEDED,DC281E,True,True,False,False,False,False,False,none,[],,,,,False,620.0,5648.0,False,False,,es,"[{'url': 'https://t.co/MIBwqIPyVQ', 'expanded_url': 'http://linktr.ee/CAOsasuna', 'display_url': 'linktr.ee/CAOsasuna', 'indices': [0, 23]}]",,,,,,,,,,,,,
Tue Mar 07 06:46:17 +0000 2023,1632996071012958210,1632996071012958210,"2022-23 #LaLigaSantander result:

Osasuna 0 - 0 Celta Vigo  

Spoils were shared as @osasuna_en and @RCCelta ended goalless. SG https://t.co/BFeZ4BMQ4Y",False,"[0, 127]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,2437050074,2437050074,RISEfmNEWS,RISEfmNEWS,,,,,[],False,3490,205,8,Thu Apr 10 13:51:30 +0000 2014,572,,,False,False,16599,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/623850594864726017/qzq9NHqP_normal.jpg,https://pbs.twimg.com/profile_images/623850594864726017/qzq9NHqP_normal.jpg,https://pbs.twimg.com/profile_banners/2437050074/1589951782,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 06:42:55 +0000 2023,1632995222740250624,1632995222740250624,"@NealGardner_ looking at the abysmal state of the LW position, he's a serious upgrade!
but I would've loved him to remain at osasuna for one more year tho...",False,"[14, 157]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6328755436612608e+18,1632875543661260800,4906917229.0,4906917229,NealGardner_,,,,,False,0,2,False,False,,en,en,recent,1113316185473466368,1113316185473466368,SnooP,snoop_snoo,"Black Earth, WI",,,,[],False,14,124,0,Wed Apr 03 05:43:57 +0000 2019,734,,,False,False,3546,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1619372606464970754/8hVRYsqG_normal.jpg,https://pbs.twimg.com/profile_images/1619372606464970754/8hVRYsqG_normal.jpg,https://pbs.twimg.com/profile_banners/1113316185473466368/1606665386,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 06:30:42 +0000 2023,1632992149162606592,1632992149162606592,@Osasuna aprended @valenciacf,False,"[9, 29]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6328828289825137e+18,1632882828982513665,177890401.0,177890401,Osasuna,,,,,False,0,0,False,False,,en,en,recent,3095532940,3095532940,pipobarraquismo,simppchan,,,,,[],False,180,905,0,Wed Mar 18 21:52:34 +0000 2015,47884,,,False,False,5758,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1629611866736427009/Y-73TzSP_normal.jpg,https://pbs.twimg.com/profile_images/1629611866736427009/Y-73TzSP_normal.jpg,https://pbs.twimg.com/profile_banners/3095532940/1583010626,E81C4F,000000,000000,000000,False,True,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 06:28:38 +0000 2023,1632991630012686337,1632991630012686337,@CeltaHu Osasuna are always tough man. especially in Pamplona.,False,"[9, 62]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6328239022200422e+18,1632823902220042246,1.306165973511213e+18,1306165973511213056,CeltaHu,,,,,False,0,1,False,False,,en,en,recent,1371799274871226369,1371799274871226369,viva laliga,vv_laliga,LaLiga ,Spanish Football in it's Purest form ⚽🧡🇪🇦 // Football is my passion ❤️ // i post out of context sometimes. ⚽,,,[],False,530,138,5,Tue Mar 16 12:24:29 +0000 2021,5076,,,True,False,6189,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1450132595770023944/8huFLa5R_normal.jpg,https://pbs.twimg.com/profile_images/1450132595770023944/8huFLa5R_normal.jpg,https://pbs.twimg.com/profile_banners/1371799274871226369/1626523874,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 05:59:22 +0000 2023,1632984262793211904,1632984262793211904,The barca jersey is heavy. Osasuna keep him https://t.co/gxMk6fxZ5V,False,"[0, 43]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,True,0,0,False,False,False,en,en,recent,2745293128,2745293128,Chief,dosty_K8,🇬🇭,"Here to have Fun. Don't take anything personal.
@FcBarcelona",,,[],False,58,65,0,Sun Aug 17 11:25:23 +0000 2014,536,,,False,False,746,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1404758299304673282/bzqPOXth_normal.jpg,https://pbs.twimg.com/profile_images/1404758299304673282/bzqPOXth_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],1.6329453080523653e+18,1632945308052365313,Tue Mar 07 03:24:34 +0000 2023,1.6329453080523653e+18,1632945308052365313,"🔍 LOAN WATCH: Osasuna 0-0 Celta Vigo.

Ez Abde started and played 77 minutes. He completed the most dribbles (8) and won the most duels (12) in the match.",False,"[0, 154]",en,recent,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,551245352.0,551245352,Barça Buzz,Barca_Buzz,,"📣 Sharing what's Buzzing with Barça. Hub for all FC Barcelona related Trustworthy News, Transfers, Stats, Quotes, Media, Trivia, La Masia.
📩 DMs always open.",https://t.co/MCIDjzaQFi,[],False,130623.0,268.0,590.0,Wed Apr 11 19:16:38 +0000 2012,5730.0,,,False,False,71392.0,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1575580158186369024/fE4OqdjY_normal.jpg,https://pbs.twimg.com/profile_images/1575580158186369024/fE4OqdjY_normal.jpg,https://pbs.twimg.com/profile_banners/551245352/1613413020,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,False,34.0,1160.0,False,False,,en,"[{'url': 'https://t.co/MCIDjzaQFi', 'expanded_url': 'http://barcabuzz.com', 'display_url': 'barcabuzz.com', 'indices': [0, 23]}]",,,,,,,,,,,,,
Tue Mar 07 05:55:54 +0000 2023,1632983392978362368,1632983392978362368,@kingDaZar He can score better than Ansu with what I'm seeing at osasuna,False,"[11, 72]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6329406850021704e+18,1632940685002170372,8.155546342280438e+17,815554634228043776,kingDaZar,,,,,False,0,0,False,False,,en,en,recent,880544960096980992,880544960096980992,Tega💀,Tegadolce,everywhere,FC Barcelona Leo Messi 👑 🎯💧 God ♦️Christopher Maurice Brown 😍♦️ #WIZKIDFC 🦅 🤞🏿future,,,[],False,254,627,0,Thu Jun 29 21:54:13 +0000 2017,17088,,,False,False,19930,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1124836036809580544/04dM8CJz_normal.jpg,https://pbs.twimg.com/profile_images/1124836036809580544/04dM8CJz_normal.jpg,https://pbs.twimg.com/profile_banners/880544960096980992/1606059450,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 05:37:45 +0000 2023,1632978822063702016,1632978822063702016,"@metuchizzy Thanks boss, I was even shocked when i woke up, I forgot i staked, Osasuna showed me shege last night https://t.co/A99lckBNqB",False,"[12, 113]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6329784974834524e+18,1632978497483452416,1038935382.0,1038935382,metuchizzy,,,,,False,7,123,False,False,False,en,en,recent,95643584,95643584,chacharache,chacharache,PH city ,,,,[],False,193,387,0,Wed Dec 09 13:16:48 +0000 2009,13097,,,False,False,1092,,False,False,False,FF6699,http://abs.twimg.com/images/themes/theme11/bg.gif,https://abs.twimg.com/images/themes/theme11/bg.gif,True,http://pbs.twimg.com/profile_images/1523376838206238721/-UMjQmJQ_normal.jpg,https://pbs.twimg.com/profile_images/1523376838206238721/-UMjQmJQ_normal.jpg,https://pbs.twimg.com/profile_banners/95643584/1604383749,B40B43,CC3366,E5507E,362720,True,True,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 05:33:23 +0000 2023,1632977725739655169,1632977725739655169,@FCBKhan6144 @NealGardner_ Hb one more season so he improves further.i mean with osasuna he starts every game so why stop the progress,False,"[27, 134]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6328750528436388e+18,1632875052843638784,8.599549804003738e+17,859954980400373760,FCBKhan6144,,,,,False,0,3,False,False,,en,en,recent,1260572211720716289,1260572211720716289,🔟,pedripoter,,,,,[],False,17,189,0,Wed May 13 14:07:48 +0000 2020,4903,,,True,False,718,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1588545766422880261/vGQxDdX9_normal.jpg,https://pbs.twimg.com/profile_images/1588545766422880261/vGQxDdX9_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 05:30:00 +0000 2023,1632976872362643458,1632976872362643458,"❤️❤️ Thank you for always being there! 

#LetsGoRojillos https://t.co/6ZwCiZZy66",False,"[0, 56]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,1,11,False,False,False,en,en,recent,961658047889362946,961658047889362946,C. A. OSASUNA,osasuna_en,Chartered Community of Navarre,"Official account of C. A. Osasuna.

🚩 ESP: @Osasuna /EUS: @Osasuna_eus /ARAB: @Osasuna_Arab

🚩 Women's team: @Osasuna_Fem",https://t.co/aRGWv9ZUnT,"[{'url': 'https://t.co/aRGWv9ZUnT', 'expanded_url': 'http://linktr.ee/CAOsasuna', 'display_url': 'linktr.ee/CAOsasuna', 'indices': [0, 23]}]",[],False,6628,188,168,Thu Feb 08 17:48:40 +0000 2018,799,,,True,True,6727,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1583117690511712258/b7UtjshK_normal.jpg,https://pbs.twimg.com/profile_images/1583117690511712258/b7UtjshK_normal.jpg,https://pbs.twimg.com/profile_banners/961658047889362946/1674815846,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 05:29:19 +0000 2023,1632976699288694787,1632976699288694787,@Osasuna Grandes👏👏👏👏,False,"[9, 20]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6328828289825137e+18,1632882828982513665,177890401.0,177890401,Osasuna,,,,,False,0,0,False,False,,en,en,recent,1356290780,1356290780,Isaac 🦇⚔️,IsaacMM84,Gotham,Me sobra Mes A final de Sueldo,,,[],False,294,2093,1,Tue Apr 16 07:32:05 +0000 2013,2915,,,False,False,4343,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1367501549535191051/hp7ICJvt_normal.jpg,https://pbs.twimg.com/profile_images/1367501549535191051/hp7ICJvt_normal.jpg,https://pbs.twimg.com/profile_banners/1356290780/1656244596,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 04:59:19 +0000 2023,1632969152251023360,1632969152251023360,"#LaLiga 🇪🇸 | Jornada 24 📝

Osasuna 0️⃣-0️⃣ Celta de Vigo

#OsasunaCelta ⚽ https://t.co/W5APMeHShP",False,"[0, 73]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,97759790,97759790,Solo ⚽ Fútbol (Héctor),SoloFutbolPlus,"León, Guanajuato, México",🇲🇽 15 Años informándote toda la actualidad del Planeta Fútbol. 🇵🇪  Publicidad / Ventas: ventas@solofutbol.com.mx,https://t.co/BCZAwy0ljF,"[{'url': 'https://t.co/BCZAwy0ljF', 'expanded_url': 'http://www.solofutbol.com.mx', 'display_url': 'solofutbol.com.mx', 'indices': [0, 23]}]",[],False,92643,82541,227,Fri Dec 18 22:19:09 +0000 2009,43613,,,True,False,137474,,False,False,False,FCEBB6,http://abs.twimg.com/images/themes/theme15/bg.png,https://abs.twimg.com/images/themes/theme15/bg.png,True,http://pbs.twimg.com/profile_images/1608902629098426368/Ylu_6pQ2_normal.jpg,https://pbs.twimg.com/profile_images/1608902629098426368/Ylu_6pQ2_normal.jpg,https://pbs.twimg.com/profile_banners/97759790/1522641877,1B95E0,FFFFFF,78C0A8,5E412F,True,True,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1027fcd83c280af3,https://api.twitter.com/1.1/geo/id/1027fcd83c280af3.json,city,Lagos de Moreno,"Lagos de Moreno, Jalisco",MX,Mexico,[],Polygon,"[[[-102.16888, 21.1778369], [-101.568873, 21.1778369], [-101.568873, 21.8892021], [-102.16888, 21.8892021]]]",1.6329691522510234e+18
Tue Mar 07 04:25:32 +0000 2023,1632960648014381057,1632960648014381057,"@laliga - Final

@osasuna 0 @rccelta 0 https://t.co/IfQhL9l6WZ",False,"[0, 38]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6329606396299264e+18,1632960639629926400,1.6306557031645266e+18,1630655703164526601,Euskadikirolak_,,,,,False,0,0,False,False,False,en,en,recent,1630655703164526601,1630655703164526601,Euskadi Kirolak,Euskadikirolak_,"Gipuzkoa, País Vasco",Deporte de #Euskadi,,,[],False,7,651,0,Tue Feb 28 19:46:52 +0000 2023,5,,,False,False,110,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1630665102016782351/IhlxHnml_normal.jpg,https://pbs.twimg.com/profile_images/1630665102016782351/IhlxHnml_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 03:31:04 +0000 2023,1632946940894650368,1632946940894650368,@BALROGOFM0RGOTH @Barca_Buzz idk its kinda tough to measure this situations with being in a lower team his been lately saving osasuna sadly got wronged today with goal he scored,False,"[29, 177]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.6329459684747305e+18,1632945968474730496,2294308680.0,2294308680,BALROGOFM0RGOTH,,,,,False,0,1,False,False,,en,en,recent,1321601501345828864,1321601501345828864,Messi Goat (Jose),Ace_Jose0,,poontang your ass outta here 🐒👿🦧🦮🐵🙄 #LM7 Messi 🐐 looking for a club,,,[],False,1031,2101,1,Wed Oct 28 23:55:38 +0000 2020,210717,,,False,False,71481,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1604553350648938497/IRziPLmm_normal.jpg,https://pbs.twimg.com/profile_images/1604553350648938497/IRziPLmm_normal.jpg,https://pbs.twimg.com/profile_banners/1321601501345828864/1671390321,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 03:24:34 +0000 2023,1632945308052365313,1632945308052365313,"🔍 LOAN WATCH: Osasuna 0-0 Celta Vigo.

Ez Abde started and played 77 minutes. He completed the most dribbles (8) and won the most duels (12) in the match.",False,"[0, 154]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,34,1160,False,False,,en,en,recent,551245352,551245352,Barça Buzz,Barca_Buzz,,"📣 Sharing what's Buzzing with Barça. Hub for all FC Barcelona related Trustworthy News, Transfers, Stats, Quotes, Media, Trivia, La Masia.
📩 DMs always open.",https://t.co/MCIDjzaQFi,"[{'url': 'https://t.co/MCIDjzaQFi', 'expanded_url': 'http://barcabuzz.com', 'display_url': 'barcabuzz.com', 'indices': [0, 23]}]",[],False,130623,268,590,Wed Apr 11 19:16:38 +0000 2012,5730,,,False,False,71392,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1575580158186369024/fE4OqdjY_normal.jpg,https://pbs.twimg.com/profile_images/1575580158186369024/fE4OqdjY_normal.jpg,https://pbs.twimg.com/profile_banners/551245352/1613413020,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 03:20:59 +0000 2023,1632944405630926850,1632944405630926850,@Austeen___ @yak4pf People don't understand how ridiculously good the likes of Rayo and Osasuna have become.,False,"[20, 108]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6327986569936568e+18,1632798656993656832,3822160401.0,3822160401,Austeen___,,,,,False,0,0,False,False,,en,en,recent,1212077824468635648,1212077824468635648,Count Jacque,Count_Jacque,Somewhere On Earth,"•Life and Football •Spanish Football •FC Barcelona •Chronic Reader •Prone to typos😑😬
•Read the pinned tweet⬇️⬇️",,,[],False,7526,112,16,Tue Dec 31 18:27:43 +0000 2019,36406,,,False,False,13575,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1575362296313954308/iBCE9tUW_normal.jpg,https://pbs.twimg.com/profile_images/1575362296313954308/iBCE9tUW_normal.jpg,https://pbs.twimg.com/profile_banners/1212077824468635648/1671534053,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 03:15:33 +0000 2023,1632943038199918592,1632943038199918592,Brentford beats Fulham in the English Premier League . Osasuna played goal-less draw against Celta Vigo in the La Liga . Bangladesh beats England in the third ODI to lose the series 2-1 as Shakib became Man of the match and Adil adjudged Man of the series #SportsNews,False,"[0, 267]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0,0,False,False,,en,en,recent,108657243,108657243,Keep Lakshmi Vrat,JAIYOGMAYA,Lakshmi ,JAI SHRI MAHAKAAL .my name is pankaj kandwal.i am biggest fan of #SalmanKhan . see https://t.co/L6azTtUcjW and https://t.co/7v7HHUbb2I,https://t.co/efnSDcqwrd,"[{'url': 'https://t.co/efnSDcqwrd', 'expanded_url': 'https://mahalakshmi-temple.com', 'display_url': 'mahalakshmi-temple.com', 'indices': [0, 23]}]","[{'url': 'https://t.co/L6azTtUcjW', 'expanded_url': 'http://www.maavaishnodevi.org', 'display_url': 'maavaishnodevi.org', 'indices': [83, 106]}, {'url': 'https://t.co/7v7HHUbb2I', 'expanded_url': 'http://www.shanidev.com', 'display_url': 'shanidev.com', 'indices': [111, 134]}]",False,216,653,16,Tue Jan 26 17:00:35 +0000 2010,3498,,,True,False,17041,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1376257794668564480/rKAPXS1S_normal.jpg,https://pbs.twimg.com/profile_images/1376257794668564480/rKAPXS1S_normal.jpg,https://pbs.twimg.com/profile_banners/108657243/1598926536,0084B4,FFFFFF,DDEEF6,333333,True,True,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
