created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.withheld_in_countries,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates,place.tweet_id,place,possibly_sensitive,user.entities.url.urls,quoted_status_id,quoted_status_id_str,quoted_status.created_at,quoted_status.id,quoted_status.id_str,quoted_status.full_text,quoted_status.truncated,quoted_status.display_text_range,quoted_status.metadata.iso_language_code,quoted_status.metadata.result_type,quoted_status.source,quoted_status.in_reply_to_status_id,quoted_status.in_reply_to_status_id_str,quoted_status.in_reply_to_user_id,quoted_status.in_reply_to_user_id_str,quoted_status.in_reply_to_screen_name,quoted_status.user.id,quoted_status.user.id_str,quoted_status.user.name,quoted_status.user.screen_name,quoted_status.user.location,quoted_status.user.description,quoted_status.user.url,quoted_status.user.entities.description.urls,quoted_status.user.protected,quoted_status.user.followers_count,quoted_status.user.friends_count,quoted_status.user.listed_count,quoted_status.user.created_at,quoted_status.user.favourites_count,quoted_status.user.utc_offset,quoted_status.user.time_zone,quoted_status.user.geo_enabled,quoted_status.user.verified,quoted_status.user.statuses_count,quoted_status.user.lang,quoted_status.user.contributors_enabled,quoted_status.user.is_translator,quoted_status.user.is_translation_enabled,quoted_status.user.profile_background_color,quoted_status.user.profile_background_image_url,quoted_status.user.profile_background_image_url_https,quoted_status.user.profile_background_tile,quoted_status.user.profile_image_url,quoted_status.user.profile_image_url_https,quoted_status.user.profile_banner_url,quoted_status.user.profile_link_color,quoted_status.user.profile_sidebar_border_color,quoted_status.user.profile_sidebar_fill_color,quoted_status.user.profile_text_color,quoted_status.user.profile_use_background_image,quoted_status.user.has_extended_profile,quoted_status.user.default_profile,quoted_status.user.default_profile_image,quoted_status.user.following,quoted_status.user.follow_request_sent,quoted_status.user.notifications,quoted_status.user.translator_type,quoted_status.user.withheld_in_countries,quoted_status.geo,quoted_status.coordinates,quoted_status.place,quoted_status.contributors,quoted_status.is_quote_status,quoted_status.retweet_count,quoted_status.favorite_count,quoted_status.favorited,quoted_status.retweeted,quoted_status.possibly_sensitive,quoted_status.lang,quoted_status.user.entities.url.urls,quoted_status.quoted_status_id,quoted_status.quoted_status_id_str,geo.type,geo.coordinates,coordinates.type,coordinates.coordinates
Wed Mar 08 02:04:19 +0000 2023,1633287498020339719,1633287498020339719,"@suprateek_1003 @sushiniesta Real Madrid (despise them lol)
Barcelona
Bayern Munich",False,"[29, 83]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6332871631976899e+18,1633287163197689858,1.2126995902243144e+18,1212699590224314368,suprateek_1003,,,,False,0,0,False,False,en,en,recent,1291177526895804416,1291177526895804416,Riquelmista™,ElCerebr0,center of attention ffs,Run? Anyone can run. The best player on the field is the one who makes the ball run for him. The one who controls the tempo of the game. J.R.R. Xeneize.,,[],False,4337,874,14,Thu Aug 06 01:01:34 +0000 2020,92441,,,True,False,71777,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1616965888296591364/9aU2e1rM_normal.jpg,https://pbs.twimg.com/profile_images/1616965888296591364/9aU2e1rM_normal.jpg,https://pbs.twimg.com/profile_banners/1291177526895804416/1598074234,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 02:04:03 +0000 2023,1633287430337093632,1633287430337093632,"As Ansu Fati walked off the pitch in the 61st minute in last weekend's La Liga clash against Valencia at the Camp Nou, his eyes spoke a thousand words with dejection clearly visible on his face. https://t.co/OsylAbCRcG",False,"[0, 218]","<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",,,,,,,,,False,0,1,False,False,en,en,recent,1349032294854496256,1349032294854496256,Sportskeeda Football,skworldfootball,,Sportskeeda - For the hardcore sports fan. Follow us for all the latest football updates!,https://t.co/gMcJpG4WoI,[],False,15005,154,64,Tue Jan 12 16:35:50 +0000 2021,456,,,True,True,35465,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1594974672952492032/RG8hw4Wh_normal.jpg,https://pbs.twimg.com/profile_images/1594974672952492032/RG8hw4Wh_normal.jpg,https://pbs.twimg.com/profile_banners/1349032294854496256/1668947135,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,False,"[{'url': 'https://t.co/gMcJpG4WoI', 'expanded_url': 'https://www.sportskeeda.com/football', 'display_url': 'sportskeeda.com/football', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 02:03:29 +0000 2023,1633287288879816704,1633287288879816704,@05__abdoul @theMadridZone @La_SER Abdul Aziz bro think about it if Fc Barcelona  ends up losing the case and just like juventus their points are deducted then it can be related to RMFC,False,"[35, 185]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.633147107128275e+18,1633147107128274954,1.5107411327492915e+18,1510741132749291521,05__abdoul,,,,False,0,0,False,False,en,en,recent,1367677176292737028,1367677176292737028,Mohammad,Mohamma51689131,,,,[],False,0,329,0,Fri Mar 05 03:23:57 +0000 2021,1011,,,False,False,204,,False,False,False,F5F8FA,,,False,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,True,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 02:02:41 +0000 2023,1633287090069700608,1633287090069700608,"@P3ng1z @LiterateSimmie @Jack57494371 @thebluecuracao @reems84 @MuhamedBenZona @daggerhaft @NKippur @IMDibe @bklynymk @destination1111 @PepperWingate @bob_alian @Ronisonit @Levi_Genes_ @thingy665 @Ziont85576623 @stolensermons @AmirLein @Pakeha56 @DanEllis2293 @yes_we_cat @JonathanWeissb3 @JohnnyYoussef7 @nameis_pete @YaakovbenRaash @AJewFromJudea @Birrigand @Awakenotawoke @RehFa10 @DEREKHANDS2 @manifesto2000 @JssartJess @Busternr1 @Dwight9898 @amar194860 @RobertiLax @traseas7 @SchwartzTime @samirjameel1 @DavidOgbu17 @KenLeegbg @screenstarr @LeoV750 @GelbartMarkus @IQ15991967 @ec_saunders @wiseduck2 Then why is Ireland boycotting Israel? Why is Barcelona Spain boycotting Israel? Why have you been expelled from so many countries? Why is anti-semitism on the rise?  Why won't Israel sign the non-nuclear proliferation treaty?  Hmm, somebodies full of shit here, I wonder who?",False,"[606, 882]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.6332837436358656e+18,1633283743635865600,9.801462380572549e+17,980146238057254912,P3ng1z,,,,False,0,0,False,False,en,en,recent,1612162033356521474,1612162033356521474,Pontiac GTO,1966JAGETYPE,,Hold Israel accountable for war crimes and crimes against humanity.,,[],False,70,113,1,Sun Jan 08 18:59:28 +0000 2023,6941,,,False,False,5655,,False,False,False,F5F8FA,,,False,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,True,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 02:01:44 +0000 2023,1633286850033905666,1633286850033905666,@Buybenz_DB @Awetua_official @the_marcoli_boy You call Barcelona a poor team?😂Then what will you be calling your team(Madrid)? Poorest team??,False,"[46, 141]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6319733150352548e+18,1631973315035254784,1.5481704784428442e+18,1548170478442844162,Buybenz_DB,,,,False,0,0,False,False,en,en,recent,1240979307977203712,1240979307977203712,Owusu-Ansah Kofi Appiah,owusu_ansahkofi,,I'm Stronger Than Pain,,[],False,24,180,0,Fri Mar 20 12:31:50 +0000 2020,335,,,False,False,85,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1490835526584262656/ftqW55IX_normal.jpg,https://pbs.twimg.com/profile_images/1490835526584262656/ftqW55IX_normal.jpg,https://pbs.twimg.com/profile_banners/1240979307977203712/1584707922,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 02:00:04 +0000 2023,1633286430628642816,1633286430628642816,I 👦🏼 Barcelona https://t.co/h5av7rQn4f,False,"[0, 14]","<a href=""https://twitter.com/iheartlocation"" rel=""nofollow"">I Heart Locations</a>",,,,,,,,,False,0,0,False,False,en,en,recent,774694926135222272,774694926135222272,I ❤️ This City,ilovethisbot,A souvenir stand near you,"Destroying Milton Glaser's legacy, one microblog at a time. A bot by @sammorrisdesign",,[],False,1808,1,64,Sat Sep 10 19:43:58 +0000 2016,0,,,True,False,112521,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/774828242465198080/8nsm8VIM_normal.jpg,https://pbs.twimg.com/profile_images/774828242465198080/8nsm8VIM_normal.jpg,https://pbs.twimg.com/profile_banners/774694926135222272/1473605753,C8211F,000000,000000,000000,False,False,False,False,False,False,False,none,[],1a27537478dd8e38,https://api.twitter.com/1.1/geo/id/1a27537478dd8e38.json,city,Barcelona,"Barcelona, Spain",ES,Spain,[],Polygon,"[[[2.0524766, 41.3170475], [2.2299781, 41.3170475], [2.2299781, 41.4682658], [2.0524766, 41.4682658]]]",1.6332864306286428e+18,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Point,"[41.383, 2.183]",Point,"[2.183, 41.383]"
Wed Mar 08 02:00:02 +0000 2023,1633286422626209792,1633286422626209792,What is going on with Ansu Fati at Barcelona? https://t.co/mXtrShIytt,False,"[0, 69]","<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",,,,,,,,,False,0,2,False,False,en,en,recent,1024686330356359169,1024686330356359169,Sport Tweets,TweetsOfSportUK,United Kingdom,"Sports tweets all day, every day 😍",,[],False,12936,12073,7,Wed Aug 01 16:00:33 +0000 2018,1984,,,False,False,17553,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1462111069497868297/Lvj2zYuk_normal.jpg,https://pbs.twimg.com/profile_images/1462111069497868297/Lvj2zYuk_normal.jpg,https://pbs.twimg.com/profile_banners/1024686330356359169/1636187873,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 01:58:17 +0000 2023,1633285981662060546,1633285981662060546,@LM8_Barcelona @statsleomessi @stats_lm10 anamnesis,False,"[42, 51]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.633285693853008e+18,1633285693853007874,1.4488695799047537e+18,1448869579904753664,LM8_Barcelona,,,,False,0,0,False,False,en,en,recent,1243670688013209602,1243670688013209602,Spencer,spencer7ii_,Dentro da ladecima,"Ronaldete, Madridista e Corinthiano mais sensato e sincero do Twitter. (Gosto de GOT)
work surpasses talent.

Perfil pessoal @spencer7iii",,[],False,1078,1037,0,Fri Mar 27 22:46:27 +0000 2020,5407,,,False,False,15204,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1594401499161018374/OeZBlwdt_normal.jpg,https://pbs.twimg.com/profile_images/1594401499161018374/OeZBlwdt_normal.jpg,https://pbs.twimg.com/profile_banners/1243670688013209602/1669079315,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 01:57:57 +0000 2023,1633285895196672000,1633285895196672000,"@barcacentre @Alfremartinezz When Laport and Alemany and co. dont wat you, it is impossible. 
Still, good for Barcelona. But dont lie to fans.",False,"[29, 142]","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",1.633273867589374e+18,1633273867589373953,8.978065494643466e+17,897806549464346624,barcacentre,,,,False,0,0,False,False,en,en,recent,2602838282,2602838282,Dj,BictorVlanco,San Carlos de Bariloche,"Mejor presidente de la historia | Bragarnikeano | Oso over Milito | Sampaoli o El Cilindro | Defensores: Pomelo, Avellaneda, Marron, Paradizo, Feler y los “RDA”",,[],False,54,299,1,Fri Jul 04 05:18:02 +0000 2014,19,,,False,False,3656,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1451028096652484608/BtR177ek_normal.jpg,https://pbs.twimg.com/profile_images/1451028096652484608/BtR177ek_normal.jpg,https://pbs.twimg.com/profile_banners/2602838282/1655066824,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 01:55:55 +0000 2023,1633285387287244801,1633285387287244801,"@EhRetroKits I've just had to research it...I wasn't even close, my memory fails me 😭😭

It was for Barcelona vs Compostela in 1996",False,"[13, 130]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.633283813500506e+18,1633283813500506112,310516368.0,310516368,mezza_man,,,,False,0,0,False,False,en,en,recent,310516368,310516368,Gramez,mezza_man,Somewhere in England,"Sometimes angry, chilled, happy, sad, funny, miserable, but always me - love football (neutral fan), UFC & gaming.",,[],False,85,185,0,Fri Jun 03 21:56:29 +0000 2011,9884,,,False,False,9473,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1627108803224420352/sK9oydHU_normal.jpg,https://pbs.twimg.com/profile_images/1627108803224420352/sK9oydHU_normal.jpg,https://pbs.twimg.com/profile_banners/310516368/1573167983,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 01:54:17 +0000 2023,1633284975062548482,1633284975062548482,"@Buybenz_DB @Charlie20418215 @the_marcoli_boy Shun wah you dey talk bruh😂😂
We having El Classico's and Barcelona beating them back to back is what we I call it  to be an action!😍",False,"[46, 178]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.631991264274006e+18,1631991264274006017,1.5481704784428442e+18,1548170478442844162,Buybenz_DB,,,,False,0,0,False,False,en,en,recent,1240979307977203712,1240979307977203712,Owusu-Ansah Kofi Appiah,owusu_ansahkofi,,I'm Stronger Than Pain,,[],False,24,180,0,Fri Mar 20 12:31:50 +0000 2020,335,,,False,False,85,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1490835526584262656/ftqW55IX_normal.jpg,https://pbs.twimg.com/profile_images/1490835526584262656/ftqW55IX_normal.jpg,https://pbs.twimg.com/profile_banners/1240979307977203712/1584707922,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 01:53:43 +0000 2023,1633284830405296129,1633284830405296129,Its been so long without pedri God i can't watch another barcelona game without him please it's been to many,False,"[0, 108]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,False,0,0,False,False,en,en,recent,1600640655570751490,1600640655570751490,anad,messidel2012,,"19 -cuando la toca Messi, habla el fútbol-",,[],False,15,105,0,Wed Dec 07 23:57:33 +0000 2022,2339,,,True,False,496,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1632087761002852355/8ml7pBn9_normal.jpg,https://pbs.twimg.com/profile_images/1632087761002852355/8ml7pBn9_normal.jpg,https://pbs.twimg.com/profile_banners/1600640655570751490/1677546131,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 01:51:46 +0000 2023,1633284342654078981,1633284342654078981,"@SK10__Football All i want is, Messi to win the 5th UCL. Red pill for me. Barcelona need to adjust without him.",False,"[16, 111]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.633036105858814e+18,1633036105858813953,1.5816412045249372e+18,1581641204524937217,SK10__Football,,,,False,0,0,False,False,en,en,recent,2900678497,2900678497,N.i.b.i.r 🤝,FedExPankha,None of your business,"""He/Him"", Fan account.

"" #Messi fan forever. Follow me I will follow back asap""",,[],False,222,443,0,Sat Nov 15 16:40:08 +0000 2014,14871,,,False,False,5196,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1608876682148208640/XV-pRC-o_normal.jpg,https://pbs.twimg.com/profile_images/1608876682148208640/XV-pRC-o_normal.jpg,https://pbs.twimg.com/profile_banners/2900678497/1671393117,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 01:51:27 +0000 2023,1633284259422130176,1633284259422130176,"What do you think about screwing up the concert scene in the city's venues, making bands hardly include Barcelona in European tours, playing Monopoly with music by organizing a festival mostly for foreign audiences, encouraging even more gentrification of the city? https://t.co/kDj7e0i86i",False,"[0, 265]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,True,0,0,False,False,en,en,recent,233368896,233368896,Pablo @newuse@mastodon.social,nuevouso,"el Poblenou, Barcelona","Do not feed me after midnight.

Lol/lols.",,[],False,268,691,5,Mon Jan 03 01:56:53 +0000 2011,3222,,,True,False,2082,,False,False,False,131516,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,True,http://pbs.twimg.com/profile_images/1630309513919098881/LVX7RHD7_normal.jpg,https://pbs.twimg.com/profile_images/1630309513919098881/LVX7RHD7_normal.jpg,https://pbs.twimg.com/profile_banners/233368896/1676329200,009999,EEEEEE,EFEFEF,333333,True,True,False,False,False,False,False,none,[],,,,,,,,,,,,,False,,1.633075037031768e+18,1633075037031768064,Tue Mar 07 12:00:04 +0000 2023,1.633075037031768e+18,1633075037031768064,"Today at 16:00 CET 

#PrimaveraSound #PS23 https://t.co/3OaSICDvqu",False,"[0, 42]",en,recent,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,20591744.0,20591744,Primavera Sound,Primavera_Sound,Barcelona & Madrid ,I'll be your mirror 🪞,https://t.co/l7zhDVYhf7,[],False,126469.0,1290.0,2073.0,Wed Feb 11 14:06:51 +0000 2009,8840.0,,,True,True,16421.0,,False,False,False,BC1C10,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1595737099482939392/pFsDPNE8_normal.jpg,https://pbs.twimg.com/profile_images/1595737099482939392/pFsDPNE8_normal.jpg,https://pbs.twimg.com/profile_banners/20591744/1676563667,0084B4,FFFFFF,87E349,A82AA8,True,False,False,False,False,False,False,none,[],,,,,False,44.0,860.0,False,False,False,en,"[{'url': 'https://t.co/l7zhDVYhf7', 'expanded_url': 'http://primaverasound.com/', 'display_url': 'primaverasound.com', 'indices': [0, 23]}]",,,,,,
Wed Mar 08 01:51:23 +0000 2023,1633284244033220608,1633284244033220608,"#haiku #poetry
#digitalart https://t.co/ybzDcAf0CR
#design #art #writing #magazine

a korean fried chicken leg
with a touch of jalapeño
and a beer from barcelona
under the pale moonlight
          you can't really rhyme too much
                     modern poetry frowns on that https://t.co/aMCGhVjuch",False,"[0, 278]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,False,1,2,False,False,en,en,recent,1295111938570100737,1295111938570100737,ivica,ivicaArt,the middle of toronto,"be funny...be serious...be polite....
.
https://t.co/xQ5m6cefOA (weekly)
.
https://t.co/HPmovsAKiN NEW NFTs
.
https://t.co/X43LxxC7er",,"[{'url': 'https://t.co/xQ5m6cefOA', 'expanded_url': 'http://muchka.com/ivicaMagazine', 'display_url': 'muchka.com/ivicaMagazine', 'indices': [40, 63]}, {'url': 'https://t.co/HPmovsAKiN', 'expanded_url': 'http://makersplace.com/ivica/', 'display_url': 'makersplace.com/ivica/', 'indices': [75, 98]}, {'url': 'https://t.co/X43LxxC7er', 'expanded_url': 'http://www.youtube.com/channel/UCjTfeoxonL61tjf3GuJMXxg', 'display_url': 'youtube.com/channel/UCjTfe…', 'indices': [110, 133]}]",False,2681,4485,13,Sun Aug 16 21:35:41 +0000 2020,37092,,,False,False,97,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1496169382019543048/Gw09tRu0_normal.jpg,https://pbs.twimg.com/profile_images/1496169382019543048/Gw09tRu0_normal.jpg,https://pbs.twimg.com/profile_banners/1295111938570100737/1645548935,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Mar 08 01:49:55 +0000 2023,1633283876511694848,1633283876511694848,"Even in Barcelona I still crave Korean food! World tour makes me miss home food. Also, Spain is the best for churros so I looked for it as well. Unexpected events come, watch the vlog to get the answer!

🎀 https://t.co/Q4vdqRGUSR https://t.co/gNj0fRSa0i",False,"[0, 229]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6332763729689354e+18,1633276372968935425,8.296472535098532e+17,829647253509853189,jisookimt,,,,False,0,0,False,False,en,en,recent,829647253509853189,829647253509853189,ִֶָ,jisookimt,NOT REAL,"she, a miracle that is blasting to new heights at unprecedented speeds for the entire industry, kim jisoo of @BLACKPINK",https://t.co/0KOnjvt0Py,[],False,439,56,10,Thu Feb 09 11:04:54 +0000 2017,2295,,,False,False,43058,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1633048904022523906/gMANv3jg_normal.jpg,https://pbs.twimg.com/profile_images/1633048904022523906/gMANv3jg_normal.jpg,https://pbs.twimg.com/profile_banners/829647253509853189/1678184174,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,False,"[{'url': 'https://t.co/0KOnjvt0Py', 'expanded_url': 'https://youtube.com/@sooyaaa__', 'display_url': 'youtube.com/@sooyaaa__', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
