created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,possibly_sensitive,lang,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.url.urls,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.withheld_in_countries
Wed Mar 08 02:05:45 +0000 2023,1633287861666729984,1633287861666729984,"🔴 LIVE!! ~ 2023 Granada VS Salesian College Preparatory

2023 CIF State Div. 1 Boys Basketball Regional Final

Click Link ➤ https://t.co/GhQ1R3KfnU

 Date : 7-Mar-23 - 10:00 PM EST
aybeenzdzf
https://t.co/QiTB5sPVYQ",False,"[0, 215]","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,2276965213,2276965213,ღ,StilinskisMoles,,ғree ғollow ғroм @HowlingForHale,,,[],False,21,83,0,Sun Jan 05 02:28:29 +0000 2014,0,,,False,False,161,,False,False,False,FFF04D,http://abs.twimg.com/images/themes/theme19/bg.gif,https://abs.twimg.com/images/themes/theme19/bg.gif,False,http://pbs.twimg.com/profile_images/419657859949793280/tggfewaR_normal.png,https://pbs.twimg.com/profile_images/419657859949793280/tggfewaR_normal.png,https://pbs.twimg.com/profile_banners/2276965213/1388889176,0099CC,FFF8AD,F6FFD1,333333,True,False,False,False,False,False,False,none,[]
Wed Mar 08 02:05:19 +0000 2023,1633287751696252930,1633287751696252930,"🔴 LIVESTREAM!! ~ Granada VS Salesian College Preparatory 2023

2023 CIF State Div. 1 Boys Basketball Regional Final

Click Link ➤ https://t.co/dIKJCiV3bO

 Date : 7-Mar-23 - 10:00 PM EST
nzeyxdoybm
https://t.co/Ca37MM9qYD",False,"[0, 221]","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,1598651214283309059,1598651214283309059,billyfoster978,billyfoster978,,,,,[],False,203,374,0,Fri Dec 02 12:12:34 +0000 2022,1,,,False,False,13968,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1610639581522841602/Tf1wWVBy_normal.jpg,https://pbs.twimg.com/profile_images/1610639581522841602/Tf1wWVBy_normal.jpg,https://pbs.twimg.com/profile_banners/1598651214283309059/1672841409,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[]
Wed Mar 08 02:04:29 +0000 2023,1633287543214190592,1633287543214190592,"Granada VS Salesian - 2023 CIF State Div. 1 Boys Basketball Regional Final
📅 7-Mar-23
⏰ 10:00 PM EST
🔴Live Now➠https://t.co/UoWJItQvEe

#dykteaxjjx
https://t.co/mdFks2fJNG",False,"[0, 171]","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,1595931401446371328,1595931401446371328,brenda burgess 561,561_brenda,,,,,[],False,152,417,0,Fri Nov 25 00:04:42 +0000 2022,7,,,False,False,16773,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1595931562490855425/sZC2okka_normal.jpg,https://pbs.twimg.com/profile_images/1595931562490855425/sZC2okka_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[]
Wed Mar 08 02:04:04 +0000 2023,1633287436666302464,1633287436666302464,"Granada VS Salesian - 2023 CIF State Div. 1 Boys Basketball Regional Final
📅 7-Mar-23
⏰ 10:00 PM EST
🔴Live Now➠https://t.co/OxU5Rqd2bY

#xujgjgabfd
https://t.co/1vR0x4aCpA",False,"[0, 171]","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,276895731,276895731,Jessica Emerensiana,JessicaRensi,usa,,https://t.co/PSry9egxVs,"[{'url': 'https://t.co/PSry9egxVs', 'expanded_url': 'http://korong.com', 'display_url': 'korong.com', 'indices': [0, 23]}]",[],False,32,17,0,Mon Apr 04 09:16:22 +0000 2011,0,,,True,False,249,,False,False,False,352726,http://abs.twimg.com/images/themes/theme5/bg.gif,https://abs.twimg.com/images/themes/theme5/bg.gif,False,http://pbs.twimg.com/profile_images/1400418301/28292_1383622868312_1164194355_30965969_5625017_n_normal.jpg,https://pbs.twimg.com/profile_images/1400418301/28292_1383622868312_1164194355_30965969_5625017_n_normal.jpg,,D02B55,829D5E,99CC33,3E4415,True,False,False,False,False,False,False,none,[]
Wed Mar 08 02:03:58 +0000 2023,1633287410548379648,1633287410548379648,"🔴 LIVE!! ~ 2023 Granada VS Salesian College Preparatory

2023 CIF State Div. 1 Boys Basketball Regional Final

Click Link ➤ https://t.co/Q4muJvjIM5

 Date : 7-Mar-23 - 10:00 PM EST
wpdstotmba
https://t.co/mdFks2fJNG",False,"[0, 215]","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,1595931401446371328,1595931401446371328,brenda burgess 561,561_brenda,,,,,[],False,152,417,0,Fri Nov 25 00:04:42 +0000 2022,7,,,False,False,16773,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1595931562490855425/sZC2okka_normal.jpg,https://pbs.twimg.com/profile_images/1595931562490855425/sZC2okka_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[]
Wed Mar 08 02:03:37 +0000 2023,1633287321037717505,1633287321037717505,"Granada VS Salesian 2023
2023 CIF State Div. 1 Boys Basketball Regional Final
yyxuklnwxf
📅7-Mar-23 - ⏰10:00 PM EST
🔵Liveᴴᴰ⬇️⬇️⬇️
https://t.co/AxrJW940OQ
https://t.co/ifKIx2jRUA",False,"[0, 176]","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,1593949755100782593,1593949755100782593,zul.viijul,ZViijul,,,,,[],False,373,219,0,Sat Nov 19 12:50:39 +0000 2022,0,,,False,False,16699,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1593950513384390656/M-JK_cPF_normal.jpg,https://pbs.twimg.com/profile_images/1593950513384390656/M-JK_cPF_normal.jpg,https://pbs.twimg.com/profile_banners/1593949755100782593/1668862404,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[]
Wed Mar 08 02:03:33 +0000 2023,1633287304549920769,1633287304549920769,"🔴 LIVE!! ~ 2023 Granada VS Salesian College Preparatory

2023 CIF State Div. 1 Boys Basketball Regional Final

Click Link ➤ https://t.co/eDfHe0MDZC

 Date : 7-Mar-23 - 10:00 PM EST
mwbcheokmj
https://t.co/1vR0x4aCpA",False,"[0, 215]","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,276895731,276895731,Jessica Emerensiana,JessicaRensi,usa,,https://t.co/PSry9egxVs,"[{'url': 'https://t.co/PSry9egxVs', 'expanded_url': 'http://korong.com', 'display_url': 'korong.com', 'indices': [0, 23]}]",[],False,32,17,0,Mon Apr 04 09:16:22 +0000 2011,0,,,True,False,249,,False,False,False,352726,http://abs.twimg.com/images/themes/theme5/bg.gif,https://abs.twimg.com/images/themes/theme5/bg.gif,False,http://pbs.twimg.com/profile_images/1400418301/28292_1383622868312_1164194355_30965969_5625017_n_normal.jpg,https://pbs.twimg.com/profile_images/1400418301/28292_1383622868312_1164194355_30965969_5625017_n_normal.jpg,,D02B55,829D5E,99CC33,3E4415,True,False,False,False,False,False,False,none,[]
Wed Mar 08 02:03:05 +0000 2023,1633287189915373568,1633287189915373568,"🔴 LIVESTREAM!! ~ Granada VS Salesian College Preparatory 2023

2023 CIF State Div. 1 Boys Basketball Regional Final

Click Link ➤ https://t.co/1wdOrS0gIx

 Date : 7-Mar-23 - 10:00 PM EST
cqctueuqif
https://t.co/HQKKWq4dZk",False,"[0, 221]","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,1593949755100782593,1593949755100782593,zul.viijul,ZViijul,,,,,[],False,373,219,0,Sat Nov 19 12:50:39 +0000 2022,0,,,False,False,16699,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1593950513384390656/M-JK_cPF_normal.jpg,https://pbs.twimg.com/profile_images/1593950513384390656/M-JK_cPF_normal.jpg,https://pbs.twimg.com/profile_banners/1593949755100782593/1668862404,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[]
Wed Mar 08 02:02:02 +0000 2023,1633286923484815360,1633286923484815360,"Granada vs Salesian College Preparatory | California High School Basketball Live Stream
𝙒𝘼𝙏𝘾𝙃 𝙇𝙄𝙑𝙀 𝙤𝙣 ▶️ https://t.co/IPhJLHOhy5
The Salesian College Preparatory (Richmond, CA) varsity basketball team has a home playoff game vs. Granada (Livermore, CA) today @ 7p. https://t.co/QSeilCrdzu",False,"[0, 264]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,1345431684,1345431684,Joshua Chaplin,josh_chaplin25,,,,,[],False,288,479,1,Thu Apr 11 22:38:49 +0000 2013,26,,,True,False,4212,,False,False,False,ACDED6,http://abs.twimg.com/images/themes/theme18/bg.gif,https://abs.twimg.com/images/themes/theme18/bg.gif,False,http://pbs.twimg.com/profile_images/1600883684025856000/unRuDZ8y_normal.jpg,https://pbs.twimg.com/profile_images/1600883684025856000/unRuDZ8y_normal.jpg,https://pbs.twimg.com/profile_banners/1345431684/1365720336,038543,EEEEEE,F6F6F6,333333,True,False,False,False,False,False,False,none,[]
Wed Mar 08 01:56:55 +0000 2023,1633285637611876352,1633285637611876352,"2023 CIF State Div. 1 Boys Basketball Regional Final

Granada High School vs Salesian College Preparatory
𝐋𝐢𝐯𝐞 𝐧𝐨𝐰 ➤https://t.co/BgfCjr61hS
Mar 07, 2023 | 10:00 PM EST

San Pablo, CAPub. by CIF",False,"[0, 193]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,1545219092,1545219092,Ahmad Ikhwan ,Ikhwanstyloboyz,Malacca,,,,[],False,205,259,0,Tue Jun 25 09:01:33 +0000 2013,26,,,False,False,3246,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/508521680306569216/CpgATMzZ_normal.jpeg,https://pbs.twimg.com/profile_images/508521680306569216/CpgATMzZ_normal.jpeg,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[]
Wed Mar 08 01:56:40 +0000 2023,1633285575737499648,1633285575737499648,"Granada VS Salesian - 2023 CIF State Div. 1 Boys Basketball Regional Final 2023
qgnzsnxoio
[📅7-Mar-23 - ⌚10:00 PM EST]

 ⬇️🟩⬇️
   ((⭕Live : 👇🏀👇))
https://t.co/EVPDzByzdq
https://t.co/xlw3FK3L8X",False,"[0, 193]","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,2269594177,2269594177,Demarco Bush ,DemarcoBush3,usa,"Watch your favorite team at home or on the go through our website, mobile apps in the iOS App Store and Google Play Store, and connected TV apps on Roku, tvOS",https://t.co/bpgUnlEP8w,"[{'url': 'https://t.co/bpgUnlEP8w', 'expanded_url': 'http://hakantv.com', 'display_url': 'hakantv.com', 'indices': [0, 23]}]",[],False,26,19,0,Tue Dec 31 00:06:18 +0000 2013,0,,,False,False,525,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1631677905632923649/FNAMUhAn_normal.jpg,https://pbs.twimg.com/profile_images/1631677905632923649/FNAMUhAn_normal.jpg,https://pbs.twimg.com/profile_banners/2269594177/1677857397,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[]
Wed Mar 08 01:56:09 +0000 2023,1633285444984250368,1633285444984250368,"Granada VS Salesian College Preparatory - 2023 CIF State Div. 1 Boys Basketball Regional Final 2023
kplmofftdr
[📅7-Mar-23 - ⌚10:00 PM EST]

 ⬇️🟩⬇️
   ((⭕Live : 👇🏀👇))
https://t.co/ZpzA0PZWeh
https://t.co/F0LWUQn0Ng",False,"[0, 213]","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,2269594177,2269594177,Demarco Bush ,DemarcoBush3,usa,"Watch your favorite team at home or on the go through our website, mobile apps in the iOS App Store and Google Play Store, and connected TV apps on Roku, tvOS",https://t.co/bpgUnlEP8w,"[{'url': 'https://t.co/bpgUnlEP8w', 'expanded_url': 'http://hakantv.com', 'display_url': 'hakantv.com', 'indices': [0, 23]}]",[],False,26,19,0,Tue Dec 31 00:06:18 +0000 2013,0,,,False,False,525,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1631677905632923649/FNAMUhAn_normal.jpg,https://pbs.twimg.com/profile_images/1631677905632923649/FNAMUhAn_normal.jpg,https://pbs.twimg.com/profile_banners/2269594177/1677857397,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[]
