created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,quoted_status_id,quoted_status_id_str,retweet_count,favorite_count,favorited,retweeted,possibly_sensitive,lang,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.withheld_in_countries,quoted_status.created_at,quoted_status.id,quoted_status.id_str,quoted_status.full_text,quoted_status.truncated,quoted_status.display_text_range,quoted_status.metadata.iso_language_code,quoted_status.metadata.result_type,quoted_status.source,quoted_status.in_reply_to_status_id,quoted_status.in_reply_to_status_id_str,quoted_status.in_reply_to_user_id,quoted_status.in_reply_to_user_id_str,quoted_status.in_reply_to_screen_name,quoted_status.user.id,quoted_status.user.id_str,quoted_status.user.name,quoted_status.user.screen_name,quoted_status.user.location,quoted_status.user.description,quoted_status.user.url,quoted_status.user.entities.url.urls,quoted_status.user.entities.description.urls,quoted_status.user.protected,quoted_status.user.followers_count,quoted_status.user.friends_count,quoted_status.user.listed_count,quoted_status.user.created_at,quoted_status.user.favourites_count,quoted_status.user.utc_offset,quoted_status.user.time_zone,quoted_status.user.geo_enabled,quoted_status.user.verified,quoted_status.user.statuses_count,quoted_status.user.lang,quoted_status.user.contributors_enabled,quoted_status.user.is_translator,quoted_status.user.is_translation_enabled,quoted_status.user.profile_background_color,quoted_status.user.profile_background_image_url,quoted_status.user.profile_background_image_url_https,quoted_status.user.profile_background_tile,quoted_status.user.profile_image_url,quoted_status.user.profile_image_url_https,quoted_status.user.profile_banner_url,quoted_status.user.profile_link_color,quoted_status.user.profile_sidebar_border_color,quoted_status.user.profile_sidebar_fill_color,quoted_status.user.profile_text_color,quoted_status.user.profile_use_background_image,quoted_status.user.has_extended_profile,quoted_status.user.default_profile,quoted_status.user.default_profile_image,quoted_status.user.following,quoted_status.user.follow_request_sent,quoted_status.user.notifications,quoted_status.user.translator_type,quoted_status.user.withheld_in_countries,quoted_status.geo,quoted_status.coordinates,quoted_status.place,quoted_status.contributors,quoted_status.is_quote_status,quoted_status.retweet_count,quoted_status.favorite_count,quoted_status.favorited,quoted_status.retweeted,quoted_status.possibly_sensitive,quoted_status.lang,user.entities.url.urls,quoted_status.quoted_status_id,quoted_status.quoted_status_id_str,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates,place.tweet_id
Tue Mar 07 13:40:39 +0000 2023,1633100350990217219,1633100350990217219,@lanrehussain @SalehAzzaman24 Almost every locality has a traditional ruler whose the custodian of culture; they lost their value because they can't fund themselves to stay relevant as it is with the UK and UAE of the Espanyol royalty.,False,"[30, 235]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6330903678798234e+18,1633090367879823362,298338238.0,298338238,lanrehussain,,,,,False,,,0,2,False,False,,en,en,recent,271221941,271221941,omar-faruk,Omarigbebi,Nigeria,"R-MEAL, Social safeguard & Humanitarian.
Task Force-1 EvalYouth & Learning at the Collectively
https://t.co/3FFbcxnOb7 

    🔃 & ❤️ =\®",,"[{'url': 'https://t.co/3FFbcxnOb7', 'expanded_url': 'https://www.thecollectivity.org/en/about', 'display_url': 'thecollectivity.org/en/about', 'indices': [95, 118]}]",False,665,664,4,Thu Mar 24 02:50:27 +0000 2011,27677,,,True,False,18727,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1607290310375129088/M2PscBd8_normal.jpg,https://pbs.twimg.com/profile_images/1607290310375129088/M2PscBd8_normal.jpg,https://pbs.twimg.com/profile_banners/271221941/1600064771,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 13:16:20 +0000 2023,1633094230284353538,1633094230284353538,@FCBarcelona espanyol bigger,False,"[13, 28]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.6330940808874967e+18,1633094080887496707,96951800.0,96951800,FCBarcelona,,,,,False,,,0,1,False,False,,en,en,recent,1297611305109553152,1297611305109553152,TomFTW,TomFTW6,,"My opinion = facts block me = i own you Never been ratiod

Defending the greatest winger of all time

@LFC @MoSalah",,[],False,1418,381,8,Sun Aug 23 19:07:11 +0000 2020,23635,,,False,False,24537,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1630506328224301056/vOq9nPiX_normal.jpg,https://pbs.twimg.com/profile_images/1630506328224301056/vOq9nPiX_normal.jpg,https://pbs.twimg.com/profile_banners/1297611305109553152/1650036094,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 12:48:36 +0000 2023,1633087249922371584,1633087249922371584,"New Overtime AMM position bought
Real Madrid - Espanyol
Amount: 0.6760076705512571
Paid: 0.625 sUSD
Position: 1X
Potential profit: 0.0510076705512571 sUSD (8%)",False,"[0, 159]","<a href=""https://google.com"" rel=""nofollow"">overtime-thales</a>",,,,,,,,,,False,,,0,0,False,False,,en,en,recent,1547957461809737728,1547957461809737728,Thales Overtime AMM bot,overtime_amm,,Beep boop... I will be printing trades from @OvertimeMarkets AMM,https://t.co/zqKWW34LPc,[],False,176,2,3,Fri Jul 15 14:53:20 +0000 2022,1,,,False,False,106458,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1560557604643930117/dC1L2uNf_normal.jpg,https://pbs.twimg.com/profile_images/1560557604643930117/dC1L2uNf_normal.jpg,https://pbs.twimg.com/profile_banners/1547957461809737728/1662587928,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/zqKWW34LPc', 'expanded_url': 'https://overtimemarkets.xyz/#/markets', 'display_url': 'overtimemarkets.xyz/#/markets', 'indices': [0, 23]}]",,,,,,,,,,,,,
Tue Mar 07 12:17:09 +0000 2023,1633079336659034112,1633079336659034112,Ferland Mendy has been sorely missed. Hopefully he can play 60 minutes against Espanyol before starting against Liverpool.,False,"[0, 122]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,,,5,42,False,False,,en,en,recent,193466736,193466736,Ahead of the Curve,mediocentr0,,We offer visionary football views,,[],False,38478,137,392,Tue Sep 21 22:03:39 +0000 2010,1078,,,True,False,243374,,False,False,False,131516,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,True,http://pbs.twimg.com/profile_images/1602656941796458497/5FUI2a7y_normal.jpg,https://pbs.twimg.com/profile_images/1602656941796458497/5FUI2a7y_normal.jpg,,000000,FFFFFF,EFEFEF,333333,False,False,False,False,False,False,False,regular,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 12:01:13 +0000 2023,1633075325759549440,1633075325759549440,@reydegonnet @tweetybirdyaho1 Chanty 🇦🇷🇵🇭 hablando espanyol https://t.co/yia1I1uLbg,False,"[30, 59]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6329678230047826e+18,1632967823004782593,3354013450.0,3354013450,reydegonnet,,,,,False,,,0,3,False,False,False,en,en,recent,1570583270634704896,1570583270634704896,Lapis•VerZänö,RynAldenese,,"Team LapiBots 🗳
Chavacano-Bisaya 😁",,[],False,61,240,0,Fri Sep 16 01:20:32 +0000 2022,2751,,,False,False,1925,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1629085512685477888/DxokvByG_normal.jpg,https://pbs.twimg.com/profile_images/1629085512685477888/DxokvByG_normal.jpg,https://pbs.twimg.com/profile_banners/1570583270634704896/1671603837,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 11:08:10 +0000 2023,1633061975767777282,1633061975767777282,"@Anon_Wh0 @StoolFootball @IufcIiam There’s nothing in that league either
The only good rivalry was Barca espanyol got killed off ages ago",False,"[35, 137]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6330617127220265e+18,1633061712722026497,1.3375194779787878e+18,1337519477978787845,Anon_Wh0,,,,,False,,,0,0,False,False,,en,en,recent,1137419746813665281,1137419746813665281,🏴󠁧󠁢󠁳󠁣󠁴󠁿,edouglas7206,,Rangers ST Holder🍊✋ The famous RFC,,[],False,164,584,0,Sat Jun 08 18:02:54 +0000 2019,8663,,,False,False,3453,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1620923060281905152/jfqacAPE_normal.jpg,https://pbs.twimg.com/profile_images/1620923060281905152/jfqacAPE_normal.jpg,https://pbs.twimg.com/profile_banners/1137419746813665281/1671190678,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 10:28:24 +0000 2023,1633051969672683521,1633051969672683521,"First pre season session last night in the CC tournament. 3 wins from 3 in the group stages and then a 1-0 win against VFL Espanyol. Then knocked out in the quarter finals to a very strong Bvnga Bvnga FC
@TheVFL_ @TheVFLPlayerHub @VflRelated 
#uppabochum",False,"[0, 254]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,,,1,1,False,False,,en,en,recent,1604588373519253508,1604588373519253508,VFLBOCHUM S54XB,VFLBOCHUMFC,,"Managed by @WintehSoldieh Competing in Bundedsliga 1, Season 54 Xbox",,[],False,18,31,0,Sun Dec 18 21:24:24 +0000 2022,9,,,False,False,12,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1604588668471197697/_aa2VZW2_normal.jpg,https://pbs.twimg.com/profile_images/1604588668471197697/_aa2VZW2_normal.jpg,https://pbs.twimg.com/profile_banners/1604588373519253508/1673893532,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 10:24:36 +0000 2023,1633051013388156928,1633051013388156928,"New Overtime Arbitrum AMM position bought
Real Madrid - Espanyol
Amount: 8.682095936576562
Paid: 6.647 sUSD
Position: Real Madrid
Potential profit: 2 sUSD (31%)",False,"[0, 160]","<a href=""https://google.com"" rel=""nofollow"">overtime-thales</a>",,,,,,,,,,False,,,0,0,False,False,,en,en,recent,1547957461809737728,1547957461809737728,Thales Overtime AMM bot,overtime_amm,,Beep boop... I will be printing trades from @OvertimeMarkets AMM,https://t.co/zqKWW34LPc,[],False,176,2,3,Fri Jul 15 14:53:20 +0000 2022,1,,,False,False,106458,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1560557604643930117/dC1L2uNf_normal.jpg,https://pbs.twimg.com/profile_images/1560557604643930117/dC1L2uNf_normal.jpg,https://pbs.twimg.com/profile_banners/1547957461809737728/1662587928,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/zqKWW34LPc', 'expanded_url': 'https://overtimemarkets.xyz/#/markets', 'display_url': 'overtimemarkets.xyz/#/markets', 'indices': [0, 23]}]",,,,,,,,,,,,,
Tue Mar 07 10:14:35 +0000 2023,1633048492393340928,1633048492393340928,"New Overtime AMM position bought
Real Madrid - Espanyol
Amount: 3.839772438944695
Paid: 2.947 sUSD
Position: Real Madrid
Potential profit: 1 sUSD (30%)",False,"[0, 151]","<a href=""https://google.com"" rel=""nofollow"">overtime-thales</a>",,,,,,,,,,False,,,0,0,False,False,,en,en,recent,1547957461809737728,1547957461809737728,Thales Overtime AMM bot,overtime_amm,,Beep boop... I will be printing trades from @OvertimeMarkets AMM,https://t.co/zqKWW34LPc,[],False,176,2,3,Fri Jul 15 14:53:20 +0000 2022,1,,,False,False,106458,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1560557604643930117/dC1L2uNf_normal.jpg,https://pbs.twimg.com/profile_images/1560557604643930117/dC1L2uNf_normal.jpg,https://pbs.twimg.com/profile_banners/1547957461809737728/1662587928,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/zqKWW34LPc', 'expanded_url': 'https://overtimemarkets.xyz/#/markets', 'display_url': 'overtimemarkets.xyz/#/markets', 'indices': [0, 23]}]",,,,,,,,,,,,,
Tue Mar 07 10:14:35 +0000 2023,1633048491504066561,1633048491504066561,"New Overtime Market Parlay
Paid: $5.000
Positions:
Real Madrid - Espanyol @ 1 - 1.31
Villarreal - Real Betis @ 1X - 1.33
Potential profit: 3 sUSD (54%)",False,"[0, 151]","<a href=""https://google.com"" rel=""nofollow"">overtime-thales</a>",,,,,,,,,,False,,,0,0,False,False,,en,en,recent,1547957461809737728,1547957461809737728,Thales Overtime AMM bot,overtime_amm,,Beep boop... I will be printing trades from @OvertimeMarkets AMM,https://t.co/zqKWW34LPc,[],False,176,2,3,Fri Jul 15 14:53:20 +0000 2022,1,,,False,False,106458,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1560557604643930117/dC1L2uNf_normal.jpg,https://pbs.twimg.com/profile_images/1560557604643930117/dC1L2uNf_normal.jpg,https://pbs.twimg.com/profile_banners/1547957461809737728/1662587928,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/zqKWW34LPc', 'expanded_url': 'https://overtimemarkets.xyz/#/markets', 'display_url': 'overtimemarkets.xyz/#/markets', 'indices': [0, 23]}]",,,,,,,,,,,,,
Tue Mar 07 10:12:35 +0000 2023,1633047989420793857,1633047989420793857,"New Overtime AMM position bought
Real Madrid - Espanyol
Amount: 1.27
Paid: 0.999 sUSD
Position: Real Madrid
Potential profit: 0.271 sUSD (27%)",False,"[0, 142]","<a href=""https://google.com"" rel=""nofollow"">overtime-thales</a>",,,,,,,,,,False,,,0,0,False,False,,en,en,recent,1547957461809737728,1547957461809737728,Thales Overtime AMM bot,overtime_amm,,Beep boop... I will be printing trades from @OvertimeMarkets AMM,https://t.co/zqKWW34LPc,[],False,176,2,3,Fri Jul 15 14:53:20 +0000 2022,1,,,False,False,106458,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1560557604643930117/dC1L2uNf_normal.jpg,https://pbs.twimg.com/profile_images/1560557604643930117/dC1L2uNf_normal.jpg,https://pbs.twimg.com/profile_banners/1547957461809737728/1662587928,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/zqKWW34LPc', 'expanded_url': 'https://overtimemarkets.xyz/#/markets', 'display_url': 'overtimemarkets.xyz/#/markets', 'indices': [0, 23]}]",,,,,,,,,,,,,
Tue Mar 07 10:10:35 +0000 2023,1633047484187525126,1633047484187525126,"New Overtime AMM position bought
Real Madrid - Espanyol
Amount: 1.04
Paid: 0.994 sUSD
Position: 1X
Potential profit: 0.04600000000000004 sUSD (5%)",False,"[0, 146]","<a href=""https://google.com"" rel=""nofollow"">overtime-thales</a>",,,,,,,,,,False,,,0,0,False,False,,en,en,recent,1547957461809737728,1547957461809737728,Thales Overtime AMM bot,overtime_amm,,Beep boop... I will be printing trades from @OvertimeMarkets AMM,https://t.co/zqKWW34LPc,[],False,176,2,3,Fri Jul 15 14:53:20 +0000 2022,1,,,False,False,106458,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1560557604643930117/dC1L2uNf_normal.jpg,https://pbs.twimg.com/profile_images/1560557604643930117/dC1L2uNf_normal.jpg,https://pbs.twimg.com/profile_banners/1547957461809737728/1662587928,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/zqKWW34LPc', 'expanded_url': 'https://overtimemarkets.xyz/#/markets', 'display_url': 'overtimemarkets.xyz/#/markets', 'indices': [0, 23]}]",,,,,,,,,,,,,
Tue Mar 07 10:04:35 +0000 2023,1633045973743149056,1633045973743149056,"New Overtime Arbitrum AMM position bought
Real Madrid - Espanyol
Amount: 1.26
Paid: 0.997 sUSD
Position: Real Madrid
Potential profit: 0.263 sUSD (26%)",False,"[0, 151]","<a href=""https://google.com"" rel=""nofollow"">overtime-thales</a>",,,,,,,,,,False,,,0,0,False,False,,en,en,recent,1547957461809737728,1547957461809737728,Thales Overtime AMM bot,overtime_amm,,Beep boop... I will be printing trades from @OvertimeMarkets AMM,https://t.co/zqKWW34LPc,[],False,176,2,3,Fri Jul 15 14:53:20 +0000 2022,1,,,False,False,106458,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1560557604643930117/dC1L2uNf_normal.jpg,https://pbs.twimg.com/profile_images/1560557604643930117/dC1L2uNf_normal.jpg,https://pbs.twimg.com/profile_banners/1547957461809737728/1662587928,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/zqKWW34LPc', 'expanded_url': 'https://overtimemarkets.xyz/#/markets', 'display_url': 'overtimemarkets.xyz/#/markets', 'indices': [0, 23]}]",,,,,,,,,,,,,
Tue Mar 07 09:34:23 +0000 2023,1633038376008835072,1633038376008835072,"Ole ole! And it's that bad hombre, Mexicano bad hombre. Espanyol that bad hombre. Santi Cazorla that badol hombre 🎵",False,"[0, 115]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,,,0,0,False,False,,en,en,recent,1589926695804588034,1589926695804588034,Ego Van Ego,RealEgoVanEgo,,Yes it's still me.,,[],False,7,25,0,Tue Nov 08 10:25:27 +0000 2022,89,,,False,False,291,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1589927469724876800/XsRQIw8R_normal.jpg,https://pbs.twimg.com/profile_images/1589927469724876800/XsRQIw8R_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 09:25:18 +0000 2023,1633036089387540483,1633036089387540483,@ESPNFC Not true with espanyol was a draw dont spread bullcrab for vadrid fans,False,"[8, 78]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6328334319470797e+18,1632833431947079682,18091004.0,18091004,ESPNFC,,,,,False,,,0,0,False,False,,en,en,recent,1569562048056668160,1569562048056668160,Samuel,Samuel68400162,,dont play League of Legends,,[],False,16,213,0,Tue Sep 13 05:42:15 +0000 2022,29009,,,False,False,144,,False,False,False,F5F8FA,,,False,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,True,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 09:12:35 +0000 2023,1633032887657197570,1633032887657197570,"New Overtime Arbitrum AMM position bought
Real Madrid - Espanyol
Amount: 6.4349715830277
Paid: 4.926 sUSD
Position: Real Madrid
Potential profit: 2 sUSD (31%)",False,"[0, 158]","<a href=""https://google.com"" rel=""nofollow"">overtime-thales</a>",,,,,,,,,,False,,,0,0,False,False,,en,en,recent,1547957461809737728,1547957461809737728,Thales Overtime AMM bot,overtime_amm,,Beep boop... I will be printing trades from @OvertimeMarkets AMM,https://t.co/zqKWW34LPc,[],False,176,2,3,Fri Jul 15 14:53:20 +0000 2022,1,,,False,False,106458,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1560557604643930117/dC1L2uNf_normal.jpg,https://pbs.twimg.com/profile_images/1560557604643930117/dC1L2uNf_normal.jpg,https://pbs.twimg.com/profile_banners/1547957461809737728/1662587928,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/zqKWW34LPc', 'expanded_url': 'https://overtimemarkets.xyz/#/markets', 'display_url': 'overtimemarkets.xyz/#/markets', 'indices': [0, 23]}]",,,,,,,,,,,,,
Tue Mar 07 08:19:33 +0000 2023,1633019540035735553,1633019540035735553,THSI REMINDS ME OF DRAKE BELL BECOMING A SPANISH SINGER AND RENAMING HIMSWLF DRAKE CAMPAÑA WHICH IS BELL IN ESPANYOL JWJAIAIAJSKSNSJ https://t.co/8GWlMTUwgS,False,"[0, 132]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,True,1.6323805333206958e+18,1632380533320695811,0,0,False,False,True,en,en,recent,1473677659465039873,1473677659465039873,milo ᰔ bin's gay gf SEEING SKZ IN MANILA D-2 !!!!!,seobbygirl,love maze | filo | he/they/it,stayville's local baker and no. 1 chan fan !!  rcbyf @yeospunk's bff & @meipudding's bff !!   #lovestay,https://t.co/8i4s51w6We,[],False,903,1306,18,Wed Dec 22 15:31:56 +0000 2021,101461,,,True,False,38824,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1630249434851446788/zOtbXSj3_normal.jpg,https://pbs.twimg.com/profile_images/1630249434851446788/zOtbXSj3_normal.jpg,https://pbs.twimg.com/profile_banners/1473677659465039873/1677516729,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],Sun Mar 05 14:00:21 +0000 2023,1.6323805333206958e+18,1632380533320695811,I have been laughing at this for like a fucking hour https://t.co/ELp5xQqzNb,False,"[0, 52]",en,recent,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,1.185584939468755e+18,1185584939468754944,Neon (is gator),NeonSprig,Wartwood (Florida),"Gators give me life | Ace | I like neon lights and occasionally drawing | 📌READ PINNED BYF (oh yeah also I’m very political and rt politics)| 17, he/they",,,[],False,334.0,904.0,2.0,Sat Oct 19 15:54:21 +0000 2019,75512.0,,,True,False,20141.0,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1628946651913105409/b5-ohLiY_normal.jpg,https://pbs.twimg.com/profile_images/1628946651913105409/b5-ohLiY_normal.jpg,https://pbs.twimg.com/profile_banners/1185584939468754944/1622161351,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,False,12406.0,153646.0,False,False,False,en,"[{'url': 'https://t.co/8i4s51w6We', 'expanded_url': 'https://wwwdotpinkhwa.carrd.co/', 'display_url': 'wwwdotpinkhwa.carrd.co', 'indices': [0, 23]}]",,,,,,,,,,,,,
Tue Mar 07 08:04:43 +0000 2023,1633015810292699143,1633015810292699143,We are beating Espanyol 4-0 at the weekend,False,"[0, 42]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,,,2,9,False,False,,en,en,recent,1610940254566875136,1610940254566875136,Rk,RkFutbol,,Old account got hacked at 21k followers / username got changed to @Rare1sGG,,[],False,916,131,7,Thu Jan 05 10:04:34 +0000 2023,0,,,False,False,837,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1628145081042587649/liyVUNAB_normal.jpg,https://pbs.twimg.com/profile_images/1628145081042587649/liyVUNAB_normal.jpg,https://pbs.twimg.com/profile_banners/1610940254566875136/1672913279,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
