created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.withheld_in_countries,possibly_sensitive,user.entities.url.urls,quoted_status_id,quoted_status_id_str,quoted_status.created_at,quoted_status.id,quoted_status.id_str,quoted_status.full_text,quoted_status.truncated,quoted_status.display_text_range,quoted_status.metadata.iso_language_code,quoted_status.metadata.result_type,quoted_status.source,quoted_status.in_reply_to_status_id,quoted_status.in_reply_to_status_id_str,quoted_status.in_reply_to_user_id,quoted_status.in_reply_to_user_id_str,quoted_status.in_reply_to_screen_name,quoted_status.user.id,quoted_status.user.id_str,quoted_status.user.name,quoted_status.user.screen_name,quoted_status.user.location,quoted_status.user.description,quoted_status.user.url,quoted_status.user.entities.description.urls,quoted_status.user.protected,quoted_status.user.followers_count,quoted_status.user.friends_count,quoted_status.user.listed_count,quoted_status.user.created_at,quoted_status.user.favourites_count,quoted_status.user.utc_offset,quoted_status.user.time_zone,quoted_status.user.geo_enabled,quoted_status.user.verified,quoted_status.user.statuses_count,quoted_status.user.lang,quoted_status.user.contributors_enabled,quoted_status.user.is_translator,quoted_status.user.is_translation_enabled,quoted_status.user.profile_background_color,quoted_status.user.profile_background_image_url,quoted_status.user.profile_background_image_url_https,quoted_status.user.profile_background_tile,quoted_status.user.profile_image_url,quoted_status.user.profile_image_url_https,quoted_status.user.profile_banner_url,quoted_status.user.profile_link_color,quoted_status.user.profile_sidebar_border_color,quoted_status.user.profile_sidebar_fill_color,quoted_status.user.profile_text_color,quoted_status.user.profile_use_background_image,quoted_status.user.has_extended_profile,quoted_status.user.default_profile,quoted_status.user.default_profile_image,quoted_status.user.following,quoted_status.user.follow_request_sent,quoted_status.user.notifications,quoted_status.user.translator_type,quoted_status.user.withheld_in_countries,quoted_status.geo,quoted_status.coordinates,quoted_status.place,quoted_status.contributors,quoted_status.is_quote_status,quoted_status.retweet_count,quoted_status.favorite_count,quoted_status.favorited,quoted_status.retweeted,quoted_status.possibly_sensitive,quoted_status.lang,quoted_status.user.entities.url.urls
Tue Mar 07 23:05:57 +0000 2023,1633242612286078982,1633242612286078982,"@TheOgidiBrown In 2021 QF against Atletico Madrid Thiago was injured, Mount Suspended we won UCL

In 2023 QF Thiago was injured, Mount suspended we gonna win it",False,"[15, 160]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6332414512859382e+18,1633241451285938177,1.5258268132048282e+18,1525826813204828167,TheOgidiBrown,,,,,False,0,2,False,False,en,en,recent,1362174797095071749,1362174797095071749,WORLD MAYOR🌎🌎,MAYOR_KUL21,somewhere around the world,"#Chelsea #CR7FAN #AlNassrFC. 
I am 💯% #CristianoRonaldo fan, post any shit about him let me block you.",,[],False,4640,4339,2,Wed Feb 17 22:59:35 +0000 2021,52182,,,True,False,40852,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1608349139573657606/qtfbOAOw_normal.jpg,https://pbs.twimg.com/profile_images/1608349139573657606/qtfbOAOw_normal.jpg,https://pbs.twimg.com/profile_banners/1362174797095071749/1672531503,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 22:54:32 +0000 2023,1633239737887588355,1633239737887588355,Bobby when he joins Atletico Madrid and they just pass it round the back for 90 minutes https://t.co/6YqlPsaBd2 https://t.co/JvXKxqIkaN,False,"[0, 111]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,True,0,0,False,False,en,en,recent,1561827862033874948,1561827862033874948,Jack (7-0),LFCkellzz,,7-0,,[],False,276,647,4,Mon Aug 22 21:29:26 +0000 2022,3399,,,False,False,5693,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1632732854177132546/jeKZTMJ2_normal.jpg,https://pbs.twimg.com/profile_images/1632732854177132546/jeKZTMJ2_normal.jpg,https://pbs.twimg.com/profile_banners/1561827862033874948/1678043254,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],False,,1.6332375343093391e+18,1633237534309339136,Tue Mar 07 22:45:46 +0000 2023,1.6332375343093391e+18,1633237534309339136,"🥇| Saudi Arabian side Al Nassr want to sign Roberto Firmino, while Atletico Madrid is also one to watch. [@FabrizioRomano for @caughtoffside] https://t.co/YkUaIiMcfR",False,"[0, 141]",en,recent,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,4581796174.0,4581796174,Anfield Edition,AnfieldEdition,,"Independent LFC platform | Double @The_FCAs award winners | News, Transfers + More | 📧 theanfieldedition@gmail.com | 18+ PlaySafe https://t.co/3p75LrCcD9",,"[{'url': 'https://t.co/3p75LrCcD9', 'expanded_url': 'http://www.begambleaware.org', 'display_url': 'begambleaware.org', 'indices': [130, 153]}]",False,278018.0,200.0,936.0,Wed Dec 23 19:55:16 +0000 2015,4636.0,,,True,False,40922.0,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1267959070625083392/Mk6l9c82_normal.jpg,https://pbs.twimg.com/profile_images/1267959070625083392/Mk6l9c82_normal.jpg,https://pbs.twimg.com/profile_banners/4581796174/1629622928,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,False,33.0,576.0,False,False,False,en,
Tue Mar 07 22:54:15 +0000 2023,1633239666508873728,1633239666508873728,"@TheEuropeanLad @Nieuwsblad_be The officials at Club Brugge are very useless...how on earth did they sack a Manager that got them through a group containing Atletico Madrid,Porto and Bayer Liverkusen?even if the league performance wasn't that great,he would have still qualify them for the CL next season.",False,"[31, 305]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.6332314531179725e+18,1633231453117972480,3324689194.0,3324689194,TheEuropeanLad,,,,,False,0,0,False,False,en,en,recent,506468796,506468796,Yadz,yahayaomar77,Earth,لَا إِلَّهَ إِلَّا الله مُحَمَّدٌ رَسُولُ الله.,,[],False,460,1816,0,Mon Feb 27 22:03:24 +0000 2012,34019,,,False,False,20604,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1617249753523175424/qdHLVU_9_normal.jpg,https://pbs.twimg.com/profile_images/1617249753523175424/qdHLVU_9_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 22:50:30 +0000 2023,1633238725697191938,1633238725697191938,"@DTS4th If that happens, Potter will be irrelevant, Chelsea aren't losing to Tottenham in the European Cup, just like Real Madrid wouldn't lose to Atletico.

But hopefully Pioli and Milan win",False,"[8, 191]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.6332382511032402e+18,1633238251103240197,1.5439165507044803e+18,1543916550704480257,DTS4th,,,,,False,0,1,False,False,en,en,recent,56494713,56494713,JD,mellonista2022,The Leisure Peninsula,Tranmere. Social justice. Argentina y Messi campeon del mundo.,,[],False,1273,1661,22,Mon Jul 13 21:13:14 +0000 2009,11043,,,True,False,196820,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1604581419375788036/cmt5YXzX_normal.jpg,https://pbs.twimg.com/profile_images/1604581419375788036/cmt5YXzX_normal.jpg,https://pbs.twimg.com/profile_banners/56494713/1526303782,0084B4,FFFFFF,DDEEF6,333333,True,True,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 22:48:29 +0000 2023,1633238217712336898,1633238217712336898,"Saudi Arabian side Al Nassr want to sign Roberto Firmino, while Atletico Madrid is also one to watch. [@FabrizioRomano for @caughtoffside] #firmino",False,"[0, 147]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,0,2,False,False,en,en,recent,1476922462378070028,1476922462378070028,LFC News 23,23Lfc,,Reliable LFC news,,[],False,39,41,0,Fri Dec 31 14:26:59 +0000 2021,1846,,,False,False,758,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1476940794716119045/ALfkrLQP_normal.jpg,https://pbs.twimg.com/profile_images/1476940794716119045/ALfkrLQP_normal.jpg,https://pbs.twimg.com/profile_banners/1476922462378070028/1641765340,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 22:45:46 +0000 2023,1633237534309339136,1633237534309339136,"🥇| Saudi Arabian side Al Nassr want to sign Roberto Firmino, while Atletico Madrid is also one to watch. [@FabrizioRomano for @caughtoffside] https://t.co/YkUaIiMcfR",False,"[0, 141]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,33,576,False,False,en,en,recent,4581796174,4581796174,Anfield Edition,AnfieldEdition,,"Independent LFC platform | Double @The_FCAs award winners | News, Transfers + More | 📧 theanfieldedition@gmail.com | 18+ PlaySafe https://t.co/3p75LrCcD9",,"[{'url': 'https://t.co/3p75LrCcD9', 'expanded_url': 'http://www.begambleaware.org', 'display_url': 'begambleaware.org', 'indices': [130, 153]}]",False,278018,200,936,Wed Dec 23 19:55:16 +0000 2015,4636,,,True,False,40922,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1267959070625083392/Mk6l9c82_normal.jpg,https://pbs.twimg.com/profile_images/1267959070625083392/Mk6l9c82_normal.jpg,https://pbs.twimg.com/profile_banners/4581796174/1629622928,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 22:40:54 +0000 2023,1633236308540764162,1633236308540764162,"@WolfRMFC Dortmund&amp;schalke 2014
Atletico 2017
Juve 2018
Chelsea 2022
Every game that Real Madrid have 2+ lead from the first game things got very hard in the second leg",False,"[10, 172]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6332347752583086e+18,1633234775258308610,1.471777003380613e+18,1471777003380613122,WolfRMFC,,,,,False,2,19,False,False,en,en,recent,2152850438,2152850438,Omri Cohen,BEIIKS,Israel,יא אללה שלך כדורגל,,[],False,235,132,0,Thu Oct 24 12:13:37 +0000 2013,5292,,,False,False,3357,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1535841220655820800/RNHZOUbW_normal.jpg,https://pbs.twimg.com/profile_images/1535841220655820800/RNHZOUbW_normal.jpg,https://pbs.twimg.com/profile_banners/2152850438/1663191315,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 22:37:33 +0000 2023,1633235465821208583,1633235465821208583,Oga pack your bags and go back to Atletico Madrid 😏 https://t.co/XLiLAPaedc,False,"[0, 51]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,True,0,0,False,False,en,en,recent,1312443722651623426,1312443722651623426,Ada🥰😍,AdaIdemili,planet earth.,"business woman, get your affordable handbags from us in ochanja/main market. dealers on all kinds of ladies handbags 👜 💙💙💙",,[],False,1521,649,4,Sat Oct 03 17:25:52 +0000 2020,467938,,,False,False,53101,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1458470961980846089/x7OrtxHE_normal.jpg,https://pbs.twimg.com/profile_images/1458470961980846089/x7OrtxHE_normal.jpg,https://pbs.twimg.com/profile_banners/1312443722651623426/1636561549,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],False,,1.6332336698578698e+18,1633233669857869824,Tue Mar 07 22:30:25 +0000 2023,1.6332336698578698e+18,1633233669857869824,Quarter finals 👀💫 Come on Blues💙,False,"[0, 32]",en,recent,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,4754087063.0,4754087063,João Félix,joaofelix70,Viseu/Seixal,Chelsea Football Club 💙 Instagram:joaofelix79,https://t.co/0ltf0HMJmY,[],False,418028.0,137.0,475.0,Sat Jan 09 11:57:57 +0000 2016,5101.0,,,False,True,970.0,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1615835699055403011/qppMV4MY_normal.jpg,https://pbs.twimg.com/profile_images/1615835699055403011/qppMV4MY_normal.jpg,https://pbs.twimg.com/profile_banners/4754087063/1596572055,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,False,3918.0,32030.0,False,False,,en,"[{'url': 'https://t.co/0ltf0HMJmY', 'expanded_url': 'http://adidas.com', 'display_url': 'adidas.com', 'indices': [0, 23]}]"
Tue Mar 07 22:33:24 +0000 2023,1633234418667069441,1633234418667069441,"@nafee__sah Real Madrid v Atletico Madrid in 2014 UCL finals, before that Sergio Ramos late goal. Mehn, i was near dead lol 😂",False,"[12, 125]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.633192500398633e+18,1633192500398632962,1.1365989071847178e+18,1136598907184717825,nafee__sah,,,,,False,0,0,False,False,en,en,recent,361300224,361300224,Mastermind 👿,dami_mastermind,Santiago Bernabéu ,Money = Self Esteem l 30BG l Unusual Suspect | Outsider! Victor Osimhen,,[],False,4035,3777,9,Wed Aug 24 15:34:58 +0000 2011,12988,,,True,False,136844,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1613699903645011971/QADjkN-H_normal.jpg,https://pbs.twimg.com/profile_images/1613699903645011971/QADjkN-H_normal.jpg,https://pbs.twimg.com/profile_banners/361300224/1653940713,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 22:15:00 +0000 2023,1633229788084318209,1633229788084318209,"He is on loan until June from Atletico Madrid, and the player and #Chelsea are weighing up whether to push for a permanent move.",False,"[0, 128]","<a href=""https://github.com/martynasraila"" rel=""nofollow"">manoSentimentAnalysis</a>",,,,,,,,,,False,0,1,False,False,en,en,recent,904635514342518784,904635514342518784,Steven,martynas_raila,"Fort Worth, TX","Musician and composer creating unique and inspiring soundscapes for film, TV, and video games. #FilmScoring #Composition #MusicProduction",,[],False,127,290,0,Mon Sep 04 09:21:28 +0000 2017,4803,,,False,False,7639,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1627730423752327168/gGXixU5v_normal.jpg,https://pbs.twimg.com/profile_images/1627730423752327168/gGXixU5v_normal.jpg,https://pbs.twimg.com/profile_banners/904635514342518784/1676916157,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 22:13:03 +0000 2023,1633229297749032961,1633229297749032961,"@afcebbb @UtdSam5 Not at all, Atlético were the best itw when we played them, real Madrid were class and man city completely decimated everyone and went on like a  24 game winning streak. There is quite literally not a single good team in the prem in 2023",False,"[18, 255]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6332287065912648e+18,1633228706591264768,1.2991200650618102e+18,1299120065061810178,afcebbb,,,,,False,0,1,False,False,en,en,recent,1580510462575263744,1580510462575263744,🇧🇷,_Runte,"Porto Alegre, Brasil",℗,,[],False,23,22,0,Thu Oct 13 10:47:27 +0000 2022,1843,,,False,False,970,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1629872687513321480/0vzEjxSy_normal.jpg,https://pbs.twimg.com/profile_images/1629872687513321480/0vzEjxSy_normal.jpg,https://pbs.twimg.com/profile_banners/1580510462575263744/1676981278,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 22:10:28 +0000 2023,1633228649972514816,1633228649972514816,One player who will be essential to any #Chelsea victory is Joao Felix and Potter says the on-loan Atletico Madrid forward is a real asset for the Blues.,False,"[0, 153]","<a href=""https://twitter.com/KishanBabuji"" rel=""nofollow"">TarHeelsScore</a>",,,,,,,,,,False,0,1,False,False,en,en,recent,1582583112910905345,1582583112910905345,Adam,CryptoConvoss,"Chicago, IL",Copywriter crafting compelling and effective marketing messages. #copywriter #marketingcopy #branding,,[],False,40,105,1,Wed Oct 19 04:03:28 +0000 2022,892,,,False,False,1679,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1623551496632807425/Ghj0-00j_normal.jpg,https://pbs.twimg.com/profile_images/1623551496632807425/Ghj0-00j_normal.jpg,https://pbs.twimg.com/profile_banners/1582583112910905345/1675919821,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 22:08:13 +0000 2023,1633228083439206401,1633228083439206401,"Carl Hoefkens took Club Brugge to their first event UCL group of 16 stage after almost winning their group which included Porto, Atletico Madrid &amp; Bayer Leverkusen then got fired. Scott Parker hired, they bow out 7-1 aggregate to Benfica. So strange.",False,"[0, 254]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,5,178,False,False,en,en,recent,975161753897140224,975161753897140224,Moby,Mobyhaque1,🌎,Focus on the stories behind football • Youth talents • Transfers & rumours • If you enjoy my content you can support with link below. 📧mobyjk@gmail.com,https://t.co/nHKRBQBwdW,[],False,61590,2365,274,Sun Mar 18 00:07:34 +0000 2018,136434,,,True,False,132696,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1342893987040997380/nPyCtz1O_normal.jpg,https://pbs.twimg.com/profile_images/1342893987040997380/nPyCtz1O_normal.jpg,https://pbs.twimg.com/profile_banners/975161753897140224/1649822332,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,"[{'url': 'https://t.co/nHKRBQBwdW', 'expanded_url': 'https://buymeacoffee.com/moby', 'display_url': 'buymeacoffee.com/moby', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 22:05:15 +0000 2023,1633227338245652480,1633227338245652480,@Intelexcellence @amal_shura more champions leagues have been won in their own stadium than by atletico madrid they are not serious,False,"[29, 131]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.633227007424344e+18,1633227007424344064,1.518791374858236e+18,1518791374858235905,Intelexcellence,,,,,False,0,1,False,False,en,en,recent,1283989834156199937,1283989834156199937,Shakey,AmaxorMan,My limit,I have no idea bro,,[],False,116,269,0,Fri Jul 17 05:00:15 +0000 2020,20158,,,False,False,7614,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1607647677725949953/FSn2Buy-_normal.jpg,https://pbs.twimg.com/profile_images/1607647677725949953/FSn2Buy-_normal.jpg,https://pbs.twimg.com/profile_banners/1283989834156199937/1597785372,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 22:04:06 +0000 2023,1633227047018323969,1633227047018323969,"Bob has Tailed this tip!
      Sport: Football
      Match: Atletico Madrid - Valencia
      Start Date: 2023-03-18 21:0:00
      Bet: Atletico Madrid to win 

      @ 1.71 for 1 unit

      #GamblingTwitter #sportsbettingtwitter
      #MachineLearning",False,"[0, 252]","<a href=""https://novomo-f5610.web.app/"" rel=""nofollow"">Investor Bot</a>",,,,,,,,,,False,1,0,False,False,en,en,recent,1525603760386494465,1525603760386494465,In4Freedom,HaggardNova,,"Pro alternative investor, I rummage around the darkest places of the internet for value.
Sports, Financials', Stock or Crypto it is all to same to me.",,[],False,56,9,0,Sat May 14 22:28:15 +0000 2022,0,,,False,False,3858,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1597331498344095745/jjkdVqOg_normal.jpg,https://pbs.twimg.com/profile_images/1597331498344095745/jjkdVqOg_normal.jpg,https://pbs.twimg.com/profile_banners/1525603760386494465/1669668481,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 21:42:01 +0000 2023,1633221488407879681,1633221488407879681,Out Of Context Atletico Madrid https://t.co/PjglUjoU36,False,"[0, 30]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,1,23,False,False,en,en,recent,1462414312727883778,1462414312727883778,The Atleti House 🏠,AtletiHouse,Kingdom of Saudi Arabia,• مِنبركم لكل ما يخص أتليتكو مدريد باللُغة العربية ، الرابطة الرسمية لأتليتكو مدريد في المملكة العربية السعودية 🇸🇦. atletihouse@gmail.com,,[],False,5908,49,13,Sun Nov 21 13:35:24 +0000 2021,39,,,True,False,11183,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1558877601174880258/aoDxR5aQ_normal.jpg,https://pbs.twimg.com/profile_images/1558877601174880258/aoDxR5aQ_normal.jpg,https://pbs.twimg.com/profile_banners/1462414312727883778/1675916387,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 21:39:15 +0000 2023,1633220795047747584,1633220795047747584,"Remember when the same thing happened to Atletico Madrid!

But if I talk I might get in trouble……🤐
#ChampionsLeague #Atleti #ChelseaFC https://t.co/4OPlx0zRwH https://t.co/NnIx602rAq",False,"[0, 158]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,True,0,4,False,False,en,en,recent,1489703176844550150,1489703176844550150,Omar Garcia,_ATM98,,•CEO of Grizgolien• Arrogance requires advertising. Confidence speaks for itself. One of a kind @Atleti supporter!! ↓MERCH OUT NOW LINK BELOW ↓,https://t.co/LZ04UeGM0E,[],False,283,49,0,Fri Feb 04 20:51:50 +0000 2022,2470,,,False,False,931,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1632279315223117824/VwEp8sBh_normal.jpg,https://pbs.twimg.com/profile_images/1632279315223117824/VwEp8sBh_normal.jpg,https://pbs.twimg.com/profile_banners/1489703176844550150/1671611128,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],False,"[{'url': 'https://t.co/LZ04UeGM0E', 'expanded_url': 'https://www.grizgolien.com/', 'display_url': 'grizgolien.com', 'indices': [0, 23]}]",1.6332173548165284e+18,1633217354816528393,Tue Mar 07 21:25:35 +0000 2023,1.6332173548165284e+18,1633217354816528393,"No tiene sentido repetir un penalti por esto.

Ningún tipo de sentido. https://t.co/zTabXPVuhh",False,"[0, 70]",en,recent,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,1.1127725042574828e+18,1112772504257482758,Iván,IvanBlanco_26,Vicente Calderón,Atlético de Madrid ❤️🏧,,[],False,16182.0,898.0,70.0,Mon Apr 01 17:43:34 +0000 2019,31652.0,,,True,False,27342.0,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1629450540080852996/WNt_Lu4-_normal.jpg,https://pbs.twimg.com/profile_images/1629450540080852996/WNt_Lu4-_normal.jpg,https://pbs.twimg.com/profile_banners/1112772504257482758/1655135801,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,False,15.0,143.0,False,False,False,es,
Tue Mar 07 21:37:47 +0000 2023,1633220425567068160,1633220425567068160,"BREAKING 🔴: Manchester United target, Atletico Madrid's Foward Joao Felix, On loan at Chelsea. Could have his loan at Stamford Bridge made permanent by Chelsea in the summer [@FabrizioRomano]
Should Manchester United compete with Chelsea and other teams for Joao Felix 
#mufc https://t.co/UKo5M7IxtY",False,"[0, 275]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,1495843857371701261,1495843857371701261,Ten Hag’s Yanited,TenHagsYanited,,"📱 Your Source For #mufc News, Updates & Games | Follow For More | @ManUtd | #MUFC",,[],False,228,622,1,Mon Feb 21 19:32:29 +0000 2022,2410,,,False,False,2858,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1633141419954126859/dbKd1cK5_normal.jpg,https://pbs.twimg.com/profile_images/1633141419954126859/dbKd1cK5_normal.jpg,https://pbs.twimg.com/profile_banners/1495843857371701261/1677592360,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
