created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.withheld_in_countries,possibly_sensitive,user.entities.url.urls,quoted_status_id,quoted_status_id_str,quoted_status.created_at,quoted_status.id,quoted_status.id_str,quoted_status.full_text,quoted_status.truncated,quoted_status.display_text_range,quoted_status.metadata.iso_language_code,quoted_status.metadata.result_type,quoted_status.source,quoted_status.in_reply_to_status_id,quoted_status.in_reply_to_status_id_str,quoted_status.in_reply_to_user_id,quoted_status.in_reply_to_user_id_str,quoted_status.in_reply_to_screen_name,quoted_status.user.id,quoted_status.user.id_str,quoted_status.user.name,quoted_status.user.screen_name,quoted_status.user.location,quoted_status.user.description,quoted_status.user.url,quoted_status.user.entities.url.urls,quoted_status.user.entities.description.urls,quoted_status.user.protected,quoted_status.user.followers_count,quoted_status.user.friends_count,quoted_status.user.listed_count,quoted_status.user.created_at,quoted_status.user.favourites_count,quoted_status.user.utc_offset,quoted_status.user.time_zone,quoted_status.user.geo_enabled,quoted_status.user.verified,quoted_status.user.statuses_count,quoted_status.user.lang,quoted_status.user.contributors_enabled,quoted_status.user.is_translator,quoted_status.user.is_translation_enabled,quoted_status.user.profile_background_color,quoted_status.user.profile_background_image_url,quoted_status.user.profile_background_image_url_https,quoted_status.user.profile_background_tile,quoted_status.user.profile_image_url,quoted_status.user.profile_image_url_https,quoted_status.user.profile_banner_url,quoted_status.user.profile_link_color,quoted_status.user.profile_sidebar_border_color,quoted_status.user.profile_sidebar_fill_color,quoted_status.user.profile_text_color,quoted_status.user.profile_use_background_image,quoted_status.user.has_extended_profile,quoted_status.user.default_profile,quoted_status.user.default_profile_image,quoted_status.user.following,quoted_status.user.follow_request_sent,quoted_status.user.notifications,quoted_status.user.translator_type,quoted_status.user.withheld_in_countries,quoted_status.geo,quoted_status.coordinates,quoted_status.place,quoted_status.contributors,quoted_status.is_quote_status,quoted_status.retweet_count,quoted_status.favorite_count,quoted_status.favorited,quoted_status.retweeted,quoted_status.possibly_sensitive,quoted_status.lang,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates,place.tweet_id,quoted_status.quoted_status_id,quoted_status.quoted_status_id_str
Mon Mar 06 23:17:57 +0000 2023,1632883244847775744,1632883244847775744,"@pamsbabe i just wanna hate on baldie bc he refused to come back when we were at our lowest &amp; bc he was the kickstarter of PL relevance, if arteta was a real sociedad legend  &amp; they matched his ambition atm he'd be coaching them instead of arsenal🤔, catalans don't care however 💔",False,"[10, 287]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.632880499940008e+18,1632880499940007936,799167506.0,799167506,pamsbabe,,,,,False,0,2,False,False,en,en,recent,254476792,254476792,OB,I3lxnk,,"football, films",https://t.co/TbjEcCTaj5,[],False,273,2468,2,Sat Feb 19 10:41:09 +0000 2011,26653,,,True,False,11161,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1632072390342590464/3Sh3hOFw_normal.jpg,https://pbs.twimg.com/profile_images/1632072390342590464/3Sh3hOFw_normal.jpg,https://pbs.twimg.com/profile_banners/254476792/1588364852,19CF86,000000,000000,000000,False,True,False,False,False,False,False,none,[],,"[{'url': 'https://t.co/TbjEcCTaj5', 'expanded_url': 'https://letterboxd.com/Iamawalrus/', 'display_url': 'letterboxd.com/Iamawalrus/', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 22:52:00 +0000 2023,1632876714605920257,1632876714605920257,"@Fubuki2426 Tuchel or Xabi Alonso (he did a great work in real sociedad B and it's restructuring Bayer Leverkusen good enough). Someone that has a game plan at least 😭

But they'll 100% sign Raul or other coach that doesn't complain about anything 😭",False,"[12, 249]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6328759240215552e+18,1632875924021555202,1.354916754619822e+18,1354916754619822082,Fubuki2426,,,,,False,0,1,False,False,en,en,recent,1598503260754792449,1598503260754792449,Violeta ⚢,HeadmoonActor,She/They • Taken,Also go by Luna | Watch hibike 🫶 | Read rentry byf,https://t.co/JR0hNstObw,[],False,37,88,0,Fri Dec 02 02:24:18 +0000 2022,7069,,,False,False,6826,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1631492636052983808/VA3Xmtvy_normal.png,https://pbs.twimg.com/profile_images/1631492636052983808/VA3Xmtvy_normal.png,https://pbs.twimg.com/profile_banners/1598503260754792449/1669948892,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,"[{'url': 'https://t.co/JR0hNstObw', 'expanded_url': 'https://rentry.co/YuukeiLuna0', 'display_url': 'rentry.co/YuukeiLuna0', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 22:37:59 +0000 2023,1632873184159571970,1632873184159571970,"🇪🇦 #LaLigaSantander, tras la 24ª Jornada:
1️⃣ FC Barcelona, 62.
2️⃣ Real Madrid, 53.
3️⃣ Atlético Madrid, 45.
4️⃣ Real Sociedad, 44.
5️⃣ Real Betis, 41.
6️⃣ Villarreal CF, 37.
7️⃣ Rayo Vallecano, 35.
8️⃣ CA Osasuna, 34.
9️⃣ Athletic Club, 33.
🔟 RCD Mallorca, 31. https://t.co/xE54ik8qhy",False,"[0, 262]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,0,1,False,False,en,en,recent,323847146,323847146,Albertö,Alberto__Diaz,Que miras bobo,"⚽ Fútbol,🏀 Basket,🏈 NFL,📺 series y programas también. https://t.co/EmzI56RCGU",,"[{'url': 'https://t.co/EmzI56RCGU', 'expanded_url': 'http://instagram.com/alberto_90_/', 'display_url': 'instagram.com/alberto_90_/', 'indices': [54, 77]}]",False,1061,1499,23,Sat Jun 25 14:51:39 +0000 2011,16496,,,True,False,215631,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1557048922379534338/rZIz5sEN_normal.jpg,https://pbs.twimg.com/profile_images/1557048922379534338/rZIz5sEN_normal.jpg,https://pbs.twimg.com/profile_banners/323847146/1658271768,0084B4,000000,000000,000000,True,True,False,False,False,False,False,none,[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 22:26:49 +0000 2023,1632870374181425155,1632870374181425155,"@Muppetiers Absolutely sensational number six for Real Sociedad.

Incredibly mature for his age, positions himself excellently, knows exactly when to speed up play and when to keep himself composed. Good at intercepting passing channels, and allows the players ahead of him to shine.",False,"[12, 283]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.6328411023560868e+18,1632841102356086785,1.2190654240729825e+18,1219065424072982528,Muppetiers,,,,,False,5,48,False,False,en,en,recent,133639740,133639740,Jonas Adnan Giæver,CheGiaevara,"Oslo, Norge","Norwegian/Moroccan journalist🇳🇴🇲🇦📝 Published: Dagbladet, Guardian, Josimar, FourFourTwo, TV 2, Nettavisen. Speaks: 🇳🇴🇺🇸🇪🇸 @LaLigaLoca 🎙📺 @fcQuizApp",https://t.co/YpvCy8n3f0,[],False,62702,999,719,Fri Apr 16 08:19:27 +0000 2010,46560,,,True,False,186283,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1197184619101261825/MyGypfMX_normal.jpg,https://pbs.twimg.com/profile_images/1197184619101261825/MyGypfMX_normal.jpg,https://pbs.twimg.com/profile_banners/133639740/1481737359,0084B4,C0DEED,DDEEF6,333333,True,True,False,False,False,False,False,none,[],,"[{'url': 'https://t.co/YpvCy8n3f0', 'expanded_url': 'http://www.fcquiz.app', 'display_url': 'fcquiz.app', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 21:30:35 +0000 2023,1632856225619509250,1632856225619509250,"New Overtime AMM position bought
AS Roma - Real Sociedad
Amount: 20.469225710201183
Paid: 8.962 sUSD
Position: AS Roma
Potential profit: 12 sUSD (128%)",False,"[0, 151]","<a href=""https://google.com"" rel=""nofollow"">overtime-thales</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,1547957461809737728,1547957461809737728,Thales Overtime AMM bot,overtime_amm,,Beep boop... I will be printing trades from @OvertimeMarkets AMM,https://t.co/zqKWW34LPc,[],False,176,2,3,Fri Jul 15 14:53:20 +0000 2022,1,,,False,False,106458,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1560557604643930117/dC1L2uNf_normal.jpg,https://pbs.twimg.com/profile_images/1560557604643930117/dC1L2uNf_normal.jpg,https://pbs.twimg.com/profile_banners/1547957461809737728/1662587928,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,"[{'url': 'https://t.co/zqKWW34LPc', 'expanded_url': 'https://overtimemarkets.xyz/#/markets', 'display_url': 'overtimemarkets.xyz/#/markets', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 21:30:35 +0000 2023,1632856223677595651,1632856223677595651,"New Overtime Market Parlay
Paid: $5.000
Positions:
Bayer Leverkusen - Ferencvaros @ 1 - 1.38
Sevilla - Fenerbahce @ 1 - 1.85
AS Roma - Real Sociedad @ 1 - 2.3
Manchester United - Real Betis @ 1 - 1.48
Sporting CP - Arsenal @ 2 - 2.26
Potential profit: 73 sUSD (1460%)",False,"[0, 267]","<a href=""https://google.com"" rel=""nofollow"">overtime-thales</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,1547957461809737728,1547957461809737728,Thales Overtime AMM bot,overtime_amm,,Beep boop... I will be printing trades from @OvertimeMarkets AMM,https://t.co/zqKWW34LPc,[],False,176,2,3,Fri Jul 15 14:53:20 +0000 2022,1,,,False,False,106458,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1560557604643930117/dC1L2uNf_normal.jpg,https://pbs.twimg.com/profile_images/1560557604643930117/dC1L2uNf_normal.jpg,https://pbs.twimg.com/profile_banners/1547957461809737728/1662587928,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,"[{'url': 'https://t.co/zqKWW34LPc', 'expanded_url': 'https://overtimemarkets.xyz/#/markets', 'display_url': 'overtimemarkets.xyz/#/markets', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 19:59:03 +0000 2023,1632833190795571203,1632833190795571203,"Roma vs Real Sociedad prediction 09/03/2023 Europa League
Europa League

Jose Mourinho has a strong squad to choose from, with only Ebrima Darboe and Ola S...

https://t.co/PYFFyoL6ww https://t.co/Yn4VFrCQqT",False,"[0, 183]","<a href=""http://www.mightytips.com/"" rel=""nofollow"">Mighty Tips</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,2758195237,2758195237,Mighty Tips,MightyTips,Riga,"The best betting tips and advices
Telegram channel - https://t.co/VCNQLW8r06",https://t.co/G885ptyvKm,"[{'url': 'https://t.co/VCNQLW8r06', 'expanded_url': 'https://t.me/joinchat/ktukFZ0Tuo0xMmUy', 'display_url': 't.me/joinchat/ktukF…', 'indices': [53, 76]}]",False,2041,1026,16,Sat Aug 23 08:27:42 +0000 2014,561,,,True,False,29679,,False,False,False,93A3F5,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1265228298382123008/VToUcpFU_normal.jpg,https://pbs.twimg.com/profile_images/1265228298382123008/VToUcpFU_normal.jpg,https://pbs.twimg.com/profile_banners/2758195237/1590488267,071EB3,000000,DDEEF6,333333,True,False,False,False,False,False,False,none,[],False,"[{'url': 'https://t.co/G885ptyvKm', 'expanded_url': 'https://www.mightytips.com/', 'display_url': 'mightytips.com', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 19:32:07 +0000 2023,1632826409759436801,1632826409759436801,@ASRomaPress Roma will win real sociedad.,False,"[13, 41]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6327705007608381e+18,1632770500760838144,1020947527.0,1020947527,ASRomaPress,,,,,False,0,4,False,False,en,en,recent,273869570,273869570,C@PT.S@MMY,sammyumoren,Nigeria,"Marine Navigator 👨🏾‍✈️ Nigerian Sailor| OOW (NS),DPO(NI)|",,[],False,235,873,1,Tue Mar 29 09:11:45 +0000 2011,683,,,True,False,4188,,False,False,False,FFF04D,http://abs.twimg.com/images/themes/theme19/bg.gif,https://abs.twimg.com/images/themes/theme19/bg.gif,False,http://pbs.twimg.com/profile_images/1449661979363270658/HS-T8akJ_normal.jpg,https://pbs.twimg.com/profile_images/1449661979363270658/HS-T8akJ_normal.jpg,https://pbs.twimg.com/profile_banners/273869570/1634461236,0099CC,FFF8AD,F6FFD1,333333,True,True,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 19:02:02 +0000 2023,1632818840915550210,1632818840915550210,"@ZK_Kh4IiI7 Also key facts to look at the losses are away from home. 
Home form we have lost to Brighton and Real Sociedad (freak handball). 
This isn’t how ten Haag wants to play either, he has to adapt due to how shit our keeper distribution and the Lack of a ball carrier",False,"[12, 274]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6328181781569004e+18,1632818178156900352,8.210021032462213e+17,821002103246221312,AdamChris_98,,,,,False,0,1,False,False,en,en,recent,821002103246221312,821002103246221312,Adam Brooke,AdamChris_98,"Sheffield, England",24,,[],False,60,256,0,Mon Jan 16 14:32:09 +0000 2017,4285,,,False,False,2742,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1304731044629839875/_vgLoTEm_normal.jpg,https://pbs.twimg.com/profile_images/1304731044629839875/_vgLoTEm_normal.jpg,https://pbs.twimg.com/profile_banners/821002103246221312/1534686426,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 18:56:37 +0000 2023,1632817475879575552,1632817475879575552,Roma vs Real Sociedad Prediction and Betting Tips https://t.co/0CMo2hZKM5 #Preview #FootballTips #BettingTips,False,"[0, 109]","<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",,,,,,,,,,False,0,1,False,False,en,en,recent,177247082,177247082,MFT - MrFixitsTips,mrfixitstips,Glasgow,"Founded by MrFixit in 2010, MFT is one of the best betting communities on the web with daily football and racing tips. 18+. Please gamble responsibly. #Betting",https://t.co/SzLsJlkNqO,[],False,22456,8547,192,Wed Aug 11 16:56:48 +0000 2010,8149,,,True,True,56230,,False,False,False,131516,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,True,http://pbs.twimg.com/profile_images/1357689279745576960/Whbt3UCR_normal.jpg,https://pbs.twimg.com/profile_images/1357689279745576960/Whbt3UCR_normal.jpg,https://pbs.twimg.com/profile_banners/177247082/1612533764,009999,EEEEEE,EFEFEF,333333,True,True,False,False,False,False,False,none,[],False,"[{'url': 'https://t.co/SzLsJlkNqO', 'expanded_url': 'https://mrfixitstips.co.uk', 'display_url': 'mrfixitstips.co.uk', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 17:41:32 +0000 2023,1632798580896407554,1632798580896407554,"@cho_bams @Utd_Case @UtdPlug @MirrorDarren Bro its not our fault that in the first game of the europa league they gave a pen to real sociedad, a pen that shouldn't been given, they could have shoved in those games another date",False,"[43, 226]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6327911585888584e+18,1632791158588858370,1.5131413023088435e+18,1513141302308843524,cho_bams,,,,,False,0,0,False,False,en,en,recent,2515443129,2515443129,Belasi,UTDBelasi,,Manchester United fan,,[],False,32,496,0,Mon Apr 28 20:18:32 +0000 2014,59962,,,False,False,758,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1631388220435865602/y_fxFP1S_normal.jpg,https://pbs.twimg.com/profile_images/1631388220435865602/y_fxFP1S_normal.jpg,https://pbs.twimg.com/profile_banners/2515443129/1677440679,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 16:54:34 +0000 2023,1632786763092488193,1632786763092488193,"New Overtime AMM position bought
AS Roma - Real Sociedad
Amount: 143.26370658467985
Paid: 64.011 sUSD
Position: AS Roma
Potential profit: 79 sUSD (124%)",False,"[0, 152]","<a href=""https://google.com"" rel=""nofollow"">overtime-thales</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,1547957461809737728,1547957461809737728,Thales Overtime AMM bot,overtime_amm,,Beep boop... I will be printing trades from @OvertimeMarkets AMM,https://t.co/zqKWW34LPc,[],False,176,2,3,Fri Jul 15 14:53:20 +0000 2022,1,,,False,False,106458,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1560557604643930117/dC1L2uNf_normal.jpg,https://pbs.twimg.com/profile_images/1560557604643930117/dC1L2uNf_normal.jpg,https://pbs.twimg.com/profile_banners/1547957461809737728/1662587928,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,"[{'url': 'https://t.co/zqKWW34LPc', 'expanded_url': 'https://overtimemarkets.xyz/#/markets', 'display_url': 'overtimemarkets.xyz/#/markets', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 16:01:31 +0000 2023,1632773413080006657,1632773413080006657,"@Fikayofmars Real betis , espanyol, sociedad. Useless goals.",False,"[13, 60]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6327696249146819e+18,1632769624914681865,1.0081172251428045e+18,1008117225142804481,Fikayofmars,,,,,False,0,0,False,False,en,en,recent,1294613174180884480,1294613174180884480,pillze,pillze_,,#FCB,,[],False,327,695,2,Sat Aug 15 12:34:20 +0000 2020,29740,,,True,False,15173,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1623231424831672322/Q2X5NI-z_normal.jpg,https://pbs.twimg.com/profile_images/1623231424831672322/Q2X5NI-z_normal.jpg,https://pbs.twimg.com/profile_banners/1294613174180884480/1676487630,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 15:49:57 +0000 2023,1632770500760838144,1632770500760838144,Roma nearing sold-out stadium with Real Sociedad: this will be Roma's 26th consecutive sold-out home crowd https://t.co/42byy5tpzR,False,"[0, 130]","<a href=""http://publicize.wp.com/"" rel=""nofollow"">Jetpack.com</a>",,,,,,,,,,False,33,462,False,False,en,en,recent,1020947527,1020947527,RomaPress,ASRomaPress,Italy,"The official page of https://t.co/jBGwlZnhbr. The place for Roma news, exclusive interviews, and more. Member of the @OneFootball network.",https://t.co/uNVrxj1tpT,"[{'url': 'https://t.co/jBGwlZnhbr', 'expanded_url': 'http://RomaPress.net', 'display_url': 'RomaPress.net', 'indices': [21, 44]}]",False,35275,414,381,Wed Dec 19 00:05:33 +0000 2012,6420,,,True,False,42947,,False,False,False,131516,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,True,http://pbs.twimg.com/profile_images/1438937044974194689/j9Aa8I0c_normal.jpg,https://pbs.twimg.com/profile_images/1438937044974194689/j9Aa8I0c_normal.jpg,https://pbs.twimg.com/profile_banners/1020947527/1645377704,009999,EEEEEE,EFEFEF,333333,True,True,False,False,False,False,False,none,[],False,"[{'url': 'https://t.co/uNVrxj1tpT', 'expanded_url': 'http://www.RomaPress.net', 'display_url': 'RomaPress.net', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 15:46:36 +0000 2023,1632769659823898628,1632769659823898628,"New Overtime Arbitrum AMM position bought
AS Roma - Real Sociedad
Amount: 3.494092242566581
Paid: 2.605 sUSD
Position: 1X
Potential profit: 1 sUSD (34%)",False,"[0, 152]","<a href=""https://google.com"" rel=""nofollow"">overtime-thales</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,1547957461809737728,1547957461809737728,Thales Overtime AMM bot,overtime_amm,,Beep boop... I will be printing trades from @OvertimeMarkets AMM,https://t.co/zqKWW34LPc,[],False,176,2,3,Fri Jul 15 14:53:20 +0000 2022,1,,,False,False,106458,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1560557604643930117/dC1L2uNf_normal.jpg,https://pbs.twimg.com/profile_images/1560557604643930117/dC1L2uNf_normal.jpg,https://pbs.twimg.com/profile_banners/1547957461809737728/1662587928,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,"[{'url': 'https://t.co/zqKWW34LPc', 'expanded_url': 'https://overtimemarkets.xyz/#/markets', 'display_url': 'overtimemarkets.xyz/#/markets', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 15:37:10 +0000 2023,1632767283113205762,1632767283113205762,"@ASOIAFNERD @KanodiaKushagra @Pxxdressi @ReshadRahman_ @tjuanmarti Madrid in the Super Cup, Real Sociedad and also Bayern first match first half. People like this guy are like a cancer to our fanbase they just spew shit and cry for a living no matter what.",False,"[67, 256]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6327625933570376e+18,1632762593357037572,1.5551966115250586e+18,1555196611525058561,ASOIAFNERD,,,,,False,0,0,False,False,en,en,recent,1014142951994396672,1014142951994396672,エルマー,Eruma_27,,FCB || SFC || Pedri || Gavi || Honest Penaldo fan || Inactive MKW player || @υε || Japan Friend || 🇯🇵🇪🇸🇸🇪🇨🇴🇦🇷🇺🇾,,[],False,4489,4995,5,Tue Jul 03 13:44:56 +0000 2018,400683,,,True,False,238969,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1621827562753212417/wzYaBChF_normal.jpg,https://pbs.twimg.com/profile_images/1621827562753212417/wzYaBChF_normal.jpg,https://pbs.twimg.com/profile_banners/1014142951994396672/1654380870,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 15:34:00 +0000 2023,1632766485776171010,1632766485776171010,"Europa League all of the next round Football matches on the schedule this week:

AS Roma v Real Sociedad

https://t.co/6NTW5AtWvp

@EuropaLeague 
#Football https://t.co/ib0mZvVHXK",False,"[0, 155]","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",,,,,,,,,,False,0,0,False,False,en,en,recent,2893227754,2893227754,BetExplorer.com,BetExplorerCOM,,,,[],False,2143,902,63,Wed Nov 26 11:08:25 +0000 2014,17,,,False,False,17264,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/793449901329874944/uXoKzAJa_normal.jpg,https://pbs.twimg.com/profile_images/793449901329874944/uXoKzAJa_normal.jpg,https://pbs.twimg.com/profile_banners/2893227754/1478010048,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 15:20:59 +0000 2023,1632763212004311041,1632763212004311041,"@RichRedVoices Especially as we lost the top spot to Real Sociedad anyway! I do get it - he wants them doing all that repeatable stuff - “the rules” - as a settled team, but think he underestimated the level of grind the PL is compared to elsewhere",False,"[15, 248]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6327539816203633e+18,1632753981620363265,21767445.0,21767445,RichRedVoices,,,,,False,0,1,False,False,en,en,recent,24206898,24206898,Doddsy,Doddsy86,Hove,Former @HandWHC Club Captain and Zak Hond Keeper. Durham Jester for life.,,[],False,315,928,5,Fri Mar 13 17:08:13 +0000 2009,3079,,,True,False,3480,,False,False,False,000000,http://abs.twimg.com/images/themes/theme4/bg.gif,https://abs.twimg.com/images/themes/theme4/bg.gif,False,http://pbs.twimg.com/profile_images/507561358808739840/pIbemEVE_normal.png,https://pbs.twimg.com/profile_images/507561358808739840/pIbemEVE_normal.png,https://pbs.twimg.com/profile_banners/24206898/1398241623,981CEB,000000,000000,000000,False,True,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
