created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,possibly_sensitive,lang,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.withheld_in_countries,user.entities.url.urls,quoted_status_id,quoted_status_id_str,quoted_status.created_at,quoted_status.id,quoted_status.id_str,quoted_status.full_text,quoted_status.truncated,quoted_status.display_text_range,quoted_status.metadata.iso_language_code,quoted_status.metadata.result_type,quoted_status.source,quoted_status.in_reply_to_status_id,quoted_status.in_reply_to_status_id_str,quoted_status.in_reply_to_user_id,quoted_status.in_reply_to_user_id_str,quoted_status.in_reply_to_screen_name,quoted_status.user.id,quoted_status.user.id_str,quoted_status.user.name,quoted_status.user.screen_name,quoted_status.user.location,quoted_status.user.description,quoted_status.user.url,quoted_status.user.entities.description.urls,quoted_status.user.protected,quoted_status.user.followers_count,quoted_status.user.friends_count,quoted_status.user.listed_count,quoted_status.user.created_at,quoted_status.user.favourites_count,quoted_status.user.utc_offset,quoted_status.user.time_zone,quoted_status.user.geo_enabled,quoted_status.user.verified,quoted_status.user.statuses_count,quoted_status.user.lang,quoted_status.user.contributors_enabled,quoted_status.user.is_translator,quoted_status.user.is_translation_enabled,quoted_status.user.profile_background_color,quoted_status.user.profile_background_image_url,quoted_status.user.profile_background_image_url_https,quoted_status.user.profile_background_tile,quoted_status.user.profile_image_url,quoted_status.user.profile_image_url_https,quoted_status.user.profile_banner_url,quoted_status.user.profile_link_color,quoted_status.user.profile_sidebar_border_color,quoted_status.user.profile_sidebar_fill_color,quoted_status.user.profile_text_color,quoted_status.user.profile_use_background_image,quoted_status.user.has_extended_profile,quoted_status.user.default_profile,quoted_status.user.default_profile_image,quoted_status.user.following,quoted_status.user.follow_request_sent,quoted_status.user.notifications,quoted_status.user.translator_type,quoted_status.user.withheld_in_countries,quoted_status.geo,quoted_status.coordinates,quoted_status.place,quoted_status.contributors,quoted_status.is_quote_status,quoted_status.retweet_count,quoted_status.favorite_count,quoted_status.favorited,quoted_status.retweeted,quoted_status.lang,quoted_status.user.entities.url.urls,quoted_status.possibly_sensitive
Tue Mar 07 10:51:44 +0000 2023,1633057841610207233,1633057841610207233,"🇪🇸 The FotMob TOTW for #LaLiga. 

Antoine Griezmann picked up our highest rating as Atlético smashed Sevilla, closely followed by Getafe's Turkish striker Enes Ünal, who scored twice vs. Girona. 

39-year-old Claudio Bravo kept a clean sheet to earn Betis a point vs. Real Madrid. https://t.co/lHm5TVDoMf",False,"[0, 280]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,1,34,False,False,False,en,en,recent,443643057,443643057,FotMob,FotMob,"Bergen, Norway","The essential football app. Scores, stats, news and more | Tweets in Spanish @SomosFotMob | Download ⬇️: https://t.co/mEvWiDxl7g",https://t.co/YVyRHXbrli,"[{'url': 'https://t.co/mEvWiDxl7g', 'expanded_url': 'http://dl.fotmob.com/dl/app', 'display_url': 'dl.fotmob.com/dl/app', 'indices': [105, 128]}]",False,116307,1500,430,Thu Dec 22 11:32:39 +0000 2011,12888,,,False,False,29814,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1570026479806717954/KOLTFlS8_normal.jpg,https://pbs.twimg.com/profile_images/1570026479806717954/KOLTFlS8_normal.jpg,https://pbs.twimg.com/profile_banners/443643057/1565002582,00985F,FFFFFF,DDEEF6,333333,True,False,False,False,False,False,False,none,[],"[{'url': 'https://t.co/YVyRHXbrli', 'expanded_url': 'http://fotmob.com', 'display_url': 'fotmob.com', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 10:27:23 +0000 2023,1633051714147307520,1633051714147307520,@dermotmcorrigan @BackPagePress I'm just here for the Getafe content.,False,"[32, 69]","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",1.6327793894305792e+18,1632779389430579200,26544049.0,26544049,dermotmcorrigan,,,,,False,0,2,False,False,,en,en,recent,19885888,19885888,Steve McCaskill,MickeyCaskill,London/ Switzerland/ Maidstone,Technology Editor @SportsPro. My timeline is basically ESPN 8 The Ocho with extra 5G.,https://t.co/Z4Ynq24WI9,[],False,3926,2020,208,Mon Feb 02 00:48:19 +0000 2009,13305,,,False,False,24410,,False,False,False,EDECE9,http://abs.twimg.com/images/themes/theme3/bg.gif,https://abs.twimg.com/images/themes/theme3/bg.gif,False,http://pbs.twimg.com/profile_images/993863947999678465/JUDcjjs4_normal.jpg,https://pbs.twimg.com/profile_images/993863947999678465/JUDcjjs4_normal.jpg,https://pbs.twimg.com/profile_banners/19885888/1438593450,088253,D3D2CF,E3E2DE,634047,True,True,False,False,False,False,False,none,[],"[{'url': 'https://t.co/Z4Ynq24WI9', 'expanded_url': 'http://www.sportspromedia.com', 'display_url': 'sportspromedia.com', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 10:13:15 +0000 2023,1633048154781233154,1633048154781233154,"Club #364 sold for $59

Location: Getafe, Spain
Division: Iron

Seller: https://t.co/buqQeDgleh
Buyer: https://t.co/Xty8bQzEpw https://t.co/wO3WjaQzbZ",False,"[0, 126]","<a href=""https://app.playmfl.com/"" rel=""nofollow"">MFL Sales</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,1585928421405777922,1585928421405777922,MFL Sales Bot,MFLSales,,@playMFL Sales Bot.,,[],False,60,9,0,Fri Oct 28 09:36:35 +0000 2022,9,,,False,False,2970,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1585930865498116096/S13rq0d9_normal.jpg,https://pbs.twimg.com/profile_images/1585930865498116096/S13rq0d9_normal.jpg,https://pbs.twimg.com/profile_banners/1585928421405777922/1666951455,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 09:24:51 +0000 2023,1633035974736326657,1633035974736326657,@WorldsBestDream Valverde should be the captain of Real Madrid ? Our club isn’t getafe for a raw player like him with loser mentality to be the captain . Militao is far better interms of leadership,False,"[17, 197]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6330309541795185e+18,1633030954179518466,1.5711755038469366e+18,1571175503846936576,WorldsBestDream,,,,,False,0,1,False,False,,en,en,recent,1284957546047037441,1284957546047037441,GIANNIS,killshoteminem,Madrid,BRUTAL FACTS,,[],False,821,1996,0,Sun Jul 19 21:05:41 +0000 2020,3983,,,False,False,20096,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1615966879331278849/EHQFOB44_normal.jpg,https://pbs.twimg.com/profile_images/1615966879331278849/EHQFOB44_normal.jpg,https://pbs.twimg.com/profile_banners/1284957546047037441/1676152988,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 07:37:52 +0000 2023,1633009049963995143,1633009049963995143,"@BarcaUniversal Last time u posting similar record like this shit

We lose against getafe",False,"[16, 89]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.633007073016578e+18,1633007073016578049,8.859729820525978e+17,885972982052597761,BarcaUniversal,,,,,False,0,0,False,False,,en,en,recent,978751583419752449,978751583419752449,bruh,mincedt0fu,"Marshall, Saskatchewan",🤠🤠🤠,,[],False,80,1448,1,Tue Mar 27 21:52:16 +0000 2018,149786,,,True,False,2487,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1619703577538334721/zKT44pwC_normal.jpg,https://pbs.twimg.com/profile_images/1619703577538334721/zKT44pwC_normal.jpg,https://pbs.twimg.com/profile_banners/978751583419752449/1640121633,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 07:03:34 +0000 2023,1633000421856821249,1633000421856821249,"@RichieTuffour @akomeahmessiah Ralph Hassenhutle sometime ago against Leicester and Man U
9-1, 9-0
Getafe coach against Real Madrid I think in 2014/2015
10-2",False,"[31, 157]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6328703205404672e+18,1632870320540467200,2862188012.0,2862188012,RichieTuffour,,,,,False,0,0,False,False,,en,en,recent,1346012071448768512,1346012071448768512,EMPRA MEDA,BamfiSamuel,,Calm and gentle,,[],False,22,30,0,Mon Jan 04 08:36:35 +0000 2021,1563,,,False,False,4281,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1575233901185859589/FthUZzKs_normal.jpg,https://pbs.twimg.com/profile_images/1575233901185859589/FthUZzKs_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 04:19:34 +0000 2023,1632959147183599616,1632959147183599616,"$SHIB

You've been to more than just the Camp Nou. It's the home of Getafe in the province of Madrid.🐙🥷⚽️

#支払いはSHIB🇪🇸 https://t.co/nT6Ns2Jge2",False,"[0, 118]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.632905054469636e+18,1632905054469636096,187804910.0,187804910,SHIBjpn,,,,,False,0,12,False,False,False,en,en,recent,187804910,187804910,🇯🇵TokyoShibJpn(TSJ）,SHIBjpn,a certain place in Tokyo,おっともう水曜日やん❤️‍🔥⚽️💦我が街、東京にようこそ。YOUはナニしにニッポンへ❓ いいねも見て欲しいです😎 HODL、デイトレ、スキャ、魔界、回転。💗🍇🥷💦#投資家 #柴犬 #忍者 #東京 #サッカー #仮想通貨 #ストプロ、関連のツイートとくに多め。価値は自分の努力で上げる事。,https://t.co/sEAzICue6g,[],False,6972,5997,31,Tue Sep 07 05:27:06 +0000 2010,121218,,,False,False,28356,,False,False,False,FF6699,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1614869993132523520/h_AWBmbt_normal.jpg,https://pbs.twimg.com/profile_images/1614869993132523520/h_AWBmbt_normal.jpg,https://pbs.twimg.com/profile_banners/187804910/1673967461,B40B43,CC3366,E5507E,362720,True,False,False,False,False,False,False,none,[],"[{'url': 'https://t.co/sEAzICue6g', 'expanded_url': 'https://shibatoken.com/', 'display_url': 'shibatoken.com', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 02:22:04 +0000 2023,1632929579076558850,1632929579076558850,"Ex-Flamengo denounces Getafe player for racism
https://t.co/qwfxV9YsN1",False,"[0, 70]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,1332686182845657088,1332686182845657088,Jaun News,JaunNews,,100%follow back,https://t.co/k8Bv8Qvg7F,[],False,954,3352,11,Sat Nov 28 14:02:32 +0000 2020,1614,,,False,False,313124,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1332693676871573506/GZKdQZLq_normal.png,https://pbs.twimg.com/profile_images/1332693676871573506/GZKdQZLq_normal.png,https://pbs.twimg.com/profile_banners/1332686182845657088/1671109209,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],"[{'url': 'https://t.co/k8Bv8Qvg7F', 'expanded_url': 'https://www.jaunnews.com/', 'display_url': 'jaunnews.com', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 00:47:42 +0000 2023,1632905831237689344,1632905831237689344,"@hvbbvtt @thattrenchkid_ Militao vs Getafe:

• 1 goal 
• 61 passes completed 
• 5 clearances 
• 2 blocks 
• 2 tackles 
• 2 interceptions 
• 9 duels won 
• 14 ball retrievals
• 2/2 dribbles completed 
• 1 chance created https://t.co/t8J64z4NWg",False,"[25, 218]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6328222169864356e+18,1632822216986435584,7.576663543171031e+17,757666354317103105,hvbbvtt,,,,,False,5,285,False,False,False,en,en,recent,1522639885944905730,1522639885944905730,C ☻,ChronozRMF,,Fan account // Parody account // Not affiliated with @atchouameni,,[],False,5771,586,23,Fri May 06 18:12:57 +0000 2022,65393,,,False,False,4000,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1631617703424172034/KilRdeGF_normal.jpg,https://pbs.twimg.com/profile_images/1631617703424172034/KilRdeGF_normal.jpg,https://pbs.twimg.com/profile_banners/1522639885944905730/1677088918,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue Mar 07 00:30:10 +0000 2023,1632901418444111872,1632901418444111872,Cadiz and Getafe haram ball mahn😭😭😭 https://t.co/7QxbZtM61m,False,"[0, 35]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,True,0,0,False,False,False,en,en,recent,1268170884919054340,1268170884919054340,JoDeX 👻,_hammajdxx,Somewhere in the Archipelago ,"Totally feeling the aster...😌🧘🏾‍♂️
Dr. J",,[],False,191,224,0,Wed Jun 03 13:22:23 +0000 2020,39754,,,False,False,26377,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1530688732482834433/jwUUgY0D_normal.jpg,https://pbs.twimg.com/profile_images/1530688732482834433/jwUUgY0D_normal.jpg,https://pbs.twimg.com/profile_banners/1268170884919054340/1666703683,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,1.6327879790505574e+18,1632787979050557441,Mon Mar 06 16:59:24 +0000 2023,1.6327879790505574e+18,1632787979050557441,"liverpool 9 - 0 bournemouth
man city 6 - 0 nottm forest
brentford 5 - 2 leeds
brighton 5 - 2 leicester
tottenham 6 - 2 leicester
man city 6 - 3 man united
newcastle 5 - 1 brentford
arsenal 5 - 0 nottm forest 
liverpool 7 - 0 man united

all this in the ""toughest league itw"" 🤔 https://t.co/POm2emG6ja",False,"[0, 276]",en,recent,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,8.546073795388744e+17,854607379538874368,𝗪𝗜𝗧𝗖𝗛𝗢𝗟𝗟𝗢 🇪🇸,mitchollo,,𝓡𝓮𝓪𝓵 𝓝𝓲𝓰𝓰𝓪,,[],False,11232.0,7551.0,9.0,Wed Apr 19 08:07:31 +0000 2017,553908.0,,,True,False,190522.0,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1615113871504580609/mhpOGrWQ_normal.jpg,https://pbs.twimg.com/profile_images/1615113871504580609/mhpOGrWQ_normal.jpg,https://pbs.twimg.com/profile_banners/854607379538874368/1672009282,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,False,21.0,96.0,False,False,en,,False
Mon Mar 06 23:38:19 +0000 2023,1632888370778046466,1632888370778046466,@AlexandraJonson I had a go before I opened the thread and I was stumped on Espanyol for about 5 minutes. Weirdly Getafe and Espanyol have the same vibe. Very forgettable clubs.,False,"[17, 177]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6328662802176655e+18,1632866280217665537,56067886.0,56067886,AlexandraJonson,,,,,False,0,0,False,False,,en,en,recent,1089820315939717120,1089820315939717120,ollie,CoresOllie,Spain,"📍Cádiz 
🇵🇪 del Atléti 
📝 Spanish football enthusiast",https://t.co/ogckWWMSat,[],False,93,292,0,Mon Jan 28 09:39:45 +0000 2019,35206,,,False,False,3522,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1614672122239979524/iv6yomAb_normal.jpg,https://pbs.twimg.com/profile_images/1614672122239979524/iv6yomAb_normal.jpg,https://pbs.twimg.com/profile_banners/1089820315939717120/1625256345,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],"[{'url': 'https://t.co/ogckWWMSat', 'expanded_url': 'https://www.instagram.com/o.cores/', 'display_url': 'instagram.com/o.cores/', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 23:20:19 +0000 2023,1632883837586792448,1632883837586792448,"@TheMymaridae151 I'm not denying that but even in games where hes made the difference like the atleti,espanyol,getafe,sociedad,girona,villareal he was pretty annoying in possession. This post isnt even about pedri being bad btw just me pointing out the double standard when it comes to plr perf",False,"[17, 294]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.632882668361732e+18,1632882668361732099,1.5067103756681093e+18,1506710375668109316,TheMymaridae151,,,,,False,0,0,False,False,,en,en,recent,1588212089503600641,1588212089503600641,🍄,doubletripIe,,lifelong huddersfield fan,,[],False,452,384,4,Thu Nov 03 16:50:51 +0000 2022,11534,,,False,False,11374,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1633115068417146883/LG6-K3Of_normal.jpg,https://pbs.twimg.com/profile_images/1633115068417146883/LG6-K3Of_normal.jpg,https://pbs.twimg.com/profile_banners/1588212089503600641/1677804852,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 22:51:58 +0000 2023,1632876705751629829,1632876705751629829,"@pizarraceltista Elche,Getafe,Celta",False,"[17, 35]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.6328746236237414e+18,1632874623623741440,1.094607208178946e+18,1094607208178946048,pizarraceltista,,,,,False,0,0,False,False,,en,en,recent,276039587,276039587,Otto,Ojlla,Madrid,Persona finisecular en el principio del milenio.¿Paradoja?.Sí,,[],False,1021,1777,23,Sat Apr 02 14:35:14 +0000 2011,163519,,,True,False,150383,,False,False,False,C6E2EE,http://abs.twimg.com/images/themes/theme2/bg.gif,https://abs.twimg.com/images/themes/theme2/bg.gif,False,http://pbs.twimg.com/profile_images/1318679875570511880/Tx8O-vck_normal.jpg,https://pbs.twimg.com/profile_images/1318679875570511880/Tx8O-vck_normal.jpg,https://pbs.twimg.com/profile_banners/276039587/1401630305,1F98C7,C6E2EE,DAECF4,663B12,True,False,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 22:19:31 +0000 2023,1632868537067794432,1632868537067794432,"@LaLiga Apart from the Getafe/Girona, Valladolid/Espanyol and Atletico/Sevilla games, this weekend's La Liga results are sour.",False,"[8, 126]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.6328664756387512e+18,1632866475638751235,423384542.0,423384542,LaLiga,,,,,False,0,0,False,False,,en,en,recent,1608585571869364224,1608585571869364224,Felix Chineme Mgbechi,Felichinnio,State of Grace,"Nigerian | Catholic Christian | 
@Paeshay's Hubby | Dad |
Public Administrator | Food Processor | Football | 
@Arsenal |
fmgbechi@yahoo.com,
fmgbechi@gmail.com",https://t.co/gWxM4dQHqT,[],False,23,258,0,Thu Dec 29 22:08:05 +0000 2022,1278,,,False,False,366,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1608593998553260032/pvibRbOS_normal.jpg,https://pbs.twimg.com/profile_images/1608593998553260032/pvibRbOS_normal.jpg,https://pbs.twimg.com/profile_banners/1608585571869364224/1672353553,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],"[{'url': 'https://t.co/gWxM4dQHqT', 'expanded_url': 'http://www.facebook.com/fmgbechi', 'display_url': 'facebook.com/fmgbechi', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 22:12:06 +0000 2023,1632866673618239488,1632866673618239488,"@AlexandraJonson Getafe for sure. I hate them so I remember them, but most people forget they exist",False,"[17, 99]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6328653178345882e+18,1632865317834588163,56067886.0,56067886,AlexandraJonson,,,,,False,0,0,False,False,,en,en,recent,460508928,460508928,ReX Dras | Tirso Fernandez,Drasleon,Catalunya,hi I'm dras was top 35 spain for ssbu you should follow my Twitch. Dras#0423 (Disc) pfp: @luc_bouchon,https://t.co/sm5YpWeuQY,[],False,1599,2290,11,Tue Jan 10 20:53:48 +0000 2012,90225,,,True,False,49077,,False,False,False,1A1B1F,http://abs.twimg.com/images/themes/theme9/bg.gif,https://abs.twimg.com/images/themes/theme9/bg.gif,False,http://pbs.twimg.com/profile_images/1445123788627136516/Gapdu3aH_normal.jpg,https://pbs.twimg.com/profile_images/1445123788627136516/Gapdu3aH_normal.jpg,https://pbs.twimg.com/profile_banners/460508928/1675779368,0A314F,181A1E,252429,666666,True,True,False,False,False,False,False,none,[],"[{'url': 'https://t.co/sm5YpWeuQY', 'expanded_url': 'http://www.twitch.tv/drasleon', 'display_url': 'twitch.tv/drasleon', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 22:10:33 +0000 2023,1632866280217665537,1632866280217665537,Getafe 🤷🏼‍♀️ https://t.co/DKYwLxar66,False,"[0, 12]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6328653178345882e+18,1632865317834588163,56067886.0,56067886,AlexandraJonson,,,,,False,0,7,False,False,False,en,en,recent,56067886,56067886,Alexandra Jonson,AlexandraJonson,"Vigo, Spain",Swede in Spain | LaLiga @tv2sport 🇳🇴 and @fotbollskanal 🇸🇪 | European football @Uefa 🇪🇺 | Writing a book on @RealOviedo | 37/145|,https://t.co/AyoU4Bjr1Q,[],False,20270,2048,303,Sun Jul 12 10:49:04 +0000 2009,16561,,,True,True,82273,,False,False,False,000312,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1613705272370905088/KnCDHnMB_normal.jpg,https://pbs.twimg.com/profile_images/1613705272370905088/KnCDHnMB_normal.jpg,https://pbs.twimg.com/profile_banners/56067886/1676370244,1B95E0,000000,470100,02071A,True,True,False,False,False,False,False,none,[],"[{'url': 'https://t.co/AyoU4Bjr1Q', 'expanded_url': 'https://www.fotbollskanalen.se/bloggar/alexandra-jonson/', 'display_url': 'fotbollskanalen.se/bloggar/alexan…', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 22:09:51 +0000 2023,1632866105461964807,1632866105461964807,@DoloresCrottal Getafe is the one!,False,"[16, 34]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.632865662849745e+18,1632865662849744898,1.4319861157461484e+18,1431986115746148362,DoloresCrottal,,,,,False,0,1,False,False,,en,en,recent,56067886,56067886,Alexandra Jonson,AlexandraJonson,"Vigo, Spain",Swede in Spain | LaLiga @tv2sport 🇳🇴 and @fotbollskanal 🇸🇪 | European football @Uefa 🇪🇺 | Writing a book on @RealOviedo | 37/145|,https://t.co/AyoU4Bjr1Q,[],False,20270,2048,303,Sun Jul 12 10:49:04 +0000 2009,16561,,,True,True,82273,,False,False,False,000312,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1613705272370905088/KnCDHnMB_normal.jpg,https://pbs.twimg.com/profile_images/1613705272370905088/KnCDHnMB_normal.jpg,https://pbs.twimg.com/profile_banners/56067886/1676370244,1B95E0,000000,470100,02071A,True,True,False,False,False,False,False,none,[],"[{'url': 'https://t.co/AyoU4Bjr1Q', 'expanded_url': 'https://www.fotbollskanalen.se/bloggar/alexandra-jonson/', 'display_url': 'fotbollskanalen.se/bloggar/alexan…', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 22:08:05 +0000 2023,1632865662849744898,1632865662849744898,@AlexandraJonson Getafe o Elche,False,"[17, 31]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6328653178345882e+18,1632865317834588163,56067886.0,56067886,AlexandraJonson,,,,,False,0,0,False,False,,en,en,recent,1431986115746148362,1431986115746148362,Dolores Crottal,DoloresCrottal,Vigo,VIVA VIGO ME CAGO EN TAL,,[],False,307,165,3,Sun Aug 29 14:26:14 +0000 2021,18350,,,False,False,7680,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1608602574776635392/abk5JWkt_normal.jpg,https://pbs.twimg.com/profile_images/1608602574776635392/abk5JWkt_normal.jpg,https://pbs.twimg.com/profile_banners/1431986115746148362/1671305552,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
