created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,possibly_sensitive,lang,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.url.urls,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.withheld_in_countries,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates,place.tweet_id
Tue Mar 07 19:26:28 +0000 2023,1633187375898587137,1633187375898587137,"@CostaCoconuts Palma, Mallorca.  

Thanks for asking.",False,"[15, 53]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.633186612141015e+18,1633186612141015048,1.536435698751918e+18,1536435698751918089,CostaCoconuts,,,,,False,0,3,False,False,,en,en,recent,50437768,50437768,Rob Andrew (UK/EU),RobertJAndrew,"England, EUROPE.",Existing.... barely. Did some stuff once. The day that Aldus Huxley died.,,,[],False,564,2819,8,Wed Jun 24 20:59:30 +0000 2009,51031,,,True,False,41883,,False,False,False,ACDED6,http://abs.twimg.com/images/themes/theme18/bg.gif,https://abs.twimg.com/images/themes/theme18/bg.gif,False,http://pbs.twimg.com/profile_images/1372896647341031428/csMdCofh_normal.jpg,https://pbs.twimg.com/profile_images/1372896647341031428/csMdCofh_normal.jpg,https://pbs.twimg.com/profile_banners/50437768/1435445456,3C11EB,FFFFFF,F6F6F6,333333,True,True,False,False,False,False,False,none,[],,,,,,,,,,,
Tue Mar 07 19:25:46 +0000 2023,1633187202963210240,1633187202963210240,"Train as a pilot in our #Mallorca, #Valencia and #Castellón bases at Panamedia . You will train at international airports with the advantages of having air traffic control and a real operational experience that will help you for your future as an airline pilot. 

📸 @fsspotter https://t.co/z2USt9PUVd",False,"[0, 276]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,1,2,False,False,False,en,en,recent,265945759,265945759,Panamedia Escuela de Pilotos,PanamediaSchool,"España,",Panamedia Escuela de Pilotos en Mallorca y Valencia,https://t.co/QEdD1eIRAh,"[{'url': 'https://t.co/QEdD1eIRAh', 'expanded_url': 'http://www.panamedia.org', 'display_url': 'panamedia.org', 'indices': [0, 23]}]",[],False,278,212,4,Mon Mar 14 11:39:01 +0000 2011,255,,,True,False,1087,,False,False,False,9AE4E8,http://abs.twimg.com/images/themes/theme16/bg.gif,https://abs.twimg.com/images/themes/theme16/bg.gif,False,http://pbs.twimg.com/profile_images/737317093176188928/jPkVnHOd_normal.jpg,https://pbs.twimg.com/profile_images/737317093176188928/jPkVnHOd_normal.jpg,https://pbs.twimg.com/profile_banners/265945759/1561980772,0084B4,BDDCAD,DDFFCC,333333,True,False,False,False,False,False,False,none,[],,,,,,,,,,,
Tue Mar 07 19:22:19 +0000 2023,1633186332603211782,1633186332603211782,"@happylittletrav Mallorca for a girls trip confirmed, and maybe some spots along the south east coast with the BF 🥰",False,"[17, 115]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6330262801604608e+18,1633026280160460800,1.4944324317257646e+18,1494432431725764615,happylittletrav,,,,,False,0,1,False,False,,en,en,recent,4856694759,4856694759,Zoe | Together In Switzerland,Zoe_in_transit,"Lugano, Switzerland","Writer // Photographer // Content Creator 
https://t.co/xYjo3VHPbz and https://t.co/FWPg215T6D
Based in Ticino, Switzerland 🇨🇭❤️🐈",https://t.co/w9iU8ZUA70,"[{'url': 'https://t.co/w9iU8ZUA70', 'expanded_url': 'https://togetherinswitzerland.com', 'display_url': 'togetherinswitzerland.com', 'indices': [0, 23]}]","[{'url': 'https://t.co/xYjo3VHPbz', 'expanded_url': 'http://www.togetherinswitzerland.com', 'display_url': 'togetherinswitzerland.com', 'indices': [43, 66]}, {'url': 'https://t.co/FWPg215T6D', 'expanded_url': 'http://www.togetherintransit.nl', 'display_url': 'togetherintransit.nl', 'indices': [71, 94]}]",False,1738,1984,31,Thu Jan 28 10:30:47 +0000 2016,8684,,,False,False,5801,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1613219922330456076/-DDvQ6Bg_normal.jpg,https://pbs.twimg.com/profile_images/1613219922330456076/-DDvQ6Bg_normal.jpg,https://pbs.twimg.com/profile_banners/4856694759/1673456486,549999,000000,000000,000000,False,False,False,False,False,False,False,none,[],,,,,,,,,,,
Tue Mar 07 19:21:06 +0000 2023,1633186025060048902,1633186025060048902,We announce the launch of our new website and blog at Vima Rent a Car! Now it's easier to book and discover the most beautiful places of the island. Visit us at https://t.co/I8Dsz4zYmQ #Mallorca #blog #Vima,False,"[0, 206]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,1615466726895886356,1615466726895886356,Vima Rent a Car,AutosVima,Mallorca,"Vima Rent a Car is the best rated car rental company in Mallorca. With 5/5 stars in Google Reviews, Vima is consolidated as a leader in satisfaction & trust.",https://t.co/J5jEtYDHqh,"[{'url': 'https://t.co/J5jEtYDHqh', 'expanded_url': 'https://vimarentacar.com/en/', 'display_url': 'vimarentacar.com/en/', 'indices': [0, 23]}]",[],False,4,5,0,Tue Jan 17 21:51:20 +0000 2023,0,,,False,False,4,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1615466828305768449/Ra5VEWpU_normal.png,https://pbs.twimg.com/profile_images/1615466828305768449/Ra5VEWpU_normal.png,https://pbs.twimg.com/profile_banners/1615466726895886356/1673992641,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,
Tue Mar 07 19:15:48 +0000 2023,1633184691019735042,1633184691019735042,"dying to go to Mallorca with @vickyeneuropa 
God send money pls",False,"[0, 63]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,0,False,False,,en,en,recent,57458603,57458603,nina,ninaswiftie13,meet me behind the mall,"TIKTOK: ninaswiftie13                                 
Taylor Swift is my everything.🖤💜",https://t.co/ym1QG0Wsi7,"[{'url': 'https://t.co/ym1QG0Wsi7', 'expanded_url': 'http://te-amo-taylor.tumblr.com', 'display_url': 'te-amo-taylor.tumblr.com', 'indices': [0, 23]}]",[],False,1918,644,66,Thu Jul 16 21:54:50 +0000 2009,5574,,,True,False,74459,,False,False,False,444444,http://abs.twimg.com/images/themes/theme11/bg.gif,https://abs.twimg.com/images/themes/theme11/bg.gif,True,http://pbs.twimg.com/profile_images/1633183639176458241/Avshlun-_normal.jpg,https://pbs.twimg.com/profile_images/1633183639176458241/Avshlun-_normal.jpg,https://pbs.twimg.com/profile_banners/57458603/1677519177,F58EA8,FFFFFF,E5507E,362720,True,True,False,False,False,False,False,none,[],,,,,,,,,,,
Tue Mar 07 19:11:34 +0000 2023,1633183627151376384,1633183627151376384,"@CactusFrankS Certainly would have made my day, I’ve only seen them in Mallorca.",False,"[14, 80]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6331738911483126e+18,1633173891148312579,29271958.0,29271958,john_l_uk,,,,,False,0,1,False,False,,en,en,recent,29271958,29271958,John Lawton,john_l_uk,"Caerleon, South Wales","Retired Art Teacher with a curiosity about life, the universe and everything ....",,,[],False,682,767,21,Mon Apr 06 19:23:47 +0000 2009,34924,,,True,False,11409,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/605404282788167680/5nsMkVor_normal.jpg,https://pbs.twimg.com/profile_images/605404282788167680/5nsMkVor_normal.jpg,https://pbs.twimg.com/profile_banners/29271958/1433174533,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,
Tue Mar 07 19:08:55 +0000 2023,1633182960659693569,1633182960659693569,@Rooftop_man @RCD_Mallorca @LaLiga English please,False,"[35, 49]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6320588005543444e+18,1632058800554344449,1.2477712716197028e+18,1247771271619702786,Rooftop_man,,,,,False,0,0,False,False,,en,en,recent,2876145947,2876145947,Mr_Tiger🐅,saifdaddy,My House,"Astagfirullah || Social Ustaz || Ambassador 🏆🏅|| Peace keeper, Practical Doc.⛑️, || Political Analyst/Revolutionist || #HalaMadrid ⚽",https://t.co/ch8HLCwnkh,"[{'url': 'https://t.co/ch8HLCwnkh', 'expanded_url': 'https://secure.jaalifestyle.com/saiftiger7', 'display_url': 'secure.jaalifestyle.com/saiftiger7', 'indices': [0, 23]}]",[],False,1401,1271,3,Fri Nov 14 07:58:38 +0000 2014,7325,,,True,False,4844,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1623560572477341697/m3s_FSzt_normal.jpg,https://pbs.twimg.com/profile_images/1623560572477341697/m3s_FSzt_normal.jpg,https://pbs.twimg.com/profile_banners/2876145947/1658413001,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],013c94bf4d5073c9,https://api.twitter.com/1.1/geo/id/013c94bf4d5073c9.json,admin,Kano,"Kano, Nigeria",NG,Nigeria,[],Polygon,"[[[7.7042185, 10.5496647], [9.4005112, 10.5496647], [9.4005112, 12.6105891], [7.7042185, 12.6105891]]]",1.6331829606596936e+18
Tue Mar 07 19:07:55 +0000 2023,1633182708984844288,1633182708984844288,"EZY38ZA   easyJet   G-EZFU   Airbus A319 111 
Altitude: 1675 ft   Distance: 5.69 km 
Speed: 153.5 mph   Squawk: 1423 
Departed: LEPA Palma De Mallorca, Spain 
Arriving: EGCC Manchester, United Kingdom https://t.co/eYnEs7Ux8F",False,"[0, 200]","<a href=""https://github.com/Dom2364/PlaneAlerter"" rel=""nofollow"">PlaneAlerter</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,1510556245073313792,1510556245073313792,AboveStockport ADS-B Bot,abovestockport,"Stockport, England","Hi, I’m a Stockport-based #ADSB bot looking at the skies above me reporting passing aircraft and their stats. Enjoy :)",,,[],False,144,14,2,Sun Apr 03 09:54:50 +0000 2022,13,,,False,False,149801,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1510557114892230656/7mwYwQPK_normal.jpg,https://pbs.twimg.com/profile_images/1510557114892230656/7mwYwQPK_normal.jpg,https://pbs.twimg.com/profile_banners/1510556245073313792/1648979944,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,
Tue Mar 07 19:01:35 +0000 2023,1633181113089945600,1633181113089945600,Puma bringing back a favourite style from the 70s. The Mallorca is a classic terrace style featuring a canvas upper and vintage style colourway. Both types come in a crisp white with either navy or red stripe details. Shop here: https://t.co/eEZbvOVMTP #puma #pumamallorca https://t.co/161WxeOe8J,False,"[0, 272]","<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",,,,,,,,,,False,4,19,False,False,False,en,en,recent,256477653,256477653,80s Casual Classics,casualclassics,"Bedford, UK","80s Casual Classics is the largest store of its kind! Adidas, Fila, Ellesse, Lacoste, Pretty Green & More. Customer support: sales@80scasualclassics.co.uk",https://t.co/dl41TgtuXi,"[{'url': 'https://t.co/dl41TgtuXi', 'expanded_url': 'http://www.80sCasualClassics.co.uk', 'display_url': '80sCasualClassics.co.uk', 'indices': [0, 23]}]",[],False,53797,66,93,Wed Feb 23 12:14:28 +0000 2011,5343,,,False,False,18246,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/668018580114550784/OqAGEoLv_normal.jpg,https://pbs.twimg.com/profile_images/668018580114550784/OqAGEoLv_normal.jpg,https://pbs.twimg.com/profile_banners/256477653/1669048593,0084B4,FFFFFF,DDEEF6,333333,True,False,False,False,False,False,False,none,[],,,,,,,,,,,
Tue Mar 07 18:42:13 +0000 2023,1633176240499879936,1633176240499879936,Balenciaga Mallorca Rubber Transparent Dual-Buckle Slide Sandal US 9/ EU 39 https://t.co/ot6g8TYvuF eBay https://t.co/K7f1EStQNQ,False,"[0, 104]","<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,1447976669533204482,1447976669533204482,Women's Shoes,WomensShoeUK,,Women's Shoes. Selected Items. Deals. Product Information. Daily Updated. (eBay Links),https://t.co/mERQJ3gPrT,"[{'url': 'https://t.co/mERQJ3gPrT', 'expanded_url': 'https://www.pinterest.com/WomensShoesC/womens-shoes/', 'display_url': 'pinterest.com/WomensShoesC/w…', 'indices': [0, 23]}]",[],False,67,15,0,Tue Oct 12 17:25:26 +0000 2021,0,,,False,False,33120,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1447976746767114241/HJOvrRoT_normal.jpg,https://pbs.twimg.com/profile_images/1447976746767114241/HJOvrRoT_normal.jpg,https://pbs.twimg.com/profile_banners/1447976669533204482/1634059687,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,
Tue Mar 07 18:33:43 +0000 2023,1633174103187402761,1633174103187402761,"New on the market!
xx
🛏️3   🛁3   🏠260㎡   🌳16550㎡

2.590.000 EUR
See full details: https://t.co/gdXdZbQBmO

📍#SesSalines #Mallorca #SouthEast #RealEstate #Immobilien https://t.co/cbgv7KEC6P",False,"[0, 164]","<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",,,,,,,,,,False,0,0,False,False,False,en,en,recent,1923546216,1923546216,Engel & Völkers Mallorca,EVMallorca,Mallorca,Engel & Völkers is working successfully in luxury real estate in Mallorca as from 1990 and remains one of the most successful companies in real estate worldwide,https://t.co/IN45YSX5Xp,"[{'url': 'https://t.co/IN45YSX5Xp', 'expanded_url': 'http://www.engelvoelkers.com/mallorca', 'display_url': 'engelvoelkers.com/mallorca', 'indices': [0, 23]}]",[],False,772,222,46,Tue Oct 01 14:09:42 +0000 2013,181,,,True,False,5785,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/872765261321039872/-RpxffCE_normal.jpg,https://pbs.twimg.com/profile_images/872765261321039872/-RpxffCE_normal.jpg,https://pbs.twimg.com/profile_banners/1923546216/1591257638,ABB8C2,FFFFFF,DDEEF6,333333,True,False,False,False,False,False,False,none,[],,,,,,,,,,,
Tue Mar 07 18:31:33 +0000 2023,1633173554895134723,1633173554895134723,"@simoninmadrid Get well soon, Simon!  I came down with COVID last month on my first day back from Mallorca. Enjoyed my vacation, having COVID not so much. 
Caught the flu last Dec. too. Being bed-ridden sucks.",False,"[15, 209]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.6331541186833572e+18,1633154118683357216,20594694.0,20594694,simoninmadrid,,,,,False,0,1,False,False,,en,en,recent,755067453340839936,755067453340839936,Elcaballer,delosespejos,Born & Raised in the USA. Living in Europe.,"Refuse to be a prisoner of now: ""Very few things happen at the right time.The rest do not happen at all.""",,,[],False,825,2771,2,Mon Jul 18 15:51:24 +0000 2016,53488,,,False,False,30754,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/755098211535183872/78_umkkO_normal.jpg,https://pbs.twimg.com/profile_images/755098211535183872/78_umkkO_normal.jpg,https://pbs.twimg.com/profile_banners/755067453340839936/1468862415,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,
