created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.url.urls,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.withheld_in_countries,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates,place.tweet_id,place,possibly_sensitive,quoted_status_id,quoted_status_id_str,quoted_status.created_at,quoted_status.id,quoted_status.id_str,quoted_status.full_text,quoted_status.truncated,quoted_status.display_text_range,quoted_status.metadata.iso_language_code,quoted_status.metadata.result_type,quoted_status.source,quoted_status.in_reply_to_status_id,quoted_status.in_reply_to_status_id_str,quoted_status.in_reply_to_user_id,quoted_status.in_reply_to_user_id_str,quoted_status.in_reply_to_screen_name,quoted_status.user.id,quoted_status.user.id_str,quoted_status.user.name,quoted_status.user.screen_name,quoted_status.user.location,quoted_status.user.description,quoted_status.user.url,quoted_status.user.entities.url.urls,quoted_status.user.entities.description.urls,quoted_status.user.protected,quoted_status.user.followers_count,quoted_status.user.friends_count,quoted_status.user.listed_count,quoted_status.user.created_at,quoted_status.user.favourites_count,quoted_status.user.utc_offset,quoted_status.user.time_zone,quoted_status.user.geo_enabled,quoted_status.user.verified,quoted_status.user.statuses_count,quoted_status.user.lang,quoted_status.user.contributors_enabled,quoted_status.user.is_translator,quoted_status.user.is_translation_enabled,quoted_status.user.profile_background_color,quoted_status.user.profile_background_image_url,quoted_status.user.profile_background_image_url_https,quoted_status.user.profile_background_tile,quoted_status.user.profile_image_url,quoted_status.user.profile_image_url_https,quoted_status.user.profile_banner_url,quoted_status.user.profile_link_color,quoted_status.user.profile_sidebar_border_color,quoted_status.user.profile_sidebar_fill_color,quoted_status.user.profile_text_color,quoted_status.user.profile_use_background_image,quoted_status.user.has_extended_profile,quoted_status.user.default_profile,quoted_status.user.default_profile_image,quoted_status.user.following,quoted_status.user.follow_request_sent,quoted_status.user.notifications,quoted_status.user.translator_type,quoted_status.user.withheld_in_countries,quoted_status.geo,quoted_status.coordinates,quoted_status.place,quoted_status.contributors,quoted_status.is_quote_status,quoted_status.retweet_count,quoted_status.favorite_count,quoted_status.favorited,quoted_status.retweeted,quoted_status.possibly_sensitive,quoted_status.lang
Sun Mar 05 17:36:15 +0000 2023,1632434863121760256,1632434863121760256,"⚔️ Rayo Vallecano and Athletic Club are battling in Vallecas

🧐 Who takes the W?

#LLL
🧡🇪🇸⚽ https://t.co/CKhOXV2KUo",False,"[0, 91]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,True,0,5,False,False,en,en,recent,893992313806102531,893992313806102531,La Liga Lowdown 🧡🇪🇸⚽️,LaLigaLowdown,,"Your home for Spanish football in English with reporters based all over Spain. Pod, tweet, web. Clients: @SuperSportTV, @Squawka, @BetUS_Official. #LLL 🧡🇪🇸⚽️",https://t.co/JMnD0pqHgF,"[{'url': 'https://t.co/JMnD0pqHgF', 'expanded_url': 'http://LLLonline.substack.com', 'display_url': 'LLLonline.substack.com', 'indices': [0, 23]}]",[],False,21663,547,342,Sun Aug 06 00:29:11 +0000 2017,17230,,,True,False,56056,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1481334512458121216/lnV0pil2_normal.jpg,https://pbs.twimg.com/profile_images/1481334512458121216/lnV0pil2_normal.jpg,https://pbs.twimg.com/profile_banners/893992313806102531/1609861079,FF691F,000000,000000,000000,False,False,False,False,False,False,False,none,[],,,,,,,,,,,,,False,1.6324335968782787e+18,1632433596878278661,Sun Mar 05 17:31:13 +0000 2023,1.6324335968782787e+18,1632433596878278661,"📢 𝗞𝗜𝗖𝗞-𝗢𝗙𝗙!

Underway at Vallecas! Let's do this, Athletic! 🔴⚪

0-0 I #RayoAthletic #AthleticClub 🦁 https://t.co/qY4kryK0ok",False,"[0, 99]",en,recent,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,4925466623.0,4925466623,Athletic Club,Athletic_en,Bilbao - Bizkaia,"🦁 Athletic Club - Official Twitter 🔴⚪ I @AthleticClub 
@Athletic_eus I ♀️ @AthleticClubFem I 🎓 @AC_FCenter 

IG: athleticclub + athleticclubfem ⚽",https://t.co/PdTz1ItmhL,"[{'url': 'https://t.co/PdTz1ItmhL', 'expanded_url': 'http://athletic-club.eus/en/', 'display_url': 'athletic-club.eus/en/', 'indices': [0, 23]}]",[],False,57773.0,129.0,472.0,Wed Feb 17 22:00:36 +0000 2016,1423.0,,,False,True,44268.0,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/984020942392320001/DZN8hSyA_normal.jpg,https://pbs.twimg.com/profile_images/984020942392320001/DZN8hSyA_normal.jpg,https://pbs.twimg.com/profile_banners/4925466623/1675759459,9F040D,000000,000000,000000,False,False,False,False,False,False,False,none,[],,,,,False,0.0,11.0,False,False,False,en
Sun Mar 05 17:33:00 +0000 2023,1632434045207605249,1632434045207605249,"308-254-26 YTD, add #Rayo #Vallecano pk: never understood #AthleticClub favored, lost 1/4 but playing pk as I expect #VamosRayo win. #Athletic rotate for 2nd road match of the week, #CopaDelRey loss can't help confidence. #RAYOFLIGHT far better #LaLiga performance #RayoAthletic https://t.co/mdYR9uHH0E",False,"[0, 278]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,False,0,0,False,False,en,en,recent,50826929,50826929,GW,TheReal_gwarner,Metroplex,"Matchup handicapper | @thePitchBetting @pregamenow podcast | Pick tracking sheet pinned, all posted wagers listed since COVID",https://t.co/QPlE1Q8Ka0,"[{'url': 'https://t.co/QPlE1Q8Ka0', 'expanded_url': 'https://www.patreon.com/thereal_gwarner', 'display_url': 'patreon.com/thereal_gwarner', 'indices': [0, 23]}]",[],False,1304,206,40,Fri Jun 26 00:00:39 +0000 2009,9,,,True,False,48606,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/666629550416134144/l9m7f0za_normal.jpg,https://pbs.twimg.com/profile_images/666629550416134144/l9m7f0za_normal.jpg,https://pbs.twimg.com/profile_banners/50826929/1353213752,1616B5,2E2D2D,D4D6D3,474646,True,False,False,False,False,False,False,none,[],,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Mar 05 17:32:57 +0000 2023,1632434034348527616,1632434034348527616,"Just two points between them ✌️

📺 Watch live as Rayo Vallecano host Athletic Club on Viaplay Sports 1 and @LaLigaTV! https://t.co/svtoQzewh6",False,"[0, 117]","<a href=""http://wsc-sports.com"" rel=""nofollow"">WSC Sports</a>",,,,,,,,,False,1,26,False,False,en,en,recent,159582357,159582357,Viaplay Sports UK,ViaplaySportsUK,"Sky, Virgin, Prime & Online.",Official Twitter profile of Viaplay Sports,https://t.co/4B9BTABvZI,"[{'url': 'https://t.co/4B9BTABvZI', 'expanded_url': 'https://viaplay.com/gb-en/', 'display_url': 'viaplay.com/gb-en/', 'indices': [0, 23]}]",[],False,149019,824,389,Fri Jun 25 19:53:38 +0000 2010,11811,,,True,True,49443,,False,False,False,1A1B1F,http://abs.twimg.com/images/themes/theme9/bg.gif,https://abs.twimg.com/images/themes/theme9/bg.gif,False,http://pbs.twimg.com/profile_images/1587342843730870272/NSC_GHkU_normal.jpg,https://pbs.twimg.com/profile_images/1587342843730870272/NSC_GHkU_normal.jpg,https://pbs.twimg.com/profile_banners/159582357/1677768423,2FC2EF,000000,170409,CCBF82,True,False,False,False,False,False,False,none,[],,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Mar 05 17:31:42 +0000 2023,1632433718756253701,1632433718756253701,"Started 

Rayo Vallecano - Athletic Bilbao",False,"[0, 42]","<a href=""https://tweetpost.semia-lb.net/index.php"" rel=""nofollow"">twtabyeen</a>",,,,,,,,,False,0,0,False,False,en,en,recent,977172539612024832,977172539612024832,SPORTS NEWS LIVE,wcupqatar22,Lebanon,"quickest sports news account, follow us, you won't regret it

https://t.co/qfHle57raI
https://t.co/faE4KWTl3M",https://t.co/MOCtKewBBo,"[{'url': 'https://t.co/MOCtKewBBo', 'expanded_url': 'https://t.me/WCQA2022', 'display_url': 't.me/WCQA2022', 'indices': [0, 23]}]","[{'url': 'https://t.co/qfHle57raI', 'expanded_url': 'http://t.me/WCQA2022', 'display_url': 't.me/WCQA2022', 'indices': [62, 85]}, {'url': 'https://t.co/faE4KWTl3M', 'expanded_url': 'https://www.facebook.com/fifasportnews', 'display_url': 'facebook.com/fifasportnews', 'indices': [86, 109]}]",False,80,32,0,Fri Mar 23 13:17:43 +0000 2018,381,,,False,False,7178,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1595684296009842689/szdyO88Z_normal.jpg,https://pbs.twimg.com/profile_images/1595684296009842689/szdyO88Z_normal.jpg,https://pbs.twimg.com/profile_banners/977172539612024832/1669275758,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Mar 05 17:30:20 +0000 2023,1632433374445948928,1632433374445948928,"Nice game between Rayo Vallecano vs Athletic Club!
Our #MachineLearning model gives Rayo Vallecano 34% chance to win! Get the best predictions on https://t.co/e62vN4QgaD 
#SpanishLaLiga #RayoVallecano #AthleticClub #laliga #LaLigaSantander https://t.co/xrgSHUqjai",False,"[0, 239]","<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">uanalysepost</a>",,,,,,,,,False,0,1,False,False,en,en,recent,1397456817530224640,1397456817530224640,uanalyse 🇺🇦,uanalyse,"London, England",Posting football scores and probabilities ⚽️ iOS app: uanalyse,https://t.co/VQsFN3CZLO,"[{'url': 'https://t.co/VQsFN3CZLO', 'expanded_url': 'https://uanalyse.co.uk', 'display_url': 'uanalyse.co.uk', 'indices': [0, 23]}]",[],False,186,22,0,Wed May 26 07:37:31 +0000 2021,223,,,True,False,5429,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1448264213865058313/nNzseLvM_normal.jpg,https://pbs.twimg.com/profile_images/1448264213865058313/nNzseLvM_normal.jpg,https://pbs.twimg.com/profile_banners/1397456817530224640/1639825277,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Mar 05 17:29:03 +0000 2023,1632433052553977857,1632433052553977857,"Watch Rayo Vallecano vs Athletic Bilbao Free Live stream, Bein Sports Premium 2  https://t.co/jwr3hEna9Z",False,"[0, 104]","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",,,,,,,,,False,0,0,False,False,en,en,recent,1447845552377507848,1447845552377507848,Sports803.xyz,Sports803,"Kampala, Uganda",⚽️🏟️Soccer fans can watch live soccer matches from home with a free service called Sports 803 Streaming.,https://t.co/ObqA8h971U,"[{'url': 'https://t.co/ObqA8h971U', 'expanded_url': 'https://www.sports803.xyz/', 'display_url': 'sports803.xyz', 'indices': [0, 23]}]",[],False,1806,1393,0,Tue Oct 12 08:44:35 +0000 2021,16862,,,False,False,4024,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1632067356171071493/QohmxBg3_normal.jpg,https://pbs.twimg.com/profile_images/1632067356171071493/QohmxBg3_normal.jpg,https://pbs.twimg.com/profile_banners/1447845552377507848/1678089231,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Mar 05 17:29:02 +0000 2023,1632433049714524160,1632433049714524160,"Watch Rayo Vallecano vs Athletic Bilbao Free Live stream, Bein Sports Premium 2  https://t.co/Pc0eMAj96R",False,"[0, 104]","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",,,,,,,,,False,0,0,False,False,en,en,recent,1022098986,1022098986,Lemo,DougMarc3,"Kampala, Uganda",I like what I like 👋🏾👌🏾,,,[],False,588,1347,0,Wed Dec 19 13:41:48 +0000 2012,380,,,False,False,1335,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1614241847664074752/UNfy8hl-_normal.jpg,https://pbs.twimg.com/profile_images/1614241847664074752/UNfy8hl-_normal.jpg,https://pbs.twimg.com/profile_banners/1022098986/1550703336,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Mar 05 17:28:33 +0000 2023,1632432925437198339,1632432925437198339,"New Overtime AMM position bought
Rayo Vallecano - Athletic Bilbao
Amount: 199.99
Paid: 69.982 sUSD
Position: Athletic Bilbao
Potential profit: 130 sUSD (186%)",False,"[0, 158]","<a href=""https://google.com"" rel=""nofollow"">overtime-thales</a>",,,,,,,,,False,0,0,False,False,en,en,recent,1547957461809737728,1547957461809737728,Thales Overtime AMM bot,overtime_amm,,Beep boop... I will be printing trades from @OvertimeMarkets AMM,https://t.co/zqKWW34LPc,"[{'url': 'https://t.co/zqKWW34LPc', 'expanded_url': 'https://overtimemarkets.xyz/#/markets', 'display_url': 'overtimemarkets.xyz/#/markets', 'indices': [0, 23]}]",[],False,176,2,3,Fri Jul 15 14:53:20 +0000 2022,1,,,False,False,106458,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1560557604643930117/dC1L2uNf_normal.jpg,https://pbs.twimg.com/profile_images/1560557604643930117/dC1L2uNf_normal.jpg,https://pbs.twimg.com/profile_banners/1547957461809737728/1662587928,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Mar 05 17:28:00 +0000 2023,1632432786920583168,1632432786920583168,"Live match Rayo Vallecano vs Ath Bilbao SPAIN: LALIGA

Lien🌐https://t.co/lTZ9QGNasl

#Rayo #AthBilbao https://t.co/cth8PLauaj",False,"[0, 101]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,False,0,0,False,False,en,en,recent,1587558488720523265,1587558488720523265,Tv one,Tvone64437571,United kingdom,Live tv channel online,https://t.co/fIzZhqlV2q,"[{'url': 'https://t.co/fIzZhqlV2q', 'expanded_url': 'http://Wlmix.com', 'display_url': 'Wlmix.com', 'indices': [0, 23]}]",[],False,8,1,0,Tue Nov 01 21:33:41 +0000 2022,1,,,False,False,536,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1587559389304692737/nCo8692m_normal.jpg,https://pbs.twimg.com/profile_images/1587559389304692737/nCo8692m_normal.jpg,https://pbs.twimg.com/profile_banners/1587558488720523265/1667338644,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Mar 05 17:28:00 +0000 2023,1632432786819928066,1632432786819928066,"Live match Rayo Vallecano v Athletic Bilbao SPAIN LALIGA

Link 🔴 https://t.co/blqKAa4s0o

#RayoVallecano #AthleticClub https://t.co/r7HvCXJB0b",False,"[0, 118]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,False,0,0,False,False,en,en,recent,1560033929675030530,1560033929675030530,Bt Sport,BtSport41481077,United States,"Live sportTaking you into the commentary box/on the pitch/ringside/courtside/on the green at the world's biggest sport events Listen on the 
.com",,,[],False,7,9,1,Wed Aug 17 22:40:57 +0000 2022,1,,,False,False,435,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1560034316788310018/MOyT3Y3D_normal.jpg,https://pbs.twimg.com/profile_images/1560034316788310018/MOyT3Y3D_normal.jpg,https://pbs.twimg.com/profile_banners/1560033929675030530/1660776159,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Mar 05 17:27:28 +0000 2023,1632432654770647040,1632432654770647040,"Bet aggregated by Purebet via @OvertimeMarkets @optimismFND.
69.93 USDC backing Athletic Club Bilbao FT at 2.85 in Rayo Vallecano vs. Athletic Club Bilbao.
Bet now at https://t.co/iykkdfIlB0.",False,"[0, 191]","<a href=""https://purebet.io"" rel=""nofollow"">Purebet Bot</a>",,,,,,,,,False,0,0,False,False,en,en,recent,1614056646963040257,1614056646963040257,Purebet Live Feed,PurebetFeed,@solana blockchain,"Posting bets aggregated by @Purebet_io as they happen.

Discord https://t.co/dg7XoLZSVR",https://t.co/RzaB5H0oNr,"[{'url': 'https://t.co/RzaB5H0oNr', 'expanded_url': 'https://www.purebet.io', 'display_url': 'purebet.io', 'indices': [0, 23]}]","[{'url': 'https://t.co/dg7XoLZSVR', 'expanded_url': 'http://discord.gg/22tr2FYAh9', 'display_url': 'discord.gg/22tr2FYAh9', 'indices': [64, 87]}]",False,7,1,0,Sat Jan 14 00:27:57 +0000 2023,0,,,False,False,509,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1614456184504827905/BtZOmt2k_normal.jpg,https://pbs.twimg.com/profile_images/1614456184504827905/BtZOmt2k_normal.jpg,https://pbs.twimg.com/profile_banners/1614056646963040257/1673751516,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Mar 05 17:26:30 +0000 2023,1632432410267664386,1632432410267664386,Rayo Vallecano vs Athletic Bilbao is on ViaPlay Sports 1 HD (UK). Coverage presented by Jamie Easton. Víctor Sánchez del Amo is providing punditry. Graham Hunter is providing punditry.  For more details see https://t.co/Ftb37Iqqud #RayoVallecano #AthleticBilbao #ViaPlaySportsHDUK,False,"[0, 280]","<a href=""https://icdb.tv"" rel=""nofollow"">ICDB2022</a>",,,,,,,,,False,0,0,False,False,en,en,recent,1183712712146198528,1183712712146198528,Internet Commentator Database ICDb,ICDb_tv,UK,Internet Commentator Database,https://t.co/NZTJcBgu2b,"[{'url': 'https://t.co/NZTJcBgu2b', 'expanded_url': 'https://www.icdb.tv', 'display_url': 'icdb.tv', 'indices': [0, 23]}]",[],False,1939,5004,20,Mon Oct 14 11:54:42 +0000 2019,32336,,,False,False,269765,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1183713659471745024/rrBuraMz_normal.jpg,https://pbs.twimg.com/profile_images/1183713659471745024/rrBuraMz_normal.jpg,https://pbs.twimg.com/profile_banners/1183712712146198528/1675285658,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Mar 05 17:25:37 +0000 2023,1632432187218821121,1632432187218821121,Rayo Vallecano vs Athletic Bilbao has World Feed coverage. With commentary from Andy West.  For more details see https://t.co/Ftb37Iqqud #RayoVallecano #AthleticBilbao,False,"[0, 167]","<a href=""https://icdb.tv"" rel=""nofollow"">ICDB2022</a>",,,,,,,,,False,0,0,False,False,en,en,recent,1183712712146198528,1183712712146198528,Internet Commentator Database ICDb,ICDb_tv,UK,Internet Commentator Database,https://t.co/NZTJcBgu2b,"[{'url': 'https://t.co/NZTJcBgu2b', 'expanded_url': 'https://www.icdb.tv', 'display_url': 'icdb.tv', 'indices': [0, 23]}]",[],False,1939,5004,20,Mon Oct 14 11:54:42 +0000 2019,32336,,,False,False,269765,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1183713659471745024/rrBuraMz_normal.jpg,https://pbs.twimg.com/profile_images/1183713659471745024/rrBuraMz_normal.jpg,https://pbs.twimg.com/profile_banners/1183712712146198528/1675285658,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Mar 05 17:25:21 +0000 2023,1632432119350964233,1632432119350964233,"Spain La Liga 🇪🇸⚽️
Rayo Vallecano/Athletic Bilbao
➡️Both Teams to Score, Yes +100 (3U)",False,"[0, 86]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,False,0,0,False,False,en,en,recent,1412113089386844160,1412113089386844160,Player 1,ThePlayersPicks,?,,,,[],False,46,2,0,Mon Jul 05 18:16:26 +0000 2021,1,,,False,False,473,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1594003053413138432/nilj08nu_normal.jpg,https://pbs.twimg.com/profile_images/1594003053413138432/nilj08nu_normal.jpg,https://pbs.twimg.com/profile_banners/1412113089386844160/1656969951,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Mar 05 17:15:56 +0000 2023,1632429750781194240,1632429750781194240,"Match starts in 15 minutes 

Rayo Vallecano - Athletic Club",False,"[0, 59]","<a href=""https://tweetpost.semia-lb.net/index.php"" rel=""nofollow"">twtabyeen</a>",,,,,,,,,False,0,0,False,False,en,en,recent,977172539612024832,977172539612024832,SPORTS NEWS LIVE,wcupqatar22,Lebanon,"quickest sports news account, follow us, you won't regret it

https://t.co/qfHle57raI
https://t.co/faE4KWTl3M",https://t.co/MOCtKewBBo,"[{'url': 'https://t.co/MOCtKewBBo', 'expanded_url': 'https://t.me/WCQA2022', 'display_url': 't.me/WCQA2022', 'indices': [0, 23]}]","[{'url': 'https://t.co/qfHle57raI', 'expanded_url': 'http://t.me/WCQA2022', 'display_url': 't.me/WCQA2022', 'indices': [62, 85]}, {'url': 'https://t.co/faE4KWTl3M', 'expanded_url': 'https://www.facebook.com/fifasportnews', 'display_url': 'facebook.com/fifasportnews', 'indices': [86, 109]}]",False,80,32,0,Fri Mar 23 13:17:43 +0000 2018,381,,,False,False,7178,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1595684296009842689/szdyO88Z_normal.jpg,https://pbs.twimg.com/profile_images/1595684296009842689/szdyO88Z_normal.jpg,https://pbs.twimg.com/profile_banners/977172539612024832/1669275758,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Mar 05 17:15:00 +0000 2023,1632429515950399491,1632429515950399491,"[📺 LIVE - 18H25] 🇪🇸 #LaLiga
⚽️ Rayo Vallecano - Athletic Bilbao en direct sur beIN SPORTS MAX 5 !",False,"[0, 97]","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",,,,,,,,,False,0,16,False,False,en,en,recent,569138069,569138069,beIN SPORTS,beinsports_FR,France,"beIN SPORTS, le plus grand des spectacles. Découvrez comment vous abonner sur notre site web 👇👇👇",https://t.co/pqFzXynddR,"[{'url': 'https://t.co/pqFzXynddR', 'expanded_url': 'http://www.beinsports.com', 'display_url': 'beinsports.com', 'indices': [0, 23]}]",[],False,3533218,6538,3323,Wed May 02 14:16:08 +0000 2012,423,,,True,True,257023,,False,False,False,FFFFFF,http://abs.twimg.com/images/themes/theme10/bg.gif,https://abs.twimg.com/images/themes/theme10/bg.gif,False,http://pbs.twimg.com/profile_images/1536734733287231493/8C01uQs-_normal.jpg,https://pbs.twimg.com/profile_images/1536734733287231493/8C01uQs-_normal.jpg,https://pbs.twimg.com/profile_banners/569138069/1672675856,5C2F8D,FFFFFF,7AC3EE,3D1957,False,False,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Mar 05 17:12:23 +0000 2023,1632428857377673217,1632428857377673217,"@NealGardner_ It's absolutely impossible for this team to control a game. The passing is horrific, Rayo Vallecano pass the ball better than Barça.",False,"[14, 146]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6324281860543037e+18,1632428186054303744,4906917229.0,4906917229,NealGardner_,,,,False,0,1,False,False,en,en,recent,3899523801,3899523801,Mark • ✿,BasedBlaugrana,GR,Ardent Football & FC Barcelona fan.,,,[],False,21,89,1,Thu Oct 08 12:50:47 +0000 2015,245,,,False,False,1675,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1628028122875547655/i1L8pHjd_normal.jpg,https://pbs.twimg.com/profile_images/1628028122875547655/i1L8pHjd_normal.jpg,https://pbs.twimg.com/profile_banners/3899523801/1678048461,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
