created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,quoted_status_id,quoted_status_id_str,retweet_count,favorite_count,favorited,retweeted,possibly_sensitive,lang,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.withheld_in_countries,quoted_status.created_at,quoted_status.id,quoted_status.id_str,quoted_status.full_text,quoted_status.truncated,quoted_status.display_text_range,quoted_status.metadata.iso_language_code,quoted_status.metadata.result_type,quoted_status.source,quoted_status.in_reply_to_status_id,quoted_status.in_reply_to_status_id_str,quoted_status.in_reply_to_user_id,quoted_status.in_reply_to_user_id_str,quoted_status.in_reply_to_screen_name,quoted_status.user.id,quoted_status.user.id_str,quoted_status.user.name,quoted_status.user.screen_name,quoted_status.user.location,quoted_status.user.description,quoted_status.user.url,quoted_status.user.entities.url.urls,quoted_status.user.entities.description.urls,quoted_status.user.protected,quoted_status.user.followers_count,quoted_status.user.friends_count,quoted_status.user.listed_count,quoted_status.user.created_at,quoted_status.user.favourites_count,quoted_status.user.utc_offset,quoted_status.user.time_zone,quoted_status.user.geo_enabled,quoted_status.user.verified,quoted_status.user.statuses_count,quoted_status.user.lang,quoted_status.user.contributors_enabled,quoted_status.user.is_translator,quoted_status.user.is_translation_enabled,quoted_status.user.profile_background_color,quoted_status.user.profile_background_image_url,quoted_status.user.profile_background_image_url_https,quoted_status.user.profile_background_tile,quoted_status.user.profile_image_url,quoted_status.user.profile_image_url_https,quoted_status.user.profile_banner_url,quoted_status.user.profile_link_color,quoted_status.user.profile_sidebar_border_color,quoted_status.user.profile_sidebar_fill_color,quoted_status.user.profile_text_color,quoted_status.user.profile_use_background_image,quoted_status.user.has_extended_profile,quoted_status.user.default_profile,quoted_status.user.default_profile_image,quoted_status.user.following,quoted_status.user.follow_request_sent,quoted_status.user.notifications,quoted_status.user.translator_type,quoted_status.user.withheld_in_countries,quoted_status.geo,quoted_status.coordinates,quoted_status.place,quoted_status.contributors,quoted_status.is_quote_status,quoted_status.retweet_count,quoted_status.favorite_count,quoted_status.favorited,quoted_status.retweeted,quoted_status.possibly_sensitive,quoted_status.lang,user.profile_banner_url,user.entities.url.urls,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates,place.tweet_id,quoted_status.quoted_status_id,quoted_status.quoted_status_id_str
Mon Mar 06 22:08:05 +0000 2023,1632865662849744898,1632865662849744898,@AlexandraJonson Getafe o Elche,False,"[17, 31]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6328653178345882e+18,1632865317834588163,56067886.0,56067886,AlexandraJonson,,,,,False,,,0,0,False,False,,en,en,recent,1431986115746148362,1431986115746148362,Dolores Crottal,DoloresCrottal,Vigo,VIVA VIGO ME CAGO EN TAL,,[],False,307,165,3,Sun Aug 29 14:26:14 +0000 2021,18350,,,False,False,7680,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1608602574776635392/abk5JWkt_normal.jpg,https://pbs.twimg.com/profile_images/1608602574776635392/abk5JWkt_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://pbs.twimg.com/profile_banners/1431986115746148362/1671305552,,,,,,,,,,,,,,
Mon Mar 06 21:11:37 +0000 2023,1632851449011945473,1632851449011945473,@UnitedStandMUFC @SamiMokbel81_DM @ChrisWheelerDM De gea should be in conversations to join Cadiz or Elche not in a debate to be our captain,False,"[50, 140]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6327961479274496e+18,1632796147927449600,2613992689.0,2613992689,UnitedStandMUFC,,,,,False,,,0,0,False,False,,en,en,recent,1506193416945901572,1506193416945901572,Sammy,samm_kahura,,Jack of all trades,,[],False,39,93,0,Tue Mar 22 08:58:02 +0000 2022,12337,,,False,False,129,,False,False,False,F5F8FA,,,False,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,True,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 20:35:30 +0000 2023,1632842362903773184,1632842362903773184,Looking at Elche and Osasuna now its very good that this deal fell through https://t.co/4eCXJG354M,False,"[0, 74]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,True,1.565273104313684e+18,1565273104313683969,0,0,False,False,False,en,en,recent,1624915957729660928,1624915957729660928,Ole 3.0 (Back again),lstht17,,at some point i will manage to keep hold of one account..,,[],False,32,94,0,Sun Feb 12 23:39:09 +0000 2023,6965,,,False,False,1100,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1624916960986206210/HtCLpurZ_normal.jpg,https://pbs.twimg.com/profile_images/1624916960986206210/HtCLpurZ_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],Thu Sep 01 09:39:24 +0000 2022,1.565273104313684e+18,1565273104313683969,❗️ Abde has given the 'yes' to Elche. [onda cero] #fcblive 🇲🇦,False,"[0, 61]",en,recent,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",,,,,,8.978065494643466e+17,897806549464346624,barcacentre,barcacentre,Camp Nou,Thorough @FCBarcelona coverage provided by a small team of Barça aficionados from around the globe. For business: advertising@fanatix.com,,,[],False,436346.0,160.0,1546.0,Wed Aug 16 13:05:36 +0000 2017,0.0,,,True,False,77294.0,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1550505782394994689/_suNhdsA_normal.jpg,https://pbs.twimg.com/profile_images/1550505782394994689/_suNhdsA_normal.jpg,https://pbs.twimg.com/profile_banners/897806549464346624/1658833146,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,False,30.0,1003.0,False,False,,en,,,,,,,,,,,,,,,
Mon Mar 06 20:31:20 +0000 2023,1632841312243183616,1632841312243183616,@pccomponentes #PcAniversario Elche,False,"[15, 35]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.632736222735999e+18,1632736222735998977,110231838.0,110231838,pccomponentes,,,,,False,,,0,0,False,False,,en,en,recent,564383464,564383464,Isa López,Isis_S82,,,,[],False,6,211,0,Fri Apr 27 07:43:36 +0000 2012,528,,,False,False,969,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1111594517608714240/4FhSUhX7_normal.jpg,https://pbs.twimg.com/profile_images/1111594517608714240/4FhSUhX7_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 20:31:11 +0000 2023,1632841275412996097,1632841275412996097,@HasukiNFTs Innovative #Tweet2Earn,False,"[12, 34]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.6328308953913754e+18,1632830895391375362,1.5674530514889933e+18,1567453051488993280,HasukiNFTs,,,,,False,,,0,1,False,False,,en,en,recent,1085226882600259584,1085226882600259584,i__elche.bnb | The Vorld🛠 | Solana Grizzlython,i__elche,🕸️🌳,| Degen • Extremely bullish on all things 🕸️.🌳 • building @Thevorld_ | #MOVErs @V2X_GG,https://t.co/4kRQPJDT4A,[],False,337,1468,1,Tue Jan 15 17:27:06 +0000 2019,6106,,,False,False,2661,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1582607911066402817/J9MHKtof_normal.jpg,https://pbs.twimg.com/profile_images/1582607911066402817/J9MHKtof_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://pbs.twimg.com/profile_banners/1085226882600259584/1659964840,"[{'url': 'https://t.co/4kRQPJDT4A', 'expanded_url': 'https://linktr.ee/i__elche', 'display_url': 'linktr.ee/i__elche', 'indices': [0, 23]}]",,,,,,,,,,,,,
Mon Mar 06 20:14:27 +0000 2023,1632837063010598913,1632837063010598913,@vikkram1995 Thats my pt.. who cares if he hit a banger against Real Valladolid or Elche or Celta..,False,"[13, 99]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.63283629001318e+18,1632836290013179904,135423681.0,135423681,vikkram1995,,,,,False,,,0,0,False,False,,en,en,recent,1498082394330390534,1498082394330390534,Silver Back Godzilla 🦍,slvrbkgodzilla,,An account just to air my political views. Of course anonymous.. 🤷🏻‍♂️,,[],False,9,281,0,Sun Feb 27 23:47:39 +0000 2022,11408,,,False,False,2191,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1498082665387347969/i4na_Qfg_normal.jpg,https://pbs.twimg.com/profile_images/1498082665387347969/i4na_Qfg_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 20:13:48 +0000 2023,1632836901596979200,1632836901596979200,"@KakePop3 There are in peak Fallas season. I wish he could visit so many cities.Small and big he would enjoy them all. I'd love to be his guide 😁
La Coruña, Lugo, Segovia, Salamanca, Granada, Sevilla, Zaragoza, Cuenca, Valencia, Elche, Malaga (Nerja!)... And of course, my beautiful Madrid",False,"[10, 289]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6327437085200548e+18,1632743708520054790,1.1693477455907308e+18,1169347745590730756,KakePop3,,,,,False,,,0,0,False,False,,en,en,recent,75081732,75081732,Lorena,loredell,,Earthling since I was born. 🌎,,[],False,231,92,4,Thu Sep 17 18:39:32 +0000 2009,306677,,,False,False,57706,,False,False,False,642D8B,http://abs.twimg.com/images/themes/theme10/bg.gif,https://abs.twimg.com/images/themes/theme10/bg.gif,True,http://pbs.twimg.com/profile_images/1510282351779196936/OGPlBe1g_normal.jpg,https://pbs.twimg.com/profile_images/1510282351779196936/OGPlBe1g_normal.jpg,FF0000,65B0DA,7AC3EE,3D1957,True,True,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://pbs.twimg.com/profile_banners/75081732/1623707188,,,,,,,,,,,,,,
Mon Mar 06 20:04:43 +0000 2023,1632834613814116353,1632834613814116353,"@FCBboyzz @ESPNFC Won 0 important matches with him being our main man
Disney ghosts against Bayern, Inter and United and only shows up against Elche and Viktoria Plzen",False,"[18, 167]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6328336424004977e+18,1632833642400497667,1.5152977510928425e+18,1515297751092842496,FCBboyzz,,,,,False,,,0,3,False,False,,en,en,recent,1266365552118779907,1266365552118779907,SankerSMenon,sanker_menon,Kochi,⭐ -_-💧,,[],False,608,1057,1,Fri May 29 13:47:40 +0000 2020,38953,,,False,False,12071,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1601890665096368129/LXUlSGZY_normal.jpg,https://pbs.twimg.com/profile_images/1601890665096368129/LXUlSGZY_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://pbs.twimg.com/profile_banners/1266365552118779907/1653814985,,,,,,,,,,,,,,
Mon Mar 06 18:45:56 +0000 2023,1632814788609802251,1632814788609802251,"He may have conceded the second most goals in Europe's big five leagues, but only Alisson has prevented more xGOT than Elche's @edgarbadia this season 🌴

After 18 games, 107 saves and 321 days, LaLiga's best shot-stopper finally got his clean sheet 💚

https://t.co/5tA1zlKx9S https://t.co/w2s0AtdwTv",False,"[0, 275]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,,,1,1,False,False,False,en,en,recent,3308229181,3308229181,Thom Harris,ThomHarris_,,Football Data Writer @TheAthleticFC 📊🇪🇸,,[],False,2033,1044,31,Thu Aug 06 21:36:20 +0000 2015,4523,,,True,False,896,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1397337133279498244/alGQArP8_normal.jpg,https://pbs.twimg.com/profile_images/1397337133279498244/alGQArP8_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://pbs.twimg.com/profile_banners/3308229181/1676026416,,,,,,,,,,,,,,
Mon Mar 06 18:42:54 +0000 2023,1632814025460293633,1632814025460293633,@Assdridista Elche 20th in the league and Osasuna who we barely won against good one,False,"[13, 84]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6328128136714445e+18,1632812813671444480,1.3092220115337585e+18,1309222011533758467,Assdridista,,,,,False,,,0,4,False,False,,en,en,recent,1224403281738436614,1224403281738436614,🫵🏽,idoxvi,,fan account,,[],False,19628,1001,71,Mon Feb 03 18:44:50 +0000 2020,123194,,,False,False,47549,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1607730622121889792/UAZDsj1B_normal.jpg,https://pbs.twimg.com/profile_images/1607730622121889792/UAZDsj1B_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://pbs.twimg.com/profile_banners/1224403281738436614/1677514906,,,,,,,,,,,,,,
Mon Mar 06 18:37:42 +0000 2023,1632812716506185734,1632812716506185734,@JoelDiamond10 @rioferdy5 @Evra And I saw them two weeks ago played against last team in league Elche (12 points from 24 games) and first half they were lossing 2:0 and they won only because Elche had send off player,False,"[32, 216]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6327999404548055e+18,1632799940454805506,1.198306635120296e+18,1198306635120295937,JoelDiamond10,,,,,False,,,0,0,False,False,,en,en,recent,436631205,436631205,juraj blanar,jurajblanar,,,,[],False,13,340,1,Wed Dec 14 11:19:17 +0000 2011,425,,,True,False,795,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/548152619055976449/ej_354si_normal.jpeg,https://pbs.twimg.com/profile_images/548152619055976449/ej_354si_normal.jpeg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://pbs.twimg.com/profile_banners/436631205/1402651551,,,,,,,,,,,,,,
Mon Mar 06 18:01:00 +0000 2023,1632803480032227328,1632803480032227328,"🎧 Listen to our latest podcast analyzing all the action of MD24

🎙️ @samleveridge and @pacopolitENG on the mic

⚪️ @TheHasKarim  comments on Real Madrid's performances

⚽️ Getafe and Elche's wins

Subscribe for much more

https://t.co/3zV1J3gBc0

#LLL
🧡🇪🇸⚽ https://t.co/4fcFHRrrcu",False,"[0, 256]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,,,3,7,False,False,False,en,en,recent,893992313806102531,893992313806102531,La Liga Lowdown 🧡🇪🇸⚽️,LaLigaLowdown,,"Your home for Spanish football in English with reporters based all over Spain. Pod, tweet, web. Clients: @SuperSportTV, @Squawka, @BetUS_Official. #LLL 🧡🇪🇸⚽️",https://t.co/JMnD0pqHgF,[],False,21663,547,342,Sun Aug 06 00:29:11 +0000 2017,17230,,,True,False,56056,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1481334512458121216/lnV0pil2_normal.jpg,https://pbs.twimg.com/profile_images/1481334512458121216/lnV0pil2_normal.jpg,FF691F,000000,000000,000000,False,False,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://pbs.twimg.com/profile_banners/893992313806102531/1609861079,"[{'url': 'https://t.co/JMnD0pqHgF', 'expanded_url': 'http://LLLonline.substack.com', 'display_url': 'LLLonline.substack.com', 'indices': [0, 23]}]",,,,,,,,,,,,,
Mon Mar 06 17:54:06 +0000 2023,1632801745452638209,1632801745452638209,#PcAniversario Elche!!!,False,"[0, 23]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,,,0,0,False,False,,en,en,recent,2319536630,2319536630,Joss,jmcf86,"Elche, Alicante, España",Lo esencial es invisible a los ojos.,,[],False,38,26,0,Thu Jan 30 21:11:16 +0000 2014,250,,,False,False,59,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/463794331829026816/aQ-evacI_normal.jpeg,https://pbs.twimg.com/profile_images/463794331829026816/aQ-evacI_normal.jpeg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://pbs.twimg.com/profile_banners/2319536630/1399467064,,,,,,,,,,,,,,
Mon Mar 06 17:42:59 +0000 2023,1632798944815202306,1632798944815202306,"Leeds gave this boy all the space in the world to do anything he wants, and he didn’t affect the game at all, it has to be said. 

There were moments like the back heel flick to Chilwell and the trivela pass which would never work against a deep block, it’s like a 6.0 vs Elche https://t.co/6zDBroKquT",False,"[0, 277]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,True,1.6326905730427617e+18,1632690573042761728,4,29,False,False,False,en,en,recent,1318025126244474882,1318025126244474882,Gary 🇺🇦 🇺🇿 🇧🇾,433Gary,New York City,Football Analyst. Student of the Game. Dark lord of Football Twitter. Cult leader of the Chelsea fanbase. Ben Chilwell stan account. Frank Lampard apologist.,,[],False,2701,883,14,Mon Oct 19 03:04:20 +0000 2020,36375,,,True,False,55039,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1552697029817769984/scBSjj2q_normal.jpg,https://pbs.twimg.com/profile_images/1552697029817769984/scBSjj2q_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],Mon Mar 06 10:32:21 +0000 2023,1.6326905730427617e+18,1632690573042761728,"Liverpool scored 7 in 90 minutes. Chelsea have scored 7 in 119 days.

https://t.co/0gUbCjvY1f",False,"[0, 93]",en,recent,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,1.532835619717927e+18,1532835619717926912,GCT,GoodCFCtakes,Jinx,The wolf pack,,,[],False,1514.0,366.0,15.0,Fri Jun 03 21:24:52 +0000 2022,13566.0,,,False,False,3904.0,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1622258675405721600/4yl14FAB_normal.jpg,https://pbs.twimg.com/profile_images/1622258675405721600/4yl14FAB_normal.jpg,https://pbs.twimg.com/profile_banners/1532835619717926912/1676466670,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,False,12.0,168.0,False,False,False,en,https://pbs.twimg.com/profile_banners/1318025126244474882/1678077122,,,,,,,,,,,,,,
Mon Mar 06 17:42:42 +0000 2023,1632798873818132480,1632798873818132480,"@HughessBenn @FutSheriff You're an english Elche fan? That's strange, but I like and respect that.",False,"[25, 98]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.6327742980572078e+18,1632774298057207808,3382128123.0,3382128123,HughessBenn,,,,,False,,,0,1,False,False,,en,en,recent,1046142150696726528,1046142150696726528,Antonio G.,Raymax_10,United States,"Muy madridista, opino de mi club y de alguna otra cosa que tampoco importa tanto-Bloqueo para evitar malos ratos.
🏳️‍🌈🇻🇪",,[],False,278,1184,3,Sat Sep 29 20:58:19 +0000 2018,161367,,,True,False,42083,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1582048131520364545/FImSJ4Wo_normal.jpg,https://pbs.twimg.com/profile_images/1582048131520364545/FImSJ4Wo_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://pbs.twimg.com/profile_banners/1046142150696726528/1653782649,,,,,,,,,,,,,,
Mon Mar 06 17:26:20 +0000 2023,1632794756597051392,1632794756597051392,#PcAniversario Elche,False,"[0, 20]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,,,0,0,False,False,,en,en,recent,1436699933063761927,1436699933063761927,Dani,Danielelx20,,,,[],False,2,126,1,Sat Sep 11 14:35:43 +0000 2021,64,,,False,False,173,,False,False,False,F5F8FA,,,False,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,True,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Mar 06 17:21:57 +0000 2023,1632793655395139584,1632793655395139584,"@TheSeunOreks Came on in both games before Osasuna (Elche &amp; Mallorca) because team needed new Avenue for goals. He did cut it &amp; Carlo gave Alvaro a chance. 

My argument since the beginning.",False,"[14, 198]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6327925099559485e+18,1632792509955948544,1.1816689032206008e+18,1181668903220600839,TheSeunOreks,,,,,False,,,0,1,False,False,,en,en,recent,1514172893239906305,1514172893239906305,Olayinka Post 🦇🔊,0xYinka,,Father. Husband. Crypto. NFT. Digital Marketing. Real Madrid.,,[],False,2728,445,11,Wed Apr 13 09:25:54 +0000 2022,286,,,False,False,11808,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1626666933109022726/yx4EVIVP_normal.jpg,https://pbs.twimg.com/profile_images/1626666933109022726/yx4EVIVP_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://pbs.twimg.com/profile_banners/1514172893239906305/1649949210,,,,,,,,,,,,,,
Mon Mar 06 17:04:47 +0000 2023,1632789332338655238,1632789332338655238,"@0xYinka Elche few weeks ago, 3-0 at half time, 4-0 at 80th min",False,"[9, 63]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6327887563600364e+18,1632788756360036354,1.5141728932399063e+18,1514172893239906305,0xYinka,,,,,False,,,0,0,False,False,,en,en,recent,1181668903220600839,1181668903220600839,Daddy Z,TheSeunOreks,"Lagos, Nigeria",Digital Comms | Entrepreneur | Realtor | Sport & Footwear Merchandise @OreksStores👕| Footie Enthusiast | Banter | HALAMADRID https://t.co/ifIzXcbuL3,,"[{'url': 'https://t.co/ifIzXcbuL3', 'expanded_url': 'http://Wa.me/2347052256945', 'display_url': 'Wa.me/2347052256945', 'indices': [125, 148]}]",False,6729,2953,4,Tue Oct 08 20:33:37 +0000 2019,2090,,,True,False,109516,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1587391663529463810/VauOnA0o_normal.jpg,https://pbs.twimg.com/profile_images/1587391663529463810/VauOnA0o_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://pbs.twimg.com/profile_banners/1181668903220600839/1657348410,,,,,,,,,,,,,,
Mon Mar 06 17:00:09 +0000 2023,1632788167894917122,1632788167894917122,🕕  Tong Tong Tong Tong Tong Tong    #Elche,False,"[0, 42]","<a href=""http://elcorazonhelado.com"" rel=""nofollow"">RelojesESP</a>",,,,,,,,,,False,,,0,0,False,False,,en,en,recent,544328125,544328125,Reloj de Elche,RelojElche,"Elche, España",Reloj del Ayuntamiento,https://t.co/OvFCSXL9Qk,[],False,237,81,9,Tue Apr 03 14:45:31 +0000 2012,7,,,True,False,49604,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/3427918154/701dfaf719dc9a60a4942e3d5909f9c8_normal.png,https://pbs.twimg.com/profile_images/3427918154/701dfaf719dc9a60a4942e3d5909f9c8_normal.png,0084B4,FFFFFF,DDEEF6,333333,True,True,False,False,False,False,False,none,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://pbs.twimg.com/profile_banners/544328125/1449003269,"[{'url': 'https://t.co/OvFCSXL9Qk', 'expanded_url': 'https://es.wikipedia.org/wiki/Elche', 'display_url': 'es.wikipedia.org/wiki/Elche', 'indices': [0, 23]}]",3178a2f5b3c63ea4,https://api.twitter.com/1.1/geo/id/3178a2f5b3c63ea4.json,city,Elche,"Elche, Spain",ES,Spain,[],Polygon,"[[[-0.7824914, 38.1277872], [-0.5101526, 38.1277872], [-0.5101526, 38.3446452], [-0.7824914, 38.3446452]]]",1.632788167894917e+18,,
