created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,possibly_sensitive,lang,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.withheld_in_countries,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates,place.tweet_id,place,user.entities.url.urls
Tue Mar 07 19:39:31 +0000 2023,1633190661146165248,1633190661146165248,"HOT🔥🔥❗: He makes team better, scares opponent – Bravo names world’s best player ahead of Messi, Ronaldo 
Former Paris Saint-Germain midfielder, Daniel Bravo, has labelled France international Kylian Mbappe as the best player in the world ahead https://t.co/K0bdSfbZc2",False,"[0, 267]","<a href=""https://revive.social/"" rel=""nofollow"">Revive Social App</a>",,,,,,,,,False,0,1,False,False,False,en,en,recent,1349521709410504704,1349521709410504704,Orebest Tatafo,AAsiemo,Nigeria,Anthony aka Tatafo is a renowned blogger and social media enthusiasts who doubles as the founder of https://t.co/CNJnPydVgh a news and all round enter10ment hub,https://t.co/oHH2imTUSU,"[{'url': 'https://t.co/CNJnPydVgh', 'expanded_url': 'http://warritatafo.com', 'display_url': 'warritatafo.com', 'indices': [100, 123]}]",False,2205,4662,0,Thu Jan 14 01:00:42 +0000 2021,2147,,,False,False,54811,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1631230234140737538/Ub2w6Q5v_normal.jpg,https://pbs.twimg.com/profile_images/1631230234140737538/Ub2w6Q5v_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,"[{'url': 'https://t.co/oHH2imTUSU', 'expanded_url': 'https://warritatafo.com', 'display_url': 'warritatafo.com', 'indices': [0, 23]}]"
Tue Mar 07 19:32:16 +0000 2023,1633188838624608263,1633188838624608263,MLS chief sends message to Lionel Messi and offers support to Inter Miami bid https://t.co/Qjsl46m6Vo,False,"[0, 101]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,False,0,1,False,False,False,en,en,recent,842547481,842547481,MLSFutbol,MLSTOMIAMI, 33125,"Colombia 🇨🇴
#InterMiamiCF",,[],False,390,561,13,Sun Sep 23 22:56:12 +0000 2012,6253,,,False,False,8958,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1530645179937525766/67fupoJH_normal.jpg,https://pbs.twimg.com/profile_images/1530645179937525766/67fupoJH_normal.jpg,https://pbs.twimg.com/profile_banners/842547481/1620915278,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,
Tue Mar 07 19:22:18 +0000 2023,1633186329512034304,1633186329512034304,"Guess what team we gonna play with it on march 🔴❤️⚪ ##BayernMunich 🔴❤️###...PSG.##. Paris Saint Germain 🔘🔘⚫⚫💙....... MARCH......

One team one dream 🔴❤️⚪💯💯......##BayernMunich in blood 🔴❤️🔴🔴 https://t.co/HWKxudbsxu",False,"[0, 190]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,False,0,1,False,False,False,en,en,recent,1604221415476994048,1604221415476994048,Bayern Munich 🔴🔴🔴,OfficialAllyGo1,,,,[],False,2,122,0,Sat Dec 17 21:06:49 +0000 2022,132,,,False,False,85,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1632123997683892226/ltFdnj0D_normal.jpg,https://pbs.twimg.com/profile_images/1632123997683892226/ltFdnj0D_normal.jpg,https://pbs.twimg.com/profile_banners/1604221415476994048/1677963435,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,
Tue Mar 07 19:19:20 +0000 2023,1633185583291043841,1633185583291043841,"'I find him insufferable' - French World Cup winner explains why he's 'happy' Paris Saint-Germain star Neymar is out for season
https://t.co/a5ZLJVD5FI",False,"[0, 151]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,False,0,0,False,False,False,en,en,recent,1561288285460123648,1561288285460123648,Market,aboutmarket10,united state and global,"best stock market tips and latest news and updates on the stock market and cryptocurrency.
#stockmarket #stocks #investing #trading #investment #money #finance",,[],False,25,1,0,Sun Aug 21 09:45:25 +0000 2022,4,,,False,False,80882,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1561290216207687680/gY-xJ9qv_normal.jpg,https://pbs.twimg.com/profile_images/1561290216207687680/gY-xJ9qv_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,
Tue Mar 07 19:19:20 +0000 2023,1633185583135883264,1633185583135883264,"'I find him insufferable' - French World Cup winner explains why he's 'happy' Paris Saint-Germain star Neymar is out for season
https://t.co/VJr8Dfex4S",False,"[0, 151]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,False,0,0,False,False,False,en,en,recent,1561288285460123648,1561288285460123648,Market,aboutmarket10,united state and global,"best stock market tips and latest news and updates on the stock market and cryptocurrency.
#stockmarket #stocks #investing #trading #investment #money #finance",,[],False,25,1,0,Sun Aug 21 09:45:25 +0000 2022,4,,,False,False,80882,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1561290216207687680/gY-xJ9qv_normal.jpg,https://pbs.twimg.com/profile_images/1561290216207687680/gY-xJ9qv_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,
Tue Mar 07 19:09:18 +0000 2023,1633183055773827072,1633183055773827072,"@YinkaDerek 😂😂😂
I dey Paris 
You wey I see for Boulevard Saint-Germain this morning",False,"[12, 83]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.6331823773368648e+18,1633182377336864769,1616276844.0,1616276844,YinkaDerek,,,,False,0,0,False,False,,en,en,recent,826374784623710208,826374784623710208,Mae,emerald_stonez,,Selenophile .,,[],False,2788,1133,2,Tue Jan 31 10:21:16 +0000 2017,72356,,,True,False,11970,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1622290055581638656/L7JiLm44_normal.jpg,https://pbs.twimg.com/profile_images/1622290055581638656/L7JiLm44_normal.jpg,https://pbs.twimg.com/profile_banners/826374784623710208/1669286053,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,
Tue Mar 07 19:03:15 +0000 2023,1633181534961254404,1633181534961254404,@PsgKD7 @PSGINT_ I’m here to tell you right now Arsenal fans are for PARIS SAINT GERMAIN,False,"[17, 88]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.633143591517274e+18,1633143591517274112,1.4378987873102193e+18,1437898787310219267,PsgKD7,,,,False,1,76,False,False,,en,en,recent,1592612993250070533,1592612993250070533,Stav,Stav10M,Rosario 🇦🇷,Lionel Messi | Arsenal | 🇬🇷🇦🇷,,[],False,3029,938,3,Tue Nov 15 20:18:30 +0000 2022,27264,,,True,False,3792,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1632492921873154050/-a1HpGAx_normal.jpg,https://pbs.twimg.com/profile_images/1632492921873154050/-a1HpGAx_normal.jpg,https://pbs.twimg.com/profile_banners/1592612993250070533/1676510651,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,
Tue Mar 07 19:00:21 +0000 2023,1633180802522689537,1633180802522689537,"We’ll see. @FCBayernUS attacker @esmuellert_ neutral on @KMbappe saying “@PSG_English are favorites”

@FCBayern @FCBayernEN @ChampionsLeague https://t.co/Swq3eULd5A",False,"[0, 164]","<a href=""http://www.voxmedia.com"" rel=""nofollow"">Chorus publishing platform</a>",,,,,,,,,False,2,6,False,False,False,en,en,recent,284175430,284175430,Bavarian Football Works,BavarianFBWorks,United States,"SB Nation's Blog On FC Bayern Munich | Breaking News, Analysis Articles, & More | #MiaSanMia | Home of World Soccer Talk's Best Club Podcast of 2022",https://t.co/DnVqKdNnQT,[],False,43278,523,299,Mon Apr 18 19:39:17 +0000 2011,40913,,,True,True,88013,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/858900470072582144/lXE0WJER_normal.jpg,https://pbs.twimg.com/profile_images/858900470072582144/lXE0WJER_normal.jpg,https://pbs.twimg.com/profile_banners/284175430/1598217270,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,"[{'url': 'https://t.co/DnVqKdNnQT', 'expanded_url': 'http://www.bavarianfootballworks.com', 'display_url': 'bavarianfootballworks.com', 'indices': [0, 23]}]"
Tue Mar 07 18:57:04 +0000 2023,1633179979868684288,1633179979868684288,"Lionel Messi says it's ""crazy"" that France didn't win World Cup final after Kylian Mbappe's ""incredible"" hat trick https://t.co/TKJCV2WR4f https://t.co/GoquaqJYtx",False,"[0, 162]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,False,0,0,False,False,False,en,en,recent,28180681,28180681,🏀🤴🏿Mr. D Fitch. 🏆🐐,KingFitch_H19,"California, USA","❤️@LOLO4Real👸 is my wife (8*11*21💍). She is my energy & my hype. Our love will always shine bright to combat bad juju in sight!
🤍#DFitchBallRecord🖤",https://t.co/XoYIeRA5KO,[],False,8982,8949,190,Wed Apr 01 19:59:56 +0000 2009,313863,,,True,False,562233,,False,False,False,ACDED6,http://abs.twimg.com/images/themes/theme18/bg.gif,https://abs.twimg.com/images/themes/theme18/bg.gif,True,http://pbs.twimg.com/profile_images/1625952719268880384/YInBpCuv_normal.jpg,https://pbs.twimg.com/profile_images/1625952719268880384/YInBpCuv_normal.jpg,https://pbs.twimg.com/profile_banners/28180681/1677053276,038543,EEEEEE,F6F6F6,333333,True,True,False,False,False,False,False,none,[],,,,,,,,,,,,,"[{'url': 'https://t.co/XoYIeRA5KO', 'expanded_url': 'http://www.youtube.com/c/KingDFitch', 'display_url': 'youtube.com/c/KingDFitch', 'indices': [0, 23]}]"
Tue Mar 07 18:45:00 +0000 2023,1633176941032251392,1633176941032251392,"🐐 Lionel Messi knows 🇫🇷 Paris Saint-Germain's hopes of Champions League success will be dictated by the ""small details"" when they face 🇩🇪 Bayern Munich. 

Read more here ↓
https://t.co/gAxH9zGO3j",False,"[0, 195]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,False,1,9,False,False,False,en,en,recent,627586654,627586654,beIN SPORTS USA,beINSPORTSUSA,United States,Official account of beIN SPORTS USA. The fastest growing network in the US offering a premium and healthy dose of ⚽️ & other sports not found in the emojipedia.,https://t.co/VKPA1tz48I,[],False,431416,926,1654,Thu Jul 05 17:53:37 +0000 2012,7944,,,True,True,140974,,False,False,True,63259C,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/836315760196640768/yb5H3xEX_normal.jpg,https://pbs.twimg.com/profile_images/836315760196640768/yb5H3xEX_normal.jpg,https://pbs.twimg.com/profile_banners/627586654/1629227641,63259C,C0DEED,DDEEF6,333333,False,False,False,False,False,False,False,none,[],,,,,,,,,,,,,"[{'url': 'https://t.co/VKPA1tz48I', 'expanded_url': 'http://www.beinsports.com/us/', 'display_url': 'beinsports.com/us/', 'indices': [0, 23]}]"
Tue Mar 07 18:38:51 +0000 2023,1633175395674513409,1633175395674513409,"Roberto Calenda, the agent of Napoli star Victor Osimhen, met with Paris Saint-Germain director Luis Campos recently to discuss a possible deal in the summer.

https://t.co/ITW9mjhiLX #Osimhen #Napoli #PSG #SerieA #Ligue1 #Calcio",False,"[0, 229]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,False,1,4,False,False,False,en,en,recent,18841928,18841928,Football Italia,footballitalia,,The website for English-speaking fans of Italian football,https://t.co/DsazpSkeBW,[],False,195317,1173,3347,Sat Jan 10 18:34:38 +0000 2009,2606,,,False,False,349813,,False,False,False,FFFFFF,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1389505730932355081/Rb2DBU77_normal.jpg,https://pbs.twimg.com/profile_images/1389505730932355081/Rb2DBU77_normal.jpg,https://pbs.twimg.com/profile_banners/18841928/1628154486,28920C,FA0A16,DDFFCC,333333,True,False,False,False,False,False,False,none,[],,,,,,,,,,,,,"[{'url': 'https://t.co/DsazpSkeBW', 'expanded_url': 'http://www.football-italia.net/', 'display_url': 'football-italia.net', 'indices': [0, 23]}]"
Tue Mar 07 18:28:45 +0000 2023,1633172850764034058,1633172850764034058,"Barcelona president Joan Laporta confirms meeting with Lionel Messi's father and agent as speculation continues over a Paris Saint-Germain exit
https://t.co/ItPhJ8bx5r",False,"[0, 167]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,False,0,0,False,False,False,en,en,recent,1561288285460123648,1561288285460123648,Market,aboutmarket10,united state and global,"best stock market tips and latest news and updates on the stock market and cryptocurrency.
#stockmarket #stocks #investing #trading #investment #money #finance",,[],False,25,1,0,Sun Aug 21 09:45:25 +0000 2022,4,,,False,False,80882,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1561290216207687680/gY-xJ9qv_normal.jpg,https://pbs.twimg.com/profile_images/1561290216207687680/gY-xJ9qv_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,
Tue Mar 07 18:24:45 +0000 2023,1633171844508385286,1633171844508385286,"Lionel Messi is loved by everyone.

https://t.co/yzbviW6NDW",False,"[0, 59]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,False,0,0,False,False,False,en,en,recent,984589975197974529,984589975197974529,360sportsGH,360sportsGH,Ghana,360sportsGH is an online sports portal which feeds it's readers with unparalleled sporting content,https://t.co/OFpmlXEsXB,[],False,347,742,1,Fri Apr 13 00:31:57 +0000 2018,26382,,,False,False,7105,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1446929559635513347/haFDy18L_normal.jpg,https://pbs.twimg.com/profile_images/1446929559635513347/haFDy18L_normal.jpg,https://pbs.twimg.com/profile_banners/984589975197974529/1633809864,981CEB,000000,000000,000000,False,True,False,False,False,False,False,none,[],,,,,,,,,,,,,"[{'url': 'https://t.co/OFpmlXEsXB', 'expanded_url': 'http://360sportsgh.com/', 'display_url': '360sportsgh.com', 'indices': [0, 23]}]"
Tue Mar 07 18:24:23 +0000 2023,1633171754112696320,1633171754112696320,"Lionel Messi is loved by everyone.

Even in the territory of his opponents, he receives so much love.

He will be looking forward to combining his powers with Mbappe to overturn PSG's 1-0 first-leg loss to Bayern Munich.

https://t.co/SQtusO6Htn",False,"[0, 245]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,False,0,5,False,False,False,en,en,recent,1474043237912530949,1474043237912530949,Sports Brief,sportsbriefcom,,All sports news from around Africa and across the world! 👉🏾 Follow us and read more https://t.co/ilBV9tw6e9,https://t.co/ilBV9tw6e9,"[{'url': 'https://t.co/ilBV9tw6e9', 'expanded_url': 'http://sportsbrief.com', 'display_url': 'sportsbrief.com', 'indices': [84, 107]}]",False,40309,203,25,Thu Dec 23 15:46:05 +0000 2021,752,,,True,True,13867,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1474043815501697024/2cJ3MG1M_normal.jpg,https://pbs.twimg.com/profile_images/1474043815501697024/2cJ3MG1M_normal.jpg,https://pbs.twimg.com/profile_banners/1474043237912530949/1661504489,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,"[{'url': 'https://t.co/ilBV9tw6e9', 'expanded_url': 'http://sportsbrief.com', 'display_url': 'sportsbrief.com', 'indices': [0, 23]}]"
Tue Mar 07 18:22:05 +0000 2023,1633171176364322818,1633171176364322818,⚽️ Pre match live Bayern Munich - Paris Saint-Germain #PSG #ParisSaintGermain #MerciParis #TeamPSG https://t.co/E7Od5sLyCB,False,"[0, 122]","<a href=""https://socialbee.com/"" rel=""nofollow"">SocialBee</a>",,,,,,,,,False,0,0,False,False,False,en,en,recent,366348895,366348895,PSG Fans,PSGNewsOnly,,"Paris Saint Germain Football Club News, Videos, Views & Supporter Blogs #PSG #ParisSaintGermain #MerciParis #TeamPSG #ParisTeam #Mbappe #NeymarJR #Messi",,[],False,1565,514,23,Fri Sep 02 01:00:29 +0000 2011,7,,,False,False,16210,,False,False,False,263868,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/920890198883311616/U5rh3FfX_normal.jpg,https://pbs.twimg.com/profile_images/920890198883311616/U5rh3FfX_normal.jpg,https://pbs.twimg.com/profile_banners/366348895/1653223877,DD2E44,263868,E3002A,263868,False,False,False,False,False,False,False,none,[],,,,,,,,,,,,,
Tue Mar 07 18:18:45 +0000 2023,1633170334126858242,1633170334126858242,"Two European giants clash in their second leg of the last 16 on Wednesday. But, can PSG overturn a 1-0 disadvantage from the opening leg in Munich?

#UEFAchampionsLeague  #InsidersMag  #Soccer  

https://t.co/M3AvbV2838 https://t.co/HUS5WBxnu8",False,"[0, 219]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,False,0,0,False,False,False,en,en,recent,1431315394325893128,1431315394325893128,Insiders Betting Digest,InsidersBetDig,Worldwide,#InsidersMag provides the Best content for bettors specialized in Sports Betting +20 year on the EDGE #Sportsbetting #BettingNews #Picks #expertpicks #Odds,https://t.co/gPTivlcne9,[],False,520,114,3,Fri Aug 27 17:59:28 +0000 2021,225,,,False,False,3701,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1433479959968899075/2f1dhXp7_normal.jpg,https://pbs.twimg.com/profile_images/1433479959968899075/2f1dhXp7_normal.jpg,https://pbs.twimg.com/profile_banners/1431315394325893128/1650477051,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,"[{'url': 'https://t.co/gPTivlcne9', 'expanded_url': 'https://insidersbettingdigest.com/', 'display_url': 'insidersbettingdigest.com', 'indices': [0, 23]}]"
Tue Mar 07 18:16:34 +0000 2023,1633169787206631424,1633169787206631424,Paris Saint-Germain (PSG) are plotting Bayern Munich’s downfall at the Allianz Arena in the UEFA Champions League Round of 16 second leg on Wednesday (March 8). https://t.co/PdWRf4lAli,False,"[0, 184]","<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",,,,,,,,,False,1,2,False,False,False,en,en,recent,1349032294854496256,1349032294854496256,Sportskeeda Football,skworldfootball,,Sportskeeda - For the hardcore sports fan. Follow us for all the latest football updates!,https://t.co/gMcJpG4WoI,[],False,15005,154,64,Tue Jan 12 16:35:50 +0000 2021,456,,,True,True,35465,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1594974672952492032/RG8hw4Wh_normal.jpg,https://pbs.twimg.com/profile_images/1594974672952492032/RG8hw4Wh_normal.jpg,https://pbs.twimg.com/profile_banners/1349032294854496256/1668947135,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,"[{'url': 'https://t.co/gMcJpG4WoI', 'expanded_url': 'https://www.sportskeeda.com/football', 'display_url': 'sportskeeda.com/football', 'indices': [0, 23]}]"
Tue Mar 07 17:48:03 +0000 2023,1633162609439707138,1633162609439707138,Lionel Messi and Kylian Mbappe will both be available for Paris Saint-Germain (PSG) against Bayern Munich this Wednesday (March 8). https://t.co/OfQXHI4lbr,False,"[0, 155]","<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",,,,,,,,,False,0,2,False,False,False,en,en,recent,1349032294854496256,1349032294854496256,Sportskeeda Football,skworldfootball,,Sportskeeda - For the hardcore sports fan. Follow us for all the latest football updates!,https://t.co/gMcJpG4WoI,[],False,15005,154,64,Tue Jan 12 16:35:50 +0000 2021,456,,,True,True,35465,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1594974672952492032/RG8hw4Wh_normal.jpg,https://pbs.twimg.com/profile_images/1594974672952492032/RG8hw4Wh_normal.jpg,https://pbs.twimg.com/profile_banners/1349032294854496256/1668947135,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,"[{'url': 'https://t.co/gMcJpG4WoI', 'expanded_url': 'https://www.sportskeeda.com/football', 'display_url': 'sportskeeda.com/football', 'indices': [0, 23]}]"
Tue Mar 07 17:47:10 +0000 2023,1633162386277568513,1633162386277568513,⚽️ Pre match live Bayern Munich - Paris Saint-Germain 🔴🔵 - https://t.co/PkJ8pu7p8p https://t.co/IOAqNvZLJM,False,"[0, 82]","<a href=""https://pausefoot.com"" rel=""nofollow"">Pausefoot</a>",,,,,,,,,False,0,0,False,False,False,en,en,recent,2258053170,2258053170,Pause Foot,pausefoot,,,https://t.co/GQgfHBmCgQ,[],False,212,3,0,Sun Dec 22 19:20:27 +0000 2013,21,,,False,False,55995,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/725344928109305856/jy2QaS-F_normal.jpg,https://pbs.twimg.com/profile_images/725344928109305856/jy2QaS-F_normal.jpg,https://pbs.twimg.com/profile_banners/2258053170/1653175921,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,"[{'url': 'https://t.co/GQgfHBmCgQ', 'expanded_url': 'https://www.pausefoot.com/', 'display_url': 'pausefoot.com', 'indices': [0, 23]}]"
Tue Mar 07 17:40:44 +0000 2023,1633160768932958208,1633160768932958208,"New Overtime Market Parlay
Paid: $5.000
Positions:
Tottenham Hotspur - AC Milan @ U(3) - 1.9
Benfica - Club Brugge @ X2 - 3.47
Bayern Munich - Paris Saint-Germain  @ H1(-1) - 2.42
Chelsea - Borussia Dortmund @ H2(-1) - 1.7
Potential profit: 96 sUSD (1912%)",False,"[0, 256]","<a href=""https://google.com"" rel=""nofollow"">overtime-thales</a>",,,,,,,,,False,0,0,False,False,,en,en,recent,1547957461809737728,1547957461809737728,Thales Overtime AMM bot,overtime_amm,,Beep boop... I will be printing trades from @OvertimeMarkets AMM,https://t.co/zqKWW34LPc,[],False,176,2,3,Fri Jul 15 14:53:20 +0000 2022,1,,,False,False,106458,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1560557604643930117/dC1L2uNf_normal.jpg,https://pbs.twimg.com/profile_images/1560557604643930117/dC1L2uNf_normal.jpg,https://pbs.twimg.com/profile_banners/1547957461809737728/1662587928,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,"[{'url': 'https://t.co/zqKWW34LPc', 'expanded_url': 'https://overtimemarkets.xyz/#/markets', 'display_url': 'overtimemarkets.xyz/#/markets', 'indices': [0, 23]}]"
Tue Mar 07 17:40:44 +0000 2023,1633160767687249920,1633160767687249920,"New Overtime AMM position bought
Bayern Munich - Paris Saint-Germain 
Amount: 27.230365112788796
Paid: 11.337 sUSD
Position: H1(-1)
Potential profit: 16 sUSD (140%)",False,"[0, 164]","<a href=""https://google.com"" rel=""nofollow"">overtime-thales</a>",,,,,,,,,False,0,0,False,False,,en,en,recent,1547957461809737728,1547957461809737728,Thales Overtime AMM bot,overtime_amm,,Beep boop... I will be printing trades from @OvertimeMarkets AMM,https://t.co/zqKWW34LPc,[],False,176,2,3,Fri Jul 15 14:53:20 +0000 2022,1,,,False,False,106458,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1560557604643930117/dC1L2uNf_normal.jpg,https://pbs.twimg.com/profile_images/1560557604643930117/dC1L2uNf_normal.jpg,https://pbs.twimg.com/profile_banners/1547957461809737728/1662587928,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,"[{'url': 'https://t.co/zqKWW34LPc', 'expanded_url': 'https://overtimemarkets.xyz/#/markets', 'display_url': 'overtimemarkets.xyz/#/markets', 'indices': [0, 23]}]"
Tue Mar 07 17:39:54 +0000 2023,1633160559775604736,1633160559775604736,"Hot 🔥🔥!! He makes team better, scares opponent – Bravo names world’s best player ahead of Messi, Ronaldo 
Former Paris Saint-Germain midfielder, Daniel Bravo, has labelled France international Kylian Mbappe as the best player in the world ahead https://t.co/RmgWFKKFhh",False,"[0, 268]","<a href=""https://revive.social/"" rel=""nofollow"">Revive Social App</a>",,,,,,,,,False,0,0,False,False,False,en,en,recent,1580164227226034176,1580164227226034176,Orevaoghene,Orebest007,Nigeria,Just that young man chasing his deeams,,[],False,50,52,0,Wed Oct 12 11:51:49 +0000 2022,63,,,False,False,2962,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1580164871492145152/4Ipd8rQF_normal.jpg,https://pbs.twimg.com/profile_images/1580164871492145152/4Ipd8rQF_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,[],,,,,,,,,,,,,
Tue Mar 07 17:36:27 +0000 2023,1633159691462144012,1633159691462144012,Messi hails 'incredible' Mbappe WC final hat trick https://t.co/qcKY5ebvrX,False,"[0, 74]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,False,1,0,False,False,False,en,en,recent,244957467,244957467,Bobby Ghosh,ghoshworld,"New York, USA","Member of the @opinion editorial board. Ex- @Time, @qz, @CNN. Food, football & foreign affairs; not necessarily in that order. Fools get blocked.",,[],False,40626,2710,807,Sun Jan 30 14:49:14 +0000 2011,41654,,,False,True,212922,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/984001618545991680/o3E4Bw9F_normal.jpg,https://pbs.twimg.com/profile_images/984001618545991680/o3E4Bw9F_normal.jpg,https://pbs.twimg.com/profile_banners/244957467/1429525111,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,[],,,,,,,,,,,,,
